Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Harden, James",SG,74.8,"$13,300",hou,v mem, 112-94,34:06,   57pt 9rb 2as 2st 1bl 5to 6trey 17-33fg 17-18ft
"Russell, D'Angelo",SG,51.5,"$7,500",bkn,v bos, 109-102,37:04,   34pt 5rb 7as 1st 1bl 5to 7trey 13-26fg 1-2ft
"Holiday, Jrue",SG,51,"$8,500",nor,@ lac, 121-117,38:42,   19pt 5rb 8as 3st 2bl 1to 2trey 8-24fg 1-3ft
"Walker, Kemba",PG,50.3,"$8,600",cha,@ sas, 108-93,36:37,   33pt 4rb 5as 2st 1to 7trey 13-27fg
"Lillard, Damian",PG,43.1,"$9,400",por,@ sac, 107-115,36:54,   35pt 3rb 5as 1st 6to 4trey 11-27fg 9-9ft
"Mitchell, Donovan",SG,39,"$8,800",uta,v det, 100-94,36:03,   28pt 5rb 2as 2st 4to 3trey 9-21fg 7-9ft
"Brown, Jaylen",SG,38.2,"$4,000",bos,@ bkn, 102-109,32:23,   22pt 6rb 2st 1bl 2trey 9-18fg 2-3ft
"Fox, De'Aaron",PG,37.9,"$8,600",sac,v por, 115-107,31:33,   16pt 2rb 9as 2st 1trey 3-11fg 9-10ft
"White, Derrick",PG,36.3,"$5,900",sas,v cha, 93-108,34:22,   18pt 4rb 7as 1bl 2trey 7-12fg 2-3ft
"Lamb, Jeremy",SG,34.4,"$5,700",cha,@ sas, 108-93,30:50,   19pt 7rb 2as 1st 1bl 2to 1trey 8-15fg 2-2ft
"Beverley, Patrick",PG,33.7,"$3,800",lac,v nor, 117-121,24:40,   3pt 11rb 7as 3bl 2to 1trey 1-3fg
"Williams, Louis",SG,33.5,"$6,600",lac,v nor, 117-121,30:14,   18pt 5rb 5as 1st 1to 1trey 6-19fg 5-6ft
"Conley, Mike",PG,30.9,"$8,300",mem,@ hou, 94-112,33:00,   14pt 7rb 7as 1st 5to 1trey 5-10fg 3-3ft
"Rivers, Austin",SG,28,"$4,900",hou,v mem, 112-94,38:37,   11pt 6as 3st 1to 2trey 4-12fg 1-2ft
"Wanamaker, Brad",PG,27.6,"$3,500",bos,@ bkn, 102-109,25:50,   13pt 3rb 4as 2st 1to 3trey 4-11fg 2-2ft
"Mack, Shelvin",PG,27.1,"$3,600",mem,@ hou, 94-112,23:27,   10pt 3rb 7as 1st 5-9fg 0-2ft
"Jackson, Reggie",PG,26.6,"$5,000",det,@ uta, 94-100,29:17,   11pt 3rb 4as 2st 5-15fg 1-1ft
"Hield, Buddy",SG,26.4,"$6,500",sac,v por, 115-107,28:09,   19pt 7rb 1to 2trey 7-10fg 3-3ft
"Bogdanovic, Bogdan",SG,25.9,"$6,300",sac,v por, 115-107,31:26,   18pt 2rb 3as 1st 1bl 5to 2trey 8-10fg
"DeRozan, DeMar",SG,24.5,"$8,900",sas,v cha, 93-108,39:14,   14pt 5rb 5as 1st 6to 7-15fg 0-1ft
"Payton, Elfrid",PG,22.7,"$6,200",nor,@ lac, 121-117,29:24,   11pt 6rb 3as 1trey 5-10fg 0-2ft
"Bullock, Reggie",SG,21.9,"$4,700",det,@ uta, 94-100,27:25,   13pt 2rb 1as 2st 1to 2trey 4-6fg 3-3ft
"Korver, Kyle",SG,20.9,"$4,000",uta,v det, 100-94,32:07,   19pt 2rb 1as 2to 5trey 5-14fg 4-4ft
"Forbes, Bryn",PG,19.7,"$4,700",sas,v cha, 93-108,36:30,   7pt 6rb 1as 2st 2to 1trey 3-12fg
"Temple, Garrett",SG,19.1,"$3,600",mem,@ hou, 94-112,34:06,   14pt 3rb 3as 3to 4trey 5-7fg
"Smith, Ishmael",PG,18.2,"$3,700",det,@ uta, 94-100,18:43,   8pt 1rb 2as 1st 1bl 1trey 3-9fg 1-2ft
"Rozier, Terry",PG,18.1,"$3,900",bos,@ bkn, 102-109,25:15,   7pt 3rb 5as 1st 3to 1trey 3-12fg
"Parker, Tony",PG,17.6,"$3,900",cha,@ sas, 108-93,19:27,   8pt 3rb 4as 4-12fg
"Bradley, Avery",SG,16.9,"$3,500",lac,v nor, 117-121,29:56,   9pt 2rb 5as 2to 3trey 3-9fg
"Mills, Patty",PG,16.9,"$3,700",sas,v cha, 93-108,23:42,   14pt 2rb 1as 1to 2trey 6-16fg
"Shumpert, Iman",SG,16.1,"$3,700",sac,v por, 115-107,23:52,   6pt 3rb 1as 1st 1bl 1to 2trey 2-9fg
"Wallace, Tyrone",SG,15.5,"$3,600",lac,v nor, 117-121,19:58,   5pt 5rb 1as 1st 1trey 2-6fg
"Kennard, Luke",SG,15,"$3,500",det,@ uta, 94-100,23:14,   10pt 5rb 1to 2trey 4-5fg
"McCollum, C.J.",SG,14.7,"$6,900",por,@ sac, 107-115,30:13,   6pt 6rb 1as 1st 3to 2-14fg 2-2ft
"Allen, Grayson",SG,13.7,"$3,500",uta,v det, 100-94,19:39,   8pt 1rb 1as 1bl 2trey 3-8fg
"Ferrell, Yogi",PG,12.9,"$3,600",sac,v por, 115-107,16:22,   6pt 2rb 3as 2-4fg 2-2ft
"Carter, Jevon",PG,12.2,"$3,500",mem,@ hou, 94-112,14:44,   8pt 1rb 2as 2trey 2-6fg 2-2ft
"Dinwiddie, Spencer",PG,12.2,"$5,700",bkn,v bos, 109-102,27:42,   8pt 1rb 2as 1bl 3to 2trey 3-6fg
"Curry, Seth",PG,9.2,"$3,900",por,@ sac, 107-115,20:45,   5pt 1rb 2as 1trey 2-6fg
"Brown, Bruce",SG,9.1,"$4,000",det,@ uta, 94-100,14:19,   5pt 3rb 1as 1to 1trey 1-4fg 2-2ft
"Galloway, Langston",SG,8.9,"$3,500",det,@ uta, 94-100,21:23,   5pt 2rb 1as 1trey 2-8fg
"Jackson, Frank",PG,7.2,"$3,500",nor,@ lac, 121-117,14:49,   3pt 1rb 2as 1-2fg 1-2ft
"Graham, Treveon",SG,6.3,"$3,700",bkn,v bos, 109-102,26:54,   0pt 4rb 1as 0-5fg
"Thomas, Khyri",SG,6,"$3,500",det,@ uta, 94-100,9:39,   0pt 2bl
"Graham, Devonte'",PG,6,"$3,800",cha,@ sas, 108-93,10:57,   0pt 4as 0-2fg
