Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Williams, Louis",SG,61,"$6,500",lac,@ chi, 106-101,32:13,   31pt 10rb 10as 1st 1bl 3to 2trey 9-19fg 11-13ft
"Doncic, Luka",SG,58.6,"$9,000",dal,v det, 106-101,35:04,   32pt 8rb 8as 2st 1bl 4to 3trey 9-19fg 11-13ft
"Mitchell, Donovan",SG,51.9,"$8,500",uta,v min, 106-102,38:26,   24pt 7rb 11as 1st 1bl 3to 2trey 7-24fg 8-10ft
"Beal, Bradley",SG,47.7,"$10,100",was,@ orl, 95-91,37:13,   27pt 6rb 7as 2st 3to 5trey 10-17fg 2-2ft
"Harden, James",SG,46.9,"$14,000",hou,v tor, 121-119,40:18,   35pt 2rb 7as 1bl 4to 2trey 9-25fg 15-15ft
"Conley, Mike",PG,41.7,"$8,400",mem,v sac, 96-99,34:06,   16pt 6rb 9as 2st 1bl 4to 2trey 6-15fg 2-3ft
"LaVine, Zach",SG,41.3,"$7,200",chi,v lac, 101-106,36:22,   29pt 4rb 3as 2st 3to 2trey 10-20fg 7-7ft
"Burke, Trey",PG,40.5,"$3,700",nyk,@ bkn, 99-109,33:02,   25pt 5as 2st 1bl 1to 2trey 10-19fg 3-3ft
"Wiggins, Andrew",SG,39.7,"$6,300",min,@ uta, 102-106,37:06,   21pt 11rb 3as 1st 1bl 5to 1trey 8-26fg 4-7ft
"Booker, Devin",SG,38.8,"$8,300",pho,@ den, 95-132,30:02,   35pt 4rb 2as 4to 2trey 9-19fg 15-16ft
"Dunn, Kris",PG,37.8,"$7,400",chi,v lac, 101-106,36:27,   9pt 4rb 10as 4st 3to 1trey 4-14fg
"Hield, Buddy",SG,37.4,"$6,000",sac,@ mem, 99-96,35:41,   26pt 7rb 2as 6trey 9-18fg 2-3ft
"Gordon, Eric",SG,36.4,"$5,400",hou,v tor, 121-119,36:44,   24pt 2rb 3st 1bl 2to 2trey 8-22fg 6-6ft
"Rivers, Austin",SG,33,"$4,500",hou,v tor, 121-119,36:14,   13pt 5rb 6as 1st 1bl 1to 1trey 6-14fg
"Fox, De'Aaron",PG,32.7,"$7,600",sac,@ mem, 99-96,35:47,   22pt 6rb 5as 1st 7to 1trey 8-17fg 5-5ft
"Bledsoe, Eric",PG,31.3,"$7,700",mil,v cha, 108-99,30:45,   18pt 4rb 3as 1st 1bl 2to 7-16fg 4-5ft
"Ross, Terrence",SG,31.2,"$5,100",orl,v was, 91-95,33:13,   16pt 6rb 4as 1st 1to 3trey 6-14fg 1-1ft
"Bayless, Jerryd",PG,31.1,"$4,000",min,@ uta, 102-106,40:12,   11pt 8rb 5as 1st 1bl 3to 3trey 4-14fg
"Lowry, Kyle",PG,29.3,"$7,500",tor,@ hou, 119-121,38:01,   9pt 4rb 11as 1st 4to 1trey 2-9fg 4-4ft
"Walker, Kemba",PG,29.1,"$8,800",cha,@ mil, 99-108,35:27,   10pt 8rb 5as 2bl 4to 1trey 3-12fg 3-3ft
"Middleton, Khris",SG,29,"$6,500",mil,v cha, 108-99,33:12,   15pt 5rb 4as 1st 1to 2trey 6-12fg 1-1ft
"Brogdon, Malcolm",SG,28.5,"$6,200",mil,v cha, 108-99,28:40,   19pt 5rb 1as 1st 1to 1trey 7-13fg 4-4ft
"Jackson, Reggie",PG,28.1,"$5,100",det,@ dal, 101-106,35:15,   12pt 3rb 9as 1to 3trey 4-14fg 1-1ft
"Green, Danny",SG,27.7,"$4,400",tor,@ hou, 119-121,31:01,   22pt 1rb 1as 1bl 6trey 8-14fg
"Burks, Alec",SG,25.9,"$4,500",cle,v mia, 94-100,29:56,   13pt 7rb 3as 1st 3to 2trey 5-9fg 1-2ft
