Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Westbrook, Russell",PG,67.7,"$12,000",okc,@ atl, 126-142,35:30,   31pt 6rb 11as 5st 2to 10-21fg 11-14ft
"Simmons, Ben",PG,55.7,"$10,000",phi,v min, 149-107,26:21,   20pt 11rb 9as 1st 3bl 3to 7-10fg 6-7ft
"Thompson, Klay",SG,44.1,"$7,400",gsw,@ den, 142-111,24:51,   31pt 3rb 1as 3st 1to 5trey 13-19fg
"Curry, Stephen",PG,41.2,"$10,000",gsw,@ den, 142-111,29:42,   31pt 6rb 4as 3to 8trey 10-18fg 3-3ft
"Young, Trae",PG,40.7,"$6,900",atl,v okc, 142-126,32:38,   24pt 6rb 11as 7to 4trey 8-17fg 4-5ft
"Ball, Lonzo",PG,40.6,"$7,100",lal,v chi, 107-100,37:48,   19pt 8rb 6as 2st 3to 3trey 8-17fg
"Bledsoe, Eric",PG,38,"$7,500",mil,v mia, 124-86,22:27,   17pt 5rb 4as 2st 1bl 2trey 7-15fg 1-2ft
"Collison, Darren",PG,36.3,"$5,600",ind,v pho, 131-97,27:18,   15pt 4rb 7as 3st 3to 2trey 4-8fg 5-5ft
"Butler, Jimmy",SG,35.6,"$8,200",phi,v min, 149-107,28:16,   19pt 3rb 4as 2st 1bl 2to 3trey 8-10fg
"Schroder, Dennis",SG,34.6,"$5,300",okc,@ atl, 126-142,27:24,   21pt 3rb 6as 1st 2to 3trey 6-15fg 6-6ft
"Murray, Jamal",PG,33.6,"$7,600",den,v gsw, 111-142,31:09,   21pt 3rb 4as 1bl 4trey 8-16fg 1-1ft
"Caldwell-Pope, Kentavious",SG,28.3,"$4,300",lal,v chi, 107-100,31:08,   17pt 4rb 1as 2st 1to 1trey 4-11fg 8-10ft
"Shamet, Landry",PG,27.6,"$3,500",phi,v min, 149-107,22:30,   12pt 3rb 4as 1st 1bl 2trey 5-13fg
"McConnell, T.J.",PG,27.4,"$4,500",phi,v min, 149-107,21:27,   8pt 2rb 8as 1st 1bl 1to 4-7fg
"Melton, De'Anthony",PG,25.8,"$5,500",pho,@ ind, 97-131,22:03,   3pt 4rb 8as 1st 2bl 3to 1trey 1-7fg
"Middleton, Khris",SG,25.6,"$7,400",mil,v mia, 124-86,26:05,   11pt 8rb 4as 1to 2trey 4-11fg 1-2ft
"Brown, Sterling",SG,25.2,"$3,700",mil,v mia, 124-86,21:59,   13pt 1rb 6as 1st 1to 3trey 5-10fg
"Arcidiacono, Ryan",PG,24.9,"$3,700",chi,@ lal, 100-107,19:22,   12pt 2rb 1as 2st 1bl 1trey 3-5fg 5-5ft
"Wiggins, Andrew",SG,24.8,"$7,000",min,@ phi, 107-149,27:01,   12pt 4rb 2st 1bl 1to 4-14fg 4-6ft
"Oladipo, Victor",SG,24.7,"$8,300",ind,v pho, 131-97,29:53,   8pt 6rb 5as 2st 4to 1trey 2-11fg 3-5ft
"Iguodala, Andre",SG,24.2,"$4,300",gsw,@ den, 142-111,21:29,   8pt 6rb 2as 1st 1bl 4-5fg
"LaVine, Zach",SG,23.8,"$6,800",chi,@ lal, 100-107,32:30,   10pt 4rb 8as 3to 1trey 4-11fg 1-2ft
"Huerter, Kevin",SG,23.6,"$5,500",atl,v okc, 142-126,37:11,   17pt 3rb 4as 3to 5trey 6-10fg
"Rose, Derrick",PG,23.4,"$6,300",min,@ phi, 107-149,21:35,   15pt 2rb 4as 1trey 6-13fg 2-2ft
"Beasley, Malik",SG,23.2,"$4,700",den,v gsw, 111-142,32:44,   22pt 1rb 6trey 8-14fg
"Dunn, Kris",PG,22,"$7,100",chi,@ lal, 100-107,31:09,   6pt 5rb 4as 1st 2bl 5to 2-7fg 2-2ft
"Brogdon, Malcolm",SG,21.4,"$6,200",mil,v mia, 124-86,23:06,   16pt 2rb 1st 1trey 7-13fg 1-2ft
"Joseph, Cory",PG,21.3,"$3,900",ind,v pho, 131-97,20:33,   10pt 4rb 5as 1to 2trey 4-7fg
"Harrison, Shaquille",PG,19.6,"$3,700",chi,@ lal, 100-107,24:43,   10pt 3rb 1st 1bl 1trey 3-10fg 3-7ft
"Hamilton, Daniel",SG,19.5,"$3,900",atl,v okc, 142-126,11:51,   5pt 5rb 3as 1st 1bl 2to 1trey 2-5fg
"Holiday, Aaron",SG,19.4,"$3,500",ind,v pho, 131-97,4:49,   5pt 2rb 2as 1st 2bl 1trey 2-2fg
"Redick, J.J.",SG,18.5,"$5,600",phi,v min, 149-107,25:30,   15pt 3as 1to 3trey 5-11fg 2-2ft
"Teague, Jeff",PG,18.2,"$6,400",min,@ phi, 107-149,25:55,   11pt 1rb 2as 2st 3to 4-9fg 3-4ft
"Booker, Devin",SG,17.5,"$8,500",pho,@ ind, 97-131,26:33,   8pt 5rb 5as 4to 4-12fg
"Hill, George",PG,16.8,"$3,700",mil,v mia, 124-86,17:00,   7pt 4rb 4as 1to 1trey 2-5fg 2-2ft
"Cook, Quinn",PG,16.6,"$3,900",gsw,@ den, 142-111,13:39,   11pt 3rb 2as 1to 1trey 5-8fg
"Wade, Dwyane",SG,16.6,"$5,000",mia,@ mil, 86-124,22:08,   9pt 3rb 4as 2to 1trey 4-7fg
"Snell, Tony",SG,16.6,"$3,500",mil,v mia, 124-86,21:10,   10pt 3rb 2as 2trey 3-4fg 2-2ft
"Okobo, Elie",PG,15.4,"$3,600",pho,@ ind, 97-131,20:38,   4pt 2rb 4as 1st 1trey 1-5fg 1-2ft
"Craig, Torrey",SG,14.4,"$4,100",den,v gsw, 111-142,23:09,   4pt 2rb 2st 1bl 1to 2-3fg
"Johnson, Tyler",PG,14.2,"$4,000",mia,@ mil, 86-124,24:41,   7pt 1rb 4as 1trey 3-8fg
"McGruder, Rodney",SG,12.8,"$3,600",mia,@ mil, 86-124,17:23,   4pt 4rb 2as 1bl 2to 2-8fg
"Connaughton, Pat",SG,12.1,"$3,500",mil,v mia, 124-86,10:37,   9pt 3rb 1as 2to 1trey 4-7fg
"Ellington, Wayne",SG,12,"$4,300",mia,@ mil, 86-124,7:42,   9pt 1st 3trey 3-5fg
"Hart, Josh",SG,11.8,"$5,200",lal,v chi, 107-100,22:06,   2pt 4rb 2st 1to 1-1fg
"Livingston, Shaun",PG,11,"$3,600",gsw,@ den, 142-111,9:39,   8pt 2as 4-5fg
"Adams, Jaylen",SG,11,"$3,500",atl,v okc, 142-126,15:27,   2pt 2as 2st 1-4fg
"Okogie, Josh",SG,10.7,"$4,400",min,@ phi, 107-149,21:17,   6pt 1rb 1as 1st 1to 1trey 1-6fg 3-4ft
"Korkmaz, Furkan",SG,8.7,"$3,700",phi,v min, 149-107,10:24,   1pt 6rb 1as 1to 0-2fg 1-2ft
"Ferguson, Terrance",SG,8.1,"$3,600",okc,@ atl, 126-142,22:45,   4pt 3rb 1as 1to 2-7fg
"Jones, Tyus",PG,7.9,"$5,100",min,@ phi, 107-149,11:09,   3pt 2rb 3as 2to 1-7fg 1-1ft
"Mykhailiuk, Sviatoslav",SG,7.5,"$3,500",lal,v chi, 107-100,16:29,   6pt 1as 2trey 2-5fg
"Selden, Wayne",SG,6.4,"$3,500",chi,@ lal, 100-107,9:45,   5pt 2rb 1to 1trey 2-4fg
"Diallo, Hamidou",SG,6.4,"$3,500",okc,@ atl, 126-142,11:09,   4pt 2rb 1-4fg 2-4ft
"Daniels, Troy",SG,6,"$3,500",pho,@ ind, 97-131,4:49,   6pt 2trey 2-5fg
"Goodwin, Brandon",PG,4.5,"$3,500",den,v gsw, 111-142,9:09,   3pt 1as 1-5fg 1-2ft
"Evans III, Jacob",SG,3.2,"$3,500",gsw,@ den, 142-111,7:26,   0pt 1rb 2as 1to 0-2fg
"Morris, Monte",SG,3.2,"$4,600",den,v gsw, 111-142,14:13,   2pt 1rb 1-7fg
"Waiters, Dion",SG,2.9,"$4,000",mia,@ mil, 86-124,11:56,   2pt 2rb 1as 3to 1-4fg
"Bayless, Jerryd",PG,1.5,"$3,500",min,@ phi, 107-149,8:07,   0pt 1as 0-3fg
"Luwawu, Timothe",SG,0,"$3,500",okc,@ atl, 126-142,00:37,   0pt
"Felton, Raymond",PG,0,"$3,500",okc,@ atl, 126-142,DNP,   
