Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Harden, James",SG,69.2,"$13,800",hou,v orl, 103-98,37:09,   40pt 11rb 6as 1st 3bl 5to 4trey 14-27fg 8-9ft
"Doncic, Luka",SG,61.4,"$9,100",dal,v tor, 120-123,35:53,   35pt 12rb 10as 3to 3trey 14-24fg 4-6ft
"Wiggins, Andrew",SG,49.6,"$6,400",min,v uta, 111-125,37:59,   35pt 3rb 4as 3st 4to 3trey 13-23fg 6-7ft
"Westbrook, Russell",PG,47.1,"$12,300",okc,v mil, 118-112,36:05,   13pt 13rb 11as 1st 1bl 4to 2trey 5-20fg 1-2ft
"Lowry, Kyle",PG,46.5,"$7,500",tor,@ dal, 123-120,37:15,   19pt 5rb 9as 1st 2bl 1to 5trey 5-14fg 4-4ft
"Satoransky, Tomas",PG,45.8,"$6,200",was,@ sas, 119-132,36:45,   21pt 9rb 8as 1st 1to 2trey 8-13fg 3-4ft
"Beal, Bradley",SG,45.3,"$9,900",was,@ sas, 119-132,39:00,   21pt 4rb 7as 4st 3to 3trey 8-20fg 2-3ft
"Beverley, Patrick",PG,44,"$4,900",lac,v sac, 122-108,35:55,   16pt 10rb 8as 1st 1bl 2to 4trey 5-10fg 2-2ft
"Rubio, Ricky",PG,40.8,"$6,100",uta,@ min, 125-111,29:50,   18pt 4rb 8as 2st 1trey 8-14fg 1-1ft
"Mitchell, Donovan",SG,40.3,"$8,700",uta,@ min, 125-111,36:18,   29pt 4rb 5as 1to 2trey 10-22fg 7-10ft
"Hardaway Jr., Tim",SG,39.7,"$6,000",nyk,v mia, 97-106,30:48,   22pt 6rb 5as 1st 2trey 7-16fg 6-6ft
"Middleton, Khris",SG,36.8,"$6,400",mil,@ okc, 112-118,34:10,   22pt 4rb 6as 1st 2to 3trey 8-15fg 3-4ft
"Williams, Louis",SG,35.2,"$6,600",lac,v sac, 122-108,27:29,   12pt 6rb 10as 2st 5to 1trey 2-16fg 7-7ft
"Clarkson, Jordan",SG,34.4,"$4,600",cle,@ chi, 104-101,21:55,   18pt 7rb 6as 1to 1trey 8-11fg 1-1ft
"Gilgeous-Alexander, Shai",PG,34.3,"$4,200",lac,v sac, 122-108,31:14,   17pt 4rb 5as 2st 1to 5-9fg 7-7ft
"Caldwell-Pope, Kentavious",SG,34.2,"$4,200",lal,v pho, 116-102,36:15,   24pt 6rb 2st 3to 4trey 9-17fg 2-2ft
"Wade, Dwyane",SG,34,"$5,000",mia,@ nyk, 106-97,27:43,   15pt 5rb 10as 1st 5to 1trey 5-12fg 4-4ft
"Hield, Buddy",SG,33.3,"$6,100",sac,@ lac, 108-122,38:25,   16pt 4rb 5as 2st 1to 2trey 6-17fg 2-2ft
"Paul, Chris",PG,33,"$8,200",hou,v orl, 103-98,25:14,   12pt 5rb 6as 3st 3to 2trey 4-8fg 2-2ft
"Shumpert, Iman",SG,32.2,"$3,700",sac,@ lac, 108-122,31:28,   16pt 6rb 2as 2bl 3trey 5-13fg 3-4ft
"Selden, Wayne",SG,31.7,"$3,500",chi,v cle, 101-104,37:30,   15pt 6rb 3as 1st 1bl 1to 3trey 6-8fg
"Brogdon, Malcolm",SG,31.2,"$6,200",mil,@ okc, 112-118,32:35,   18pt 6rb 4as 1trey 7-14fg 3-4ft
"Bogdanovic, Bogdan",SG,31.2,"$6,600",sac,@ lac, 108-122,31:05,   19pt 1rb 2as 3st 1to 1trey 5-13fg 8-9ft
"Smith Jr., Dennis",PG,30.8,"$5,900",dal,v tor, 120-123,31:24,   13pt 4rb 6as 1st 1bl 2to 1trey 6-16fg
"Fournier, Evan",SG,30.6,"$5,600",orl,@ hou, 98-103,30:40,   18pt 3rb 2as 2st 2trey 8-16fg
"LaVine, Zach",SG,30.4,"$7,300",chi,v cle, 101-104,36:14,   17pt 12rb 2as 4to 6-17fg 5-5ft
"Booker, Devin",SG,29.4,"$8,300",pho,@ lal, 102-116,36:18,   21pt 2rb 6as 3to 9-18fg 3-3ft
"Rondo, Rajon",PG,29.3,"$6,700",lal,v pho, 116-102,42:26,   8pt 4rb 11as 1st 3to 4-9fg
"Fox, De'Aaron",PG,29.3,"$7,600",sac,@ lac, 108-122,31:58,   21pt 4rb 3as 1st 4to 1trey 8-16fg 4-5ft
"Bradley, Avery",SG,29.2,"$3,900",lac,v sac, 122-108,36:32,   12pt 6rb 6as 1st 2to 2trey 4-8fg 2-2ft
"White, Derrick",PG,29,"$5,600",sas,v was, 132-119,30:33,   16pt 5rb 4as 1st 2to 6-7fg 4-4ft
"Dunn, Kris",PG,28.9,"$7,400",chi,v cle, 101-104,34:38,   6pt 2rb 7as 2st 2bl 2to 2-8fg 2-2ft
