Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Beasley, Malik",SG,40.7,"$4,500",den,v nyk, 115-108,29:56,   23pt 6rb 5as 1st 5trey 8-15fg 2-2ft
"Hield, Buddy",SG,40,"$6,900",sac,v por, 108-113,39:02,   27pt 5rb 4as 1bl 2to 5trey 11-23fg
"Lillard, Damian",PG,39.2,"$9,200",por,@ sac, 113-108,41:54,   25pt 6rb 6as 1st 5to 1trey 8-21fg 8-8ft
"Simmons, Ben",PG,38.8,"$9,800",phi,@ lac, 119-113,32:50,   14pt 9rb 8as 1st 1bl 4to 6-13fg 2-6ft
"Bogdanovic, Bogdan",SG,37.5,"$6,100",sac,v por, 108-113,35:33,   19pt 5rb 5as 3st 4to 3trey 7-19fg 2-2ft
"Williams, Louis",SG,37.3,"$6,400",lac,v phi, 113-119,30:48,   22pt 4rb 3as 3st 3to 1trey 8-19fg 5-9ft
"Mudiay, Emmanuel",PG,37.1,"$5,700",nyk,@ den, 108-115,31:43,   15pt 3rb 9as 2st 1bl 4to 1trey 7-20fg 0-2ft
"Bledsoe, Eric",PG,34.8,"$7,200",mil,v det, 121-98,29:37,   18pt 4rb 6as 1st 7-14fg 4-4ft
"Rubio, Ricky",PG,31.8,"$7,000",uta,@ tor, 116-122,31:19,   14pt 4rb 8as 1bl 2to 6-17fg 2-3ft
"Mitchell, Donovan",SG,31.3,"$7,500",uta,@ tor, 116-122,35:04,   19pt 4rb 3as 1st 2trey 7-23fg 3-3ft
"Butler, Jimmy",SG,30.2,"$8,500",phi,@ lac, 119-113,29:19,   16pt 6rb 4as 1bl 2to 1trey 5-13fg 5-6ft
"McConnell, T.J.",PG,29.9,"$4,300",phi,@ lac, 119-113,28:21,   11pt 2rb 3as 4st 1bl 3to 4-6fg 3-4ft
"Curry, Seth",PG,28.7,"$3,500",por,@ sac, 113-108,21:58,   18pt 1rb 1as 3st 1to 4trey 6-9fg 2-2ft
"Middleton, Khris",SG,27,"$7,600",mil,v det, 121-98,28:01,   22pt 5rb 2as 4to 1trey 9-14fg 3-4ft
"Shumpert, Iman",SG,26.7,"$3,700",sac,v por, 108-113,24:36,   9pt 1rb 3as 3st 1bl 1trey 4-11fg
"Brogdon, Malcolm",SG,24.3,"$5,800",mil,v det, 121-98,25:32,   13pt 4rb 5as 1to 1trey 6-7fg
"Murray, Jamal",PG,24.1,"$8,300",den,v nyk, 115-108,32:21,   8pt 3rb 5as 1st 1bl 1to 4-12fg
"Fox, De'Aaron",PG,22.4,"$9,100",sac,v por, 108-113,37:49,   13pt 2rb 2as 2st 2to 6-19fg 1-1ft
"Craig, Torrey",SG,22.3,"$4,400",den,v nyk, 115-108,24:37,   13pt 4rb 1as 1bl 2trey 5-10fg 1-2ft
"McCollum, C.J.",SG,22.2,"$6,100",por,@ sac, 113-108,38:40,   16pt 1rb 2as 1bl 1to 8-19fg 0-2ft
"Gilgeous-Alexander, Shai",PG,21.9,"$4,700",lac,v phi, 113-119,20:07,   8pt 2rb 5as 2st 2to 4-7fg
"Jackson, Reggie",PG,20.5,"$5,500",det,@ mil, 98-121,22:22,   19pt 3as 3to 2trey 8-10fg 1-1ft
"Ntilikina, Frank",PG,20.5,"$3,500",nyk,@ den, 108-115,18:15,   10pt 5as 1st 2trey 4-6fg
"Hill, George",PG,19.6,"$3,700",mil,v det, 121-98,19:31,   8pt 3rb 4as 1st 1to 3-4fg 2-5ft
"Exum, Dante",PG,19.1,"$3,900",uta,@ tor, 116-122,18:21,   8pt 3rb 3as 1bl 4-11fg
