Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Harden, James",SG,81,"$14,000",hou,v bkn, 142-145,45:02,   58pt 10rb 6as 1st 1bl 4to 5trey 16-34fg 21-23ft
"Irving, Kyrie",PG,59,"$8,900",bos,v tor, 117-108,37:59,   27pt 5rb 18as 1st 1bl 7to 3trey 11-19fg 2-2ft
"Curry, Stephen",PG,52.5,"$10,000",gsw,v nor, 147-140,35:08,   41pt 5rb 3as 1st 2to 9trey 11-22fg 10-10ft
"Holiday, Jrue",SG,48.7,"$8,600",nor,@ gsw, 140-147,41:06,   25pt 6rb 7as 1st 1bl 4trey 8-19fg 5-8ft
"Doncic, Luka",SG,47.6,"$8,700",dal,v sas, 101-105,35:48,   25pt 8rb 8as 1st 2to 3trey 10-21fg 2-2ft
"Dinwiddie, Spencer",PG,46.4,"$5,400",bkn,@ hou, 145-142,32:21,   33pt 2rb 10as 4to 4trey 13-22fg 3-4ft
"Lillard, Damian",PG,44.4,"$10,100",por,v cle, 129-112,32:00,   33pt 2rb 6as 4trey 11-19fg 7-7ft
"Mitchell, Donovan",SG,43.4,"$9,000",uta,@ lac, 129-109,35:10,   28pt 2rb 6as 3st 5to 10-22fg 8-8ft
"Williams, Louis",SG,41.2,"$6,500",lac,v uta, 109-129,26:52,   23pt 6rb 6as 1st 1to 11-18fg 1-2ft
"Rivers, Austin",SG,34,"$5,000",hou,v bkn, 142-145,45:55,   13pt 5rb 6as 1st 1bl 3trey 5-14fg
"Payton, Elfrid",PG,33,"$5,600",nor,@ gsw, 140-147,29:14,   7pt 5rb 12as 2st 4to 1trey 3-10fg 0-1ft
"Ross, Terrence",SG,32.9,"$5,300",orl,@ det, 115-120,33:00,   24pt 2rb 1as 1st 1bl 1to 6trey 8-14fg 2-3ft
"Lowry, Kyle",PG,32.7,"$7,200",tor,@ bos, 108-117,33:32,   10pt 6rb 7as 1st 1bl 1to 1trey 3-10fg 3-3ft
"Bledsoe, Eric",PG,32.4,"$7,700",mil,@ mem, 111-101,24:37,   16pt 2rb 4as 3st 1to 2trey 5-13fg 4-4ft
"Thompson, Klay",SG,31.9,"$7,400",gsw,v nor, 147-140,35:42,   19pt 7rb 3as 1st 3to 4trey 7-17fg 1-1ft
"DeRozan, DeMar",SG,30.3,"$8,500",sas,@ dal, 105-101,39:31,   14pt 4rb 9as 2to 6-13fg 2-2ft
"Fournier, Evan",SG,28.9,"$5,600",orl,@ det, 115-120,39:32,   18pt 2rb 5as 1st 2to 3trey 7-15fg 1-2ft
"Gordon, Eric",SG,28.6,"$5,900",hou,v bkn, 142-145,21:01,   20pt 3rb 2as 1st 1to 4trey 6-11fg 4-4ft
"Mills, Patty",PG,28.4,"$3,800",sas,@ dal, 105-101,23:33,   14pt 2rb 4as 2st 4trey 5-13fg
"Carter, Jevon",PG,27.9,"$3,600",mem,v mil, 101-111,28:25,   8pt 2rb 5as 2st 2bl 2to 2trey 3-9fg 0-1ft
"Augustin, D.J.",PG,27.1,"$4,600",orl,@ det, 115-120,32:16,   13pt 3rb 7as 1trey 6-12fg
"Middleton, Khris",SG,26.7,"$7,100",mil,@ mem, 111-101,26:51,   11pt 6rb 5as 1st 2to 4-8fg 3-3ft
"Clarkson, Jordan",SG,26.5,"$5,800",cle,@ por, 112-129,29:10,   22pt 3as 2trey 9-17fg 2-2ft
