Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Westbrook, Russell",PG,78.6,"$12,100",okc,@ sas, 147-154,49:35,   24pt 13rb 24as 2st 3to 11-22fg 2-5ft
"White, Derrick",PG,48,"$5,500",sas,v okc, 154-147,48:22,   23pt 5rb 8as 2st 1bl 2to 1trey 10-17fg 2-2ft
"DeRozan, DeMar",SG,44.1,"$9,000",sas,v okc, 154-147,49:22,   16pt 8rb 11as 1st 1bl 4to 7-22fg 2-5ft
"Irving, Kyrie",PG,38.5,"$8,400",bos,@ mia, 99-115,34:44,   22pt 5rb 5as 1st 1bl 3to 2trey 10-19fg
"Beasley, Malik",SG,32.7,"$3,900",den,v lac, 121-100,31:02,   15pt 1rb 5as 2st 1bl 3trey 6-10fg
"Mills, Patty",PG,31.6,"$3,800",sas,v okc, 154-147,29:23,   14pt 3rb 6as 2st 1to 3trey 5-7fg 1-1ft
"Fox, De'Aaron",PG,31,"$8,600",sac,v det, 112-102,24:16,   12pt 5rb 6as 1st 1bl 2to 1trey 5-8fg 1-4ft
"Craig, Torrey",SG,29.8,"$4,300",den,v lac, 121-100,30:25,   14pt 4rb 3st 1bl 1to 2trey 6-8fg
"Brown, Bruce",SG,29.2,"$4,200",det,@ sac, 102-112,20:52,   15pt 1rb 2as 3st 1bl 2to 1trey 6-11fg 2-2ft
"Murray, Jamal",PG,29.2,"$7,200",den,v lac, 121-100,32:10,   23pt 6rb 2as 4to 2trey 10-16fg 1-1ft
"Bullock, Reggie",SG,28.2,"$4,500",det,@ sac, 102-112,30:26,   15pt 1rb 6as 1st 3trey 4-9fg 4-4ft
"Forbes, Bryn",PG,26.6,"$4,600",sas,v okc, 154-147,42:19,   14pt 8rb 2as 1st 3to 3trey 4-6fg 3-3ft
"Williams, Louis",SG,24.5,"$7,000",lac,@ den, 100-121,24:37,   19pt 5as 2to 1trey 7-15fg 4-5ft
"Belinelli, Marco",SG,23.9,"$3,900",sas,v okc, 154-147,22:35,   19pt 2rb 1as 1bl 2to 5trey 6-10fg 2-2ft
"Smart, Marcus",SG,23.2,"$5,100",bos,@ mia, 99-115,33:06,   18pt 1rb 2as 1bl 2to 4trey 5-10fg 4-5ft
"Morris, Monte",SG,22.4,"$4,000",den,v lac, 121-100,23:52,   14pt 2rb 4as 2trey 6-12fg
"Bogdanovic, Bogdan",SG,21.6,"$6,300",sac,v det, 112-102,20:58,   6pt 3rb 4as 2st 3-9fg
"Wade, Dwyane",SG,21.5,"$5,400",mia,v bos, 115-99,22:34,   19pt 1as 1st 2to 3trey 8-12fg
"Schroder, Dennis",SG,21.4,"$5,200",okc,@ sas, 147-154,36:03,   14pt 2rb 4as 1to 2trey 5-14fg 2-2ft
"Ferguson, Terrance",SG,21.2,"$3,600",okc,@ sas, 147-154,41:01,   21pt 1rb 1to 7trey 7-12fg
"Waiters, Dion",SG,20.3,"$4,400",mia,v bos, 115-99,20:21,   8pt 4rb 3as 1st 2trey 3-12fg
"Beverley, Patrick",PG,19.6,"$3,900",lac,@ den, 100-121,22:33,   2pt 3rb 4as 3bl 1to 1-3fg
"Hield, Buddy",SG,19.4,"$7,200",sac,v det, 112-102,28:38,   18pt 2rb 1to 2trey 8-13fg
"Calderon, Jose",PG,17.6,"$3,500",det,@ sac, 102-112,20:20,   2pt 3rb 6as 2st 3to 1-3fg
"Shumpert, Iman",SG,17.4,"$4,100",sac,v det, 112-102,21:43,   13pt 2rb 2as 1to 3trey 5-10fg
"Johnson, Tyler",PG,16.1,"$4,700",mia,v bos, 115-99,15:20,   11pt 3rb 1as 3trey 4-8fg
"Kennard, Luke",SG,14.2,"$3,700",det,@ sac, 102-112,22:54,   5pt 1rb 2as 1st 1bl 1to 1trey 1-8fg 2-2ft
"Ferrell, Yogi",PG,14.1,"$3,700",sac,v det, 112-102,23:44,   11pt 3rb 1as 2to 2trey 4-6fg 1-1ft
"Thomas, Khyri",SG,14,"$3,500",det,@ sac, 102-112,16:34,   8pt 2st 2trey 3-6fg
"Bradley, Avery",SG,13.4,"$3,700",lac,@ den, 100-121,25:49,   2pt 2rb 2as 2st 1-6fg
"Wallace, Tyrone",SG,13.3,"$3,500",lac,@ den, 100-121,19:21,   7pt 4rb 1as 3-4fg 1-4ft
"Rozier, Terry",PG,13.2,"$4,400",bos,@ mia, 99-115,16:44,   4pt 6rb 1st 1to 1-8fg 2-2ft
"Galloway, Langston",SG,13.1,"$3,500",det,@ sac, 102-112,24:57,   8pt 3rb 1as 2trey 2-7fg 2-2ft
"Jackson, Reggie",PG,12.8,"$5,200",det,@ sac, 102-112,24:04,   6pt 4rb 2as 1to 3-11fg
"Brown, Jaylen",SG,8.9,"$4,200",bos,@ mia, 99-115,13:50,   2pt 2rb 1as 1bl 1-5fg 0-1ft
"Gilgeous-Alexander, Shai",PG,6.9,"$4,700",lac,@ den, 100-121,20:26,   3pt 2rb 1as 1st 3to 1trey 1-4fg
"McGruder, Rodney",SG,6.1,"$3,900",mia,v bos, 115-99,14:56,   3pt 3rb 1as 2to 1trey 1-4fg
"Diallo, Hamidou",SG,4.7,"$3,500",okc,@ sas, 147-154,11:28,   2pt 1rb 1as 1-1fg
"Wanamaker, Brad",PG,2.5,"$3,500",bos,@ mia, 99-115,2:32,   2pt 1as 1to 0-1fg 2-2ft
"Mason III, Frank",SG,1.5,"$3,500",sac,v det, 112-102,3:36,   0pt 1as 0-1fg
"Goodwin, Brandon",PG,1.5,"$3,500",den,v lac, 121-100,3:04,   0pt 1as 0-2fg
"McLemore, Ben",SG,0,"$3,900",sac,v det, 112-102,3:36,   0pt
"Thornwell, Sindarius",SG,0,"$3,500",lac,@ den, 100-121,4:45,   0pt
"Felton, Raymond",PG,0,"$3,500",okc,@ sas, 147-154,DNP,   
"Pondexter, Quincy",SG,0,"$3,800",sas,v okc, 154-147,DNP,   
"Luwawu, Timothe",SG,0,"$3,500",okc,@ sas, 147-154,DNP,   
"Ellington, Wayne",SG,0,"$4,300",mia,v bos, 115-99,DNP,   
"Teodosic, Milos",PG,0,"$3,500",lac,@ den, 100-121,NA,   
"Murray, Dejounte",PG,0,"$3,500",sas,v okc, 154-147,NA,   
"Robinson, Duncan",SG,0,"$3,500",mia,v bos, 115-99,NA,   
"Dozier, PJ",SG,0,"$3,500",bos,@ mia, 99-115,NA,   
"Burton, Deonte",SG,0,"$3,500",okc,@ sas, 147-154,NA,   
"Dragic, Goran",PG,0,"$5,700",mia,v bos, 115-99,NA,   
"Roberson, Andre",SG,0,"$3,500",okc,@ sas, 147-154,NA,   
"Robinson, Jerome",PG,0,"$3,500",lac,@ den, 100-121,NA,   
"Walker, Lonnie",SG,0,"$3,600",sas,v okc, 154-147,NA,   
"Abrines, Alex",SG,0,"$3,500",okc,@ sas, 147-154,NA,   
"Thomas, Isaiah",PG,0,"$3,500",den,v lac, 121-100,NA,   
"Bird, Jabari",SG,0,"$3,600",bos,@ mia, 99-115,NA,   
"Smith, Ishmael",PG,0,"$3,900",det,@ sac, 102-112,NA,   
"Evans, Keenan",PG,0,"$3,500",det,@ sac, 102-112,NA,   
"Lofton, Zach",SG,0,"$3,500",det,@ sac, 102-112,NA,   
"Aldridge, LaMarcus",PF,79.8,"$8,100",sas,v okc, 154-147,48:34,   56pt 9rb 4as 4bl 5to 20-33fg 16-16ft
"George, Paul",SF,48.1,"$9,700",okc,@ sas, 147-154,46:32,   30pt 8rb 1as 3st 2to 3trey 11-25fg 5-7ft
"Grant, Jerami",PF,46.9,"$5,400",okc,@ sas, 147-154,43:54,   25pt 12rb 1as 3bl 3to 1trey 10-20fg 4-6ft
"Harris, Tobias",PF,40.2,"$7,600",lac,@ den, 100-121,31:07,   18pt 11rb 4as 1bl 7-15fg 4-4ft
"Winslow, Justise",SF,36.9,"$6,600",mia,v bos, 115-99,31:52,   13pt 7rb 11as 1to 2trey 5-9fg 1-2ft
"Adebayo, Bam",PF,35.9,"$4,800",mia,v bos, 115-99,26:41,   8pt 7rb 5as 2st 2bl 3-5fg 2-2ft
"Morris, Marcus",PF,34.7,"$4,700",bos,@ mia, 99-115,28:44,   17pt 6rb 1as 1st 2bl 3trey 7-13fg
"Giles, Harry",PF,33.3,"$3,500",sac,v det, 112-102,22:57,   14pt 4rb 3as 2st 3bl 5to 5-9fg 4-4ft
"Richardson, Josh",SF,30.6,"$6,500",mia,v bos, 115-99,33:41,   18pt 3rb 6as 4trey 7-13fg
"Jones, Derrick",SF,29.4,"$3,900",mia,v bos, 115-99,28:30,   14pt 7rb 2st 1bl 2to 2trey 6-9fg
"Gallinari, Danilo",SF,28.6,"$7,400",lac,@ den, 100-121,32:23,   18pt 3rb 4as 1st 2to 3trey 6-17fg 3-6ft
"Leuer, Jon",PF,28.2,"$3,500",det,@ sac, 102-112,16:31,   9pt 11rb 3st 3to 4-5fg 1-2ft
"Tatum, Jayson",PF,25.3,"$6,100",bos,@ mia, 99-115,31:38,   17pt 4rb 1as 1bl 1to 2trey 4-11fg 7-7ft
"Bjelica, Nemanja",SF,24.5,"$5,400",sac,v det, 112-102,25:29,   7pt 5rb 5as 2bl 2to 1trey 2-5fg 2-2ft
"Johnson, James",PF,24.5,"$4,100",mia,v bos, 115-99,19:30,   12pt 5rb 3as 1bl 1to 1trey 5-15fg 1-2ft
