Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Simmons, Ben",PG,32.2,"$10,000",phi,v hou, 121-93,27:40,   9pt 6rb 6as 1st 2bl 2to 3-12fg 3-4ft
"Beal, Bradley",SG,32.2,"$10,400",was,v det, 101-87,34:12,   16pt 1rb 4as 1st 3bl 3to 1trey 4-12fg 7-8ft
"Hardaway Jr., Tim",SG,31.9,"$5,700",nyk,v okc, 109-127,27:22,   23pt 2rb 3as 1st 1to 4trey 7-14fg 5-6ft
"LaVine, Zach",SG,31.9,"$6,700",chi,@ cle, 104-88,24:47,   25pt 2rb 1as 2st 3to 3trey 9-16fg 4-6ft
"Young, Trae",PG,29.6,"$7,300",atl,v orl, 103-122,29:14,   21pt 3rb 6as 4to 8-13fg 5-6ft
"Satoransky, Tomas",PG,28.8,"$6,400",was,v det, 101-87,38:04,   10pt 4rb 8as 2st 4to 4-8fg 2-3ft
"Redick, J.J.",SG,27.9,"$5,600",phi,v hou, 121-93,27:58,   16pt 2rb 1as 2st 1bl 1to 1trey 5-10fg 5-5ft
"McCollum, C.J.",SG,27.8,"$6,400",por,@ uta, 109-104,38:04,   14pt 4rb 4as 1st 2trey 6-17fg 0-1ft
"Bullock, Reggie",SG,27.4,"$4,900",det,@ was, 87-101,35:39,   12pt 7rb 4as 1bl 2to 2trey 4-11fg 2-2ft
"Payne, Cameron",PG,27.3,"$4,000",cle,v chi, 88-104,25:47,   11pt 4rb 3as 2st 1bl 2to 1trey 4-11fg 2-4ft
"Middleton, Khris",SG,27.1,"$6,800",mil,v dal, 116-106,33:06,   13pt 8rb 3as 1bl 3to 1trey 6-18fg
"Sexton, Collin",PG,26.6,"$4,800",cle,v chi, 88-104,29:21,   18pt 3rb 2st 1to 2trey 7-17fg 2-3ft
"Brunson, Jalen",PG,26.1,"$3,500",dal,@ mil, 106-116,29:46,   16pt 3rb 5as 1to 2trey 6-15fg 2-2ft
"Temple, Garrett",SG,25.6,"$4,000",mem,v nor, 85-105,38:19,   9pt 8rb 4as 1st 2to 2trey 3-10fg 1-2ft
"Schroder, Dennis",SG,24.6,"$6,200",okc,@ nyk, 127-109,28:38,   17pt 3rb 4as 1st 5to 4trey 5-12fg 3-3ft
"Waiters, Dion",SG,22.9,"$3,500",mia,@ bos, 99-107,25:53,   18pt 2rb 1as 1st 2to 2trey 8-16fg
"McConnell, T.J.",PG,22.7,"$4,600",phi,v hou, 121-93,21:08,   12pt 1rb 3as 1st 1bl 1to 6-11fg
"Graham, Treveon",SG,22.5,"$3,700",bkn,v sac, 123-94,29:39,   8pt 5rb 3as 1st 1bl 2to 1trey 2-3fg 3-4ft
"Napier, Shabazz",PG,22.2,"$3,900",bkn,v sac, 123-94,11:50,   10pt 1rb 2as 3st 1to 3-4fg 4-4ft
"Clarkson, Jordan",SG,22,"$5,200",cle,v chi, 88-104,19:51,   12pt 5rb 4as 1st 5to 4-12fg 4-5ft
"Fox, De'Aaron",PG,21.6,"$8,000",sac,@ bkn, 94-123,29:10,   9pt 3rb 6as 1st 3to 1trey 4-14fg 0-2ft
"Payton, Elfrid",PG,21.6,"$5,500",nor,@ mem, 105-85,32:05,   9pt 3rb 4as 2st 3to 1trey 3-8fg 2-2ft
"Holiday, Justin",SG,21.6,"$4,800",mem,v nor, 85-105,37:38,   8pt 3rb 4st 2to 2trey 3-8fg
"Dinwiddie, Spencer",PG,20.6,"$5,900",bkn,v sac, 123-94,28:55,   11pt 3rb 6as 3to 1trey 3-12fg 4-5ft
"Smart, Marcus",SG,20.6,"$5,300",bos,v mia, 107-99,34:14,   6pt 3rb 4as 1st 1bl 1to 2trey 2-7fg
"Wade, Dwyane",SG,20.4,"$5,000",mia,@ bos, 99-107,23:11,   8pt 2rb 6as 1st 2to 3-10fg 2-2ft
"Brown, Bruce",SG,20,"$3,500",det,@ was, 87-101,21:21,   4pt 5rb 4as 1st 1bl 2to 2-10fg
"Hield, Buddy",SG,19.9,"$5,900",sac,@ bkn, 94-123,27:17,   11pt 7rb 1as 1to 3trey 4-10fg
"Mudiay, Emmanuel",PG,19.4,"$6,600",nyk,v okc, 109-127,17:57,   14pt 2rb 2as 6-11fg 2-2ft
"Ntilikina, Frank",PG,18.9,"$4,200",nyk,v okc, 109-127,30:03,   9pt 2rb 5as 1st 3to 1trey 4-12fg
"Ferrell, Yogi",PG,18.6,"$3,500",sac,@ bkn, 94-123,16:40,   3pt 3rb 2as 2st 1bl 1trey 1-5fg
"Brown, Sterling",SG,18.4,"$4,200",mil,v dal, 116-106,19:09,   11pt 2rb 2as 1st 1to 3trey 4-4fg
"Shamet, Landry",PG,18.2,"$3,700",phi,v hou, 121-93,20:02,   18pt 1rb 1to 3trey 7-13fg 1-1ft
"Augustin, D.J.",PG,18,"$4,900",orl,@ atl, 122-103,27:33,   15pt 4as 3to 4trey 4-8fg 3-3ft
"Iguodala, Andre",SG,17.6,"$4,500",gsw,@ lal, 130-111,20:59,   6pt 3rb 2as 1st 1bl 1to 3-3fg
"Lin, Jeremy",PG,17.2,"$4,600",atl,v orl, 103-122,29:40,   15pt 1rb 2as 2to 1trey 5-9fg 4-5ft
"Rubio, Ricky",PG,16.4,"$6,400",uta,v por, 104-109,13:38,   12pt 2rb 2as 1st 4to 1trey 3-6fg 5-6ft
"Brown, Jaylen",SG,15.8,"$4,300",bos,v mia, 107-99,20:01,   6pt 4rb 2st 1to 3-9fg
"Hill, George",PG,15.2,"$3,700",mil,v dal, 116-106,21:31,   5pt 6rb 2as 1trey 2-5fg
"Gordon, Eric",SG,14.8,"$5,500",hou,@ phi, 93-121,26:57,   8pt 4rb 2as 1to 2trey 2-13fg 2-3ft
"Shumpert, Iman",SG,14.5,"$3,700",sac,@ bkn, 94-123,32:08,   4pt 1as 2st 2bl 3to 1-10fg 2-2ft
"Jackson, Reggie",PG,14.4,"$5,200",det,@ was, 87-101,23:22,   7pt 2rb 2as 1st 1to 1trey 3-11fg
"Johnson, Tyler",PG,14.2,"$4,400",mia,@ bos, 99-107,28:02,   9pt 1rb 2as 1st 2to 3trey 3-9fg
"Hamilton, Daniel",SG,13.7,"$3,900",atl,v orl, 103-122,15:40,   2pt 6rb 1as 1st 1-4fg
"Ferguson, Terrance",SG,13.7,"$3,800",okc,@ nyk, 127-109,19:59,   9pt 1rb 1as 1st 1to 3trey 3-5fg
"Caruso, Alex",PG,13.5,"$3,500",lal,v gsw, 111-130,12:00,   6pt 1as 2bl 1trey 2-3fg 1-4ft
"Dotson, Damyean",SG,12.6,"$4,000",nyk,v okc, 109-127,23:37,   3pt 3rb 2as 1st 1-4fg 1-2ft
"Harris, Devin",PG,12.5,"$3,500",dal,@ mil, 106-116,17:54,   9pt 1as 1bl 1to 2trey 3-6fg 1-2ft
"Mykhailiuk, Sviatoslav",SG,11.6,"$3,500",lal,v gsw, 111-130,19:14,   5pt 3rb 2as 1trey 2-4fg
"Arcidiacono, Ryan",PG,11.5,"$3,900",chi,@ cle, 104-88,18:42,   3pt 5as 1st 2to 1trey 1-3fg
"Curry, Seth",PG,11.1,"$3,500",por,@ uta, 109-104,14:18,   3pt 3rb 3as 1trey 1-2fg
"Calderon, Jose",PG,11,"$3,500",det,@ was, 87-101,13:33,   7pt 4as 2to 1trey 2-2fg 2-2ft
"Harrison, Shaquille",PG,11,"$3,800",chi,@ cle, 104-88,16:47,   3pt 5rb 1st 1to 1trey 1-2fg
"Galloway, Langston",SG,10.6,"$3,500",det,@ was, 87-101,18:30,   8pt 3rb 1to 2trey 3-5fg
"Korver, Kyle",SG,9.8,"$4,000",uta,v por, 104-109,22:57,   6pt 4rb 1to 3-8fg
"Livingston, Shaun",PG,9.4,"$3,500",gsw,@ lal, 130-111,13:20,   4pt 2rb 2as 2-3fg
"Jackson, Frank",PG,9.3,"$3,500",nor,@ mem, 105-85,16:12,   3pt 4rb 1as 1trey 1-2fg
"Selden, Wayne",SG,9.1,"$3,500",chi,@ cle, 104-88,25:15,   5pt 3rb 1as 1to 1-5fg 3-4ft
"Briscoe, Isaiah",PG,8.9,"$3,500",orl,@ atl, 122-103,20:27,   2pt 2rb 3as 1-5fg 0-1ft
"Hart, Josh",SG,8.9,"$4,900",lal,v gsw, 111-130,19:53,   6pt 2rb 1as 1to 2trey 2-2fg
"Thomas, Khyri",SG,8,"$3,500",det,@ was, 87-101,12:21,   5pt 1st 1trey 2-4fg
"Korkmaz, Furkan",SG,7.7,"$3,500",phi,v hou, 121-93,10:56,   6pt 1rb 1as 1to 2trey 2-4fg
"Frazier, Tim",PG,7.7,"$3,500",nor,@ mem, 105-85,8:46,   2pt 1rb 1as 1bl 1-3fg
"Kennard, Luke",SG,7.4,"$4,200",det,@ was, 87-101,21:11,   5pt 2rb 2as 3to 2-8fg 1-1ft
"Caldwell-Pope, Kentavious",SG,7.4,"$4,600",lal,v gsw, 111-130,21:40,   4pt 2rb 2as 2to 1-5fg 2-2ft
"Dorsey, Tyler",SG,7.4,"$3,500",atl,v orl, 103-122,9:58,   5pt 2rb 1trey 2-3fg
"Dellavedova, Matthew",PG,7.4,"$3,700",cle,v chi, 88-104,18:39,   3pt 2rb 2as 1to 1-6fg 1-2ft
"Rozier, Terry",PG,7.2,"$4,500",bos,v mia, 107-99,17:45,   3pt 1rb 2as 1trey 1-6fg
"Randle, Chasson",SG,7.2,"$3,600",was,v det, 101-87,14:53,   1pt 1rb 4as 1to 0-1fg 1-4ft
"Diallo, Hamidou",SG,7.1,"$3,500",okc,@ nyk, 127-109,17:20,   3pt 3rb 1as 1to 1-2fg 1-2ft
"Lucas, Kalin",PG,7.1,"$3,500",det,@ was, 87-101,5:35,   2pt 3rb 1as 0-1fg 2-2ft
"Rivers, Austin",SG,6.9,"$5,300",hou,@ phi, 93-121,26:34,   0pt 2rb 3as 0-5fg 0-2ft
"Burks, Alec",SG,6,"$5,000",cle,v chi, 88-104,17:12,   3pt 5rb 3to 1-7fg 1-1ft
"Cook, Quinn",PG,5.5,"$3,500",gsw,@ lal, 130-111,12:06,   5pt 1as 1to 1trey 2-8fg
"Mack, Shelvin",PG,3.2,"$4,400",mem,v nor, 85-105,14:14,   2pt 1rb 2as 3to 1-3fg
"Snell, Tony",SG,3,"$3,500",mil,v dal, 116-106,6:00,   0pt 1st 0-2fg
"Blakeney, Antonio",SG,2.2,"$3,600",chi,@ cle, 104-88,2:38,   1pt 1rb 0-2fg 1-2ft
"Carter, Jevon",PG,1.2,"$3,800",mem,v nor, 85-105,14:52,   0pt 1rb 0-1fg
"Luwawu, Timothe",SG,1.2,"$3,500",okc,@ nyk, 127-109,2:06,   0pt 1rb 0-1fg
"Mason III, Frank",SG,0,"$3,500",sac,@ bkn, 94-123,2:24,   0pt 0-1fg
"McRae, Jordan",SG,0,"$3,500",was,v det, 101-87,1:02,   0pt 0-1fg
"McGruder, Rodney",SG,0,"$3,700",mia,@ bos, 99-107,8:02,   0pt 0-3fg
"McLemore, Ben",SG,0,"$3,900",sac,@ bkn, 94-123,DNP,   
"Baldwin, Wade",PG,0,"$3,500",por,@ uta, 109-104,DNP,   
"Allen, Grayson",SG,0,"$3,500",uta,v por, 104-109,DNP,   
"Anderson, Justin",SG,0,"$3,500",atl,v orl, 103-122,DNP,   
"Abrines, Alex",SG,0,"$3,500",okc,@ nyk, 127-109,DNP,   
"Mitrou-Long, Nazareth",SG,0,"$3,500",uta,v por, 104-109,DNP,   
"Connaughton, Pat",SG,0,"$3,500",mil,v dal, 116-106,DNP,   
"Ellington, Wayne",SG,0,"$3,600",mia,@ bos, 99-107,DNP,   
"Wanamaker, Brad",PG,0,"$3,700",bos,v mia, 107-99,DNP,   
"Felton, Raymond",PG,0,"$3,500",okc,@ nyk, 127-109,DNP,   
"Macon, Daryl",PG,0,"$3,500",dal,@ mil, 106-116,DNP,   
"Stauskas, Nik",SG,0,"$3,500",por,@ uta, 109-104,DNP,   
"Lee, Courtney",SG,0,"$3,600",nyk,v okc, 109-127,DNP,   
"Clark, Ian",SG,0,"$3,500",nor,@ mem, 105-85,DNP,   
"Grant, Jerian",PG,0,"$3,500",orl,@ atl, 122-103,DNP,   
"DiVincenzo, Donte",SG,0,"$3,500",mil,v dal, 116-106,DNP,   
"Huerter, Kevin",SG,0,"$5,500",atl,v orl, 103-122,DNP,   
"Knight, Brandon",PG,0,"$3,500",hou,@ phi, 93-121,DNP,   
"Evans III, Jacob",SG,0,"$3,500",gsw,@ lal, 130-111,NA,   
"Simons, Anfernee",SG,0,"$3,500",por,@ uta, 109-104,NA,   
"Robinson, Duncan",SG,0,"$3,500",mia,@ bos, 99-107,NA,   
"Milton, Shake",SG,0,"$3,500",phi,v hou, 121-93,NA,   
"Burton, Deonte",SG,0,"$3,500",okc,@ nyk, 127-109,NA,   
"Roberson, Andre",SG,0,"$3,500",okc,@ nyk, 127-109,NA,   
"Trent Jr., Gary",SG,0,"$3,500",por,@ uta, 109-104,NA,   
"Bazemore, Kent",SG,0,"$6,400",atl,v orl, 103-122,NA,   
"Wall, John",PG,0,"$3,500",was,v det, 101-87,NA,   
"Fultz, Markelle",SG,0,"$3,500",phi,v hou, 121-93,NA,   
"Paul, Chris",PG,0,"$8,200",hou,@ phi, 93-121,NA,   
"Alkins, Rawle",SG,0,"$3,500",chi,@ cle, 104-88,NA,   
"Ball, Lonzo",PG,0,"$7,500",lal,v gsw, 111-130,NA,   
"Rondo, Rajon",PG,0,"$6,500",lal,v gsw, 111-130,NA,   
"Smith, J.R.",SG,0,"$3,500",cle,v chi, 88-104,NA,   
"Bird, Jabari",SG,0,"$3,600",bos,v mia, 107-99,NA,   
"Sampson, Brandon",SG,0,"$3,500",chi,@ cle, 104-88,NA,   
"Duval, Trevon",PG,0,"$3,500",mil,v dal, 116-106,NA,   
"Allen, Kadeem",PG,0,"$3,500",nyk,v okc, 109-127,NA,   
"Lee, Damion",SG,0,"$3,500",gsw,@ lal, 130-111,NA,   
"Smith, Zhaire",SG,0,"$3,500",phi,v hou, 121-93,NA,   
"Bluiett, Trevon",SG,0,"$3,500",nor,@ mem, 105-85,NA,   
"Caupain, Troy",PG,0,"$3,500",orl,@ atl, 122-103,NA,   
"Burke, Trey",PG,0,"$3,700",nyk,v okc, 109-127,NA,   
"LeVert, Caris",SG,0,"$3,500",bkn,v sac, 123-94,NA,   
"Dozier, PJ",SG,0,"$3,500",bos,v mia, 107-99,NA,   
"Brooks, Dillon",SG,0,"$3,800",mem,v nor, 85-105,NA,   
"Dragic, Goran",PG,0,"$5,700",mia,@ bos, 99-107,NA,   
"Neto, Raul",PG,0,"$4,800",uta,v por, 104-109,NA,   
"Butler, Jimmy",SG,0,"$8,300",phi,v hou, 121-93,NA,   
"Barea, Jose",PG,0,"$4,300",dal,@ mil, 106-116,NA,   
"Exum, Dante",PG,0,"$3,500",uta,v por, 104-109,NA,   
"Adams, Jaylen",SG,0,"$3,500",atl,v orl, 103-122,NA,   
"Nwaba, David",SG,0,"$3,500",cle,v chi, 88-104,NA,   
"Smith, Ishmael",PG,0,"$3,900",det,@ was, 87-101,NA,   
"Hunter, R.J.",SG,0,"$3,500",bos,v mia, 107-99,NA,   
"Crabbe, Allen",SG,0,"$4,200",bkn,v sac, 123-94,NA,   
"Smith Jr., Dennis",PG,0,"$5,300",dal,@ mil, 106-116,NA,   
"Whitehead, Isaiah",PG,0,"$3,500",det,@ was, 87-101,NA,   
"Antetokounmpo, Giannis",SF,51.5,"$11,500",mil,v dal, 116-106,35:46,   31pt 15rb 5as 5to 1trey 10-20fg 10-12ft
"George, Paul",SF,44.8,"$10,200",okc,@ nyk, 127-109,30:40,   31pt 4rb 4as 1st 4trey 9-18fg 9-9ft
"Griffin, Blake",PF,42.8,"$9,900",det,@ was, 87-101,35:59,   29pt 9rb 4as 3to 4trey 9-16fg 7-11ft
"Bembry, DeAndre",SF,40.9,"$5,600",atl,v orl, 103-122,34:12,   11pt 2rb 7as 4st 2bl 1to 5-11fg 1-1ft
"Ariza, Trevor",SF,40.4,"$6,800",was,v det, 101-87,33:35,   20pt 12rb 4as 2trey 7-13fg 4-4ft
"Durant, Kevin",SF,40.2,"$10,200",gsw,@ lal, 130-111,30:14,   20pt 6rb 4as 3bl 2to 1trey 8-13fg 3-4ft
"Mirotic, Nikola",SF,36.7,"$6,100",nor,@ mem, 105-85,32:19,   21pt 6rb 1as 1st 2bl 2to 5trey 6-15fg 4-4ft
"Harris, Joe",SF,35.4,"$5,000",bkn,v sac, 123-94,29:04,   19pt 7rb 2as 2st 1to 3trey 8-14fg
"Jones, Derrick",SF,34.8,"$3,700",mia,@ bos, 99-107,28:58,   18pt 9rb 1st 1bl 1trey 7-12fg 3-3ft
"Favors, Derrick",PF,32.8,"$5,800",uta,v por, 104-109,24:03,   12pt 9rb 2as 3bl 2to 3-7fg 6-6ft
"Isaac, Jonathan",SF,32.3,"$4,800",orl,@ atl, 122-103,31:46,   8pt 9rb 3as 1st 2bl 4-8fg
"Adebayo, Bam",PF,30.4,"$4,800",mia,@ bos, 99-107,27:42,   13pt 7rb 2as 1st 2bl 3to 4-6fg 5-6ft
"Grant, Jerami",PF,30.2,"$6,300",okc,@ nyk, 127-109,33:53,   16pt 6rb 2as 2bl 2to 1trey 6-9fg 3-5ft
"Nader, Abdel",SF,30.2,"$3,500",okc,@ nyk, 127-109,20:21,   16pt 6rb 2as 2st 2to 2trey 6-9fg 2-3ft
"Finney-Smith, Dorian",SF,30,"$3,900",dal,@ mil, 106-116,33:06,   13pt 5rb 2as 2st 1bl 1to 3trey 5-8fg
"Crowder, Jae",SF,29.4,"$5,300",uta,v por, 104-109,33:14,   15pt 7rb 2as 1st 3trey 6-14fg
"Chandler, Wilson",SF,29.3,"$4,000",phi,v hou, 121-93,27:13,   9pt 14rb 3as 1to 1trey 4-4fg
"Morris, Marcus",PF,27.8,"$5,000",bos,v mia, 107-99,30:39,   17pt 4rb 2as 1st 2trey 6-11fg 3-3ft
"Richardson, Josh",SF,27.7,"$6,300",mia,@ bos, 99-107,31:39,   11pt 1rb 3as 4st 1to 3trey 4-13fg
"Davis, Ed",PF,27.7,"$4,000",bkn,v sac, 123-94,24:48,   6pt 16rb 1as 1st 2to 2-2fg 2-2ft
"Collins, John",PF,27.5,"$8,300",atl,v orl, 103-122,31:49,   14pt 10rb 3as 3to 1trey 5-12fg 3-6ft
"Green, Draymond",PF,27.1,"$7,400",gsw,@ lal, 130-111,22:33,   5pt 3rb 7as 3st 1to 1-4fg 3-4ft
"Porter, Otto",SF,26.8,"$7,500",was,v det, 101-87,26:08,   19pt 4rb 1st 4trey 7-15fg 1-1ft
"O'Neale, Royce",SF,26.3,"$5,300",uta,v por, 104-109,37:16,   11pt 4rb 1as 2st 1bl 1trey 4-9fg 2-3ft
"Jackson, Justin",SF,26,"$3,700",sac,@ bkn, 94-123,29:02,   14pt 5rb 1st 1bl 2trey 6-8fg
"Beasley, Michael",SF,26,"$3,700",lal,v gsw, 111-130,17:34,   15pt 5rb 2as 1bl 1to 7-8fg 1-2ft
"Ennis, James",SF,25.8,"$3,500",hou,@ phi, 93-121,30:42,   7pt 4rb 2as 4st 1to 2-7fg 3-3ft
"Tucker, P.J.",PF,25.7,"$5,500",hou,@ phi, 93-121,29:40,   2pt 6rb 1as 4st 1bl 1-3fg
"Ingram, Brandon",SF,25.5,"$6,700",lal,v gsw, 111-130,33:59,   17pt 5rb 3as 2to 1trey 7-16fg 2-3ft
"Brewer, Corey",SF,25.1,"$3,500",phi,v hou, 121-93,32:43,   11pt 3rb 1as 2st 2bl 3to 5-10fg 1-2ft
"Turner, Evan",SF,24.6,"$4,700",por,@ uta, 109-104,26:28,   10pt 8rb 4as 1to 5-8fg
"Winslow, Justise",SF,24,"$6,500",mia,@ bos, 99-107,28:00,   8pt 5rb 6as 1st 2to 1-5fg 6-6ft
"Simmons, Jonathon",SF,23.8,"$3,700",orl,@ atl, 122-103,20:40,   7pt 4rb 2as 2st 1bl 3-6fg 1-1ft
"Tatum, Jayson",PF,23.7,"$6,300",bos,v mia, 107-99,31:03,   19pt 6rb 1as 4to 3trey 8-13fg
"Portis, Bobby",PF,23.5,"$5,200",chi,@ cle, 104-88,18:38,   15pt 5rb 1as 1st 2to 3trey 6-10fg
"Green, Gerald",SF,22.4,"$5,000",hou,@ phi, 93-121,30:51,   18pt 2rb 2as 1to 2trey 6-16fg 4-4ft
"Hutchison, Chandler",SF,22.3,"$3,800",chi,@ cle, 104-88,31:49,   8pt 9rb 1as 1bl 1to 1trey 2-3fg 3-4ft
"Layman, Jake",SF,21.6,"$4,100",por,@ uta, 109-104,25:21,   12pt 3rb 1st 1bl 2trey 5-9fg
"Dekker, Sam",SF,21.5,"$3,800",was,v det, 101-87,19:21,   11pt 5rb 1as 1st 1trey 4-6fg 2-2ft
"Bolden, Jonah",PF,21.3,"$3,600",phi,v hou, 121-93,11:43,   0pt 4rb 1as 1st 4bl 0-2fg
"Green, Jeff",SF,20.6,"$5,400",was,v det, 101-87,24:40,   11pt 3rb 2as 1st 1bl 3to 5-11fg 1-1ft
"Markkanen, Lauri",PF,20.6,"$6,900",chi,@ cle, 104-88,31:40,   13pt 8rb 2to 3trey 5-11fg
"Jackson, Jaren",PF,19.9,"$6,100",mem,v nor, 85-105,31:09,   14pt 2rb 1as 1bl 1to 6-14fg 2-4ft
"Aminu, Al-Farouq",PF,19.7,"$5,800",por,@ uta, 109-104,25:01,   8pt 6rb 1as 1bl 4-6fg
"Knox, Kevin",PF,18.8,"$5,300",nyk,v okc, 109-127,26:31,   8pt 4rb 2as 1bl 2trey 3-8fg 0-1ft
"Vonleh, Noah",PF,18.5,"$5,300",nyk,v okc, 109-127,32:28,   10pt 5rb 1as 1st 2to 3-6fg 4-7ft
"Kuzma, Kyle",PF,18.4,"$7,500",lal,v gsw, 111-130,33:14,   16pt 2rb 2as 3to 7-18fg 2-2ft
"Hollis-Jefferson, Rondae",PF,17.9,"$3,600",bkn,v sac, 123-94,12:56,   5pt 2rb 1as 1st 2bl 2-7fg 1-1ft
"Osman, Cedi",SF,17.5,"$4,700",cle,v chi, 88-104,32:05,   8pt 3as 2st 1to 1trey 3-7fg 1-2ft
"Kurucs, Rodions",PF,17.4,"$4,200",bkn,v sac, 123-94,23:24,   16pt 2rb 1to 7-10fg 2-2ft
"Blossomgame, Jaron",SF,17.2,"$3,700",cle,v chi, 88-104,16:55,   7pt 6rb 1bl 3-8fg 1-2ft
"Powell, Dwight",PF,16.9,"$3,900",dal,@ mil, 106-116,16:13,   4pt 2rb 1as 1st 2bl 2-5fg
"Jerebko, Jonas",PF,16.2,"$3,500",gsw,@ lal, 130-111,12:00,   9pt 6rb 4-5fg 1-1ft
"Stephenson, Lance",SF,16.1,"$3,500",lal,v gsw, 111-130,16:20,   6pt 3rb 5as 1to 1-5fg 4-8ft
"Johnson, James",PF,15.6,"$3,700",mia,@ bos, 99-107,18:15,   8pt 3rb 4as 1bl 5to 2trey 3-7fg
"Bagley, Marvin",PF,15.5,"$5,800",sac,@ bkn, 94-123,20:09,   9pt 5rb 1as 1to 3-7fg 3-4ft
"Kleber, Maxi",PF,15.2,"$4,800",dal,@ mil, 106-116,16:51,   8pt 6rb 2trey 3-8fg
"Leonard, Meyers",PF,14.9,"$3,500",por,@ uta, 109-104,13:20,   8pt 2rb 1as 1st 2trey 3-4fg
"Harkless, Maurice",SF,14.7,"$4,300",por,@ uta, 109-104,18:17,   6pt 1rb 1as 1st 1bl 3-3fg
"Parker, Jabari",SF,14.6,"$5,000",chi,@ cle, 104-88,12:09,   10pt 3rb 2as 2to 2trey 2-5fg 4-4ft
"Iwundu, Wes",SF,13.5,"$3,500",orl,@ atl, 122-103,12:03,   0pt 5rb 1as 1st 1bl
"Ingles, Joe",SF,13.4,"$6,200",uta,v por, 104-109,36:31,   2pt 2rb 6as 1-7fg
"Carroll, DeMarre",SF,13.3,"$4,800",bkn,v sac, 123-94,24:13,   9pt 4rb 1as 2to 1trey 3-8fg 2-4ft
"Prince, Taurean",SF,12.9,"$4,100",atl,v orl, 103-122,25:16,   9pt 2rb 1as 1trey 4-10fg
"Johnson, Amir",PF,12.8,"$3,600",phi,v hou, 121-93,9:45,   6pt 4rb 2as 1to 1trey 2-3fg 1-2ft
"Hood, Rodney",SF,12.4,"$4,100",cle,v chi, 88-104,26:49,   4pt 2rb 2as 1bl 1-8fg 2-2ft
"Johnson, Stanley",SF,12,"$3,800",det,@ was, 87-101,22:17,   4pt 5rb 1st 1to 2-5fg
"McKinnie, Alfonzo",SF,11.6,"$3,600",gsw,@ lal, 130-111,21:16,   8pt 3rb 2trey 3-8fg 0-2ft
"Giles, Harry",PF,11.2,"$3,600",sac,@ bkn, 94-123,18:59,   8pt 1rb 2as 1to 4-8fg
"Martin, Jarell",PF,11.2,"$3,500",orl,@ atl, 122-103,16:14,   8pt 1rb 1bl 1to 2trey 3-5fg
