Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Harden, James",SG,69.2,"$13,900",hou,v nor, 116-121,39:27,   37pt 11rb 6as 4st 1bl 5to 6trey 11-32fg 9-10ft
"Westbrook, Russell",PG,58.8,"$11,900",okc,@ orl, 126-117,38:21,   23pt 14rb 14as 1bl 5to 1trey 7-12fg 8-12ft
"Holiday, Jrue",SG,55.2,"$9,500",nor,@ hou, 121-116,38:21,   19pt 6rb 8as 1st 6bl 4to 2trey 6-18fg 5-5ft
"Booker, Devin",SG,54.5,"$8,100",pho,@ sas, 124-126,40:17,   38pt 5rb 7as 2st 6to 3trey 14-19fg 7-7ft
"Russell, D'Angelo",SG,54.3,"$8,600",bkn,v chi, 122-117,35:34,   30pt 4rb 7as 3st 2trey 10-22fg 8-10ft
"Butler, Jimmy",SG,52,"$8,300",phi,@ lal, 121-105,28:36,   20pt 5rb 6as 5st 1bl 1to 1trey 7-9fg 5-6ft
"Simmons, Ben",PG,47.6,"$9,400",phi,@ lal, 121-105,36:40,   19pt 8rb 6as 3st 1bl 2to 9-18fg 1-1ft
"Beal, Bradley",SG,45.3,"$10,100",was,@ cle, 113-116,35:51,   31pt 4rb 7as 1to 3trey 10-20fg 8-9ft
"Bledsoe, Eric",PG,42.5,"$7,000",mil,@ det, 115-105,30:14,   20pt 5rb 7as 2st 3trey 8-15fg 1-1ft
"Napier, Shabazz",PG,41.6,"$5,100",bkn,v chi, 122-117,25:09,   24pt 3rb 4as 3st 1to 5trey 8-17fg 3-6ft
"LaVine, Zach",SG,41.3,"$7,200",chi,@ bkn, 117-122,35:32,   26pt 4rb 5as 2st 3to 1trey 11-20fg 3-4ft
"Jackson, Reggie",PG,39.1,"$5,100",det,v mil, 105-115,36:57,   25pt 3rb 5as 1st 3trey 10-15fg 2-2ft
"Crawford, Jamal",SG,35.9,"$3,800",pho,@ sas, 124-126,30:04,   22pt 2rb 7as 1st 2to 3trey 8-12fg 3-4ft
"White, Derrick",PG,33.9,"$5,700",sas,v pho, 126-124,29:20,   15pt 7rb 3as 2st 6-15fg 3-4ft
"Schroder, Dennis",SG,33.6,"$5,100",okc,@ orl, 126-117,28:02,   21pt 3rb 4as 1bl 2trey 8-11fg 3-4ft
"Clarkson, Jordan",SG,33,"$5,000",cle,v was, 116-113,29:15,   28pt 5rb 2as 4to 6trey 10-15fg 2-4ft
"Paul, Chris",PG,32.3,"$7,500",hou,v nor, 116-121,26:21,   10pt 4rb 9as 2st 2to 1trey 4-9fg 1-2ft
"Payton, Gary",SG,30.2,"$3,500",was,@ cle, 113-116,12:00,   11pt 1rb 4as 3st 1bl 1trey 5-8fg
