Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Harden, James",SG,75.6,"$14,300",hou,v lal, 138-134,42:08,   48pt 8rb 6as 4st 1bl 6to 8trey 14-30fg 12-15ft
"Hield, Buddy",SG,52.3,"$6,400",sac,@ det, 103-101,37:33,   35pt 9rb 3as 1bl 1to 7trey 13-22fg 2-2ft
"Booker, Devin",SG,50.9,"$7,900",pho,@ cha, 115-135,37:32,   32pt 2rb 11as 2trey 10-23fg 10-12ft
"Simmons, Ben",PG,48.5,"$10,400",phi,v okc, 115-117,36:23,   20pt 15rb 9as 1bl 6to 8-12fg 4-8ft
"Green, Danny",SG,45.9,"$4,800",tor,v mem, 119-90,22:41,   24pt 7rb 3as 2st 1bl 8trey 8-13fg
"Irving, Kyrie",PG,42.1,"$9,500",bos,@ atl, 113-105,36:32,   32pt 3rb 5as 1st 4to 5trey 11-19fg 5-5ft
"Bledsoe, Eric",PG,41.4,"$7,700",mil,@ orl, 118-108,30:58,   30pt 7rb 2as 2trey 12-14fg 4-5ft
"Westbrook, Russell",PG,41,"$12,600",okc,@ phi, 117-115,36:52,   21pt 10rb 6as 1st 4to 1trey 8-21fg 4-7ft
"Huerter, Kevin",SG,40.3,"$5,500",atl,v bos, 105-113,34:49,   18pt 4rb 7as 3st 2to 4trey 7-18fg
"Gordon, Eric",SG,40,"$5,900",hou,v lal, 138-134,32:09,   30pt 5rb 4as 2to 5trey 7-16fg 11-12ft
"Fox, De'Aaron",PG,39.2,"$8,400",sac,@ det, 103-101,35:12,   14pt 6rb 10as 1st 1trey 4-13fg 5-7ft
"Walker, Kemba",PG,39.1,"$9,000",cha,v pho, 135-115,32:34,   21pt 8rb 3as 2st 1bl 5to 3trey 9-22fg
"Oladipo, Victor",SG,38.6,"$7,800",ind,v dal, 111-99,32:10,   12pt 8rb 6as 3st 1to 1trey 4-15fg 3-4ft
"Butler, Jimmy",SG,38.6,"$8,400",phi,v okc, 115-117,38:09,   18pt 3rb 4as 2st 2bl 1to 1trey 5-18fg 7-8ft
"Rozier, Terry",PG,37.2,"$4,400",bos,@ atl, 113-105,29:13,   9pt 11rb 4as 3st 1bl 3to 1trey 4-12fg
"Lowry, Kyle",PG,35.3,"$8,000",tor,v mem, 119-90,29:02,   12pt 4rb 7as 2st 1bl 1to 1trey 3-8fg 5-5ft
"LaVine, Zach",SG,34.6,"$6,700",chi,v mia, 103-117,34:36,   22pt 3rb 6as 1st 3to 2trey 7-19fg 6-7ft
"Murray, Jamal",PG,33.9,"$7,600",den,v cle, 124-102,24:56,   26pt 2rb 5as 2to 4trey 8-14fg 6-6ft
"Ball, Lonzo",PG,33.1,"$7,700",lal,@ hou, 134-138,21:59,   8pt 3rb 11as 1st 1bl 1to 4-7fg
