Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Harden, James",SG,80.5,"$13,000",hou,@ gsw, 135-134,44:01,   44pt 10rb 15as 1st 2bl 7to 10trey 13-32fg 8-9ft
"DeRozan, DeMar",SG,57.3,"$8,800",sas,v tor, 125-107,33:24,   21pt 14rb 11as 2st 3to 7-15fg 7-7ft
"Murray, Jamal",PG,52.4,"$8,000",den,@ sac, 117-113,37:25,   36pt 7rb 6as 1st 4to 6trey 12-24fg 6-10ft
"Thompson, Klay",SG,52,"$7,400",gsw,v hou, 134-135,43:12,   26pt 5rb 4as 3st 2bl 1to 4trey 11-20fg
"Curry, Stephen",PG,42.6,"$10,400",gsw,v hou, 134-135,40:13,   35pt 3rb 6as 5to 5trey 14-27fg 2-3ft
"Hield, Buddy",SG,36.4,"$7,000",sac,v den, 113-117,34:33,   29pt 2rb 2as 1st 1to 5trey 12-19fg
"Rivers, Austin",SG,31.8,"$3,800",hou,@ gsw, 135-134,43:49,   18pt 4rb 4as 1st 4trey 7-18fg
"Forbes, Bryn",PG,31.1,"$4,400",sas,v tor, 125-107,28:38,   20pt 3rb 3as 1st 6trey 7-10fg
"Fox, De'Aaron",PG,30.4,"$8,700",sac,v den, 113-117,28:41,   16pt 2rb 8as 1st 3to 1trey 7-10fg 1-2ft
"White, Derrick",PG,28,"$6,100",sas,v tor, 125-107,33:08,   19pt 4as 1st 2trey 8-11fg 1-2ft
"Wright, Delon",SG,27.3,"$3,800",tor,@ sas, 107-125,24:00,   15pt 4rb 1as 1st 1bl 1trey 5-9fg 4-4ft
"Bogdanovic, Bogdan",SG,25,"$6,700",sac,v den, 113-117,29:22,   14pt 5rb 2as 1st 1to 2trey 5-9fg 2-2ft
"VanVleet, Fred",PG,20,"$5,700",tor,@ sas, 107-125,27:42,   12pt 5rb 2as 1to 1trey 5-11fg 1-1ft
"Iguodala, Andre",SG,17.2,"$4,800",gsw,v hou, 134-135,34:10,   5pt 6rb 4as 1to 1trey 2-4fg
"Mills, Patty",PG,17.2,"$3,500",sas,v tor, 125-107,15:14,   12pt 1rb 2as 1st 2to 1trey 3-8fg 5-6ft
"Livingston, Shaun",PG,14.4,"$3,600",gsw,v hou, 134-135,16:16,   6pt 2rb 2as 1st 2-4fg 2-2ft
"Ferrell, Yogi",PG,14,"$3,600",sac,v den, 113-117,19:19,   11pt 1st 1trey 4-6fg 2-4ft
"Beasley, Malik",SG,13.6,"$4,900",den,@ sac, 117-113,25:02,   7pt 3rb 1bl 1trey 3-9fg
"Belinelli, Marco",SG,12.4,"$3,700",sas,v tor, 125-107,22:18,   7pt 2rb 2as 1trey 2-9fg 2-2ft
"Craig, Torrey",SG,11.8,"$4,400",den,@ sac, 117-113,28:22,   2pt 4rb 4as 1to 1-5fg
"Knight, Brandon",PG,11,"$3,500",hou,@ gsw, 135-134,11:36,   5pt 2as 1st 1trey 2-5fg
"Cook, Quinn",PG,10.7,"$3,500",gsw,v hou, 134-135,7:14,   5pt 1rb 1as 1st 1trey 2-4fg
"Green, Danny",SG,9.3,"$4,200",tor,@ sas, 107-125,25:58,   0pt 4rb 1as 1bl 0-7fg
"Brown, Lorenzo",PG,7.5,"$3,500",tor,@ sas, 107-125,4:43,   3pt 1as 1st 1-2fg 1-1ft
"Shumpert, Iman",SG,5.7,"$4,700",sac,v den, 113-117,21:30,   0pt 1rb 3as 0-7fg
"Walker, Lonnie",SG,4.2,"$3,600",sas,v tor, 125-107,4:43,   3pt 1rb 1trey 1-2fg
"Morris, Monte",SG,3.2,"$4,600",den,@ sac, 117-113,10:35,   3pt 1rb 1to 1trey 1-6fg
"Pondexter, Quincy",SG,0.2,"$3,500",sas,v tor, 125-107,4:06,   0pt 1rb 1to
"Evans III, Jacob",SG,0,"$3,500",gsw,v hou, 134-135,DNP,   
"Mason III, Frank",SG,0,"$3,500",sac,v den, 113-117,DNP,   
"McLemore, Ben",SG,0,"$3,500",sac,v den, 113-117,DNP,   
"Goodwin, Brandon",PG,0,"$3,500",den,@ sac, 117-113,DNP,   
"Lowry, Kyle",PG,0,"$8,100",tor,@ sas, 107-125,DNP,   
"Carter-Williams, Michael",PG,0,"$3,700",hou,@ gsw, 135-134,DNP,   
"Murray, Dejounte",PG,0,"$3,500",sas,v tor, 125-107,NA,   
"Thomas, Isaiah",PG,0,"$3,500",den,@ sac, 117-113,NA,   
"Gordon, Eric",SG,0,"$6,000",hou,@ gsw, 135-134,NA,   
"Richardson, Malachi",SG,0,"$3,500",tor,@ sas, 107-125,NA,   
"Paul, Chris",PG,0,"$8,500",hou,@ gsw, 135-134,NA,   
"Loyd, Jordan",PG,0,"$3,500",tor,@ sas, 107-125,NA,   
"Lee, Damion",SG,0,"$3,500",gsw,v hou, 134-135,NA,   
"Green, Draymond",PF,42.2,"$6,900",gsw,v hou, 134-135,36:56,   9pt 11rb 8as 2st 2bl 4to 4-7fg 1-1ft
"Durant, Kevin",SF,39.9,"$10,100",gsw,v hou, 134-135,42:12,   26pt 7rb 3as 1bl 2to 1trey 10-23fg 5-5ft
"Leonard, Kawhi",SF,32.7,"$10,300",tor,@ sas, 107-125,32:47,   21pt 1rb 5as 2st 3to 8-13fg 5-7ft
"Aldridge, LaMarcus",PF,29.9,"$9,000",sas,v tor, 125-107,30:06,   23pt 2rb 5as 3to 10-14fg 3-3ft
"Green, Gerald",SF,29.8,"$3,700",hou,@ gsw, 135-134,30:00,   16pt 4rb 2as 1st 1bl 3trey 6-13fg 1-1ft
"Bjelica, Nemanja",SF,29.7,"$6,500",sac,v den, 113-117,31:39,   17pt 6rb 3as 1bl 2to 3trey 7-14fg
"Siakam, Pascal",PF,29.7,"$7,000",tor,@ sas, 107-125,27:05,   10pt 6rb 7as 1st 1bl 4to 4-8fg 2-2ft
"Powell, Norman",SF,29.6,"$3,900",tor,@ sas, 107-125,25:09,   14pt 3rb 2as 2st 1bl 1trey 5-11fg 3-3ft
"House, Danuel",SF,28.3,"$4,600",hou,@ gsw, 135-134,39:19,   17pt 4rb 3as 1st 1to 2trey 3-5fg 9-9ft
"Gay, Rudy",SF,27.9,"$5,700",sas,v tor, 125-107,23:16,   13pt 7rb 3as 1st 1to 1trey 6-10fg
"Ibaka, Serge",PF,24.7,"$6,600",tor,@ sas, 107-125,26:06,   14pt 6rb 1as 1st 1to 1trey 5-11fg 3-4ft
"Millsap, Paul",PF,20.2,"$6,200",den,@ sac, 117-113,22:13,   10pt 6rb 2as 1trey 3-6fg 3-4ft
"Jackson, Justin",SF,19.5,"$3,500",sac,v den, 113-117,20:31,   3pt 5rb 1as 1st 2bl 1trey 1-5fg
"Giles, Harry",PF,16.5,"$3,600",sac,v den, 113-117,19:09,   6pt 5rb 3as 3-8fg 0-1ft
"Harris, Gary",SF,15.6,"$4,800",den,@ sac, 117-113,31:07,   14pt 3rb 2to 2trey 4-10fg 4-5ft
"Bertans, Davis",SF,14.3,"$4,000",sas,v tor, 125-107,27:13,   5pt 4rb 1as 1st 1trey 2-4fg
"Hernangomez, Juan",SF,14,"$5,200",den,@ sac, 117-113,15:31,   5pt 5rb 2as 2-2fg 1-1ft
"Tucker, P.J.",PF,11.6,"$4,400",hou,@ gsw, 135-134,36:28,   3pt 3rb 1st 1bl 1to 1trey 1-4fg
"McKinnie, Alfonzo",SF,8.9,"$3,500",gsw,v hou, 134-135,5:15,   5pt 2rb 1as 1trey 2-2fg
"Boucher, Chris",PF,8.4,"$3,500",tor,@ sas, 107-125,4:43,   3pt 2rb 1bl 1trey 1-3fg
"Ennis, James",SF,8.4,"$4,000",hou,@ gsw, 135-134,8:19,   3pt 2rb 2as 1-2fg 1-4ft
"Jerebko, Jonas",PF,5,"$3,600",gsw,v hou, 134-135,10:38,   5pt 1trey 1-2fg 2-2ft
"Lyles, Trey",PF,4.4,"$3,700",den,@ sac, 117-113,8:21,   2pt 2rb 0-2fg 2-2ft
"Miles, C.J.",SF,3,"$3,500",tor,@ sas, 107-125,6:48,   3pt 1trey 1-1fg
"Anunoby, OG",SF,2.9,"$3,600",tor,@ sas, 107-125,17:48,   0pt 2rb 1as 1to 0-3fg
"Clark, Gary",SF,1.5,"$3,500",hou,@ gsw, 135-134,5:42,   0pt 1as 0-1fg
"Cunningham, Dante",SF,1.4,"$3,500",sas,v tor, 125-107,4:43,   0pt 2rb 1to
"Labissiere, Skal",PF,0,"$3,500",sac,v den, 113-117,DNP,   
"Lydon, Tyler",SF,0,"$3,500",den,@ sac, 117-113,DNP,   
"Chriss, Marquese",PF,0,"$3,500",hou,@ gsw, 135-134,DNP,   
"Eubanks, Drew",PF,0,"$3,500",sas,v tor, 125-107,NA,   
"Williams, Troy",SF,0,"$3,500",sac,v den, 113-117,NA,   
"Moore, Ben",SF,0,"$3,500",sas,v tor, 125-107,NA,   
"Porter, Michael",PF,0,"$4,100",den,@ sac, 117-113,NA,   
"Randolph, Zach",PF,0,"$3,500",sac,v den, 113-117,NA,   
"Anthony, Carmelo",SF,0,"$3,500",hou,@ gsw, 135-134,NA,   
"Bagley, Marvin",PF,0,"$6,500",sac,v den, 113-117,NA,   
"Vanderbilt, Jarred",SF,0,"$3,500",den,@ sac, 117-113,NA,   
"Edwards, Vincent",SF,0,"$3,500",hou,@ gsw, 135-134,NA,   
"Gabriel, Wenyen",PF,0,"$3,500",sac,v den, 113-117,NA,   
"Barton, Will",SF,0,"$6,700",den,@ sac, 117-113,NA,   
"Metu, Chimezie",PF,0,"$3,500",sas,v tor, 125-107,NA,   
"Derrickson, Marcus",PF,0,"$3,500",gsw,v hou, 134-135,NA,   
"Hartenstein, Isaiah",PF,0,"$3,500",hou,@ gsw, 135-134,NA,   
"Capela, Clint",C,63.7,"$8,600",hou,@ gsw, 135-134,45:45,   29pt 21rb 1as 2st 1bl 1to 12-19fg 5-5ft
"Jokic, Nikola",C,51.6,"$10,300",den,@ sac, 117-113,31:35,   26pt 13rb 6as 1st 1bl 5to 3trey 10-18fg 3-4ft
"Plumlee, Mason",C,35,"$5,000",den,@ sac, 117-113,29:49,   12pt 10rb 4as 1st 1bl 1to 5-7fg 2-4ft
"Looney, Kevon",C,28.4,"$4,300",gsw,v hou, 134-135,21:37,   12pt 7rb 2as 1st 1bl 1to 5-9fg 2-2ft
"Monroe, Greg",C,25.2,"$3,900",tor,@ sas, 107-125,17:11,   12pt 6rb 1st 1bl 4-8fg 4-7ft
"Cauley-Stein, Willie",C,23.7,"$7,600",sac,v den, 113-117,29:57,   13pt 6rb 3as 1to 5-10fg 3-4ft
