Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Young, Trae",PG,29.9,"$6,700",atl,@ bkn, 100-116,28:59,   17pt 2rb 7as 2st 6to 2trey 6-15fg 3-3ft
"Conley, Mike",PG,29.4,"$8,400",mem,v sas, 96-86,31:38,   15pt 2rb 6as 1st 6-19fg 3-4ft
"Dinwiddie, Spencer",PG,29.3,"$6,200",bkn,v atl, 116-100,29:20,   16pt 4rb 5as 2st 5to 5-14fg 6-7ft
"Korkmaz, Furkan",SG,29,"$3,800",phi,@ was, 106-123,25:54,   16pt 5rb 2as 2st 2to 4trey 5-10fg 2-3ft
"Huerter, Kevin",SG,28.5,"$4,800",atl,@ bkn, 100-116,36:43,   14pt 10rb 3as 2to 6-15fg 2-2ft
"Bledsoe, Eric",PG,27.3,"$6,700",mil,@ hou, 116-109,28:05,   10pt 4rb 5as 2st 1bl 4to 5-11fg
"Napier, Shabazz",PG,27.1,"$4,700",bkn,v atl, 116-100,22:44,   11pt 3rb 3as 3st 1to 1trey 4-11fg 2-2ft
"Jackson, Reggie",PG,26.9,"$5,200",det,@ lal, 100-113,31:40,   15pt 2rb 5as 1st 1to 3trey 5-11fg 2-2ft
"Melton, De'Anthony",PG,26.6,"$4,200",pho,@ dal, 94-104,24:50,   4pt 3rb 6as 2st 2bl 2to 2-5fg
"Caldwell-Pope, Kentavious",SG,26.2,"$4,500",lal,v det, 113-100,26:16,   15pt 6rb 4as 2to 1trey 6-10fg 2-2ft
"Mills, Patty",PG,26.1,"$3,800",sas,@ mem, 86-96,30:37,   13pt 3rb 3as 2st 1to 3trey 5-11fg
"Brown, Sterling",SG,25.6,"$3,500",mil,@ hou, 116-109,21:16,   13pt 3rb 4as 1st 3trey 5-12fg
"Rozier, Terry",PG,24.5,"$4,400",bos,v ind, 135-108,19:59,   12pt 5rb 5as 1to 3trey 4-8fg 1-1ft
"Mack, Shelvin",PG,24.1,"$3,600",mem,v sas, 96-86,16:22,   10pt 3rb 7as 1trey 3-8fg 3-3ft
"Matthews, Wes",SG,23.9,"$4,700",dal,v pho, 104-94,28:32,   14pt 2rb 5as 2trey 4-5fg 4-4ft
"Oladipo, Victor",SG,23.6,"$8,300",ind,@ bos, 108-135,26:22,   17pt 3rb 1st 3trey 6-13fg 2-6ft
"Payton, Elfrid",PG,23.1,"$6,600",nor,v cle, 140-124,28:09,   6pt 3rb 9as 1st 3to 3-9fg
"Rivers, Austin",SG,22.8,"$5,400",hou,v mil, 109-116,39:16,   13pt 4rb 2as 1bl 1to 3trey 4-8fg 2-2ft
"Burks, Alec",SG,22,"$4,500",cle,@ nor, 124-140,26:38,   17pt 2as 1st 1to 2trey 4-7fg 7-8ft
"Korver, Kyle",SG,21.4,"$3,800",uta,v orl, 106-93,23:42,   11pt 7rb 2as 1to 3trey 4-12fg
"Ross, Terrence",SG,21,"$5,000",orl,@ uta, 93-106,28:53,   13pt 5rb 1st 1to 3trey 5-13fg
"Graham, Treveon",SG,21,"$3,500",bkn,v atl, 116-100,17:51,   3pt 5rb 2as 1st 2bl 1trey 1-7fg
"Kennard, Luke",SG,21,"$3,700",det,@ lal, 100-113,19:20,   12pt 5rb 2as 1trey 5-9fg 1-2ft
"LaVine, Zach",SG,20.9,"$6,900",chi,@ por, 112-124,33:24,   18pt 2rb 3as 4to 2trey 6-19fg 4-5ft
"Jackson, Frank",PG,20.7,"$3,600",nor,v cle, 140-124,19:27,   19pt 1rb 1as 1to 4trey 4-5fg 7-7ft
"Sexton, Collin",PG,20.6,"$4,600",cle,@ nor, 124-140,24:56,   13pt 3rb 4as 2to 1trey 2-12fg 8-8ft
"Galloway, Langston",SG,20.1,"$3,500",det,@ lal, 100-113,14:31,   15pt 3rb 1as 5trey 5-7fg
"DeRozan, DeMar",SG,20,"$8,500",sas,@ mem, 86-96,31:26,   9pt 5rb 4as 1st 4to 4-15fg 1-3ft
"Forbes, Bryn",PG,19.3,"$4,900",sas,@ mem, 86-96,32:30,   14pt 4rb 1as 1to 3trey 5-14fg 1-1ft
"Belinelli, Marco",SG,19.1,"$4,100",sas,@ mem, 86-96,29:04,   14pt 3rb 1as 3trey 5-11fg 1-2ft
"Neto, Raul",PG,19.1,"$5,900",uta,v orl, 106-93,30:34,   10pt 3rb 3as 1st 2to 4-11fg 2-2ft
"Curry, Seth",PG,18.2,"$4,000",por,v chi, 124-112,23:29,   17pt 1rb 1st 3to 3trey 7-11fg
"Bullock, Reggie",SG,18.1,"$4,700",det,@ lal, 100-113,32:32,   13pt 3rb 1as 2trey 5-12fg 1-2ft
"Payne, Cameron",PG,18,"$3,500",cle,@ nor, 124-140,22:17,   16pt 2as 1to 3trey 6-8fg 1-2ft
"Collison, Darren",PG,18,"$5,500",ind,@ bos, 108-135,21:47,   7pt 2as 3st 1to 1trey 3-7fg
"Irving, Kyrie",PG,17.4,"$8,400",bos,v ind, 135-108,23:59,   12pt 2rb 2as 1st 3to 1trey 5-9fg 1-1ft
"Okobo, Elie",PG,17.3,"$3,500",pho,@ dal, 94-104,23:10,   10pt 4rb 3as 2to 2trey 4-10fg
"Stauskas, Nik",SG,16.1,"$3,500",por,v chi, 124-112,15:31,   8pt 3rb 3as 2trey 3-4fg
"Hill, George",PG,15.9,"$3,800",mil,@ hou, 116-109,23:47,   6pt 2rb 3as 1st 3-7fg
"Blakeney, Antonio",SG,14.7,"$3,500",chi,@ por, 112-124,19:53,   12pt 1rb 1as 5-10fg 2-2ft
"Jones, Jalen",SG,14.5,"$3,500",cle,@ nor, 124-140,18:24,   5pt 1as 3st 1to 1-4fg 3-4ft
"White, Derrick",PG,14.4,"$5,300",sas,@ mem, 86-96,15:42,   12pt 2rb 2as 3to 1trey 4-7fg 3-5ft
"Smart, Marcus",SG,13.9,"$5,100",bos,v ind, 135-108,22:15,   2pt 2rb 3as 1st 1bl 1to 1-3fg
"Harrison, Shaquille",PG,13.7,"$3,800",chi,@ por, 112-124,14:51,   6pt 1rb 3as 1st 1to 1trey 2-5fg 1-1ft
"McConnell, T.J.",PG,12.7,"$4,700",phi,@ was, 106-123,24:18,   2pt 1rb 5as 1st 1to 1-5fg
"Frazier, Tim",PG,12.6,"$3,600",nor,v cle, 140-124,15:36,   7pt 3rb 2as 1to 1trey 3-5fg
"Joseph, Cory",PG,12.6,"$3,800",ind,@ bos, 108-135,20:03,   4pt 3rb 4as 1to 2-6fg
"Holiday, Justin",SG,11.6,"$3,800",mem,v sas, 96-86,20:37,   6pt 3rb 1bl 1to 3-8fg
"Hart, Josh",SG,11.4,"$5,900",lal,v det, 113-100,26:18,   2pt 7rb 1bl 2to 1-3fg
"Brown, Bruce",SG,11.2,"$3,800",det,@ lal, 100-113,23:40,   8pt 1rb 2as 1to 4-8fg
"Briscoe, Isaiah",PG,10.3,"$3,500",orl,@ uta, 93-106,18:16,   2pt 4rb 3as 1to 1-4fg
"Temple, Garrett",SG,10,"$3,800",mem,v sas, 96-86,27:23,   2pt 5rb 1st 1to 1-6fg
"Barea, Jose",PG,9.8,"$4,400",dal,v pho, 104-94,18:00,   6pt 4rb 2as 4to 1trey 2-9fg 1-2ft
"Brunson, Jalen",PG,7.5,"$3,600",dal,v pho, 104-94,14:45,   7pt 1as 1to 1trey 3-6fg
"Holiday, Aaron",SG,7,"$3,500",ind,@ bos, 108-135,6:10,   4pt 2as 0-2fg 4-4ft
"Wanamaker, Brad",PG,6,"$3,500",bos,v ind, 135-108,6:10,   3pt 2as 1trey 1-2fg
"Randle, Chasson",SG,6,"$3,600",was,v phi, 123-106,18:43,   7pt 1to 1trey 3-3fg
"Snell, Tony",SG,5.5,"$3,500",mil,@ hou, 116-109,6:56,   4pt 1as 2-3fg
"Shamet, Landry",PG,5.4,"$3,500",phi,@ was, 106-123,24:11,   5pt 2rb 2to 1trey 2-7fg
"Milton, Shake",SG,4.9,"$3,500",phi,@ was, 106-123,9:50,   2pt 2rb 1as 1to 1-4fg
"Arcidiacono, Ryan",PG,4.5,"$3,600",chi,@ por, 112-124,16:00,   0pt 3as 0-1fg
"Knight, Brandon",PG,4.2,"$3,500",hou,v mil, 109-116,7:06,   3pt 1rb 1trey 1-2fg
"Hamilton, Daniel",SG,3.8,"$4,300",atl,@ bkn, 100-116,12:22,   2pt 4rb 3to 1-3fg
"Dorsey, Tyler",SG,3.6,"$3,500",atl,@ bkn, 100-116,8:42,   0pt 3rb 0-3fg
"Calderon, Jose",PG,3.5,"$3,500",det,@ lal, 100-113,12:36,   2pt 1as 1-3fg
"Fournier, Evan",SG,3,"$5,300",orl,@ uta, 93-106,36:51,   1pt 1st 1to 0-8fg 1-2ft
"Selden, Wayne",SG,3,"$3,500",chi,@ por, 112-124,4:34,   3pt 1trey 1-1fg
"Mykhailiuk, Sviatoslav",SG,3,"$3,500",lal,v det, 113-100,2:47,   0pt 1st
"Simons, Anfernee",SG,2,"$3,500",por,v chi, 124-112,3:01,   4pt 2to 2-3fg
"Trent Jr., Gary",SG,1,"$3,500",por,v chi, 124-112,3:01,   1pt 1-2ft
"Daniels, Troy",SG,1,"$3,500",pho,@ dal, 94-104,10:40,   1pt 0-3fg 1-1ft
"Harris, Devin",PG,0.2,"$3,500",dal,v pho, 104-94,8:31,   0pt 1rb 1to 0-2fg
"Pondexter, Quincy",SG,0,"$3,800",sas,@ mem, 86-96,5:53,   0pt
"McRae, Jordan",SG,0,"$3,500",was,v phi, 123-106,2:35,   0pt
"Anderson, Justin",SG,0,"$3,500",atl,@ bkn, 100-116,DNP,   
"Crawford, Jamal",SG,0,"$3,700",pho,@ dal, 94-104,DNP,   
"Carter, Jevon",PG,0,"$3,500",mem,v sas, 96-86,DNP,   
"Mitrou-Long, Nazareth",SG,0,"$3,500",uta,v orl, 106-93,DNP,   
"Connaughton, Pat",SG,0,"$3,500",mil,@ hou, 116-109,DNP,   
"Thomas, Khyri",SG,0,"$3,500",det,@ lal, 100-113,DNP,   
"Clark, Ian",SG,0,"$3,500",nor,v cle, 140-124,DNP,   
"Redick, J.J.",SG,0,"$5,500",phi,@ was, 106-123,DNP,   
"Grant, Jerian",PG,0,"$3,500",orl,@ uta, 93-106,DNP,   
"Murray, Dejounte",PG,0,"$3,500",sas,@ mem, 86-96,NA,   
"Baldwin, Wade",PG,0,"$3,700",por,v chi, 124-112,NA,   
"Allen, Grayson",SG,0,"$3,500",uta,v orl, 106-93,NA,   
"Reed, Davon",SG,0,"$3,500",ind,@ bos, 108-135,NA,   
"Bazemore, Kent",SG,0,"$6,400",atl,@ bkn, 100-116,NA,   
"Wall, John",PG,0,"$3,500",was,v phi, 123-106,NA,   
"Fultz, Markelle",SG,0,"$3,500",phi,@ was, 106-123,NA,   
"Paul, Chris",PG,0,"$8,400",hou,v mil, 109-116,NA,   
"Alkins, Rawle",SG,0,"$3,500",chi,@ por, 112-124,NA,   
"Walker, Lonnie",SG,0,"$3,600",sas,@ mem, 86-96,NA,   
"Rondo, Rajon",PG,0,"$6,500",lal,v det, 113-100,NA,   
"Smith, J.R.",SG,0,"$3,500",cle,@ nor, 124-140,NA,   
"Bird, Jabari",SG,0,"$3,600",bos,v ind, 135-108,NA,   
"Sampson, Brandon",SG,0,"$6,200",chi,@ por, 112-124,NA,   
"Booker, Devin",SG,0,"$8,700",pho,@ dal, 94-104,NA,   
"Rubio, Ricky",PG,0,"$6,400",uta,v orl, 106-93,NA,   
"Duval, Trevon",PG,0,"$3,500",mil,@ hou, 116-109,NA,   
"Smith, Zhaire",SG,0,"$3,500",phi,@ was, 106-123,NA,   
"Bluiett, Trevon",SG,0,"$3,500",nor,v cle, 140-124,NA,   
"Caupain, Troy",PG,0,"$3,500",orl,@ uta, 93-106,NA,   
"Morris, Jaylen",SG,0,"$3,500",mil,@ hou, 116-109,NA,   
"LeVert, Caris",SG,0,"$3,500",bkn,v atl, 116-100,NA,   
"Macon, Daryl",PG,0,"$3,500",dal,v pho, 104-94,NA,   
"Dozier, PJ",SG,0,"$3,500",bos,v ind, 135-108,NA,   
"Gordon, Eric",SG,0,"$6,000",hou,v mil, 109-116,NA,   
"Brooks, Dillon",SG,0,"$3,800",mem,v sas, 96-86,NA,   
"Evans, Jawun",PG,0,"$3,500",pho,@ dal, 94-104,NA,   
"Caruso, Alex",PG,0,"$3,500",lal,v det, 113-100,NA,   
"Exum, Dante",PG,0,"$3,500",uta,v orl, 106-93,NA,   
"DiVincenzo, Donte",SG,0,"$3,500",mil,@ hou, 116-109,NA,   
"Adams, Jaylen",SG,0,"$3,500",atl,@ bkn, 100-116,NA,   
"Nwaba, David",SG,0,"$3,500",cle,@ nor, 124-140,NA,   
"Smith, Ishmael",PG,0,"$3,500",det,@ lal, 100-113,NA,   
"Evans, Keenan",PG,0,"$3,500",det,@ lal, 100-113,NA,   
"Lofton, Zach",SG,0,"$3,500",det,@ lal, 100-113,NA,   
"Crabbe, Allen",SG,0,"$4,200",bkn,v atl, 116-100,NA,   
"Smith Jr., Dennis",PG,0,"$5,300",dal,v pho, 104-94,NA,   
"Sumner, Edmond",PG,-1,"$3,500",ind,@ bos, 108-135,4:22,   0pt 1to 0-1fg
"Davis, Anthony",PF,81.1,"$12,500",nor,v cle, 140-124,36:47,   38pt 13rb 7as 2st 4bl 1to 1trey 11-17fg 15-16ft
"Antetokounmpo, Giannis",SF,59.7,"$11,800",mil,@ hou, 116-109,36:32,   27pt 21rb 5as 1st 3to 8-16fg 11-14ft
"Collins, John",PF,48.3,"$8,100",atl,@ bkn, 100-116,34:58,   30pt 14rb 1as 1st 3to 1trey 12-21fg 5-6ft
"Kuzma, Kyle",PF,41.4,"$7,100",lal,v det, 113-100,29:14,   41pt 2rb 2to 5trey 16-24fg 4-6ft
"Holmes, Richaun",PF,39.7,"$3,800",pho,@ dal, 94-104,27:44,   16pt 6rb 5as 2st 1bl 7-8fg 2-3ft
"Jackson, Josh",PF,38.7,"$4,800",pho,@ dal, 94-104,29:58,   17pt 6rb 3as 3st 1bl 2to 1trey 7-13fg 2-2ft
"Collins, Zach",PF,37.8,"$3,800",por,v chi, 124-112,26:24,   16pt 9rb 4as 1st 1bl 1to 2trey 6-9fg 2-2ft
"Porter, Otto",SF,37.2,"$5,900",was,v phi, 123-106,33:16,   23pt 6rb 3st 2to 1trey 8-15fg 6-6ft
"Sabonis, Domantas",PF,34.9,"$7,000",ind,@ bos, 108-135,27:11,   20pt 7rb 5as 1to 6-9fg 8-8ft
"Morris, Marcus",PF,34.6,"$5,100",bos,v ind, 135-108,23:25,   22pt 8rb 2as 3trey 6-8fg 7-7ft
"Gordon, Aaron",PF,33.5,"$7,100",orl,@ uta, 93-106,36:03,   18pt 10rb 3as 1to 2trey 7-17fg 2-3ft
"Kleber, Maxi",PF,33.3,"$3,500",dal,v pho, 104-94,33:41,   13pt 9rb 1as 1st 2bl 1to 2trey 4-7fg 3-3ft
"Green, JaMychal",PF,32.2,"$4,300",mem,v sas, 96-86,27:43,   12pt 11rb 2as 2st 2to 2trey 5-8fg
"Tucker, P.J.",PF,32.1,"$4,900",hou,v mil, 109-116,43:26,   8pt 8rb 7as 1st 1bl 2to 2trey 2-9fg 2-4ft
"Davis, Ed",PF,31.7,"$4,600",bkn,v atl, 116-100,22:32,   8pt 16rb 1as 1st 2-6fg 4-7ft
"Beasley, Michael",SF,31.4,"$3,800",lal,v det, 113-100,18:46,   19pt 2rb 4as 2bl 2to 1trey 9-13fg
"Barnes, Harrison",SF,31.3,"$5,600",dal,v pho, 104-94,34:55,   17pt 4rb 3as 2st 1to 1trey 3-11fg 10-10ft
"Ingles, Joe",SF,30.9,"$6,000",uta,v orl, 106-93,34:44,   16pt 2rb 7as 1st 1bl 4to 4trey 6-15fg
"Carter Jr., Wendell",PF,30.7,"$5,900",chi,@ por, 112-124,28:34,   22pt 6rb 1as 1trey 7-9fg 7-7ft
"Markkanen, Lauri",PF,30,"$6,900",chi,@ por, 112-124,32:29,   10pt 5rb 2as 1st 3bl 1to 4-12fg 2-2ft
"Harris, Joe",SF,29.8,"$4,900",bkn,v atl, 116-100,30:29,   16pt 9rb 2as 1bl 3to 4trey 6-12fg
"Warren, T.J.",SF,27.9,"$6,700",pho,@ dal, 94-104,38:58,   20pt 7rb 1as 2to 2trey 7-20fg 4-7ft
"Anderson, Kyle",SF,27.6,"$6,500",mem,v sas, 96-86,33:19,   9pt 3rb 2as 1st 3bl 3-7fg 3-4ft
"Ingram, Brandon",SF,26.8,"$6,900",lal,v det, 113-100,29:30,   10pt 9rb 6as 3to 4-10fg 2-4ft
"Tatum, Jayson",PF,26.8,"$6,300",bos,v ind, 135-108,25:15,   20pt 4rb 1st 1to 2trey 9-15fg
"Theis, Daniel",PF,26.7,"$4,500",bos,v ind, 135-108,17:46,   12pt 6rb 1as 2bl 4-7fg 4-4ft
"Ariza, Trevor",SF,26.5,"$6,400",was,v phi, 123-106,30:57,   17pt 5rb 1as 2st 4to 7-17fg 3-3ft
"Hayward, Gordon",SF,25,"$5,500",bos,v ind, 135-108,22:03,   14pt 5rb 4as 1st 4to 2trey 5-7fg 2-3ft
"Aldridge, LaMarcus",PF,24.9,"$7,900",sas,@ mem, 86-96,29:38,   13pt 7rb 1as 1bl 1to 4-12fg 5-6ft
"Evans, Tyreke",SF,24.1,"$4,200",ind,@ bos, 108-135,22:17,   15pt 3rb 5as 2to 2trey 6-16fg 1-3ft
"Griffin, Blake",PF,24,"$9,200",det,@ lal, 100-113,37:16,   16pt 6as 1st 4to 2trey 6-14fg 2-2ft
"Kurucs, Rodions",PF,22.8,"$4,400",bkn,v atl, 116-100,29:02,   11pt 4rb 2as 1st 1bl 2to 1trey 5-9fg
"Oubre, Kelly",SF,22.7,"$3,700",pho,@ dal, 94-104,32:35,   14pt 1rb 1as 2st 1bl 3to 6-14fg 2-4ft
"Aminu, Al-Farouq",PF,22.3,"$5,700",por,v chi, 124-112,27:05,   8pt 4rb 1as 3bl 1to 2-6fg 4-4ft
"Mirotic, Nikola",SF,22.3,"$6,000",nor,v cle, 140-124,21:50,   17pt 4rb 1as 1to 4trey 6-11fg 1-3ft
"Johnson, Stanley",SF,21,"$3,500",det,@ lal, 100-113,17:57,   9pt 2as 3st 1trey 4-7fg
"Green, Gerald",SF,20.9,"$4,300",hou,v mil, 109-116,32:51,   16pt 2rb 1as 1st 2to 3trey 5-13fg 3-3ft
"Birch, Khem",PF,20.8,"$3,500",orl,@ uta, 93-106,17:23,   7pt 4rb 1st 2bl 2-4fg 3-4ft
"Leonard, Meyers",PF,20.7,"$3,700",por,v chi, 124-112,18:57,   8pt 6rb 1as 1st 1bl 2to 4-4fg
"Turner, Evan",SF,20.2,"$4,600",por,v chi, 124-112,20:49,   2pt 6rb 4as 1st 1bl 1to 1-5fg
"Carroll, DeMarre",SF,19.6,"$5,400",bkn,v atl, 116-100,21:23,   17pt 3rb 1to 2trey 5-10fg 5-6ft
"Isaac, Jonathan",SF,19.5,"$4,400",orl,@ uta, 93-106,26:17,   9pt 5rb 1as 1bl 2trey 3-7fg 1-2ft
"Portis, Bobby",PF,19.2,"$5,500",chi,@ por, 112-124,18:56,   15pt 6rb 3to 3trey 6-12fg
"Young, Thaddeus",PF,19.1,"$5,700",ind,@ bos, 108-135,26:22,   10pt 8rb 1as 2to 4-10fg 2-2ft
"Bridges, Mikal",SF,18.8,"$4,300",pho,@ dal, 94-104,22:47,   6pt 4rb 2as 2bl 1to 2trey 2-4fg
"Green, Jeff",SF,18.5,"$5,700",was,v phi, 123-106,24:34,   8pt 5rb 3as 1bl 3to 2trey 3-8fg
"Bogdanovic, Bojan",SF,18.1,"$5,400",ind,@ bos, 108-135,24:10,   7pt 3rb 3as 1st 1trey 3-9fg 0-2ft
"Dekker, Sam",SF,17.9,"$3,700",was,v phi, 123-106,18:45,   11pt 2rb 1as 1st 2trey 4-6fg 1-4ft
"Ilyasova, Ersan",PF,17.4,"$3,500",mil,@ hou, 116-109,16:39,   10pt 7rb 1to 2trey 4-8fg
"Hutchison, Chandler",SF,17.1,"$3,500",chi,@ por, 112-124,30:24,   6pt 8rb 1as 3-7fg
"Finney-Smith, Dorian",SF,16.7,"$4,200",dal,v pho, 104-94,17:43,   4pt 6rb 1as 1st 1bl 2to 1trey 1-6fg 1-2ft
"House, Danuel",SF,15.5,"$4,600",hou,v mil, 109-116,25:07,   3pt 5rb 1as 2bl 1to 1trey 1-5fg
"Jackson, Jaren",PF,14.4,"$6,600",mem,v sas, 96-86,18:08,   12pt 2rb 1bl 3to 2trey 5-9fg
"Crowder, Jae",SF,14.4,"$4,700",uta,v orl, 106-93,34:00,   9pt 2rb 2as 4-9fg 1-2ft
"Favors, Derrick",PF,14.1,"$6,000",uta,v orl, 106-93,20:55,   8pt 3rb 1as 1st 2to 4-5fg
"Chandler, Wilson",SF,13.7,"$4,000",phi,@ was, 106-123,25:34,   5pt 1rb 3as 1st 1trey 2-7fg
"Osman, Cedi",SF,13.3,"$4,500",cle,@ nor, 124-140,32:52,   10pt 4rb 1as 3to 2trey 3-9fg 2-2ft
"O'Neale, Royce",SF,12.4,"$3,500",uta,v orl, 106-93,17:41,   2pt 7rb 1bl 1to 1-1fg
"Miller, Darius",SF,11.9,"$4,300",nor,v cle, 140-124,36:29,   8pt 2rb 3as 3to 2trey 3-8fg
"Carter, Vince",SF,11.4,"$3,500",atl,@ bkn, 100-116,14:46,   3pt 2rb 1st 1bl 1trey 1-4fg
"Cunningham, Dante",SF,11.4,"$3,500",sas,@ mem, 86-96,9:06,   0pt 7rb 1st 0-4fg
"Leaf, TJ",PF,10.9,"$3,500",ind,@ bos, 108-135,17:42,   8pt 2rb 1as 1to 3-4fg 2-5ft
"McDermott, Doug",SF,9.4,"$3,500",ind,@ bos, 108-135,16:35,   4pt 2rb 1st 1trey 1-5fg 1-1ft
"Bertans, Davis",SF,9.2,"$4,100",sas,@ mem, 86-96,18:04,   3pt 6rb 1to 1trey 1-3fg
"Casspi, Omri",SF,9,"$3,700",mem,v sas, 96-86,16:50,   4pt 5rb 1to 2-5fg 0-2ft
"Dudley, Jared",SF,8.9,"$3,500",bkn,v atl, 116-100,15:41,   0pt 2rb 1as 2bl 1to 0-2fg
"Iwundu, Wes",SF,8.9,"$3,500",orl,@ uta, 93-106,15:56,   0pt 2rb 1as 1st 1bl 1to 0-2fg
"Powell, Dwight",PF,8.8,"$4,300",dal,v pho, 104-94,16:21,   2pt 4rb 2as 1to 1-2fg 0-2ft
"Stephenson, Lance",SF,8.4,"$3,700",lal,v det, 113-100,21:42,   0pt 2rb 2as 1st 0-1fg
"Bembry, DeAndre",SF,8.4,"$5,300",atl,@ bkn, 100-116,29:03,   0pt 2rb 2as 1st 0-6fg 0-2ft
"Leuer, Jon",PF,8.1,"$3,500",det,@ lal, 100-113,15:46,   4pt 3rb 1as 1to 2-3fg
"Ojeleye, Semi",SF,7.7,"$3,500",bos,v ind, 135-108,14:00,   2pt 1rb 1as 1st 1-5fg
"Niang, Georges",PF,7.4,"$3,500",uta,v orl, 106-93,5:04,   5pt 2rb 1trey 2-2fg
"Blossomgame, Jaron",SF,7.2,"$3,500",cle,@ nor, 124-140,5:04,   6pt 1rb 3-3fg
"Yabusele, Guerschon",PF,6.4,"$3,500",bos,v ind, 135-108,6:10,   2pt 2rb 1bl 1to 1-3fg
"Frye, Channing",PF,5.7,"$3,500",cle,@ nor, 124-140,10:30,   3pt 1rb 1as 1trey 1-3fg
"Clark, Gary",SF,5.7,"$3,500",hou,v mil, 109-116,5:28,   3pt 1rb 1as 1trey 1-1fg
"Bolden, Jonah",PF,5.2,"$3,500",phi,@ was, 106-123,11:21,   0pt 1rb 2st 2to 0-1fg
"Johnson, Alize",PF,4.6,"$3,500",ind,@ bos, 108-135,6:10,   1pt 3rb 0-2fg 1-2ft
"Layman, Jake",SF,4.4,"$3,700",por,v chi, 124-112,17:00,   2pt 2rb 1-4fg
"Williams, Kenrich",PF,4.2,"$3,600",nor,v cle, 140-124,6:58,   4pt 1rb 1to 1-2fg 2-2ft
"Ennis, James",SF,4.2,"$3,500",hou,v mil, 109-116,10:49,   3pt 1rb 1trey 1-1fg
"Robinson, Devin",SF,3.5,"$3,500",was,v phi, 123-106,2:35,   2pt 1as 1-2fg
"Brown Jr., Troy",SF,2.5,"$3,500",was,v phi, 123-106,2:35,   2pt 1as 1to 1-1fg
"Robinson III, Glenn",SF,1.5,"$3,500",det,@ lal, 100-113,2:28,   0pt 1as 0-1fg
"Eubanks, Drew",PF,1.2,"$3,500",sas,@ mem, 86-96,4:25,   0pt 1rb 0-1fg
"Acy, Quincy",PF,1.2,"$3,500",pho,@ dal, 94-104,9:02,   0pt 1rb
"Broekhoff, Ryan",PF,0,"$3,500",dal,v pho, 104-94,DNP,   
"Bender, Dragan",PF,0,"$3,500",pho,@ dal, 94-104,DNP,   
"Wilson, D.J.",PF,0,"$3,500",mil,@ hou, 116-109,DNP,   
