Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Irving, Kyrie",PG,62.9,"$9,600",bos,v mem, 122-116,35:58,   38pt 7rb 11as 1bl 3to 4trey 14-21fg 6-9ft
"Russell, D'Angelo",SG,54.9,"$7,700",bkn,@ orl, 117-115,33:22,   40pt 2rb 7as 1st 1to 8trey 16-25fg
"Curry, Stephen",PG,45,"$10,400",gsw,@ lac, 112-94,33:03,   28pt 5rb 4as 1st 1bl 1to 3trey 10-19fg 5-5ft
"Lillard, Damian",PG,43,"$9,800",por,v nor, 128-112,36:35,   24pt 5rb 8as 1st 2to 2trey 8-20fg 6-8ft
"Gilgeous-Alexander, Shai",PG,42.1,"$3,600",lac,v gsw, 94-112,42:30,   24pt 3rb 5as 3st 2to 7-17fg 10-10ft
"Smart, Marcus",SG,41.7,"$5,100",bos,v mem, 122-116,29:02,   20pt 6rb 3as 3st 1bl 2to 6trey 7-9fg
"Fournier, Evan",SG,40.1,"$5,900",orl,v bkn, 115-117,38:25,   16pt 8rb 3as 4st 2to 1trey 6-16fg 3-3ft
"McCollum, C.J.",SG,37.7,"$6,700",por,v nor, 128-112,32:17,   20pt 6rb 3as 2st 1trey 8-12fg 3-3ft
"Mitchell, Donovan",SG,36.4,"$9,000",uta,v cle, 115-99,26:13,   24pt 2rb 4as 2st 2to 2trey 9-15fg 4-5ft
"Rose, Derrick",PG,34.6,"$6,200",min,v sas, 113-116,26:41,   23pt 3rb 6as 1to 6-16fg 11-11ft
"Holiday, Justin",SG,34.2,"$4,100",mem,@ bos, 116-122,35:46,   14pt 6rb 2as 4st 2to 2trey 5-12fg 2-2ft
"Belinelli, Marco",SG,32.5,"$4,100",sas,@ min, 116-113,33:48,   19pt 5rb 3as 2st 3to 3trey 5-14fg 6-6ft
"Holiday, Jrue",SG,32.4,"$8,800",nor,@ por, 112-128,36:59,   20pt 2rb 6as 1st 2to 9-14fg 2-2ft
"Conley, Mike",PG,32,"$8,000",mem,@ bos, 116-122,35:49,   26pt 4as 4trey 9-18fg 4-4ft
"Wade, Dwyane",SG,31.8,"$5,000",mia,@ det, 93-98,28:29,   20pt 4rb 8as 5to 10-14fg 0-1ft
"Mack, Shelvin",PG,31.1,"$4,100",mem,@ bos, 116-122,22:50,   15pt 3rb 7as 1st 1to 2trey 6-13fg 1-1ft
"Kennard, Luke",SG,30.1,"$3,900",det,v mia, 98-93,34:12,   22pt 3rb 3as 1st 3to 4trey 8-17fg 2-2ft
"Johnson, Tyler",PG,29.5,"$3,900",mia,@ det, 93-98,34:42,   16pt 5rb 3as 1bl 3trey 5-12fg 3-4ft
"Payne, Cameron",PG,29.3,"$3,700",cle,@ uta, 99-115,24:12,   14pt 4rb 3as 1st 1bl 5-9fg 4-4ft
"Thompson, Klay",SG,27.8,"$7,200",gsw,@ lac, 112-94,34:03,   12pt 4rb 2as 2st 1bl 1to 5-12fg 2-2ft
"Teague, Jeff",PG,27.4,"$6,200",min,v sas, 113-116,30:00,   15pt 2rb 6as 1st 2to 1trey 4-8fg 6-8ft
"Napier, Shabazz",PG,25.8,"$3,700",bkn,@ orl, 117-115,18:23,   12pt 4rb 4as 1bl 4trey 4-13fg
"Ross, Terrence",SG,25.3,"$5,400",orl,v bkn, 115-117,27:54,   13pt 4rb 1as 2bl 1trey 5-10fg 2-3ft
"White, Derrick",PG,24.7,"$5,900",sas,@ min, 116-113,30:44,   15pt 6rb 3as 2to 2trey 6-8fg 1-1ft
"Iguodala, Andre",SG,24.7,"$4,500",gsw,@ lac, 112-94,23:24,   7pt 6rb 3as 2st 1trey 3-7fg 0-1ft
"Brown, Jaylen",SG,23.7,"$4,400",bos,v mem, 122-116,21:00,   12pt 6rb 1as 2bl 3to 2trey 4-7fg 2-2ft
