Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Harden, James",SG,81,"$12,600",hou,v cle, 141-113,29:34,   43pt 10rb 12as 2st 2bl 4to 8trey 12-24fg 11-11ft
"Simmons, Ben",PG,63.5,"$9,300",phi,v atl, 121-123,43:07,   23pt 10rb 15as 2st 1bl 3to 10-13fg 3-7ft
"Doncic, Luka",SG,61.6,"$8,200",dal,@ min, 119-115,34:55,   29pt 8rb 12as 2st 1to 2trey 10-23fg 7-10ft
"Beal, Bradley",SG,58.5,"$9,500",was,v mil, 113-106,39:25,   32pt 5rb 7as 3st 1bl 2to 3trey 11-21fg 7-7ft
"Mitchell, Donovan",SG,57.3,"$8,100",uta,v lal, 113-95,32:53,   33pt 4rb 9as 1st 2bl 3to 4trey 14-24fg 1-2ft
"Lillard, Damian",PG,51.3,"$8,900",por,v cha, 127-96,28:44,   20pt 4rb 5as 3st 4bl 2to 2trey 8-16fg 2-2ft
"Bledsoe, Eric",PG,49.1,"$6,700",mil,@ was, 106-113,27:46,   18pt 8rb 9as 3st 1to 2trey 7-21fg 2-4ft
"Satoransky, Tomas",PG,47.4,"$6,200",was,v mil, 113-106,35:18,   18pt 12rb 10as 2st 6to 2trey 7-10fg 2-2ft
"Butler, Jimmy",SG,47.3,"$8,000",phi,v atl, 121-123,39:57,   30pt 4rb 5as 3st 4to 9-19fg 12-14ft
"Russell, D'Angelo",SG,45.7,"$7,500",bkn,@ tor, 105-122,27:12,   24pt 6rb 9as 1st 2to 2trey 10-19fg 2-2ft
"McCollum, C.J.",SG,42.2,"$6,800",por,v cha, 127-96,28:44,   30pt 6rb 2as 1st 1to 5trey 12-20fg 1-1ft
"Curry, Stephen",PG,42,"$10,200",gsw,v chi, 146-109,27:12,   28pt 5rb 8as 4to 5trey 10-16fg 3-3ft
"Huerter, Kevin",SG,41.1,"$4,900",atl,@ phi, 123-121,39:12,   29pt 3rb 3as 2st 2to 5trey 11-17fg 2-2ft
"Thompson, Klay",SG,39.9,"$7,900",gsw,v chi, 146-109,25:16,   30pt 2rb 1as 2st 7trey 10-18fg 3-4ft
"Middleton, Khris",SG,39.1,"$7,200",mil,@ was, 106-113,36:38,   25pt 8rb 3as 1st 3to 3trey 8-17fg 6-7ft
"Burks, Alec",SG,36.4,"$4,800",cle,@ hou, 113-141,27:19,   13pt 7rb 4as 1st 2bl 1trey 5-10fg 2-2ft
"Wiggins, Andrew",SG,35.7,"$7,400",min,v dal, 115-119,38:51,   17pt 6rb 3as 1st 2bl 2to 1trey 7-17fg 2-2ft
"McConnell, T.J.",PG,33.6,"$4,900",phi,v atl, 121-123,33:31,   16pt 3rb 6as 2st 1to 1trey 7-8fg 1-1ft
"Brogdon, Malcolm",SG,33.2,"$6,100",mil,@ was, 106-113,30:32,   15pt 6rb 8as 1bl 4to 1trey 5-9fg 4-4ft
"Rose, Derrick",PG,33.1,"$6,300",min,v dal, 115-119,27:30,   21pt 3rb 5as 1bl 2to 3trey 8-16fg 2-2ft
"Collison, Darren",PG,33,"$5,600",ind,@ nyk, 121-106,26:51,   7pt 5rb 10as 1st 1bl 1to 3-7fg 1-1ft
"Teague, Jeff",PG,32.6,"$7,000",min,v dal, 115-119,30:44,   12pt 3rb 6as 2st 2bl 4to 6-14fg
"Young, Trae",PG,32.3,"$6,600",atl,@ phi, 123-121,32:22,   18pt 4rb 5as 2st 4to 3trey 5-12fg 5-5ft
"Green, Danny",SG,31.4,"$4,300",tor,v bkn, 122-105,25:26,   8pt 2rb 4as 3st 2bl 2trey 2-4fg 2-2ft
"Barea, Jose",PG,31.3,"$4,300",dal,@ min, 119-115,21:34,   16pt 4rb 7as 1trey 7-14fg 1-1ft
