Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Lamb, Jeremy",SG,55.7,"$5,700",cha,atl,away, 129-120,36:24,   24pt 6rb 7as 3st 2bl 1to 4trey 8-14fg 4-4ft,24,6,7,3,2,1,4,8,14,4,4
"Westbrook, Russell",PG,50.9,"$12,100",okc,hou,away, 117-112,38:24,   21pt 12rb 11as 2st 1bl 10to 1trey 8-21fg 4-5ft,21,12,11,2,1,10,1,8,21,4,5
"Beal, Bradley",SG,49.4,"$9,500",was,chi,away, 134-125,34:07,   31pt 2rb 4as 4st 2to 1trey 13-21fg 4-4ft,31,2,4,4,0,2,1,13,21,4,4
"Walker, Kemba",PG,48.7,"$10,000",cha,atl,away, 129-120,36:57,   37pt 1rb 7as 1st 3to 9trey 13-27fg 2-2ft,37,1,7,1,0,3,9,13,27,2,2
"Paul, Chris",PG,47.5,"$7,800",hou,okc,home, 112-117,34:55,   18pt 10rb 9as 2st 2to 2trey 5-12fg 6-7ft,18,10,9,2,0,2,2,5,12,6,7
"Lowry, Kyle",PG,44.3,"$8,000",tor,nyk,away, 104-99,33:55,   22pt 4rb 5as 2st 2bl 2to 5trey 6-10fg 5-6ft,22,4,5,2,2,2,5,6,10,5,6
"Harden, James",SG,43.9,"$13,600",hou,okc,home, 112-117,37:12,   42pt 2rb 1as 1st 5to 6trey 11-28fg 14-15ft,42,2,1,1,0,5,6,11,28,14,15
"Mitchell, Donovan",SG,43.5,"$8,600",uta,sas,home, 125-105,39:03,   23pt 5rb 5as 3st 2to 2trey 9-22fg 3-4ft,23,5,5,3,0,2,2,9,22,3,4
"LaVine, Zach",SG,39.8,"$7,700",chi,was,home, 125-134,35:34,   26pt 4rb 6as 1st 3to 11-17fg 4-5ft,26,4,6,1,0,3,0,11,17,4,5
"Young, Trae",PG,39.7,"$7,300",atl,cha,home, 120-129,28:12,   20pt 1rb 11as 2st 4to 4trey 8-15fg,20,1,11,2,0,4,4,8,15,0,0
"Joseph, Cory",PG,38.8,"$4,900",ind,cle,home, 105-90,30:49,   10pt 9rb 10as 1st 5-7fg 0-2ft,10,9,10,1,0,0,0,5,7,0,2
"Bledsoe, Eric",PG,38.7,"$8,200",mil,orl,home, 83-103,29:13,   19pt 11rb 5as 1to 2trey 7-13fg 3-6ft,19,11,5,0,0,1,2,7,13,3,6
"Beverley, Patrick",PG,37.3,"$5,100",lac,bos,away, 123-112,31:13,   12pt 9rb 7as 2st 2to 2trey 3-7fg 4-4ft,12,9,7,2,0,2,2,3,7,4,4
"Collison, Darren",PG,35.7,"$6,700",ind,cle,home, 105-90,33:59,   18pt 1rb 9as 1st 1trey 8-14fg 1-2ft,18,1,9,1,0,0,1,8,14,1,2
"Smith Jr., Dennis",PG,34.8,"$6,500",nyk,tor,home, 99-104,30:24,   13pt 4rb 6as 3st 1to 1trey 4-17fg 4-6ft,13,4,6,3,0,1,1,4,17,4,6
"Allen, Kadeem",PG,33.8,"$3,600",nyk,tor,home, 99-104,27:46,   14pt 4rb 6as 2st 2trey 5-11fg 2-4ft,14,4,6,2,0,0,2,5,11,2,4
"Middleton, Khris",SG,33.4,"$6,500",mil,orl,home, 83-103,32:16,   11pt 12rb 4as 1st 1to 4-17fg 3-3ft,11,12,4,1,0,1,0,4,17,3,3
"Rubio, Ricky",PG,32.2,"$6,500",uta,sas,home, 125-105,26:46,   16pt 6rb 6as 1trey 7-13fg 1-2ft,16,6,6,0,0,0,1,7,13,1,2
"Holiday, Jrue",SG,31.9,"$9,300",nor,mem,away, 90-99,29:41,   15pt 7rb 5as 1st 2to 1trey 7-14fg 0-2ft,15,7,5,1,0,2,1,7,14,0,2
"DeRozan, DeMar",SG,31.9,"$8,100",sas,uta,away, 105-125,35:10,   23pt 2rb 5as 1st 4to 10-19fg 3-3ft,23,2,5,1,0,4,0,10,19,3,3
"Rozier, Terry",PG,31.5,"$7,000",bos,lac,home, 112-123,31:11,   16pt 5rb 3as 2st 1to 2trey 6-12fg 2-2ft,16,5,3,2,0,1,2,6,12,2,2
"Conley, Mike",PG,30.7,"$9,100",mem,nor,home, 99-90,32:28,   11pt 6rb 9as 1to 3-11fg 5-5ft,11,6,9,0,0,1,0,3,11,5,5
"Clarkson, Jordan",SG,30.4,"$5,600",cle,ind,away, 90-105,31:16,   18pt 2rb 6as 1st 2to 2trey 8-16fg,18,2,6,1,0,2,2,8,16,0,0
"Gilgeous-Alexander, Shai",PG,30.3,"$5,900",lac,bos,away, 123-112,25:49,   14pt 4rb 5as 2st 1bl 5to 1trey 5-8fg 3-4ft,14,4,5,2,1,5,1,5,8,3,4
"Satoransky, Tomas",PG,29.9,"$7,000",was,chi,away, 134-125,28:50,   7pt 7rb 11as 2to 3-8fg 1-1ft,7,7,11,0,0,2,0,3,8,1,1
"Dunn, Kris",PG,27.8,"$7,200",chi,was,home, 125-134,32:33,   6pt 4rb 8as 3st 4to 3-6fg,6,4,8,3,0,4,0,3,6,0,0
"Williams, Louis",SG,27.6,"$7,900",lac,bos,away, 123-112,28:17,   15pt 3rb 6as 1bl 3to 1trey 4-15fg 6-10ft,15,3,6,0,1,3,1,4,15,6,10
"Gordon, Eric",SG,27,"$4,700",hou,okc,home, 112-117,32:08,   13pt 2as 1st 3bl 1to 3trey 5-14fg,13,0,2,1,3,1,3,5,14,0,0
"Shamet, Landry",PG,26.9,"$3,500",lac,bos,away, 123-112,26:40,   17pt 2rb 3as 1st 4trey 5-9fg 3-4ft,17,2,3,1,0,0,4,5,9,3,4
"Lin, Jeremy",PG,26.4,"$3,800",atl,cha,home, 120-129,19:48,   13pt 2rb 4as 2st 1to 1trey 5-9fg 2-2ft,13,2,4,2,0,1,1,5,9,2,2
"Selden, Wayne",SG,26.3,"$3,600",chi,was,home, 125-134,25:15,   17pt 4rb 1as 1st 1trey 5-13fg 6-6ft,17,4,1,1,0,0,1,5,13,6,6
"Mills, Patty",PG,25.3,"$4,400",sas,uta,away, 105-125,23:42,   14pt 4rb 5as 1to 2trey 5-9fg 2-3ft,14,4,5,0,0,1,2,5,9,2,3
"Ross, Terrence",SG,24.3,"$5,700",orl,mil,away, 103-83,24:58,   15pt 4rb 1as 1bl 3trey 6-12fg,15,4,1,0,1,0,3,6,12,0,0
"Huerter, Kevin",SG,24.3,"$5,400",atl,cha,home, 120-129,34:20,   17pt 4rb 1as 1st 2to 3trey 7-9fg,17,4,1,1,0,2,3,7,9,0,0
"Ferguson, Terrance",SG,24.3,"$3,800",okc,hou,away, 117-112,34:43,   15pt 4rb 3as 3trey 6-9fg,15,4,3,0,0,0,3,6,9,0,0
"Randle, Chasson",SG,24.1,"$3,500",was,chi,away, 134-125,25:26,   20pt 3rb 1as 1to 4trey 8-10fg,20,3,1,0,0,1,4,8,10,0,0
"Sexton, Collin",PG,24,"$5,200",cle,ind,away, 90-105,29:41,   16pt 5rb 4as 4to 3trey 6-14fg 1-1ft,16,5,4,0,0,4,3,6,14,1,1
"Brown, Jaylen",SG,24,"$5,200",bos,lac,home, 112-123,24:03,   12pt 5rb 2as 1st 4-14fg 4-6ft,12,5,2,1,0,0,0,4,14,4,6
"Holiday, Justin",SG,23.5,"$5,600",mem,nor,home, 99-90,31:03,   15pt 5rb 3as 2to 3trey 6-10fg,15,5,3,0,0,2,3,6,10,0,0
"Fournier, Evan",SG,22.5,"$5,800",orl,mil,away, 103-83,32:02,   7pt 5rb 5as 1st 1to 1trey 3-13fg,7,5,5,1,0,1,1,3,13,0,0
"Brogdon, Malcolm",SG,21.8,"$6,300",mil,orl,home, 83-103,23:33,   14pt 4rb 2as 1bl 3to 4-18fg 6-6ft,14,4,2,0,1,3,0,4,18,6,6
"Green, Danny",SG,21.8,"$4,200",tor,nyk,away, 104-99,29:38,   14pt 4rb 1bl 4trey 5-9fg,14,4,0,0,1,0,4,5,9,0,0
"Briscoe, Isaiah",PG,21.1,"$3,500",orl,mil,away, 103-83,24:30,   9pt 3rb 7as 2to 1trey 4-5fg,9,3,7,0,0,2,1,4,5,0,0
"Belinelli, Marco",SG,19.8,"$4,100",sas,uta,away, 105-125,27:36,   11pt 4rb 2as 1st 2to 3-10fg 5-5ft,11,4,2,1,0,2,0,3,10,5,5
"Bazemore, Kent",SG,18.7,"$4,100",atl,cha,home, 120-129,19:54,   13pt 1rb 1as 1st 1bl 3to 1trey 5-12fg 2-3ft,13,1,1,1,1,3,1,5,12,2,3
"Irving, Kyrie",PG,18.2,"$10,200",bos,lac,home, 112-123,14:17,   14pt 1rb 2as 1trey 4-7fg 5-5ft,14,1,2,0,0,0,1,4,7,5,5
"Augustin, D.J.",PG,17.9,"$4,700",orl,mil,away, 103-83,20:24,   9pt 2rb 5as 1to 4-7fg 1-1ft,9,2,5,0,0,1,0,4,7,1,1
"Smart, Marcus",SG,17.1,"$5,400",bos,lac,home, 112-123,27:10,   2pt 3rb 5as 1st 1bl 2to 1-5fg,2,3,5,1,1,2,0,1,5,0,0
"Snell, Tony",SG,16.5,"$3,500",mil,orl,home, 83-103,19:49,   6pt 1as 1st 2bl 3-5fg,6,0,1,1,2,0,0,3,5,0,0
"Forbes, Bryn",PG,16.4,"$4,200",sas,uta,away, 105-125,31:01,   12pt 2rb 2as 1to 2trey 5-12fg,12,2,2,0,0,1,2,5,12,0,0
"Schroder, Dennis",SG,16,"$5,200",okc,hou,away, 117-112,22:20,   17pt 1to 1trey 6-13fg 4-5ft,17,0,0,0,0,1,1,6,13,4,5
"Luwawu, Timothe",SG,14.7,"$3,500",chi,was,home, 125-134,17:00,   5pt 6rb 1as 1bl 2to 1trey 2-4fg,5,6,1,0,1,2,1,2,4,0,0
"Temple, Garrett",SG,13.7,"$3,900",lac,bos,away, 123-112,19:40,   11pt 1rb 1as 2trey 4-8fg 1-2ft,11,1,1,0,0,0,2,4,8,1,2
"Wright, Delon",SG,13.2,"$4,300",mem,nor,home, 99-90,23:14,   7pt 1rb 2as 1st 1to 3-7fg 1-2ft,7,1,2,1,0,1,0,3,7,1,2
"Dellavedova, Matthew",PG,13.1,"$3,500",cle,ind,away, 90-105,22:37,   5pt 3rb 5as 3to 1trey 2-4fg 0-2ft,5,3,5,0,0,3,1,2,4,0,2
"Neto, Raul",PG,12.9,"$3,500",uta,sas,home, 125-105,13:32,   4pt 2rb 5as 1to 2-4fg,4,2,5,0,0,1,0,2,4,0,0
"Shumpert, Iman",SG,12.8,"$4,500",hou,okc,home, 112-117,24:09,   3pt 4rb 1st 1bl 1to 1trey 1-5fg,3,4,0,1,1,1,1,1,5,0,0
"Rivers, Austin",SG,12.7,"$3,800",hou,okc,home, 112-117,15:39,   10pt 1rb 1as 3trey 3-6fg 1-2ft,10,1,1,0,0,0,3,3,6,1,2
"Jackson, Frank",PG,12.6,"$3,800",nor,mem,away, 90-99,26:17,   6pt 3rb 1st 3-12fg,6,3,0,1,0,0,0,3,12,0,0
"McCaw, Patrick",SG,12.4,"$3,500",tor,nyk,away, 104-99,12:39,   4pt 2rb 1st 1bl 1-1fg 2-2ft,4,2,0,1,1,0,0,1,1,2,2
