Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Hield, Buddy",SG,52.7,"$7,600",sac,nyk,home, 115-108,34:34,   28pt 6rb 7as 2st 1bl 2to 3trey 9-18fg 7-7ft,28,6,7,2,1,2,3,9,18,7,7
"Rondo, Rajon",PG,52,"$6,100",lal,lac,home, 105-113,38:19,   24pt 10rb 12as 1st 5to 4trey 10-18fg,24,10,12,1,0,5,4,10,18,0,0
"DeRozan, DeMar",SG,50.7,"$8,800",sas,den,home, 104-103,37:27,   24pt 6rb 7as 3st 1bl 3to 11-19fg 2-3ft,24,6,7,3,1,3,0,11,19,2,3
"Trier, Allonzo",SG,44.6,"$4,200",nyk,sac,away, 108-115,30:12,   29pt 8rb 2st 3trey 8-16fg 10-15ft,29,8,0,2,0,0,3,8,16,10,15
"Beverley, Patrick",PG,42.8,"$6,000",lac,lal,away, 113-105,36:00,   13pt 9rb 4as 5st 2to 3trey 4-8fg 2-2ft,13,9,4,5,0,2,3,4,8,2,2
"White, Derrick",PG,41.3,"$6,200",sas,den,home, 104-103,35:32,   11pt 4rb 9as 1st 3bl 1trey 4-13fg 2-2ft,11,4,9,1,3,0,1,4,13,2,2
"Smith Jr., Dennis",PG,41.1,"$7,000",nyk,sac,away, 108-115,28:32,   18pt 3rb 5as 3st 2bl 3to 2trey 8-17fg,18,3,5,3,2,3,2,8,17,0,0
"Holiday, Jrue",SG,40.4,"$9,200",nor,uta,away, 115-112,31:58,   30pt 2rb 4as 1st 1to 4trey 12-23fg 2-2ft,30,2,4,1,0,1,4,12,23,2,2
"Murray, Jamal",PG,38.4,"$6,900",den,sas,away, 103-104,28:20,   25pt 2rb 8as 1st 4to 6trey 8-19fg 3-3ft,25,2,8,1,0,4,6,8,19,3,3
"Booker, Devin",SG,37.5,"$8,700",pho,mil,home, 114-105,39:13,   22pt 5rb 7as 1st 4to 2trey 8-18fg 4-4ft,22,5,7,1,0,4,2,8,18,4,4
"Russell, D'Angelo",SG,35.9,"$9,100",bkn,dal,home, 127-88,21:38,   13pt 2rb 11as 2st 2to 1trey 6-13fg,13,2,11,2,0,2,1,6,13,0,0
"Johnson, Tyler",PG,35.8,"$5,100",pho,mil,home, 114-105,34:36,   13pt 4rb 4as 4st 1trey 6-13fg,13,4,4,4,0,0,1,6,13,0,0
"Fox, De'Aaron",PG,35.3,"$8,400",sac,nyk,home, 115-108,32:41,   16pt 4rb 3as 4st 2to 1trey 5-12fg 5-8ft,16,4,3,4,0,2,1,5,12,5,8
"Wade, Dwyane",SG,34.9,"$6,200",mia,atl,home, 114-113,31:12,   23pt 2rb 5as 2bl 4to 1trey 10-17fg 2-4ft,23,2,5,0,2,4,1,10,17,2,4
"LeVert, Caris",SG,33.5,"$6,300",bkn,dal,home, 127-88,26:49,   18pt 5rb 5as 1st 1to 2trey 5-11fg 6-8ft,18,5,5,1,0,1,2,5,11,6,8
"Williams, Louis",SG,32.1,"$7,400",lac,lal,away, 113-105,29:51,   21pt 3rb 5as 1st 3to 8-15fg 5-5ft,21,3,5,1,0,3,0,8,15,5,5
"Mitchell, Donovan",SG,31.9,"$9,300",uta,nor,home, 112-115,35:16,   19pt 2rb 9as 1bl 6to 1trey 8-24fg 2-2ft,19,2,9,0,1,6,1,8,24,2,2
"Doncic, Luka",SG,31.7,"$9,800",dal,bkn,away, 88-127,28:37,   16pt 6rb 1as 1st 2bl 2to 3trey 6-16fg 1-4ft,16,6,1,1,2,2,3,6,16,1,4
"Bazemore, Kent",SG,30.9,"$4,400",atl,mia,away, 113-114,27:45,   18pt 7rb 3as 2trey 5-16fg 6-8ft,18,7,3,0,0,0,2,5,16,6,8
"Dinwiddie, Spencer",PG,30.9,"$6,300",bkn,dal,home, 127-88,20:04,   16pt 2rb 5as 2st 1to 1trey 6-8fg 3-5ft,16,2,5,2,0,1,1,6,8,3,5
