Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Batum, Nicolas",SF,20.9,"$6,000",cha,@ mia, 75-93,35:02,   12pt 7rb 1as 1to 1trey 3-11fg 5-5ft
"Olynyk, Kelly",PF,20.8,"$5,100",mia,v cha, 93-75,30:54,   4pt 9rb 6as 3to 1-7fg 2-3ft
"Williams, Johnathan",PF,19.9,"$3,700",lal,@ nyk, 123-124,24:39,   12pt 7rb 1as 2to 5-7fg 2-3ft
"Kurucs, Rodions",PF,19.4,"$4,800",bkn,@ lac, 116-119,12:56,   5pt 2rb 2st 3bl 3to 1trey 2-3fg
"Green, Gerald",SF,19.2,"$3,600",hou,v min, 117-102,19:47,   9pt 1rb 3st 2trey 3-12fg 1-2ft
"Davis, Ed",PF,18.8,"$3,900",bkn,@ lac, 116-119,18:12,   5pt 9rb 1bl 2-4fg 1-2ft
"Saric, Dario",PF,18.6,"$4,000",min,@ hou, 102-117,23:15,   8pt 8rb 1st 2to 3-7fg 2-2ft
"Carter, Vince",SF,18.5,"$3,500",atl,@ orl, 91-101,26:56,   8pt 3as 2st 2trey 3-8fg
"Markkanen, Lauri",PF,17.6,"$7,700",chi,@ sac, 102-129,22:51,   11pt 3rb 2as 1bl 3to 1trey 4-8fg 2-2ft
"Bembry, DeAndre",SF,17.1,"$3,900",atl,@ orl, 91-101,20:10,   8pt 3rb 3as 1st 2to 4-9fg
"Bjelica, Nemanja",SF,17,"$5,200",sac,v chi, 129-102,18:27,   8pt 5rb 2as 1trey 3-7fg 1-2ft
"Wilson, D.J.",PF,16.9,"$3,500",mil,v phi, 125-130,16:02,   13pt 2rb 1as 3trey 5-8fg
"Barnes, Harrison",SF,16.9,"$5,600",sac,v chi, 129-102,29:37,   15pt 2rb 1as 2to 7-11fg 1-1ft
"Williams, Marvin",PF,16.8,"$5,600",cha,@ mia, 75-93,27:45,   2pt 4rb 2as 3bl 2to 1-7fg
"Johnson, James",PF,16.1,"$4,000",mia,v cha, 93-75,17:06,   6pt 3rb 3as 1bl 1to 2trey 2-4fg
"Scott, Mike",PF,13.9,"$3,800",phi,@ mil, 130-125,24:09,   6pt 7rb 1as 2to 2trey 2-8fg
"Mirotic, Nikola",SF,13.8,"$5,000",mil,v phi, 125-130,23:51,   2pt 4rb 2as 2st 2to 1-7fg
"Green, JaMychal",PF,13.7,"$3,700",lac,v bkn, 119-116,17:07,   7pt 6rb 1as 2to 3-5fg 1-1ft
"Prince, Taurean",SF,13.6,"$5,300",atl,@ orl, 91-101,28:09,   9pt 3rb 2as 1st 5to 1trey 4-11fg
"Porter, Otto",SF,12.9,"$7,000",chi,@ sac, 102-129,24:13,   8pt 2rb 1as 1st 2to 1trey 3-9fg 1-1ft
"Bates-Diop, Keita",SF,12.9,"$4,200",min,@ hou, 102-117,17:16,   7pt 2rb 1as 1st 1to 1trey 3-5fg
"Bacon, Dwayne",SF,12.8,"$3,800",cha,@ mia, 75-93,17:42,   2pt 4rb 2as 1bl 1-6fg
"Tucker, P.J.",PF,12.4,"$4,600",hou,v min, 117-102,23:37,   8pt 2rb 1st 1to 2trey 3-5fg
"Brewer, Corey",SF,11.5,"$3,600",sac,v chi, 129-102,21:40,   4pt 3as 1st 1-4fg 2-2ft
"Powell, Norman",SF,10.7,"$3,800",tor,@ det, 107-110,17:48,   10pt 1rb 1as 2to 1trey 4-8fg 1-1ft
"Ilyasova, Ersan",PF,9.4,"$3,700",mil,v phi, 125-130,17:51,   5pt 2rb 1st 1to 1trey 2-3fg
"Anunoby, OG",SF,8.6,"$3,600",tor,@ det, 107-110,18:40,   8pt 3rb 3to 1trey 3-7fg 1-1ft
"Isaac, Jonathan",SF,8.6,"$6,300",orl,v atl, 101-91,26:23,   0pt 3rb 1st 1bl 1to 0-7fg
"Birch, Khem",PF,7.6,"$3,800",orl,v atl, 101-91,13:42,   5pt 3rb 1to 1-2fg 3-4ft
"Ennis, James",SF,7.4,"$3,800",phi,@ mil, 130-125,15:45,   6pt 2rb 1to 2trey 2-5fg
"Moreland, Eric",PF,6.6,"$3,500",tor,@ det, 107-110,10:10,   3pt 3rb 1trey 1-3fg
"Kidd-Gilchrist, Michael",SF,6.6,"$3,500",cha,@ mia, 75-93,12:03,   0pt 3rb 1st 0-1fg
"Thomas, Lance",SF,6.2,"$3,500",nyk,v lal, 124-123,11:34,   7pt 1rb 2to 1trey 3-4fg
"Bridges, Miles",SF,5.6,"$3,700",cha,@ mia, 75-93,9:54,   2pt 3rb 1-3fg
"Tolliver, Anthony",PF,5.4,"$3,500",min,@ hou, 102-117,14:35,   3pt 2rb 1trey 1-4fg
"Chandler, Wilson",SF,3,"$3,500",lac,v bkn, 119-116,5:34,   0pt 1bl 0-2fg
"Clark, Gary",SF,1.2,"$3,500",hou,v min, 117-102,3:08,   0pt 1rb
"Frazier, Melvin",SF,0,"$3,500",orl,v atl, 101-91,DNP,   
"Boucher, Chris",PF,0,"$3,500",tor,@ det, 107-110,DNP,   
"Hollis-Jefferson, Rondae",PF,0,"$3,500",bkn,@ lac, 116-119,DNP,   
"Martin, Jarell",PF,0,"$3,500",orl,v atl, 101-91,DNP,   
"Johnson, Amir",PF,0,"$3,800",phi,@ mil, 130-125,DNP,   
"Jenkins, John",SF,0,"$3,500",nyk,v lal, 124-123,DNP,   
"Anderson, Ryan",PF,0,"$3,500",mia,v cha, 93-75,DNP,   
"Johnson, B.J.",SF,0,"$3,500",atl,@ orl, 91-101,DNP,   
"Jefferson, Amile",PF,0,"$3,500",orl,v atl, 101-91,DNP,   
"Wood, Christian",PF,0,"$3,500",mil,v phi, 125-130,DNP,   
"Bolden, Jonah",PF,0,"$4,100",phi,@ mil, 130-125,DNP,   
"Robinson III, Glenn",SF,0,"$3,500",det,v tor, 110-107,DNP,   
"Kornet, Luke",PF,0,"$3,700",nyk,v lal, 124-123,DNP,   
"Ibaka, Serge",PF,0,"$6,200",tor,@ det, 107-110,DNP,   
"Bonga, Isaac",SF,0,"$3,500",lal,@ nyk, 123-124,DNP,   
"Simmons, Jonathon",SF,0,"$3,500",phi,@ mil, 130-125,DNP,   
"Leuer, Jon",PF,0,"$3,500",det,v tor, 110-107,DNP,   
"Hutchison, Chandler",SF,0,"$4,400",chi,@ sac, 102-129,DNP,   
"Dudley, Jared",SF,0,"$3,500",bkn,@ lac, 116-119,DNP,   
"Faried, Kenneth",PF,0,"$4,700",hou,v min, 117-102,DNP,   
"Ellenson, Henry",PF,0,"$3,500",nyk,v lal, 124-123,DNP,   
"Pinson, Theo",SF,0,"$3,500",bkn,@ lac, 116-119,DNP,   
"Haslem, Udonis",PF,0,"$3,500",mia,v cha, 93-75,DNP,   
"Miller, Malcolm",PF,0,"$3,500",tor,@ det, 107-110,DNP,   
"Stephenson, Lance",SF,0,"$3,500",lal,@ nyk, 123-124,NA,   
"Poythress, Alex",PF,0,"$3,600",atl,@ orl, 91-101,NA,   
"Ingram, Brandon",SF,0,"$3,500",lal,@ nyk, 123-124,NA,   
"Gabriel, Wenyen",PF,0,"$3,500",sac,v chi, 129-102,NA,   
"Vonleh, Noah",PF,0,"$5,200",nyk,v lal, 124-123,NA,   
"Carter Jr., Wendell",PF,0,"$3,500",chi,@ sac, 102-129,NA,   
"Williams, Troy",SF,0,"$3,500",sac,v chi, 129-102,NA,   
"Colson, Bonzie",SF,0,"$3,500",mil,v phi, 125-130,NA,   
"Swanigan, Caleb",PF,0,"$3,500",sac,v chi, 129-102,NA,   
"Covington, Robert",SF,0,"$5,700",min,@ hou, 102-117,NA,   
"Williams, Alan",PF,0,"$3,500",bkn,@ lac, 116-119,NA,   
"Highsmith, Haywood",SF,0,"$3,500",phi,@ mil, 130-125,NA,   
"Hartenstein, Isaiah",PF,0,"$3,500",hou,v min, 117-102,NA,   
"Musa, Dzanan",SF,0,"$3,500",bkn,@ lac, 116-119,NA,   
"Mbah a Moute, Luc",PF,0,"$3,600",lac,v bkn, 119-116,NA,   
"Winslow, Justise",SF,0,"$5,800",mia,v cha, 93-75,NA,   
"Motley, Johnathan",PF,0,"$3,500",lac,v bkn, 119-116,NA,   
"Maten, Yante",PF,0,"$3,500",mia,v cha, 93-75,NA,   
"Hicks, Isaiah",PF,0,"$3,500",nyk,v lal, 124-123,NA,   
"Edwards, Vincent",SF,0,"$3,500",hou,v min, 117-102,NA,   
"Deng, Luol",SF,0,"$3,600",min,@ hou, 102-117,NA,   
"Spellman, Omari",PF,0,"$3,600",atl,@ orl, 91-101,NA,   
"Embiid, Joel",C,78,"$11,000",phi,@ mil, 130-125,35:39,   40pt 15rb 6as 3st 1bl 1to 4trey 15-31fg 6-7ft
"Vucevic, Nikola",C,62.5,"$10,000",orl,v atl, 101-91,34:18,   27pt 20rb 3as 3st 2to 10-20fg 7-7ft
"Jordan, DeAndre",C,46.9,"$6,600",nyk,v lal, 124-123,32:48,   15pt 17rb 7as 1st 1bl 5to 6-10fg 3-4ft
"Towns, Karl-Anthony",C,45,"$11,400",min,@ hou, 102-117,29:27,   22pt 10rb 6as 2bl 4to 2trey 8-22fg 4-5ft
"Capela, Clint",C,43.1,"$7,800",hou,v min, 117-102,30:09,   20pt 13rb 1as 2bl 8-11fg 4-5ft
"Drummond, Andre",C,41.9,"$9,900",det,v tor, 110-107,33:04,   15pt 17rb 1as 2st 1to 5-8fg 5-5ft
"Gasol, Marc",C,35.2,"$6,800",tor,@ det, 107-110,36:48,   9pt 11rb 8as 1bl 2to 1trey 3-7fg 2-2ft
"Dedmon, Dewayne",C,33.8,"$5,600",atl,@ orl, 91-101,24:36,   10pt 14rb 2as 2st 2to 2trey 4-10fg
"Lopez, Brook",C,32.3,"$6,000",mil,v phi, 125-130,33:24,   14pt 4rb 1as 1st 4bl 3to 3trey 4-11fg 3-4ft
"Allen, Jarrett",C,31.2,"$6,100",bkn,@ lac, 116-119,29:38,   13pt 11rb 2bl 1to 5-10fg 3-3ft
"McGee, JaVale",C,30.4,"$5,300",lal,@ nyk, 123-124,18:52,   12pt 7rb 3st 1bl 2to 6-10fg 0-1ft
"Cauley-Stein, Willie",C,25.9,"$5,700",sac,v chi, 129-102,19:54,   9pt 7rb 5as 1st 2to 4-7fg 1-2ft
"Whiteside, Hassan",C,21.6,"$6,400",mia,v cha, 93-75,17:10,   6pt 8rb 1st 1bl 3-7fg
"Lopez, Robin",C,20.2,"$6,000",chi,@ sac, 102-129,27:31,   8pt 6rb 2bl 1to 2-6fg 4-6ft
"Len, Alex",C,20.1,"$5,600",atl,@ orl, 91-101,24:26,   13pt 3rb 1as 1bl 1to 1trey 5-8fg 2-2ft
"Zubac, Ivica",C,19.6,"$5,500",lac,v bkn, 119-116,13:59,   3pt 8rb 2as 2bl 2to 1-9fg 1-2ft
"Felicio, Cristiano",C,18,"$3,500",chi,@ sac, 102-129,17:37,   4pt 10rb 1bl 1to 2-3fg
"Pachulia, Zaza",C,17.1,"$3,500",det,v tor, 110-107,13:14,   11pt 3rb 1as 1bl 2to 4-6fg 3-3ft
