Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Irving, Kyrie",PG,62.7,"$10,100",bos,v atl, 129-120,35:53,   30pt 11rb 9as 1st 2bl 3to 4trey 12-24fg 2-3ft
"Booker, Devin",SG,61.5,"$9,000",pho,@ nor, 138-136,41:09,   40pt 5rb 13as 1bl 7to 3trey 12-26fg 13-18ft
"Beal, Bradley",SG,61.5,"$10,500",was,v mem, 135-128,38:35,   40pt 5rb 7as 2st 1to 9trey 12-17fg 7-9ft
"Payton, Elfrid",PG,54.6,"$8,100",nor,v pho, 136-138,36:49,   16pt 13rb 16as 1st 4to 2trey 5-12fg 4-6ft
"Lillard, Damian",PG,50.7,"$9,900",por,@ sas, 103-108,37:47,   34pt 6rb 5as 1st 1to 3trey 13-29fg 5-5ft
"Thompson, Klay",SG,49.6,"$8,200",gsw,@ okc, 110-88,34:04,   23pt 8rb 4as 3st 1bl 1to 3trey 9-21fg 2-2ft
"Conley, Mike",PG,48.6,"$8,900",mem,@ was, 128-135,34:20,   28pt 3rb 12as 1to 3trey 8-15fg 9-11ft
"Curry, Stephen",PG,47.9,"$9,300",gsw,@ okc, 110-88,33:06,   33pt 7rb 3as 2st 4to 5trey 10-23fg 8-10ft
"Smart, Marcus",SG,47.7,"$5,600",bos,v atl, 129-120,34:14,   16pt 1rb 9as 5st 1bl 1to 2trey 5-9fg 4-4ft
"Satoransky, Tomas",PG,37.7,"$6,800",was,v mem, 135-128,37:50,   15pt 6rb 7as 1st 1bl 1to 3-10fg 9-9ft
"Sexton, Collin",PG,37.6,"$6,100",cle,@ dal, 116-121,38:22,   28pt 3rb 4as 4trey 10-17fg 4-5ft
"DeRozan, DeMar",SG,37.1,"$9,600",sas,v por, 108-103,33:33,   21pt 8rb 3as 1bl 1to 6-14fg 9-10ft
"Young, Trae",PG,36.8,"$8,300",atl,@ bos, 120-129,31:16,   26pt 4rb 4as 2st 6to 5trey 10-17fg 1-2ft
"Mitchell, Donovan",SG,36.2,"$9,500",uta,v bkn, 114-98,34:44,   24pt 6rb 4as 1st 4to 4trey 9-21fg 2-2ft
"Russell, D'Angelo",SG,33,"$7,900",bkn,@ uta, 98-114,25:15,   20pt 5rb 4as 1st 2to 3trey 8-25fg 1-1ft
"Westbrook, Russell",PG,32.1,"$11,700",okc,v gsw, 88-110,31:56,   7pt 8rb 9as 1st 1bl 4to 2-16fg 3-4ft
"Melton, De'Anthony",PG,31.1,"$3,500",pho,@ nor, 138-136,28:51,   6pt 8rb 5as 3st 1to 3-7fg
"Hardaway Jr., Tim",SG,29.8,"$4,800",dal,v cle, 121-116,36:15,   22pt 4rb 2as 4trey 8-18fg 2-2ft
"Brown, Jaylen",SG,29.6,"$5,100",bos,v atl, 129-120,26:25,   23pt 3rb 2as 3trey 8-14fg 4-6ft
"Collison, Darren",PG,29.4,"$7,400",ind,@ den, 100-102,30:01,   17pt 2rb 4as 2st 2to 1trey 7-12fg 2-3ft
"Rubio, Ricky",PG,29.2,"$5,900",uta,v bkn, 114-98,22:37,   12pt 6rb 6as 1st 2to 2-13fg 8-8ft
"Bradley, Avery",SG,28.9,"$6,000",mem,@ was, 128-135,33:42,   21pt 2rb 5as 2to 3trey 9-17fg
"Brunson, Jalen",PG,27.9,"$6,100",dal,v cle, 121-116,26:25,   16pt 2rb 7as 1to 2trey 6-10fg 2-2ft
"Dinwiddie, Spencer",PG,27.2,"$6,900",bkn,@ uta, 98-114,24:06,   22pt 1rb 2as 1st 2to 3trey 7-16fg 5-5ft
"Murray, Jamal",PG,27.1,"$7,800",den,v ind, 102-100,36:32,   17pt 3rb 3as 1st 1to 1trey 7-15fg 2-2ft
"Holiday, Justin",SG,22.8,"$3,600",mem,@ was, 128-135,28:49,   9pt 4rb 4as 1st 1trey 3-7fg 2-2ft
"Harris, Devin",PG,21.9,"$3,500",dal,v cle, 121-116,21:52,   6pt 2rb 9as 2-6fg 2-2ft
"Matthews, Wes",SG,21.5,"$4,600",ind,@ den, 100-102,32:23,   7pt 5rb 5as 1bl 2to 2trey 2-5fg 1-2ft
"Mills, Patty",PG,21.2,"$3,600",sas,v por, 108-103,24:53,   12pt 1rb 4as 1st 1to 2trey 3-9fg 4-4ft
"McCollum, C.J.",SG,21.1,"$8,400",por,@ sas, 103-108,22:31,   10pt 3rb 5as 5-13fg
"Forbes, Bryn",PG,20.6,"$3,900",sas,v por, 108-103,25:06,   11pt 3rb 2as 1st 2trey 4-9fg 1-1ft
"Huerter, Kevin",SG,20.5,"$5,200",atl,@ bos, 120-129,27:13,   10pt 5rb 3as 1st 3to 2trey 4-13fg
"Clarkson, Jordan",SG,20.4,"$5,300",cle,@ dal, 116-121,30:25,   17pt 2rb 2as 2to 1trey 6-12fg 4-4ft
"White, Derrick",PG,19.9,"$7,500",sas,v por, 108-103,25:44,   13pt 2rb 3as 5-7fg 3-4ft
"Bazemore, Kent",SG,19.2,"$4,800",atl,@ bos, 120-129,21:24,   12pt 1rb 4as 3-6fg 6-6ft
"LeVert, Caris",SG,19.2,"$5,200",bkn,@ uta, 98-114,26:52,   6pt 1rb 4as 2st 3-12fg
"Clark, Ian",SG,19,"$3,500",nor,v pho, 136-138,13:48,   11pt 2as 2st 1to 2trey 3-6fg 3-4ft
"Belinelli, Marco",SG,17.8,"$3,800",sas,v por, 108-103,26:59,   11pt 4rb 1st 1to 1trey 4-7fg 2-2ft
"Schroder, Dennis",SG,17.5,"$5,000",okc,v gsw, 88-110,28:13,   15pt 3as 2to 3trey 6-14fg
"Burke, Trey",PG,17,"$3,500",dal,v cle, 121-116,21:35,   11pt 2as 1st 1trey 5-9fg
"Korver, Kyle",SG,16.1,"$3,900",uta,v bkn, 114-98,19:18,   9pt 3rb 1as 1bl 1to 3trey 3-8fg
