Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Beal, Bradley",SG,64.5,"$10,600",was,@ min, 130-135,45:22,   36pt 10rb 9as 1st 1bl 3to 2trey 13-25fg 8-11ft
"Irving, Kyrie",PG,56.9,"$9,500",bos,@ lal, 120-107,34:46,   30pt 7rb 5as 2st 2bl 1to 5trey 12-18fg 1-1ft
"Young, Trae",PG,52.5,"$8,300",atl,v bkn, 112-114,28:39,   23pt 10rb 11as 1st 2to 2trey 4-14fg 13-16ft
"Fox, De'Aaron",PG,48,"$7,700",sac,@ nyk, 102-94,37:25,   30pt 5rb 8as 1st 3to 2trey 11-17fg 6-8ft
"Dinwiddie, Spencer",PG,41.7,"$7,000",bkn,@ atl, 114-112,30:20,   23pt 6rb 7as 1bl 2to 4trey 7-14fg 5-8ft
"McCollum, C.J.",SG,40.6,"$8,000",por,v pho, 127-120,30:24,   26pt 3rb 4as 1st 1bl 1to 4trey 11-14fg
"Rose, Derrick",PG,38.1,"$5,300",min,v was, 135-130,30:24,   29pt 3rb 3as 1st 2to 13-23fg 3-4ft
"Booker, Devin",SG,34.9,"$9,300",pho,@ por, 120-127,30:35,   23pt 2rb 5as 2st 4to 1trey 7-19fg 8-8ft
"Johnson, Tyler",PG,34.9,"$5,600",pho,@ por, 120-127,32:27,   14pt 7rb 7as 1bl 1to 1trey 4-11fg 5-6ft
"Walker, Kemba",PG,34.6,"$8,900",cha,@ mil, 114-131,31:14,   25pt 3rb 4as 1bl 3to 3trey 11-22fg 0-2ft
"Lillard, Damian",PG,33.9,"$10,300",por,v pho, 127-120,29:16,   18pt 2rb 9as 2trey 4-11fg 8-9ft
"Russell, D'Angelo",SG,32.6,"$9,100",bkn,@ atl, 114-112,31:03,   18pt 3rb 6as 1st 1to 3trey 6-23fg 3-6ft
"Bledsoe, Eric",PG,31.1,"$7,300",mil,v cha, 131-114,27:25,   11pt 3rb 5as 3st 3trey 3-10fg 2-4ft
"Smith Jr., Dennis",PG,30.5,"$6,900",nyk,v sac, 94-102,32:23,   18pt 5rb 5as 1to 2trey 7-19fg 2-3ft
"Satoransky, Tomas",PG,30.1,"$6,300",was,@ min, 130-135,40:54,   9pt 3rb 11as 1st 2to 4-9fg 1-1ft
"Smart, Marcus",SG,28.9,"$5,500",bos,@ lal, 120-107,29:03,   16pt 2rb 5as 2st 3to 4trey 6-8fg
