Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Russell, D'Angelo",SG,73.8,"$8,100",bkn,@ sac, 123-121,38:13,   44pt 4rb 12as 4st 5to 6trey 17-33fg 4-6ft
"Harden, James",SG,57.6,"$12,300",hou,@ atl, 121-105,33:28,   31pt 8rb 10as 1st 1bl 4to 4trey 8-18fg 11-12ft
"Simmons, Ben",PG,53.1,"$9,400",phi,@ cha, 118-114,38:29,   28pt 8rb 5as 1st 2bl 1to 11-12fg 6-10ft
"Curry, Stephen",PG,51.1,"$9,400",gsw,@ min, 117-107,32:35,   36pt 3rb 5as 2st 2to 8trey 12-21fg 4-5ft
"Caldwell-Pope, Kentavious",SG,49.1,"$4,200",lal,@ mil, 101-115,34:10,   35pt 3rb 1as 2st 1bl 8trey 12-20fg 3-4ft
"Butler, Jimmy",SG,48.3,"$8,600",phi,@ cha, 118-114,37:58,   23pt 4rb 9as 2st 1bl 2to 1trey 8-19fg 6-6ft
"Middleton, Khris",SG,46.5,"$7,700",mil,v lal, 115-101,36:15,   30pt 10rb 5as 1st 6to 4trey 12-20fg 2-2ft
"Fox, De'Aaron",PG,43.3,"$8,200",sac,v bkn, 121-123,34:57,   27pt 4rb 9as 1st 5to 2trey 10-20fg 5-7ft
"Lamb, Jeremy",SG,42.7,"$6,500",cha,v phi, 114-118,29:14,   26pt 11rb 3as 1to 3trey 6-11fg 11-12ft
"Bledsoe, Eric",PG,42.1,"$7,400",mil,v lal, 115-101,32:27,   14pt 8rb 7as 4st 4to 1trey 4-12fg 5-10ft
"Thompson, Klay",SG,40.6,"$8,400",gsw,@ min, 117-107,37:56,   28pt 3rb 4as 1st 1bl 3to 4trey 11-21fg 2-4ft
"Young, Trae",PG,39.8,"$7,900",atl,v hou, 105-121,33:33,   21pt 4rb 12as 1st 7to 2trey 6-13fg 7-7ft
"Wiggins, Andrew",SG,39.6,"$6,400",min,v gsw, 107-117,41:20,   20pt 8rb 6as 1st 2to 1trey 8-19fg 3-4ft
"Paul, Chris",PG,38.7,"$8,500",hou,@ atl, 121-105,28:48,   13pt 1rb 11as 3st 1to 2trey 4-10fg 3-4ft
"Rondo, Rajon",PG,37.2,"$6,500",lal,@ mil, 101-115,39:29,   13pt 6rb 10as 2st 1bl 7to 1trey 6-16fg
"Walker, Kemba",PG,34.8,"$8,600",cha,v phi, 114-118,28:23,   21pt 4rb 4as 1st 2trey 8-18fg 3-4ft
"Beverley, Patrick",PG,34.3,"$5,900",lac,v ind, 115-109,30:54,   10pt 4rb 5as 3st 1bl 2trey 4-9fg
"Okogie, Josh",SG,34.3,"$3,900",min,v gsw, 107-117,30:19,   19pt 4rb 1as 3st 3trey 6-9fg 4-6ft
"Gilgeous-Alexander, Shai",PG,31.1,"$5,100",lac,v ind, 115-109,28:35,   17pt 3rb 3as 2st 1trey 6-9fg 4-6ft
"Williams, Louis",SG,30.7,"$7,700",lac,v ind, 115-109,25:33,   11pt 1rb 9as 2st 1to 4-14fg 3-5ft
"Connaughton, Pat",SG,28.6,"$4,400",mil,v lal, 115-101,36:13,   13pt 8rb 4as 1trey 6-11fg
"Hield, Buddy",SG,26.3,"$7,000",sac,v bkn, 121-123,36:05,   8pt 4rb 3as 3st 1bl 3to 4-13fg
"Jones, Tyus",PG,26.3,"$4,700",min,v gsw, 107-117,33:26,   10pt 4rb 7as 1st 2to 3-14fg 4-4ft
"Huerter, Kevin",SG,22.6,"$4,500",atl,v hou, 105-121,26:46,   4pt 3rb 4as 2st 1bl 2-9fg
"Matthews, Wes",SG,22.4,"$4,300",ind,@ lac, 109-115,30:39,   12pt 2rb 4as 1st 1to 5-12fg 2-2ft
"Joseph, Cory",PG,20,"$3,600",ind,@ lac, 109-115,20:20,   5pt 4as 4st 3to 1trey 2-4fg
"Iguodala, Andre",SG,19.7,"$4,300",gsw,@ min, 117-107,20:35,   2pt 6rb 5as 1st 1-2fg
"LeVert, Caris",SG,18.6,"$5,200",bkn,@ sac, 123-121,24:10,   6pt 3rb 6as 3-8fg
"Gordon, Eric",SG,17.7,"$5,500",hou,@ atl, 121-105,32:04,   12pt 1rb 1as 1st 4trey 4-7fg
"Bullock, Reggie",SG,16.9,"$3,500",lal,@ mil, 101-115,24:19,   13pt 2rb 1as 3trey 3-5fg 4-4ft
"Caruso, Alex",PG,15.8,"$5,400",lal,@ mil, 101-115,22:20,   4pt 4rb 2as 2st 2to 0-6fg 4-4ft
"Dinwiddie, Spencer",PG,14.5,"$5,800",bkn,@ sac, 123-121,23:39,   10pt 3as 1st 3to 1trey 3-7fg 3-3ft
"Temple, Garrett",SG,14.2,"$3,600",lac,v ind, 115-109,17:06,   4pt 1rb 2as 2st 2-3fg
"Rivers, Austin",SG,14.1,"$3,500",hou,@ atl, 121-105,21:03,   1pt 3rb 3as 2st 1to 0-3fg 1-2ft
"Hart, Josh",SG,13.6,"$3,800",lal,@ mil, 101-115,17:15,   6pt 3rb 2as 1st 2to 2trey 2-3fg
