Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Harden, James",SG,89.3,"$12,500",hou,v pho, 108-102,41:42,   41pt 9rb 11as 6st 3bl 6to 3trey 12-25fg 14-17ft
"Beal, Bradley",SG,54.5,"$10,800",was,v cha, 110-116,44:41,   40pt 5rb 5as 1st 1bl 5to 7trey 15-29fg 3-3ft
"Payton, Elfrid",PG,54.4,"$7,600",nor,v por, 110-122,41:03,   14pt 12rb 16as 1st 1to 1trey 4-11fg 5-6ft
"Walker, Kemba",PG,49,"$9,200",cha,@ was, 116-110,35:59,   28pt 5rb 4as 3st 1bl 3to 3trey 11-30fg 3-3ft
"Gilgeous-Alexander, Shai",PG,46.9,"$5,000",lac,v chi, 128-121,29:54,   17pt 7rb 7as 3st 1bl 1to 1trey 7-12fg 2-4ft
"LaVine, Zach",SG,45.9,"$8,200",chi,@ lac, 121-128,38:08,   31pt 7rb 7as 4to 3trey 9-19fg 10-13ft
"Butler, Jimmy",SG,45.7,"$8,100",phi,v sac, 123-114,35:22,   22pt 6rb 7as 2st 1bl 3to 8-14fg 6-7ft
"Lillard, Damian",PG,43.3,"$9,900",por,@ nor, 122-110,35:04,   24pt 4rb 7as 2st 2to 4trey 8-18fg 4-4ft
"Middleton, Khris",SG,41,"$7,100",mil,@ mia, 113-98,32:21,   21pt 5rb 8as 1st 1to 2trey 8-16fg 3-5ft
"Booker, Devin",SG,40.5,"$8,700",pho,@ hou, 102-108,37:09,   29pt 5rb 7as 5to 1trey 9-22fg 10-11ft
"Jackson, Reggie",PG,38.5,"$4,800",det,v lal, 111-97,29:18,   20pt 5rb 5as 1st 1bl 1to 4trey 6-19fg 4-5ft
"Rondo, Rajon",PG,38.1,"$6,800",lal,@ det, 97-111,36:43,   15pt 8rb 7as 2st 3to 1trey 6-13fg 2-2ft
"McCollum, C.J.",SG,38,"$8,200",por,@ nor, 122-110,38:00,   23pt 5rb 4as 1bl 3trey 10-20fg 0-2ft
