Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Lillard, Damian",PG,76.5,"$9,800",por,v okc, 121-129,47:20,   51pt 5rb 9as 1st 2bl 3to 3trey 15-28fg 18-20ft
"Westbrook, Russell",PG,41.9,"$12,200",okc,@ por, 129-121,40:04,   37pt 7rb 3as 8to 5trey 14-28fg 4-6ft
"Middleton, Khris",SG,41.4,"$7,500",mil,v ind, 117-98,32:12,   27pt 2rb 4as 3st 3to 4trey 8-15fg 7-9ft
"McCollum, C.J.",SG,36,"$8,000",por,v okc, 121-129,44:47,   25pt 5rb 1st 1bl 1to 3trey 9-24fg 4-4ft
"Collison, Darren",PG,29.3,"$7,000",ind,@ mil, 98-117,26:02,   9pt 4rb 9as 1st 1to 2-7fg 5-6ft
"Bledsoe, Eric",PG,26,"$7,300",mil,v ind, 117-98,25:45,   12pt 5rb 4as 1st 1to 6-10fg
"Schroder, Dennis",SG,22.8,"$5,800",okc,@ por, 129-121,26:54,   14pt 4rb 4as 2to 7-16fg
"Matthews, Wes",SG,21.6,"$4,700",ind,@ mil, 98-117,34:04,   10pt 3rb 2as 2st 1to 2trey 3-9fg 2-4ft
"Brogdon, Malcolm",SG,19.8,"$6,500",mil,v ind, 117-98,29:01,   7pt 4rb 2as 1st 1bl 1to 1trey 3-9fg
"Connaughton, Pat",SG,17.4,"$4,600",mil,v ind, 117-98,18:07,   3pt 7rb 4as 1trey 1-3fg
"Joseph, Cory",PG,17,"$4,000",ind,@ mil, 98-117,23:46,   5pt 4as 1st 1bl 1trey 2-9fg
"Ferguson, Terrance",SG,14,"$3,500",okc,@ por, 129-121,29:02,   6pt 5rb 1bl 1to 1trey 2-3fg 1-2ft
"Curry, Seth",PG,11.4,"$3,500",por,v okc, 121-129,14:03,   8pt 2rb 1st 2to 1trey 3-6fg 1-2ft
"Snell, Tony",SG,10.2,"$3,500",mil,v ind, 117-98,18:33,   9pt 1rb 1trey 4-7fg
"DiVincenzo, Donte",SG,8.9,"$3,500",mil,v ind, 117-98,8:38,   5pt 2rb 1as 1trey 2-4fg
"Holiday, Aaron",SG,2,"$3,500",ind,@ mil, 98-117,2:23,   2pt 1-2fg
"Sumner, Edmond",PG,1.5,"$3,600",ind,@ mil, 98-117,2:23,   0pt 1as
"Felton, Raymond",PG,0,"$3,500",okc,@ por, 129-121,2:27,   0pt
"Trent Jr., Gary",SG,0,"$3,500",por,v okc, 121-129,DNP,   
"Burton, Deonte",SG,0,"$3,500",okc,@ por, 129-121,NA,   
"Roberson, Andre",SG,0,"$3,500",okc,@ por, 129-121,NA,   
"Hill, George",PG,0,"$3,500",mil,v ind, 117-98,NA,   
"Duval, Trevon",PG,0,"$3,500",mil,v ind, 117-98,NA,   
"Simons, Anfernee",SG,0,"$3,500",por,v okc, 121-129,NA,   
"Diallo, Hamidou",SG,0,"$3,500",okc,@ por, 129-121,NA,   
"Brown, Sterling",SG,0,"$3,500",mil,v ind, 117-98,NA,   
"Reed, Davon",SG,0,"$3,500",ind,@ mil, 98-117,NA,   
"George, Paul",SF,63.8,"$11,000",okc,@ por, 129-121,43:11,   32pt 14rb 6as 3st 3to 1trey 7-23fg 17-20ft
"Antetokounmpo, Giannis",SF,47.9,"$12,500",mil,v ind, 117-98,33:00,   29pt 12rb 5as 1bl 6to 1trey 10-17fg 8-8ft
"Bogdanovic, Bojan",SF,29.5,"$7,700",ind,@ mil, 98-117,32:30,   17pt 5rb 1as 2st 1to 3trey 6-15fg 2-4ft
"Young, Thaddeus",PF,27.4,"$6,600",ind,@ mil, 98-117,33:20,   10pt 2rb 4as 2st 2bl 3to 2trey 3-9fg 2-2ft
"Grant, Jerami",PF,27.2,"$5,600",okc,@ por, 129-121,25:54,   14pt 6rb 1st 1bl 1trey 6-9fg 1-1ft
"Aminu, Al-Farouq",PF,20.8,"$4,900",por,v okc, 121-129,37:27,   9pt 9rb 1bl 2to 2-8fg 5-6ft
"Morris, Markieff",PF,17.5,"$3,600",okc,@ por, 129-121,22:39,   4pt 10rb 1as 2-6fg
"Hood, Rodney",SF,16.9,"$4,000",por,v okc, 121-129,31:45,   10pt 2rb 1as 1st 2trey 3-8fg 2-2ft
"Mirotic, Nikola",SF,16.7,"$5,500",mil,v ind, 117-98,19:21,   2pt 6rb 1as 1st 1bl 1-6fg
"Ilyasova, Ersan",PF,14.4,"$3,800",mil,v ind, 117-98,12:49,   9pt 2rb 1bl 2trey 3-6fg 1-2ft
"Harkless, Maurice",SF,10.6,"$6,000",por,v okc, 121-129,21:13,   2pt 3rb 1st 1bl 1to 0-3fg 2-2ft
"Nader, Abdel",SF,9.4,"$3,600",okc,@ por, 129-121,21:49,   4pt 2rb 1st 2-4fg
"Leaf, TJ",PF,7.4,"$3,600",ind,@ mil, 98-117,10:56,   2pt 2rb 1bl 1-1fg
"McDermott, Doug",SF,7.2,"$3,500",ind,@ mil, 98-117,15:03,   7pt 1rb 1to 1trey 3-6fg
"Evans, Tyreke",SF,5.7,"$3,500",ind,@ mil, 98-117,11:33,   3pt 1rb 1as 1trey 1-6fg
"Wilson, D.J.",PF,3,"$3,500",mil,v ind, 117-98,1:01,   0pt 1bl
"Layman, Jake",SF,1.7,"$3,700",por,v okc, 121-129,15:35,   0pt 1rb 1as 1to 0-3fg
"Leonard, Meyers",PF,1.2,"$3,500",por,v okc, 121-129,00:44,   0pt 1rb
"Labissiere, Skal",PF,0,"$3,500",por,v okc, 121-129,00:02,   0pt 0-2ft
"Collins, Zach",PF,0,"$3,500",por,v okc, 121-129,DNP,   
"Grantham, Donte",SF,0,"$3,500",okc,@ por, 129-121,DNP,   
"Patterson, Patrick",PF,0,"$3,500",okc,@ por, 129-121,DNP,   
"Wood, Christian",PF,0,"$3,500",mil,v ind, 117-98,DNP,   
"Turner, Evan",SF,0,"$3,500",por,v okc, 121-129,NA,   
"Sabonis, Domantas",PF,0,"$6,800",ind,@ mil, 98-117,NA,   
"Colson, Bonzie",SF,0,"$3,500",mil,v ind, 117-98,NA,   
"Johnson, Alize",PF,0,"$3,500",ind,@ mil, 98-117,NA,   
"Turner, Myles",C,56.9,"$7,700",ind,@ mil, 98-117,34:59,   22pt 17rb 3as 1st 3bl 2to 4trey 8-19fg 2-2ft
"Nurkic, Jusuf",C,43.9,"$8,600",por,v okc, 121-129,33:44,   13pt 17rb 3as 2st 1bl 3to 4-8fg 5-8ft
"Lopez, Brook",C,34.2,"$6,200",mil,v ind, 117-98,30:50,   13pt 6rb 1st 4bl 1to 3trey 5-8fg
"Adams, Steven",C,31.4,"$7,000",okc,@ por, 129-121,38:47,   12pt 7rb 2st 2bl 1to 6-11fg
"O'Quinn, Kyle",C,20.5,"$3,800",ind,@ mil, 98-117,13:01,   11pt 5rb 1as 1st 1to 5-7fg 1-2ft
"Kanter, Enes",C,15.2,"$4,500",por,v okc, 121-129,18:20,   3pt 6rb 2bl 1to 1-6fg 1-1ft
"Noel, Nerlens",C,12.6,"$3,500",okc,@ por, 129-121,14:13,   6pt 3rb 1bl 2-5fg 2-3ft
"Gasol, Pau",C,9,"$3,500",mil,v ind, 117-98,10:43,   1pt 5rb 1bl 1to 0-1fg 1-2ft
