Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Harden, James",SG,75.2,"$11,800",hou,v sac, 119-108,37:47,   50pt 11rb 10as 3to 7trey 13-31fg 17-18ft
"Booker, Devin",SG,62.1,"$11,300",pho,v mem, 115-120,42:44,   48pt 3rb 11as 6to 3trey 19-29fg 7-8ft
"Simmons, Ben",PG,50.7,"$9,700",phi,@ min, 118-109,36:18,   20pt 11rb 9as 2st 1bl 5to 8-11fg 4-6ft
"Conley, Mike",PG,50.3,"$8,600",mem,@ pho, 120-115,37:49,   33pt 4rb 5as 2st 1to 2trey 10-19fg 11-14ft
"Russell, D'Angelo",SG,49.6,"$9,500",bkn,v bos, 110-96,29:36,   29pt 3rb 10as 2st 4to 4trey 12-24fg 1-2ft
"Waiters, Dion",SG,47.6,"$4,800",mia,@ nyk, 100-92,36:45,   28pt 3rb 6as 2st 1bl 2to 6trey 11-23fg
"Fox, De'Aaron",PG,47.4,"$8,700",sac,@ hou, 108-119,37:41,   18pt 7rb 10as 1st 2bl 3to 4trey 6-16fg 2-4ft
"Bogdanovic, Bogdan",SG,45.8,"$5,100",sac,@ hou, 108-119,35:01,   24pt 9rb 8as 1to 5trey 8-14fg 3-4ft
"Paul, Chris",PG,43.9,"$8,100",hou,v sac, 119-108,30:18,   22pt 2rb 5as 4st 3trey 8-16fg 3-4ft
"Collison, Darren",PG,43.1,"$6,000",ind,v orl, 116-121,32:41,   24pt 3rb 9as 1st 1to 2trey 10-15fg 2-4ft
"Wiggins, Andrew",SG,42.7,"$6,800",min,v phi, 109-118,36:00,   24pt 6rb 5as 2bl 2to 2trey 9-18fg 4-4ft
"Jackson, Reggie",PG,42.5,"$5,100",det,v por, 99-90,33:34,   28pt 5rb 5as 1bl 2to 3trey 10-22fg 5-6ft
"Lillard, Damian",PG,40.1,"$10,700",por,@ det, 90-99,35:35,   23pt 8rb 3as 1st 1bl 3to 3trey 8-25fg 4-4ft
"Lowry, Kyle",PG,39.4,"$6,700",tor,@ chi, 124-101,28:25,   10pt 7rb 8as 4st 3to 1trey 2-10fg 5-6ft
"Butler, Jimmy",SG,39.1,"$8,300",phi,@ min, 118-109,35:55,   12pt 13rb 5as 2st 2to 1trey 4-17fg 3-3ft
"Wright, Delon",SG,39.1,"$6,200",mem,@ pho, 120-115,28:01,   11pt 3rb 3as 5st 2bl 1to 1trey 3-8fg 4-6ft
"Gilgeous-Alexander, Shai",PG,38.4,"$5,500",lac,v cle, 132-108,27:40,   22pt 2rb 8as 1st 1to 3trey 9-12fg 1-2ft
"VanVleet, Fred",PG,37.8,"$5,500",tor,@ chi, 124-101,33:23,   23pt 4rb 6as 1st 2to 3trey 9-15fg 2-2ft
"Luwawu, Timothe",SG,35.5,"$3,500",chi,v tor, 101-124,32:27,   18pt 10rb 1as 2bl 2to 4trey 6-13fg 2-2ft
"Hield, Buddy",SG,35.1,"$7,400",sac,@ hou, 108-119,35:58,   21pt 3rb 3as 1st 1bl 3trey 8-18fg 2-2ft
"Clarkson, Jordan",SG,35,"$5,700",cle,@ lac, 108-132,24:07,   26pt 2as 2st 11-16fg 4-4ft
"Harrison, Shaquille",PG,32.6,"$6,100",chi,v tor, 101-124,31:36,   15pt 8rb 2as 1st 1bl 1to 6-15fg 3-5ft
"Mudiay, Emmanuel",PG,32,"$6,600",nyk,v mia, 92-100,35:09,   24pt 5rb 4as 4to 2trey 6-12fg 10-12ft
