Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Williams, Louis",SG,65.9,"$7,300",lac,v okc, 118-110,34:06,   40pt 7rb 5as 4st 2to 4trey 13-24fg 10-15ft
"Thompson, Klay",SG,56.6,"$7,400",gsw,v den, 122-105,35:24,   39pt 3rb 4as 2st 1bl 1to 9trey 13-22fg 4-5ft
"Harden, James",SG,54.5,"$12,000",hou,v phi, 107-91,32:12,   31pt 10rb 7as 2st 5to 3trey 11-22fg 6-7ft
"Westbrook, Russell",PG,54.1,"$11,700",okc,@ lac, 110-118,31:58,   32pt 8rb 7as 1bl 1to 2trey 12-23fg 6-8ft
"Conley, Mike",PG,51.1,"$8,400",mem,v uta, 114-104,32:21,   28pt 3rb 11as 2st 3to 3trey 11-18fg 3-3ft
"Lamb, Jeremy",SG,51,"$6,600",cha,v was, 112-111,31:01,   19pt 10rb 4as 2st 3bl 1to 3trey 4-10fg 8-8ft
"Mitchell, Donovan",SG,50.3,"$8,900",uta,@ mem, 104-114,38:36,   38pt 4rb 5as 1bl 3to 5trey 12-24fg 9-12ft
"Lowry, Kyle",PG,49.2,"$8,400",tor,@ nor, 127-104,34:27,   13pt 11rb 12as 2st 1to 3trey 4-12fg 2-2ft
"Beal, Bradley",SG,45.3,"$10,500",was,@ cha, 111-112,41:10,   15pt 4rb 7as 5st 1bl 3to 1trey 4-21fg 6-6ft
"Simmons, Ben",PG,42.8,"$10,600",phi,@ hou, 91-107,33:31,   15pt 9rb 10as 2st 1bl 7to 6-15fg 3-3ft
"Doncic, Luka",SG,41.1,"$9,800",dal,@ orl, 106-111,32:39,   24pt 8rb 5as 1st 3to 3trey 9-20fg 3-5ft
"Walker, Kemba",PG,37.8,"$9,000",cha,v was, 112-111,36:08,   18pt 4rb 6as 2st 1bl 3to 1trey 6-19fg 5-6ft
"Butler, Jimmy",SG,37.3,"$8,200",phi,@ hou, 91-107,33:32,   19pt 9rb 3as 2bl 3to 8-18fg 3-4ft
"LaVine, Zach",SG,35.2,"$8,500",chi,v det, 104-112,38:18,   24pt 6rb 2as 1st 1bl 5to 1trey 9-18fg 5-10ft
"Satoransky, Tomas",PG,33.8,"$6,200",was,@ cha, 111-112,36:32,   11pt 9rb 6as 2bl 3to 1trey 4-7fg 2-2ft
"Brunson, Jalen",PG,31.9,"$4,700",dal,@ orl, 106-111,30:29,   18pt 2rb 9as 2to 1trey 8-11fg 1-1ft
"Ross, Terrence",SG,31.6,"$5,000",orl,v dal, 111-106,27:59,   22pt 3rb 2as 1st 6trey 8-16fg
"Morris, Monte",SG,31,"$3,500",den,@ gsw, 105-122,28:34,   17pt 6as 2st 1to 1trey 5-8fg 6-7ft
"Payton, Elfrid",PG,30.2,"$6,300",nor,v tor, 104-127,28:46,   13pt 6rb 6as 1st 2to 3trey 5-9fg
"Knight, Brandon",PG,29.4,"$3,500",cle,@ mia, 110-126,25:33,   15pt 2rb 6as 1st 3trey 6-11fg
"Sexton, Collin",PG,29,"$5,000",cle,@ mia, 110-126,34:42,   27pt 6as 7to 3trey 11-17fg 2-2ft
"Wade, Dwyane",SG,26.9,"$6,200",mia,v cle, 126-110,19:49,   12pt 2rb 5as 1st 1bl 1to 5-7fg 2-4ft
"Dunn, Kris",PG,26.9,"$5,800",chi,v det, 104-112,28:23,   7pt 7rb 3as 2st 1bl 2to 1trey 3-6fg
"Smith, Ishmael",PG,26.7,"$4,700",det,@ chi, 112-104,24:47,   7pt 6rb 7as 2bl 4to 3-7fg 1-2ft
"Jackson, Reggie",PG,26.2,"$5,500",det,@ chi, 112-104,22:47,   21pt 1rb 2as 1st 2to 1trey 10-18fg
"Wright, Delon",SG,25.7,"$5,800",mem,v uta, 114-104,29:36,   11pt 6rb 5as 4-13fg 3-4ft
"Korver, Kyle",SG,25.5,"$4,200",uta,@ mem, 104-114,30:58,   13pt 5rb 3as 1st 1to 3trey 4-12fg 2-2ft
"Craig, Torrey",SG,25.3,"$3,500",den,@ gsw, 105-122,25:57,   11pt 9rb 1as 1bl 1to 1trey 4-9fg 2-2ft
"Jackson, Frank",PG,25.2,"$3,700",nor,v tor, 104-127,36:44,   20pt 6rb 2to 1trey 9-20fg 1-3ft
"Green, Danny",SG,24.6,"$4,300",tor,@ nor, 127-104,23:47,   13pt 3rb 2as 1st 1bl 1to 3trey 5-8fg
"Curry, Stephen",PG,24.4,"$9,100",gsw,v den, 122-105,34:22,   17pt 7rb 4as 7to 4trey 6-16fg 1-2ft
"Clark, Ian",SG,24.1,"$3,500",nor,v tor, 104-127,26:43,   11pt 3rb 5as 1st 1to 1trey 5-15fg
"Schroder, Dennis",SG,23.8,"$5,700",okc,@ lac, 110-118,33:00,   15pt 4rb 4as 2to 2trey 5-20fg 3-4ft
"Beverley, Patrick",PG,23.4,"$6,200",lac,v okc, 118-110,27:06,   0pt 7rb 6as 1st 1bl 0-3fg
"Iguodala, Andre",SG,23.4,"$4,500",gsw,v den, 122-105,20:19,   7pt 2rb 2as 3st 1bl 1to 1trey 3-5fg
"Hardaway Jr., Tim",SG,22.7,"$5,300",dal,@ orl, 106-111,30:11,   15pt 6rb 1as 1to 1trey 7-17fg
"Paul, Chris",PG,22.6,"$8,400",hou,v phi, 107-91,28:13,   4pt 3rb 8as 2st 3to 2-8fg
"Clarkson, Jordan",SG,21.9,"$5,000",cle,@ mia, 110-126,28:46,   21pt 2rb 1as 3to 6trey 6-10fg 3-3ft
"Gordon, Eric",SG,21.7,"$5,100",hou,v phi, 107-91,28:52,   17pt 1rb 3as 1to 5trey 6-10fg
"McGruder, Rodney",SG,21,"$3,500",mia,v cle, 126-110,21:01,   13pt 5rb 2as 1to 2trey 3-6fg 5-5ft
"Kennard, Luke",SG,20.9,"$5,400",det,@ chi, 112-104,27:33,   14pt 2rb 3as 2trey 5-8fg 2-2ft
"Augustin, D.J.",PG,20.2,"$5,100",orl,v dal, 111-106,28:18,   12pt 1rb 2as 2st 2to 2trey 5-9fg
"Holiday, Justin",SG,19.6,"$3,700",mem,v uta, 114-104,26:11,   8pt 3rb 2as 2bl 1to 2trey 3-4fg
"Fournier, Evan",SG,19.2,"$5,800",orl,v dal, 111-106,32:44,   10pt 1rb 4as 1st 1to 1trey 4-10fg 1-1ft
"McConnell, T.J.",PG,19.1,"$3,500",phi,@ hou, 91-107,24:10,   13pt 3rb 1as 1st 2to 5-11fg 3-4ft
"Grant, Jerian",PG,18.4,"$3,500",orl,v dal, 111-106,19:42,   6pt 2rb 4as 2st 2to 1trey 2-5fg 1-2ft
"Shamet, Landry",PG,17.5,"$4,400",lac,v okc, 118-110,30:48,   11pt 5rb 1as 1to 2trey 3-9fg 3-4ft
"Bradley, Avery",SG,17.2,"$6,100",mem,v uta, 114-104,35:48,   7pt 1rb 6as 1st 3to 1trey 2-7fg 2-2ft
"Beasley, Malik",SG,17.2,"$3,800",den,@ gsw, 105-122,26:47,   17pt 1rb 1to 5trey 5-14fg 2-2ft
"Galloway, Langston",SG,17,"$3,500",det,@ chi, 112-104,21:18,   15pt 2as 1to 3trey 4-5fg 4-5ft
"Arcidiacono, Ryan",PG,16.3,"$3,500",chi,v det, 104-112,19:58,   9pt 4rb 3as 2to 4-5fg 1-2ft
"Lin, Jeremy",PG,15.7,"$3,700",tor,@ nor, 127-104,22:07,   14pt 1rb 3as 4to 2trey 6-9fg
"Nwaba, David",SG,15.4,"$3,700",cle,@ mia, 110-126,22:59,   1pt 2rb 4as 2st 0-1fg 1-2ft
"Murray, Jamal",PG,14.5,"$6,600",den,@ gsw, 105-122,22:48,   11pt 3as 1to 2trey 4-10fg 1-1ft
"Rivers, Austin",SG,14.2,"$3,700",hou,v phi, 107-91,28:13,   8pt 1rb 2as 1st 1to 4-9fg
"Gilgeous-Alexander, Shai",PG,13.7,"$5,200",lac,v okc, 118-110,25:37,   9pt 1rb 1as 1st 1to 1trey 3-7fg 2-2ft
"Brown, Bruce",SG,12.4,"$3,500",det,@ chi, 112-104,25:27,   4pt 2rb 2bl 2-4fg
"Ferguson, Terrance",SG,11.9,"$3,500",okc,@ lac, 110-118,33:43,   6pt 2rb 1as 1bl 1to 2trey 2-9fg
"Dragic, Goran",PG,11.7,"$5,100",mia,v cle, 126-110,15:39,   11pt 1rb 1as 2to 1trey 5-9fg 0-1ft
"Thomas, Isaiah",PG,11.7,"$3,500",den,@ gsw, 105-122,14:53,   5pt 1rb 3as 1st 2to 2-6fg 1-1ft
"Stauskas, Nik",SG,10.7,"$3,500",cle,@ mia, 110-126,11:31,   8pt 1rb 1as 2trey 2-6fg 2-2ft
"Harrison, Shaquille",PG,9.9,"$3,500",chi,v det, 104-112,13:10,   4pt 2rb 1as 1st 1to 2-5fg
"Selden, Wayne",SG,9.2,"$3,500",chi,v det, 104-112,15:49,   5pt 1rb 1bl 2-3fg 1-2ft
"Luwawu, Timothe",SG,8.5,"$3,500",chi,v det, 104-112,10:19,   1pt 1as 2st 0-2fg 1-2ft
"Lee, Courtney",SG,8.2,"$3,500",dal,@ orl, 106-111,23:05,   3pt 1rb 2st 2to 1trey 1-6fg
"Dorsey, Tyler",SG,7.4,"$3,500",mem,v uta, 114-104,4:43,   5pt 2rb 1trey 2-3fg
"McCaw, Patrick",SG,6.9,"$3,500",tor,@ nor, 127-104,6:41,   0pt 2rb 3as 0-1fg
"Temple, Garrett",SG,6.8,"$3,500",lac,v okc, 118-110,17:48,   0pt 4rb 2as 1to 0-3fg
"Livingston, Shaun",PG,6.5,"$3,500",gsw,v den, 122-105,12:46,   2pt 3as 1-1fg
"Waiters, Dion",SG,6.2,"$5,200",mia,v cle, 126-110,17:22,   3pt 1rb 2as 1to 1trey 1-3fg
"Ellington, Wayne",SG,6,"$3,900",det,@ chi, 112-104,22:08,   2pt 2as 1st 2to 1-4fg
"Burke, Trey",PG,4.9,"$3,500",dal,@ orl, 106-111,10:31,   2pt 2rb 1as 1to 1-2fg
"Shumpert, Iman",SG,4.6,"$3,500",hou,v phi, 107-91,18:12,   3pt 3rb 2to 1trey 1-4fg
"Lee, Damion",SG,3,"$3,500",gsw,v den, 122-105,2:05,   0pt 2as 0-1fg
"Allen, Grayson",SG,2,"$3,500",uta,@ mem, 104-114,4:24,   3pt 1to 1trey 1-2fg
"Wallace, Tyrone",SG,1.4,"$3,500",lac,v okc, 118-110,5:12,   0pt 2rb 1to 0-1fg
"Parker, Tony",PG,1.2,"$3,600",cha,v was, 112-111,11:47,   2pt 1rb 2to 1-6fg
"Cook, Quinn",PG,0,"$3,500",gsw,v den, 122-105,2:05,   0pt 0-1fg
"Thornwell, Sindarius",SG,0,"$3,500",lac,v okc, 118-110,3:23,   0pt 0-1fg
"Blakeney, Antonio",SG,0,"$3,600",chi,v det, 104-112,DNP,   
"Mack, Shelvin",PG,0,"$3,800",cha,v was, 112-111,DNP,   
"Robinson, Jerome",PG,0,"$3,500",lac,v okc, 118-110,DNP,   
"Calderon, Jose",PG,0,"$3,500",det,@ chi, 112-104,DNP,   
"Mitrou-Long, Nazareth",SG,0,"$3,500",uta,@ mem, 104-114,DNP,   
"Felton, Raymond",PG,0,"$3,500",okc,@ lac, 110-118,DNP,   
"Randle, Chasson",SG,0,"$3,500",was,@ cha, 111-112,DNP,   
