Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Jones, Tyus",PG,27.9,"$3,800",min,@ den, 107-133,26:37,   16pt 2rb 3as 2st 1to 2trey 7-10fg
"Nwaba, David",SG,27.4,"$3,700",cle,@ phi, 99-106,30:20,   7pt 7rb 3st 1bl 1trey 3-7fg
"Doncic, Luka",SG,26.7,"$10,100",dal,v sas, 105-112,33:42,   12pt 6rb 7as 2bl 9to 1trey 5-18fg 1-9ft
"Gilgeous-Alexander, Shai",PG,26.4,"$5,000",lac,v por, 104-125,26:56,   15pt 2rb 4as 2st 3to 1trey 6-11fg 2-4ft
"Brogdon, Malcolm",SG,26.2,"$6,000",mil,@ nor, 130-113,20:18,   18pt 1rb 2as 2st 2to 2trey 7-10fg 2-2ft
"Knight, Brandon",PG,25,"$3,500",cle,@ phi, 99-106,26:09,   11pt 5rb 2st 1bl 1to 1trey 5-10fg
"Williams, C.J.",SG,24.2,"$3,500",min,@ den, 107-133,18:01,   11pt 1rb 4as 2st 1trey 5-8fg
"Connaughton, Pat",SG,23.7,"$4,200",mil,@ nor, 130-113,23:48,   9pt 11rb 1as 1trey 4-8fg
"Snell, Tony",SG,22.8,"$3,500",mil,@ nor, 130-113,26:55,   9pt 4rb 2as 1st 1bl 1trey 4-8fg 0-1ft
"Williams, Louis",SG,22.7,"$7,300",lac,v por, 104-125,26:36,   18pt 1rb 3as 1st 4to 5-16fg 8-10ft
"Clarkson, Jordan",SG,22,"$5,200",cle,@ phi, 99-106,30:14,   13pt 5rb 2as 5-20fg 3-4ft
"Reynolds, Cameron",SG,21.2,"$3,500",min,@ den, 107-133,25:22,   12pt 1rb 2as 2st 1to 4trey 4-7fg
"Beverley, Patrick",PG,21.1,"$6,200",lac,v por, 104-125,31:59,   4pt 3rb 7as 1st 1-6fg 2-2ft
"Joseph, Cory",PG,19.8,"$3,900",ind,v nyk, 103-98,23:27,   2pt 4rb 4as 2st 1bl 2to 0-5fg 2-2ft
"Bullock, Reggie",SG,17.4,"$3,800",lal,@ chi, 123-107,22:03,   9pt 2rb 2st 1trey 3-9fg 2-2ft
"Matthews, Wes",SG,16.9,"$4,600",ind,v nyk, 103-98,36:58,   14pt 2rb 1as 1to 1trey 4-8fg 5-5ft
"Forbes, Bryn",PG,16.8,"$4,100",sas,@ dal, 112-105,26:52,   6pt 4rb 2as 1st 3-6fg
"Jackson, Frank",PG,16.7,"$5,000",nor,v mil, 113-130,34:22,   14pt 1rb 3as 3to 7-18fg
"Curry, Seth",PG,15.9,"$3,700",por,@ lac, 125-104,20:07,   10pt 2rb 1as 1st 1to 2trey 4-9fg 0-1ft
"Clark, Ian",SG,15.7,"$3,500",nor,v mil, 113-130,21:47,   10pt 1rb 3as 2trey 3-13fg 2-3ft
"Stauskas, Nik",SG,15.4,"$3,500",cle,@ phi, 99-106,17:22,   9pt 2rb 4as 2to 2trey 2-4fg 3-3ft
"Harris, Devin",PG,15.4,"$3,500",dal,v sas, 105-112,15:38,   11pt 2rb 2as 1to 3trey 4-7fg
"Hardaway Jr., Tim",SG,14.8,"$5,500",dal,v sas, 105-112,22:24,   10pt 4rb 2trey 4-13fg
"Smith Jr., Dennis",PG,14.1,"$5,800",nyk,@ ind, 98-103,25:21,   7pt 3rb 3as 1st 4to 1trey 3-8fg 0-2ft
"Shamet, Landry",PG,14,"$4,300",lac,v por, 104-125,26:26,   11pt 2as 3trey 4-9fg
"Harrison, Shaquille",PG,13.9,"$3,600",chi,v lal, 107-123,25:04,   6pt 2rb 3as 1st 2to 3-7fg
"Beasley, Malik",SG,13.6,"$3,800",den,v min, 133-107,20:07,   5pt 3rb 4as 1to 1trey 2-4fg
"Craig, Torrey",SG,13.5,"$3,500",den,v min, 133-107,12:20,   6pt 3as 1bl 2trey 2-4fg
"Temple, Garrett",SG,12.4,"$3,500",lac,v por, 104-125,14:52,   7pt 2rb 1st 1trey 3-5fg 0-1ft
"Hart, Josh",SG,10.4,"$4,800",lal,@ chi, 123-107,24:11,   0pt 2rb 2as 2bl 1to 0-2fg
"Bayless, Jerryd",PG,9.6,"$3,500",min,@ den, 107-133,21:31,   4pt 3rb 2as 1to 2-8fg
"Selden, Wayne",SG,9.4,"$3,700",chi,v lal, 107-123,13:52,   9pt 2rb 2to 3trey 3-5fg
"Belinelli, Marco",SG,8.1,"$3,900",sas,@ dal, 112-105,23:51,   4pt 3rb 1as 1to 1trey 1-7fg 1-1ft
"Mills, Patty",PG,7.7,"$3,800",sas,@ dal, 112-105,22:03,   3pt 1rb 3as 1to 1trey 1-5fg
"Trier, Allonzo",SG,6.6,"$4,600",nyk,@ ind, 98-103,22:35,   7pt 3rb 4to 1trey 3-12fg
"Blakeney, Antonio",SG,6.6,"$3,500",chi,v lal, 107-123,11:14,   4pt 3rb 1to 2-3fg
"Caruso, Alex",PG,5.5,"$4,100",lal,@ chi, 123-107,10:59,   3pt 1as 1st 2to 1trey 1-1fg
"DiVincenzo, Donte",SG,5.4,"$3,500",mil,@ nor, 130-113,13:19,   3pt 2rb 1trey 1-1fg
"Okogie, Josh",SG,4.9,"$3,900",min,@ den, 107-133,23:20,   0pt 2rb 1as 1st 2to 0-4fg
"McConnell, T.J.",PG,4.2,"$3,600",phi,v cle, 106-99,10:20,   4pt 1rb 1to 2-2fg
"Wallace, Tyrone",SG,3.2,"$3,500",lac,v por, 104-125,11:05,   2pt 1rb 1-4fg
"Trent Jr., Gary",SG,3.2,"$3,500",por,@ lac, 125-104,2:31,   2pt 1rb 1-2fg
"Luwawu, Timothe",SG,3,"$3,500",chi,v lal, 107-123,11:40,   0pt 1st 0-1fg
"Holiday, Aaron",SG,2,"$3,500",ind,v nyk, 103-98,6:45,   2pt 1-2fg
"Thornwell, Sindarius",SG,0,"$3,500",lac,v por, 104-125,2:29,   0pt 0-1fg
"Sampson, Brandon",SG,0,"$3,500",chi,v lal, 107-123,2:05,   0pt 0-1fg
"Lee, Courtney",SG,0,"$3,500",dal,v sas, 105-112,DNP,   
"Reed, Davon",SG,0,"$3,500",ind,v nyk, 103-98,DNP,   
"Rose, Derrick",PG,0,"$5,100",min,@ den, 107-133,DNP,   
"Walker, Lonnie",SG,0,"$3,500",sas,@ dal, 112-105,DNP,   
"Hill, George",PG,0,"$3,500",mil,@ nor, 130-113,DNP,   
"Wiggins, Andrew",SG,0,"$6,300",min,@ den, 107-133,DNP,   
"Pondexter, Quincy",SG,0,"$3,500",sas,@ dal, 112-105,DNP,   
"Thomas, Isaiah",PG,0,"$3,500",den,v min, 133-107,DNP,   
"Smith, Zhaire",SG,0,"$3,500",phi,v cle, 106-99,DNP,   
"Burke, Trey",PG,0,"$3,500",dal,v sas, 105-112,DNP,   
"Korkmaz, Furkan",SG,0,"$3,600",phi,v cle, 106-99,NA,   
"Ntilikina, Frank",PG,0,"$3,500",nyk,@ ind, 98-103,NA,   
"Macon, Daryl",PG,0,"$3,500",dal,v sas, 105-112,NA,   
"Simons, Anfernee",SG,0,"$3,500",por,@ lac, 125-104,NA,   
"Holiday, Jrue",SG,0,"$8,400",nor,v mil, 113-130,NA,   
"Milton, Shake",SG,0,"$3,500",phi,v cle, 106-99,NA,   
"Butler, Jimmy",SG,0,"$8,000",phi,v cle, 106-99,NA,   
"Robinson, Jerome",PG,0,"$3,500",lac,v por, 104-125,NA,   
"Alkins, Rawle",SG,0,"$3,500",chi,v lal, 107-123,NA,   
"Terrell, Jared",SG,0,"$3,500",min,@ den, 107-133,NA,   
"LaVine, Zach",SG,0,"$8,500",chi,v lal, 107-123,NA,   
"Sumner, Edmond",PG,0,"$3,600",ind,v nyk, 103-98,NA,   
"Ball, Lonzo",PG,0,"$3,500",lal,@ chi, 123-107,NA,   
"Goodwin, Brandon",PG,0,"$3,500",den,v min, 133-107,NA,   
"Smith, J.R.",SG,0,"$3,500",cle,@ phi, 99-106,NA,   
"Brown, Sterling",SG,0,"$3,500",mil,@ nor, 130-113,NA,   
"Dellavedova, Matthew",PG,0,"$3,500",cle,@ phi, 99-106,NA,   
"Duval, Trevon",PG,0,"$3,500",mil,@ nor, 130-113,NA,   
"Allen, Kadeem",PG,0,"$3,500",nyk,@ ind, 98-103,NA,   
"Teague, Jeff",PG,0,"$6,600",min,@ den, 107-133,NA,   
"Bluiett, Trevon",SG,0,"$3,500",nor,v mil, 113-130,NA,   
"James, LeBron",SF,55,"$11,500",lal,@ chi, 123-107,33:24,   36pt 10rb 4as 2st 5to 2trey 15-23fg 4-5ft
"Harrell, Montrezl",PF,46.7,"$7,200",lac,v por, 104-125,25:48,   22pt 11rb 3as 3bl 2to 1trey 8-15fg 5-8ft
"Aldridge, LaMarcus",PF,42.9,"$8,900",sas,@ dal, 112-105,38:11,   28pt 7rb 3as 1st 1bl 4to 11-19fg 6-6ft
"Davis, Anthony",PF,42.4,"$7,600",nor,v mil, 113-130,21:29,   21pt 12rb 2as 2bl 2to 1trey 9-16fg 2-4ft
"Osman, Cedi",SF,37.6,"$5,800",cle,@ phi, 99-106,35:39,   18pt 8rb 4as 2st 2to 4trey 7-19fg
"Antetokounmpo, Giannis",SF,36.3,"$12,000",mil,@ nor, 130-113,26:03,   24pt 9rb 5as 6to 7-13fg 10-10ft
"Kuzma, Kyle",PF,36,"$6,000",lal,@ chi, 123-107,33:43,   21pt 5rb 4as 1st 2trey 9-17fg 1-3ft
"Millsap, Paul",PF,36,"$6,700",den,v min, 133-107,32:46,   23pt 5rb 2as 1st 1bl 2to 4trey 8-12fg 3-4ft
"Randle, Julius",PF,35.2,"$9,000",nor,v mil, 113-130,35:42,   23pt 6rb 4as 1st 4to 1trey 10-19fg 2-4ft
"Young, Thaddeus",PF,31.2,"$6,700",ind,v nyk, 103-98,33:04,   10pt 6rb 4as 3st 1to 2trey 4-9fg
"Porter, Otto",SF,30.8,"$7,500",chi,v lal, 107-123,32:34,   19pt 9rb 2as 2to 4trey 5-14fg 5-5ft
"Bogdanovic, Bojan",SF,30.8,"$6,800",ind,v nyk, 103-98,36:17,   24pt 4rb 2as 1to 3trey 9-16fg 3-3ft
"Powell, Dwight",PF,29.9,"$7,000",dal,v sas, 105-112,39:13,   20pt 7rb 1as 1trey 6-15fg 7-7ft
"Redick, J.J.",SF,27.1,"$5,500",phi,v cle, 106-99,34:50,   17pt 3rb 3as 1bl 1to 4trey 6-15fg 1-1ft
"Vonleh, Noah",PF,25.9,"$5,100",nyk,@ ind, 98-103,33:18,   8pt 7rb 3as 2st 1to 2-7fg 4-4ft
"Harkless, Maurice",SF,24.3,"$5,200",por,@ lac, 125-104,26:41,   6pt 4rb 3as 3bl 3-5fg 0-2ft
"Green, JaMychal",PF,24.2,"$3,700",lac,v por, 104-125,32:22,   9pt 11rb 1st 1to 1trey 4-8fg
"Ennis, James",SF,23.4,"$3,700",phi,v cle, 106-99,22:10,   12pt 7rb 2as 1bl 3to 6-7fg
"Diallo, Cheick",PF,22.7,"$3,900",nor,v mil, 113-130,14:28,   11pt 6rb 1as 1bl 5-7fg 1-1ft
"Knox, Kevin",SF,22.5,"$4,200",nyk,@ ind, 98-103,24:49,   16pt 5rb 1as 1to 4trey 5-9fg 2-2ft
"Harris, Tobias",PF,22.3,"$7,400",phi,v cle, 106-99,39:00,   11pt 9rb 3as 4to 1trey 5-12fg
"Bates-Diop, Keita",SF,22,"$4,100",min,@ den, 107-133,33:10,   9pt 5rb 4as 1bl 2to 1trey 3-11fg 2-2ft
"Finney-Smith, Dorian",SF,21.4,"$4,200",dal,v sas, 105-112,35:00,   8pt 7rb 4as 1to 2trey 3-5fg
"Sabonis, Domantas",PF,21.4,"$6,400",ind,v nyk, 103-98,17:58,   10pt 7rb 2as 1st 3to 4-12fg 2-4ft
"Bertans, Davis",SF,21.2,"$3,600",sas,@ dal, 112-105,25:50,   11pt 6rb 1bl 3trey 4-7fg
"Mirotic, Nikola",SF,20.8,"$5,200",mil,@ nor, 130-113,23:59,   14pt 4rb 2as 1to 1trey 4-10fg 5-6ft
"Barton, Will",SF,20.5,"$5,900",den,v min, 133-107,31:25,   6pt 5rb 5as 1st 2to 2-9fg 2-2ft
"Harris, Gary",SF,19.4,"$4,800",den,v min, 133-107,27:53,   12pt 2rb 2as 1bl 1to 2trey 5-8fg
"Saric, Dario",PF,19.3,"$4,300",min,@ den, 107-133,19:14,   9pt 4rb 1as 2st 2to 1trey 4-7fg
"Aminu, Al-Farouq",PF,19,"$4,700",por,@ lac, 125-104,24:55,   4pt 5rb 2st 1bl 2-6fg
"Gibson, Taj",PF,17.8,"$5,500",min,@ den, 107-133,20:48,   8pt 4rb 1st 1bl 1to 2-5fg 4-4ft
"Miller, Darius",SF,17.4,"$4,000",nor,v mil, 113-130,28:55,   13pt 2rb 2as 1to 3trey 3-6fg 4-4ft
"Chandler, Wilson",SF,15,"$3,700",lac,v por, 104-125,19:15,   6pt 5rb 1st 2trey 2-5fg
"Markkanen, Lauri",PF,15,"$8,300",chi,v lal, 107-123,34:50,   11pt 5rb 2to 4-17fg 3-3ft
"McDermott, Doug",SF,14.6,"$3,500",ind,v nyk, 103-98,14:23,   8pt 3rb 1st 4-6fg 0-1ft
"Layman, Jake",SF,13.3,"$3,800",por,@ lac, 125-104,25:14,   9pt 4rb 1as 2to 1trey 4-8fg
"Nowitzki, Dirk",PF,11.6,"$3,600",dal,v sas, 105-112,18:29,   8pt 3rb 2trey 3-5fg 0-1ft
"Scott, Mike",PF,11.3,"$4,000",phi,v cle, 106-99,30:29,   6pt 4rb 1as 1to 2trey 2-9fg
"Simmons, Jonathon",SF,10.9,"$3,500",phi,v cle, 106-99,17:31,   2pt 2rb 1as 2st 1to 1-3fg
"Kleber, Maxi",PF,10.8,"$4,100",dal,v sas, 105-112,33:40,   2pt 4rb 4as 2to 1-2fg 0-2ft
"Ilyasova, Ersan",PF,9.9,"$3,800",mil,@ nor, 130-113,16:51,   3pt 2rb 1as 1bl 1-4fg 1-2ft
"Frye, Channing",PF,8.7,"$3,500",cle,@ phi, 99-106,13:50,   3pt 1rb 1as 1st 1trey 1-7fg
"Collins, Zach",PF,7.8,"$3,500",por,@ lac, 125-104,12:54,   3pt 4rb 1-4fg 1-2ft
"Tolliver, Anthony",PF,7.2,"$3,500",min,@ den, 107-133,15:35,   0pt 1rb 4as 0-3fg
"Williams, Kenrich",SF,6.4,"$5,500",nor,v mil, 113-130,23:43,   5pt 2rb 1to 1trey 2-6fg
"Turner, Evan",SF,5.9,"$3,500",por,@ lac, 125-104,10:16,   2pt 2rb 1as 1-2fg
"Vanderbilt, Jarred",SF,5.7,"$3,500",den,v min, 133-107,3:33,   3pt 1rb 1as 1-2fg 1-1ft
"Thomas, Lance",SF,4.6,"$3,500",nyk,@ ind, 98-103,12:07,   2pt 3rb 1to 1-3fg
"Jenkins, John",SF,4.5,"$3,500",nyk,@ ind, 98-103,5:01,   0pt 3as 0-2fg
"Hernangomez, Juan",SF,4.2,"$3,500",den,v min, 133-107,3:34,   3pt 1rb 1trey 1-1fg
"Eubanks, Drew",PF,4.1,"$3,500",sas,@ dal, 112-105,3:04,   0pt 3rb 1as 1to 0-1fg
"Smith, Jason",PF,3.6,"$3,500",nor,v mil, 113-130,6:15,   0pt 3rb 0-4fg
"Johnson, Stanley",SF,3.5,"$3,500",nor,v mil, 113-130,4:23,   2pt 1as 1-1fg
"Leaf, TJ",PF,3.2,"$3,500",ind,v nyk, 103-98,3:27,   2pt 1rb 1-1fg
"Hill, Solomon",SF,3.2,"$3,500",nor,v mil, 113-130,6:56,   0pt 1rb 1st 1to
"Adel, Deng",SF,2.4,"$3,500",cle,@ phi, 99-106,16:52,   0pt 2rb 0-2fg
"Jackson, Justin",SF,0,"$3,500",dal,v sas, 105-112,3:31,   0pt 0-1fg
"Williams, Johnathan",PF,0,"$4,400",lal,@ chi, 123-107,4:19,   1pt 1to 0-1fg 1-2ft
"Broekhoff, Ryan",PF,0,"$3,500",dal,v sas, 105-112,DNP,   
"Bolden, Jonah",PF,0,"$4,400",phi,v cle, 106-99,DNP,   
"Kornet, Luke",PF,0,"$3,700",nyk,@ ind, 98-103,DNP,   
"Bonga, Isaac",SF,0,"$3,500",lal,@ chi, 123-107,DNP,   
"Wilson, D.J.",PF,0,"$3,500",mil,@ nor, 130-113,DNP,   
"Chriss, Marquese",PF,0,"$3,500",cle,@ phi, 99-106,DNP,   
"Johnson, Amir",PF,0,"$3,800",phi,v cle, 106-99,DNP,   
"Metu, Chimezie",PF,0,"$3,500",sas,@ dal, 112-105,DNP,   
"Ellenson, Henry",PF,0,"$3,500",nyk,@ ind, 98-103,DNP,   
"Cunningham, Dante",SF,0,"$3,500",sas,@ dal, 112-105,DNP,   
"Gallinari, Danilo",SF,0,"$7,300",lac,v por, 104-125,DNP,   
"Leonard, Meyers",PF,0,"$3,500",por,@ lac, 125-104,DNP,   
"Love, Kevin",PF,0,"$8,800",cle,@ phi, 99-106,DNP,   
"Antetokounmpo, Kostas",PF,0,"$3,500",dal,v sas, 105-112,NA,   
"Stephenson, Lance",SF,0,"$3,500",lal,@ chi, 123-107,NA,   
"Mbah a Moute, Luc",PF,0,"$3,600",lac,v por, 104-125,NA,   
"Moore, E'Twaun",SF,0,"$3,500",nor,v mil, 113-130,NA,   
"Ingram, Brandon",SF,0,"$3,500",lal,@ chi, 123-107,NA,   
"Motley, Johnathan",PF,0,"$3,500",lac,v por, 104-125,NA,   
"Hutchison, Chandler",SF,0,"$4,400",chi,v lal, 107-123,NA,   
"Hood, Rodney",SF,0,"$3,700",por,@ lac, 125-104,NA,   
"Carter Jr., Wendell",PF,0,"$3,500",chi,v lal, 107-123,NA,   
"Henson, John",PF,0,"$3,500",cle,@ phi, 99-106,NA,   
"Blossomgame, Jaron",SF,0,"$3,500",cle,@ phi, 99-106,NA,   
"Colson, Bonzie",SF,0,"$3,500",mil,@ nor, 130-113,NA,   
"Hicks, Isaiah",PF,0,"$3,500",nyk,@ ind, 98-103,NA,   
"Moore, Ben",SF,0,"$3,500",sas,@ dal, 112-105,NA,   
"Porter, Michael",PF,0,"$3,700",den,v min, 133-107,NA,   
"Gay, Rudy",SF,0,"$6,300",sas,@ dal, 112-105,NA,   
"Nance, Larry",PF,0,"$6,200",cle,@ phi, 99-106,NA,   
"Evans, Tyreke",SF,0,"$3,500",ind,v nyk, 103-98,NA,   
"Johnson, Alize",PF,0,"$3,500",ind,v nyk, 103-98,NA,   
"Covington, Robert",SF,0,"$5,700",min,@ den, 107-133,NA,   
"Lyles, Trey",PF,0,"$3,800",den,v min, 133-107,NA,   
"Deng, Luol",SF,0,"$3,600",min,@ den, 107-133,NA,   
"Lydon, Tyler",SF,0,"$3,500",den,v min, 133-107,NA,   
"Highsmith, Haywood",SF,0,"$3,500",phi,v cle, 106-99,NA,   
"Wood, Christian",PF,0,"$3,500",mil,@ nor, 130-113,NA,   
"Hezonja, Mario",SF,0,"$3,900",nyk,@ ind, 98-103,NA,   
"Labissiere, Skal",PF,-1,"$3,500",por,@ lac, 125-104,2:31,   0pt 1to
"Embiid, Joel",C,56.3,"$10,300",phi,v cle, 106-99,34:22,   17pt 19rb 5as 1st 4bl 6to 1trey 6-16fg 4-4ft
"Towns, Karl-Anthony",C,55.5,"$11,700",min,@ den, 107-133,32:00,   34pt 10rb 3as 3bl 4to 2trey 14-25fg 4-4ft
"Turner, Myles",C,41.8,"$7,500",ind,v nyk, 103-98,37:06,   15pt 9rb 4as 2st 2bl 2to 2trey 5-15fg 3-8ft
"Jokic, Nikola",C,37.1,"$10,900",den,v min, 133-107,26:24,   18pt 8rb 7as 1bl 4to 9-14fg
"Nurkic, Jusuf",C,34.4,"$9,000",por,@ lac, 125-104,25:22,   20pt 12rb 2as 3to 6-14fg 8-9ft
"McGee, JaVale",C,34.2,"$4,500",lal,@ chi, 123-107,32:38,   10pt 11rb 1st 3bl 1to 4-8fg 2-2ft
"Jordan, DeAndre",C,33.7,"$6,300",nyk,@ ind, 98-103,35:07,   12pt 16rb 5as 5to 5-6fg 2-2ft
"Kanter, Enes",C,33.3,"$4,600",por,@ lac, 125-104,20:08,   14pt 9rb 3as 1st 1bl 2to 5-11fg 4-5ft
"Lopez, Robin",C,31.9,"$5,500",chi,v lal, 107-123,34:56,   20pt 7rb 3as 1to 9-14fg 2-2ft
"Lopez, Brook",C,31.6,"$6,100",mil,@ nor, 130-113,30:07,   13pt 8rb 2as 2bl 1trey 5-10fg 2-2ft
"Zubac, Ivica",C,30,"$5,400",lac,v por, 104-125,22:12,   10pt 15rb 2as 1to 4-15fg 2-2ft
"Plumlee, Mason",C,26.6,"$4,400",den,v min, 133-107,20:42,   7pt 3rb 8as 2bl 2to 3-5fg 1-2ft
"Poeltl, Jakob",C,25.9,"$4,600",sas,@ dal, 112-105,28:55,   4pt 7rb 3as 2st 1bl 2-2fg
"Marjanovic, Boban",C,21,"$5,000",phi,v cle, 106-99,13:38,   11pt 5rb 2as 1bl 2to 4-5fg 3-4ft
"Zizic, Ante",C,19,"$4,400",cle,@ phi, 99-106,34:10,   12pt 5rb 2as 2to 6-12fg 0-1ft
"Robinson, Mitchell",C,18.4,"$6,500",nyk,@ ind, 98-103,12:53,   7pt 2rb 3bl 3-3fg 1-2ft
"Felicio, Cristiano",C,11,"$3,500",chi,v lal, 107-123,9:15,   6pt 5rb 1to 3-5fg
"Dieng, Gorgui",C,9.4,"$3,500",min,@ den, 107-133,4:22,   4pt 2rb 1bl 0-1fg 4-4ft
"Wagner, Moritz",C,7.7,"$5,000",lal,@ chi, 123-107,10:07,   5pt 1rb 1as 1trey 2-4fg
"Welsh, Thomas",C,5.5,"$3,500",den,v min, 133-107,2:49,   4pt 1as 2-2fg
"Muscala, Mike",C,0,"$3,500",lal,@ chi, 123-107,4:10,   0pt
"Mejri, Salah",C,0,"$3,500",dal,v sas, 105-112,1:52,   0pt
"Okafor, Jahlil",C,0,"$3,500",nor,v mil, 113-130,DNP,   
"Patton, Justin",C,0,"$3,500",phi,v cle, 106-99,DNP,   
"Gasol, Pau",C,0,"$3,500",mil,@ nor, 130-113,DNP,   
"O'Quinn, Kyle",C,0,"$3,700",ind,v nyk, 103-98,DNP,   
"Chandler, Tyson",C,0,"$3,500",lal,@ chi, 123-107,NA,   
"Thompson, Tristan",C,0,"$4,300",cle,@ phi, 99-106,NA,   
"Delgado, Angel",C,0,"$3,500",lac,v por, 104-125,NA,   
