Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Young, Trae",PG,79.6,"$8,800",atl,v chi, 161-168,55:50,   49pt 8rb 16as 1st 1bl 9to 6trey 17-33fg 9-11ft
"LaVine, Zach",SG,69.3,"$8,300",chi,@ atl, 168-161,55:34,   47pt 9rb 9as 2st 8to 6trey 17-35fg 7-11ft
"Beal, Bradley",SG,57.2,"$9,900",was,@ bos, 96-107,38:30,   29pt 11rb 6as 2st 1bl 3to 4trey 12-23fg 1-2ft
"Bledsoe, Eric",PG,51.3,"$7,200",mil,@ lal, 131-120,30:53,   31pt 9rb 5as 1bl 1to 2trey 12-24fg 5-5ft
"Walker, Kemba",PG,49.3,"$9,300",cha,@ bkn, 123-112,37:54,   25pt 4rb 7as 4st 3to 1trey 12-20fg
"Lowry, Kyle",PG,48.4,"$7,700",tor,v por, 119-117,40:21,   19pt 7rb 10as 1st 2bl 3to 3trey 7-13fg 2-2ft
"McCollum, C.J.",SG,47.3,"$6,900",por,@ tor, 117-119,39:48,   35pt 4rb 5as 1st 3to 7trey 12-20fg 4-4ft
"Rondo, Rajon",PG,46.1,"$5,500",lal,v mil, 120-131,39:54,   20pt 8rb 9as 2st 3to 4trey 7-19fg 2-2ft
"Lillard, Damian",PG,41.6,"$9,400",por,@ tor, 117-119,37:26,   24pt 8rb 6as 1to 3trey 8-17fg 5-6ft
"Booker, Devin",SG,40.7,"$8,600",pho,v nor, 116-130,33:33,   26pt 6rb 7as 1st 6to 1trey 6-17fg 13-14ft
"Holiday, Jrue",SG,40.5,"$9,000",nor,@ pho, 130-116,30:32,   21pt 5rb 9as 2st 6to 3trey 9-14fg 0-1ft
"Fox, De'Aaron",PG,38,"$8,000",sac,v lac, 109-116,29:01,   12pt 5rb 12as 1st 1to 5-9fg 2-3ft
"Irving, Kyrie",PG,37.2,"$9,900",bos,v was, 107-96,33:30,   13pt 6rb 12as 1to 1trey 6-15fg
"Hield, Buddy",SG,36.9,"$7,300",sac,v lac, 109-116,35:47,   23pt 7rb 3as 1st 2to 3trey 6-19fg 8-8ft
"Payton, Elfrid",PG,33.2,"$6,400",nor,@ pho, 130-116,33:51,   8pt 6rb 10as 3st 6to 4-11fg
"Middleton, Khris",SG,33,"$7,200",mil,@ lal, 131-120,32:11,   18pt 5rb 6as 2trey 4-8fg 8-9ft
"Russell, D'Angelo",SG,32.5,"$9,300",bkn,v cha, 112-123,28:18,   22pt 9as 3to 1trey 9-24fg 3-3ft
"Shamet, Landry",PG,30.8,"$3,800",lac,@ sac, 116-109,32:55,   20pt 4rb 2as 1bl 5trey 6-12fg 3-3ft
"Satoransky, Tomas",PG,29.5,"$5,400",was,@ bos, 96-107,36:31,   15pt 5rb 5as 1st 2to 2trey 6-12fg 1-1ft
"Brogdon, Malcolm",SG,29.4,"$6,400",mil,@ lal, 131-120,27:46,   21pt 2rb 4as 3trey 8-13fg 2-2ft
"LeVert, Caris",SG,28.4,"$6,300",bkn,v cha, 112-123,23:46,   14pt 7rb 4as 1bl 3to 2trey 6-11fg
"Williams, Louis",SG,27.6,"$7,600",lac,@ sac, 116-109,28:11,   17pt 3rb 4as 1st 2to 6-17fg 5-9ft
"Gilgeous-Alexander, Shai",PG,27.5,"$3,900",lac,@ sac, 116-109,32:24,   15pt 5rb 1as 2st 1to 3trey 6-13fg
"Lamb, Jeremy",SG,26.2,"$6,400",cha,@ bkn, 123-112,34:43,   22pt 1rb 1bl 1trey 7-15fg 7-7ft
"Dunn, Kris",PG,26.2,"$6,000",chi,@ atl, 168-161,31:46,   14pt 1rb 6as 1bl 1to 3trey 5-11fg 1-2ft
"Beverley, Patrick",PG,25.9,"$5,900",lac,@ sac, 116-109,31:16,   12pt 7rb 3as 1bl 2to 2trey 5-8fg
"Parker, Tony",PG,23.9,"$3,500",cha,@ bkn, 123-112,18:26,   12pt 2rb 5as 1bl 1to 6-12fg
"Smart, Marcus",SG,23.4,"$5,400",bos,v was, 107-96,30:28,   16pt 2rb 2st 1to 4trey 6-7fg
"Connaughton, Pat",SG,23,"$3,900",mil,@ lal, 131-120,25:43,   9pt 5rb 4as 1bl 1to 1trey 4-6fg
"Harrison, Shaquille",PG,22.6,"$3,600",chi,@ atl, 168-161,15:02,   13pt 3rb 2as 1st 4-6fg 5-7ft
"Selden, Wayne",SG,22.4,"$3,800",chi,@ atl, 168-161,31:49,   5pt 2rb 4as 3st 1-6fg 3-6ft
"Dinwiddie, Spencer",PG,22,"$6,300",bkn,v cha, 112-123,23:17,   15pt 4as 1st 2to 1trey 6-13fg 2-3ft
"Daniels, Troy",SG,21.8,"$3,600",pho,v nor, 116-130,16:50,   15pt 4rb 1st 1to 4trey 5-9fg 1-1ft
"Bogdanovic, Bogdan",SG,21.2,"$6,400",sac,v lac, 109-116,35:16,   9pt 6rb 2as 1st 1to 1trey 3-15fg 2-2ft
"Huerter, Kevin",SG,20.4,"$4,200",atl,v chi, 161-168,30:04,   15pt 2rb 1st 3trey 6-12fg
"Johnson, Tyler",PG,18.1,"$5,700",pho,v nor, 116-130,28:33,   3pt 3rb 5as 1st 1bl 2to 1trey 1-7fg
"Arcidiacono, Ryan",PG,17.7,"$3,900",chi,@ atl, 168-161,37:56,   10pt 6rb 1as 1to 2trey 3-5fg 2-2ft
"Rozier, Terry",PG,17.6,"$6,400",bos,v was, 107-96,18:24,   6pt 3rb 2as 2st 1to 3-7fg
"Brown, Jaylen",SG,17.1,"$5,000",bos,v was, 107-96,26:45,   13pt 3rb 1as 1to 1trey 4-13fg 4-4ft
"Jackson, Frank",PG,15,"$3,900",nor,@ pho, 130-116,24:59,   9pt 5rb 1st 3to 3trey 3-6fg
"Caldwell-Pope, Kentavious",SG,14.6,"$3,500",lal,v mil, 120-131,22:31,   7pt 3rb 2as 1st 2to 1trey 3-5fg
"Burks, Alec",SG,13.6,"$3,500",sac,v lac, 109-116,13:30,   4pt 3rb 1st 1bl 2-4fg
"Curry, Seth",PG,13.4,"$3,500",por,@ tor, 117-119,18:43,   9pt 2rb 1st 1to 1trey 3-7fg 2-2ft
"Bazemore, Kent",SG,13.4,"$5,200",atl,v chi, 161-168,30:44,   4pt 2rb 2as 2st 2to 1trey 1-8fg 1-2ft
"Melton, De'Anthony",PG,13.4,"$3,500",pho,v nor, 116-130,17:04,   6pt 2rb 2as 1st 1to 2trey 2-7fg
"Snell, Tony",SG,12.8,"$3,500",mil,@ lal, 131-120,22:00,   2pt 4rb 2as 1st 1-5fg
"Green, Danny",SG,12.7,"$4,200",tor,v por, 119-117,23:39,   11pt 1rb 1as 1to 3trey 4-5fg
"Hart, Josh",SG,11.9,"$3,500",lal,v mil, 120-131,14:56,   5pt 2rb 1as 1bl 1trey 2-3fg
"Luwawu, Timothe",SG,10.9,"$3,500",chi,@ atl, 168-161,14:19,   4pt 2rb 1as 1st 2-5fg
"Adams, Jaylen",SG,9.6,"$3,500",atl,v chi, 161-168,11:52,   3pt 3rb 2as 1trey 1-4fg
"Graham, Treveon",SG,9.4,"$3,500",bkn,v cha, 112-123,17:53,   5pt 2rb 1bl 1to 1trey 2-5fg
"McCaw, Patrick",SG,9.2,"$3,700",tor,v por, 119-117,11:13,   0pt 1rb 3st 1to
"Crabbe, Allen",SG,8.9,"$4,000",bkn,v cha, 112-123,22:44,   5pt 2rb 1as 1trey 2-4fg
"Bullock, Reggie",SG,8.6,"$4,800",lal,v mil, 120-131,25:39,   5pt 3rb 1trey 2-5fg
"Lin, Jeremy",PG,8.5,"$4,200",tor,v por, 119-117,16:30,   8pt 1as 1to 4-8fg
"Temple, Garrett",SG,5.7,"$3,500",lac,@ sac, 116-109,15:01,   0pt 1rb 3as 0-1fg
"Ferrell, Yogi",PG,3.2,"$3,500",sac,v lac, 109-116,8:34,   2pt 1rb 0-3fg 2-2ft
"Randle, Chasson",SG,3,"$3,500",was,@ bos, 96-107,9:21,   0pt 1st 0-2fg
"Canaan, Isaiah",PG,1.2,"$3,500",mil,@ lal, 131-120,2:54,   0pt 1rb
"Anderson, Justin",SG,0.5,"$3,500",atl,v chi, 161-168,4:56,   0pt 1as 1to
"Thornwell, Sindarius",SG,0,"$3,500",lac,@ sac, 116-109,00:16,   0pt
"Mason III, Frank",SG,0,"$3,500",sac,v lac, 109-116,DNP,   
"Simons, Anfernee",SG,0,"$3,500",por,@ tor, 117-119,DNP,   
"Blakeney, Antonio",SG,0,"$3,500",chi,@ atl, 168-161,DNP,   
"Clark, Ian",SG,0,"$3,500",nor,@ pho, 130-116,DNP,   
"Mack, Shelvin",PG,0,"$3,800",cha,@ bkn, 123-112,DNP,   
"Trent Jr., Gary",SG,0,"$3,500",por,@ tor, 117-119,DNP,   
"Monk, Malik",SG,0,"$3,500",cha,@ bkn, 123-112,DNP,   
"Crawford, Jamal",SG,0,"$4,000",pho,v nor, 116-130,DNP,   
"Caruso, Alex",PG,0,"$3,500",lal,v mil, 120-131,DNP,   
"Meeks, Jodie",SG,0,"$3,500",tor,v por, 119-117,DNP,   
"Okobo, Elie",PG,0,"$3,500",pho,v nor, 116-130,DNP,   
"Sampson, Brandon",SG,0,"$3,500",chi,@ atl, 168-161,DNP,   
"Wanamaker, Brad",PG,0,"$3,500",bos,v was, 107-96,DNP,   
"Chealey, Joe",PG,0,"$3,500",cha,@ bkn, 123-112,NA,   
"Sibert, Jordan",SG,0,"$3,500",atl,v chi, 161-168,NA,   
"Dozier, PJ",SG,0,"$3,500",bos,v was, 107-96,NA,   
"Evans, Jawun",PG,0,"$3,500",pho,v nor, 116-130,NA,   
"Loyd, Jordan",PG,0,"$3,500",tor,v por, 119-117,NA,   
"Robinson, Jerome",PG,0,"$3,500",lac,@ sac, 116-109,NA,   
"Alkins, Rawle",SG,0,"$3,500",chi,@ atl, 168-161,NA,   
"Macura, J.P.",SG,0,"$3,500",cha,@ bkn, 123-112,NA,   
"Graham, Devonte'",PG,0,"$3,600",cha,@ bkn, 123-112,NA,   
"Hill, George",PG,0,"$3,500",mil,@ lal, 131-120,NA,   
"Ball, Lonzo",PG,0,"$7,500",lal,v mil, 120-131,NA,   
"McRae, Jordan",SG,0,"$3,500",was,@ bos, 96-107,NA,   
"DiVincenzo, Donte",SG,0,"$3,500",mil,@ lal, 131-120,NA,   
"Brown, Sterling",SG,0,"$3,500",mil,@ lal, 131-120,NA,   
"Hunter, R.J.",SG,0,"$3,500",bos,v was, 107-96,NA,   
"Duval, Trevon",PG,0,"$3,500",mil,@ lal, 131-120,NA,   
"VanVleet, Fred",PG,0,"$4,600",tor,v por, 119-117,NA,   
"Bluiett, Trevon",SG,0,"$3,500",nor,@ pho, 130-116,NA,   
"Wallace, Tyrone",SG,-1,"$3,500",lac,@ sac, 116-109,2:54,   0pt 1to
"Napier, Shabazz",PG,-1,"$3,900",bkn,v cha, 112-123,3:53,   0pt 1to
"Markkanen, Lauri",PF,59.4,"$9,000",chi,@ atl, 168-161,53:53,   31pt 17rb 2as 1st 1bl 1to 3trey 9-18fg 10-12ft
"Leonard, Kawhi",SF,56.1,"$9,500",tor,v por, 119-117,34:25,   38pt 3rb 5as 3st 2to 2trey 14-22fg 8-8ft
"James, LeBron",SF,54.4,"$12,400",lal,v mil, 120-131,38:49,   31pt 7rb 10as 1st 3to 3trey 10-19fg 8-10ft
"Porter, Otto",SF,49,"$7,200",chi,@ atl, 168-161,54:34,   31pt 10rb 4as 1st 3to 7trey 10-25fg 4-4ft
"Antetokounmpo, Giannis",SF,48,"$11,000",mil,@ lal, 131-120,32:30,   16pt 15rb 6as 3bl 4to 7-14fg 2-4ft
"Ingram, Brandon",SF,46.6,"$7,400",lal,v mil, 120-131,39:15,   31pt 8rb 2as 1bl 1trey 13-21fg 4-5ft
"Davis, Anthony",PF,43.1,"$7,600",nor,@ pho, 130-116,21:18,   17pt 8rb 3as 2st 3bl 3to 1trey 7-11fg 2-4ft
"Oubre, Kelly",SF,38,"$7,300",pho,v nor, 116-130,30:11,   19pt 5rb 2as 4st 2to 1trey 8-22fg 2-3ft
"Diallo, Cheick",PF,35.7,"$4,300",nor,@ pho, 130-116,21:07,   15pt 11rb 1as 2st 7-9fg 1-2ft
"Tatum, Jayson",PF,35.1,"$6,400",bos,v was, 107-96,31:18,   10pt 8rb 3as 5st 4to 4-13fg 2-2ft
"Gallinari, Danilo",SF,33.3,"$6,800",lac,@ sac, 116-109,29:34,   19pt 9rb 3as 1to 1trey 5-12fg 8-9ft
"Batum, Nicolas",SF,32.7,"$6,100",cha,@ bkn, 123-112,39:41,   17pt 6rb 5as 1bl 2to 4trey 6-11fg 1-2ft
"Moore, E'Twaun",SF,32.1,"$3,600",nor,@ pho, 130-116,21:52,   20pt 3rb 3as 2st 2to 4trey 5-9fg 6-6ft
"Prince, Taurean",SF,31.6,"$4,800",atl,v chi, 161-168,37:20,   17pt 3rb 4as 2st 1to 3trey 7-10fg
"Harkless, Maurice",SF,30.8,"$5,300",por,@ tor, 117-119,26:45,   11pt 4rb 4as 3st 5-9fg 1-2ft
"Carroll, DeMarre",SF,30.5,"$4,400",bkn,v cha, 112-123,26:10,   20pt 5rb 1as 1bl 3trey 5-10fg 7-8ft
"Layman, Jake",SF,29.9,"$4,000",por,@ tor, 117-119,26:59,   13pt 7rb 1as 2st 1bl 2to 1trey 5-10fg 2-3ft
"Morris, Marcus",PF,29.8,"$4,900",bos,v was, 107-96,27:26,   17pt 9rb 1bl 1to 3trey 7-17fg 0-2ft
"Harrell, Montrezl",PF,29.1,"$6,900",lac,@ sac, 116-109,29:54,   15pt 8rb 1as 1st 1bl 3to 5-13fg 5-6ft
"Randle, Julius",PF,28.1,"$8,800",nor,@ pho, 130-116,27:51,   22pt 3rb 3as 2to 1trey 8-14fg 5-7ft
"Carter, Vince",SF,27.9,"$3,700",atl,v chi, 161-168,44:53,   13pt 7rb 1as 1st 1bl 1to 3trey 5-14fg
"Giles, Harry",PF,26,"$4,800",sac,v lac, 109-116,16:34,   15pt 5rb 2as 1st 1to 7-13fg 1-2ft
"Green, Jeff",SF,25.8,"$4,800",was,@ bos, 96-107,32:41,   15pt 4rb 1st 1bl 2trey 4-9fg 5-6ft
"Bembry, DeAndre",SF,25.4,"$4,500",atl,v chi, 161-168,36:33,   13pt 7rb 2as 1st 2to 1trey 6-11fg
"Theis, Daniel",PF,24.5,"$3,500",bos,v was, 107-96,18:03,   11pt 5rb 1as 2st 1trey 5-9fg
"Harris, Joe",SF,24.4,"$4,900",bkn,v cha, 112-123,28:00,   9pt 7rb 2as 1st 1bl 2to 1trey 4-7fg
"Holmes, Richaun",PF,24.3,"$4,000",pho,v nor, 116-130,19:27,   10pt 4rb 1as 2st 1bl 1to 3-7fg 4-6ft
"Kaminsky, Frank",PF,23.9,"$3,500",cha,@ bkn, 123-112,24:05,   15pt 7rb 1as 1bl 4to 1trey 7-12fg
"Siakam, Pascal",PF,23.8,"$7,500",tor,v por, 119-117,34:58,   16pt 4rb 4as 3to 2trey 4-8fg 6-8ft
"Bridges, Mikal",SF,23.4,"$4,900",pho,v nor, 116-130,27:35,   7pt 2rb 4as 3st 1to 1trey 2-2fg 2-2ft
"Green, JaMychal",PF,23.2,"$3,800",lac,@ sac, 116-109,19:31,   8pt 11rb 1bl 1to 1trey 3-7fg 1-2ft
"Kuzma, Kyle",PF,22.7,"$7,000",lal,v mil, 120-131,34:23,   12pt 6rb 3as 1to 1trey 5-18fg 1-1ft
"Williams, Marvin",PF,22.6,"$5,500",cha,@ bkn, 123-112,38:21,   11pt 8rb 2as 1to 1trey 5-8fg
"Barnes, Harrison",SF,21.4,"$5,600",sac,v lac, 109-116,37:54,   15pt 2rb 4as 2to 1trey 5-10fg 4-4ft
"Mirotic, Nikola",SF,21,"$5,800",mil,@ lal, 131-120,22:05,   11pt 5rb 2as 1st 2to 1trey 4-7fg 2-2ft
"Ilyasova, Ersan",PF,20.9,"$3,800",mil,@ lal, 131-120,23:40,   12pt 2rb 1as 2st 1to 2trey 4-8fg 2-2ft
"Aminu, Al-Farouq",PF,20.9,"$5,200",por,@ tor, 117-119,21:01,   10pt 2rb 3as 2bl 2to 2trey 4-9fg
"Parker, Jabari",SF,20,"$5,500",was,@ bos, 96-107,22:18,   12pt 5rb 4as 4to 1trey 5-10fg 1-3ft
"Brown Jr., Troy",SF,19.3,"$3,500",was,@ bos, 96-107,13:21,   7pt 4rb 1as 1st 1bl 3-7fg 1-1ft
"Brewer, Corey",SF,17.9,"$3,500",sac,v lac, 109-116,18:51,   8pt 2rb 3as 1st 4-5fg
"Williams, Kenrich",SF,17.6,"$5,200",nor,@ pho, 130-116,28:07,   6pt 8rb 1bl 1to 2trey 2-3fg
"Bjelica, Nemanja",SF,17.6,"$3,900",sac,v lac, 109-116,13:07,   5pt 3rb 3bl 1trey 2-4fg
"Portis, Bobby",PF,17.2,"$6,700",was,@ bos, 96-107,27:43,   7pt 11rb 3to 2-8fg 3-4ft
"Spellman, Omari",PF,17,"$3,700",atl,v chi, 161-168,18:51,   9pt 5rb 2as 1to 1trey 3-8fg 2-2ft
"Miller, Darius",SF,16,"$4,000",nor,@ pho, 130-116,22:22,   8pt 4as 1st 1to 2trey 3-7fg
"Bridges, Miles",SF,15.7,"$4,000",cha,@ bkn, 123-112,17:57,   7pt 1rb 1as 2st 1trey 3-5fg
"Hollis-Jefferson, Rondae",PF,14.3,"$4,100",bkn,v cha, 112-123,15:16,   6pt 4rb 3as 1to 3-3fg
"Ariza, Trevor",SF,14.2,"$6,600",was,@ bos, 96-107,34:40,   6pt 6rb 2as 1bl 5to 2-10fg 2-2ft
"Hayward, Gordon",SF,13.8,"$4,900",bos,v was, 107-96,24:09,   3pt 4rb 4as 1bl 3to 0-2fg 3-4ft
"Ibaka, Serge",PF,13.4,"$6,000",tor,v por, 119-117,15:39,   2pt 7rb 1bl 0-5fg 2-2ft
"Bender, Dragan",PF,12.4,"$3,500",pho,v nor, 116-130,16:33,   8pt 2rb 1st 1to 2trey 3-4fg
"Jackson, Josh",PF,12.1,"$5,500",pho,v nor, 116-130,21:41,   6pt 3rb 3as 2to 2-8fg 2-2ft
"Powell, Norman",SF,10.2,"$3,500",tor,v por, 119-117,17:10,   4pt 1rb 2as 1bl 1to 2-5fg
