Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Biyombo, Bismack",C,3.2,"$3,500",cha,@ hou, 106-118,6:49,   0pt 1rb 1bl 1to 0-1fg
"Udoh, Ekpe",C,3.2,"$3,500",uta,v okc, 89-98,1:32,   2pt 1rb 1-1fg
"Bryant, Thomas",C,2.5,"$4,000",was,v sac, 121-115,13:44,   2pt 1as 1to 0-2fg 2-2ft
"Zeller, Cody",C,0,"$5,400",cha,@ hou, 106-118,DNP,   
"Koufos, Kosta",C,0,"$3,500",sac,@ was, 115-121,DNP,   
"Mahinmi, Ian",C,0,"$3,500",was,v sac, 121-115,DNP,   
"Hilario, Nene",C,0,"$3,500",hou,v cha, 118-106,DNP,   
"Bradley, Tony",C,0,"$3,500",uta,v okc, 89-98,NA,   
"Thompson, Tristan",C,0,"$4,300",cle,v tor, 126-101,NA,   
"Delgado, Angel",C,0,"$3,500",lac,v bos, 140-115,NA,   
"Howard, Dwight",C,0,"$6,200",was,v sac, 121-115,NA,   
