Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Waiters, Dion",SG,31.3,"$4,100",mia,v det, 108-74,27:38,   14pt 4rb 3as 2st 1bl 1to 4trey 5-12fg 0-2ft
"Augustin, D.J.",PG,27.7,"$4,300",orl,@ was, 90-100,33:13,   16pt 1rb 7as 4trey 6-15fg
"Dragic, Goran",PG,23.4,"$4,400",mia,v det, 108-74,18:50,   10pt 2rb 4as 2st 1to 2trey 4-9fg
"LeVert, Caris",SG,21.2,"$5,300",bkn,@ okc, 96-108,18:53,   8pt 6rb 4as 1trey 3-10fg 1-1ft
"Johnson, Tyler",PG,18.8,"$5,500",pho,v uta, 97-114,31:45,   15pt 4rb 2as 4to 3trey 4-10fg 4-4ft
"Satoransky, Tomas",PG,18.7,"$6,800",was,v orl, 100-90,37:14,   2pt 6rb 7as 1to 1-8fg
"Kennard, Luke",SG,18.6,"$5,000",det,@ mia, 74-108,28:46,   10pt 3rb 4as 1to 2trey 4-9fg
"Rubio, Ricky",PG,18.6,"$6,400",uta,@ pho, 114-97,21:44,   6pt 3rb 4as 1bl 1-7fg 4-5ft
"Wade, Dwyane",SG,18.1,"$5,800",mia,v det, 108-74,22:00,   11pt 3rb 1as 1bl 1to 2-9fg 7-8ft
"Fournier, Evan",SG,17.8,"$5,400",orl,@ was, 90-100,31:56,   8pt 4rb 4as 1to 2trey 3-9fg
"Ellington, Wayne",SG,17.7,"$3,600",det,@ mia, 74-108,25:15,   11pt 1rb 1as 2st 2to 3trey 3-7fg 2-2ft
"Gordon, Eric",SG,17,"$5,600",hou,v gsw, 104-106,31:14,   17pt 2as 3to 3trey 6-12fg 2-2ft
"Dorsey, Tyler",SG,16.6,"$3,500",mem,@ atl, 111-132,20:18,   8pt 3rb 1st 1bl 1to 2trey 3-7fg
"Adams, Jaylen",SG,16.1,"$3,500",atl,v mem, 132-111,23:11,   8pt 3rb 5as 3to 2trey 3-7fg
"Randle, Chasson",SG,15.4,"$3,500",was,v orl, 100-90,21:24,   13pt 2rb 3trey 5-7fg
"Shumpert, Iman",SG,15.1,"$3,500",hou,v gsw, 104-106,14:03,   4pt 3rb 1as 1st 1bl 2-6fg
"Iguodala, Andre",SG,15,"$4,300",gsw,@ hou, 106-104,25:04,   3pt 5rb 4as 1trey 1-4fg
"Holiday, Justin",SG,14.6,"$3,600",mem,@ atl, 111-132,18:16,   6pt 3rb 1st 1bl 1to 2trey 2-6fg
"Ferguson, Terrance",SG,14.3,"$3,500",okc,v bkn, 108-96,29:13,   2pt 4rb 3as 1st 0-3fg 2-2ft
"Ross, Terrence",SG,14.1,"$5,600",orl,@ was, 90-100,29:24,   7pt 3rb 1as 1bl 1to 3-13fg 1-1ft
"Burton, Deonte",SG,12.4,"$3,500",okc,v bkn, 108-96,15:01,   7pt 2rb 1st 1trey 3-7fg
"Schroder, Dennis",SG,11.4,"$5,300",okc,v bkn, 108-96,28:30,   7pt 2rb 2as 1to 1trey 3-10fg
"Jackson, Reggie",PG,10.7,"$5,100",det,@ mia, 74-108,23:34,   8pt 1rb 3as 3to 3-15fg 2-2ft
"Neto, Raul",PG,10.5,"$3,500",uta,@ pho, 114-97,11:16,   0pt 5as 1st 0-3fg
"Crabbe, Allen",SG,10.2,"$4,300",bkn,@ okc, 96-108,35:09,   8pt 1rb 2as 2to 2trey 3-9fg
"Anderson, Justin",SG,9.4,"$3,500",atl,v mem, 132-111,6:16,   4pt 2rb 1st 2-5fg
"Galloway, Langston",SG,9,"$3,600",det,@ mia, 74-108,20:43,   3pt 2as 1st 1trey 1-5fg
"Brown, Bruce",SG,8.7,"$3,500",det,@ mia, 74-108,9:34,   0pt 1rb 1as 1st 1bl 0-1fg
"Livingston, Shaun",PG,8.7,"$3,500",gsw,@ hou, 106-104,18:16,   2pt 1rb 3as 1st 2to 1-4fg
"Daniels, Troy",SG,8.7,"$3,500",pho,v uta, 97-114,8:25,   6pt 1rb 1as 3-3fg
"Thomas, Khyri",SG,7.7,"$3,500",det,@ mia, 74-108,5:51,   2pt 1rb 1as 1bl 1-5fg
"Korver, Kyle",SG,7.7,"$3,900",uta,@ pho, 114-97,13:03,   6pt 1rb 1as 1to 2trey 2-6fg
"Crawford, Jamal",SG,7.2,"$3,500",pho,v uta, 97-114,14:13,   4pt 1rb 2as 1to 2-3fg
"Smith, Ishmael",PG,6.9,"$4,300",det,@ mia, 74-108,18:35,   4pt 2rb 1as 1to 2-6fg
"Cook, Quinn",PG,6.2,"$3,500",gsw,@ hou, 106-104,12:37,   7pt 1rb 2to 1trey 3-3fg
"Bazemore, Kent",SG,5.9,"$5,200",atl,v mem, 132-111,17:25,   0pt 2rb 1as 1bl 1to 0-6fg
"Bradley, Avery",SG,5.7,"$6,000",mem,@ atl, 111-132,19:15,   5pt 1rb 1as 2to 2-8fg 1-1ft
"Grant, Jerian",PG,4.5,"$3,500",orl,@ was, 90-100,14:47,   4pt 1as 1to 2-2fg
"Mykhailiuk, Sviatoslav",SG,4.2,"$3,500",det,@ mia, 74-108,5:51,   0pt 1rb 1st 0-2fg
"Rivers, Austin",SG,4,"$3,500",hou,v gsw, 104-106,20:18,   2pt 1st 1to 1-1fg
"McGruder, Rodney",SG,3.9,"$3,600",mia,v det, 108-74,13:06,   2pt 2rb 1as 2to 1-4fg
"Felton, Raymond",PG,3,"$3,500",okc,v bkn, 108-96,4:22,   0pt 1bl 0-1fg
"Okobo, Elie",PG,1.5,"$3,500",pho,v uta, 97-114,2:02,   0pt 1as
"Exum, Dante",PG,0.4,"$3,500",uta,@ pho, 114-97,9:12,   0pt 2rb 2to 0-2fg
"Lee, Damion",SG,0,"$3,500",gsw,@ hou, 106-104,2:49,   0pt 0-2fg
"Evans III, Jacob",SG,0,"$3,500",gsw,@ hou, 106-104,DNP,   
"Diallo, Hamidou",SG,0,"$3,500",okc,v bkn, 108-96,DNP,   
"Napier, Shabazz",PG,0,"$3,500",bkn,@ okc, 96-108,DNP,   
"Melton, De'Anthony",PG,0,"$3,500",pho,v uta, 97-114,DNP,   
"Caupain, Troy",PG,0,"$3,500",orl,@ was, 90-100,DNP,   
"Robinson, Duncan",SG,0,"$3,500",mia,v det, 108-74,NA,   
"Allen, Grayson",SG,0,"$3,500",uta,@ pho, 114-97,NA,   
"Evans, Jawun",PG,0,"$3,500",pho,v uta, 97-114,NA,   
"Roberson, Andre",SG,0,"$3,500",okc,v bkn, 108-96,NA,   
"Fultz, Markelle",SG,0,"$3,500",orl,@ was, 90-100,NA,   
"Briscoe, Isaiah",PG,0,"$3,600",orl,@ was, 90-100,NA,   
"Graham, Treveon",SG,0,"$3,500",bkn,@ okc, 96-108,NA,   
"Carter, Jevon",PG,0,"$3,500",mem,@ atl, 111-132,NA,   
"Calderon, Jose",PG,0,"$3,500",det,@ mia, 74-108,NA,   
"McRae, Jordan",SG,0,"$3,500",was,v orl, 100-90,NA,   
"Lucas, Kalin",PG,0,"$3,500",det,@ mia, 74-108,NA,   
"Mitrou-Long, Nazareth",SG,0,"$3,500",uta,@ pho, 114-97,NA,   
"Whitehead, Isaiah",PG,0,"$3,500",det,@ mia, 74-108,NA,   
"Collins, John",PF,50.9,"$8,800",atl,v mem, 132-111,25:22,   27pt 12rb 1as 1st 2bl 1to 1trey 11-17fg 4-5ft
"George, Paul",SF,50.3,"$10,000",okc,v bkn, 108-96,36:55,   25pt 9rb 3as 2st 2bl 2to 3trey 9-18fg 4-4ft
"Favors, Derrick",PF,41.9,"$6,400",uta,@ pho, 114-97,25:46,   18pt 7rb 7as 1st 1bl 1to 1trey 8-14fg 1-2ft
"Richardson, Josh",SF,37.1,"$6,200",mia,v det, 108-74,30:56,   13pt 8rb 5as 2st 1bl 2to 2trey 5-10fg 1-2ft
"Miles, C.J.",SF,34.6,"$3,800",mem,@ atl, 111-132,32:37,   33pt 3rb 2to 8trey 11-16fg 3-4ft
"Gordon, Aaron",PF,33.8,"$7,100",orl,@ was, 90-100,33:50,   13pt 9rb 4as 1st 1bl 2to 3trey 4-13fg 2-2ft
"Ingles, Joe",SF,33.4,"$6,100",uta,@ pho, 114-97,31:27,   15pt 2rb 6as 2st 1bl 2to 3trey 6-9fg
"Parker, Jabari",SF,31.3,"$5,800",was,v orl, 100-90,27:44,   19pt 9rb 1as 1st 3to 1trey 9-12fg 0-2ft
"Winslow, Justise",SF,31,"$5,800",mia,v det, 108-74,25:39,   16pt 5rb 2as 2st 2trey 7-11fg
"Oubre, Kelly",SF,26.8,"$7,000",pho,v uta, 97-114,31:14,   18pt 4rb 2as 1st 2to 8-15fg 2-4ft
"Holmes, Richaun",PF,26.5,"$3,700",pho,v uta, 97-114,15:06,   11pt 5rb 1as 2st 1bl 1to 3-6fg 5-6ft
"Grant, Jerami",PF,26.4,"$5,900",okc,v bkn, 108-96,28:21,   15pt 7rb 1bl 2trey 5-14fg 3-4ft
"Griffin, Blake",PF,25.3,"$8,100",det,@ mia, 74-108,29:58,   13pt 4rb 3as 1st 1bl 3to 2trey 4-9fg 3-4ft
"Prince, Taurean",SF,25.1,"$5,200",atl,v mem, 132-111,25:08,   15pt 3rb 3as 1st 1to 3trey 6-11fg
"Isaac, Jonathan",SF,24.8,"$6,000",orl,@ was, 90-100,27:21,   13pt 9rb 2as 2to 3trey 5-12fg
"Harris, Joe",SF,24.2,"$4,500",bkn,@ okc, 96-108,30:41,   13pt 6rb 2as 1bl 2to 3trey 4-8fg 2-2ft
"Davis, Ed",PF,24.2,"$3,600",bkn,@ okc, 96-108,17:32,   6pt 11rb 1st 1bl 1to 3-6fg
"Jones, Derrick",SF,22.3,"$3,500",mia,v det, 108-74,31:24,   8pt 4rb 3as 2st 1to 1trey 3-7fg 1-2ft
"Bridges, Mikal",SF,20.6,"$4,900",pho,v uta, 97-114,33:20,   2pt 3rb 4as 3st 1-5fg
"Kurucs, Rodions",PF,20.5,"$4,600",bkn,@ okc, 96-108,27:08,   8pt 5rb 1as 2st 1bl 4to 1trey 3-9fg 1-4ft
"Bembry, DeAndre",SF,18.8,"$3,800",atl,v mem, 132-111,22:52,   2pt 4rb 4as 2st 1bl 3to 1-3fg
"Crowder, Jae",SF,17.6,"$5,200",uta,@ pho, 114-97,23:54,   12pt 3rb 2as 1to 1trey 4-12fg 3-3ft
"Green, Draymond",PF,17.5,"$6,600",gsw,@ hou, 106-104,36:43,   2pt 5rb 5as 1st 1bl 4to 1-5fg
"Olynyk, Kelly",PF,17.1,"$5,600",mia,v det, 108-74,21:27,   9pt 3rb 1as 1bl 2-4fg 5-5ft
"Brown Jr., Troy",SF,17.1,"$3,500",was,v orl, 100-90,16:54,   6pt 3rb 3as 1st 3-7fg
"Birch, Khem",PF,16.9,"$3,600",orl,@ was, 90-100,13:13,   7pt 7rb 1as 2-7fg 3-4ft
"Adebayo, Bam",PF,16.5,"$5,900",mia,v det, 108-74,16:57,   10pt 5rb 1as 1to 3-3fg 4-4ft
"Rabb, Ivan",PF,16.5,"$3,500",mem,@ atl, 111-132,24:39,   4pt 5rb 3as 1st 1to 0-5fg 4-4ft
"O'Neale, Royce",SF,14.7,"$4,300",uta,@ pho, 114-97,21:22,   4pt 6rb 1as 1st 1to 2-3fg
"Sefolosha, Thabo",SF,14.2,"$3,500",uta,@ pho, 114-97,11:58,   7pt 1rb 1st 1bl 1trey 2-5fg 2-2ft
"Portis, Bobby",PF,13.7,"$6,900",was,v orl, 100-90,22:36,   6pt 6rb 1as 1to 3-11fg
"Tucker, P.J.",PF,12.9,"$4,800",hou,v gsw, 104-106,35:28,   3pt 2rb 1as 1st 1bl 1trey 1-7fg
"Carter, Vince",SF,12.7,"$3,600",atl,v mem, 132-111,16:22,   10pt 1rb 1as 2trey 4-8fg
"Iwundu, Wes",SF,12.4,"$3,600",orl,@ was, 90-100,21:29,   2pt 2rb 4as 1st 1to 1-2fg
"Green, Jeff",SF,12.2,"$4,500",was,v orl, 100-90,27:33,   8pt 1rb 1st 1trey 1-5fg 5-6ft
"Robinson III, Glenn",SF,11.9,"$3,500",det,@ mia, 74-108,16:04,   6pt 2rb 1as 1st 1to 3-4fg
"Parsons, Chandler",SF,11.9,"$3,500",mem,@ atl, 111-132,15:23,   2pt 2rb 3as 1st 1-4fg
"Jackson, Josh",PF,11.7,"$4,400",pho,v uta, 97-114,21:15,   9pt 1rb 1as 1trey 4-10fg
"McKinnie, Alfonzo",SF,11,"$3,500",gsw,@ hou, 106-104,14:05,   5pt 5rb 1trey 2-5fg
"Green, Gerald",SF,9.2,"$3,600",hou,v gsw, 104-106,15:24,   9pt 1rb 1to 3trey 3-6fg
"Bender, Dragan",PF,8.1,"$3,500",pho,v uta, 97-114,14:10,   3pt 3rb 1as 1trey 1-1fg
"Dudley, Jared",SF,8,"$3,500",bkn,@ okc, 96-108,18:17,   6pt 1st 1to 2trey 2-3fg
"Caboclo, Bruno",SF,7.6,"$3,600",mem,@ atl, 111-132,10:30,   3pt 3rb 2as 2to 1trey 1-2fg
"Haslem, Udonis",PF,6.8,"$3,500",mia,v det, 108-74,6:30,   2pt 4rb 1-2fg
"Faried, Kenneth",PF,6.6,"$5,600",hou,v gsw, 104-106,13:20,   3pt 3rb 1-2fg 1-2ft
"Nader, Abdel",SF,6.1,"$3,500",okc,v bkn, 108-96,13:49,   2pt 3rb 1as 1to 0-3fg 2-2ft
"Ariza, Trevor",SF,4.6,"$6,400",was,v orl, 100-90,22:05,   2pt 3rb 1to 1-6fg
"Niang, Georges",PF,2.7,"$3,500",uta,@ pho, 114-97,2:01,   0pt 1rb 1as 0-1fg
"Johnson, B.J.",SF,2,"$3,500",atl,v mem, 132-111,3:39,   2pt 0-2fg 2-2ft
"Pinson, Theo",SF,0,"$3,500",bkn,@ okc, 96-108,00:47,   0pt
"Clark, Gary",SF,0,"$3,500",hou,v gsw, 104-106,DNP,   
"Jones, Terrence",PF,0,"$3,500",hou,v gsw, 104-106,DNP,   
"Frazier, Melvin",SF,0,"$3,500",orl,@ was, 90-100,DNP,   
"Spalding, Ray",PF,0,"$3,500",pho,v uta, 97-114,DNP,   
"Morris, Markieff",PF,0,"$3,500",okc,v bkn, 108-96,DNP,   
"Hollis-Jefferson, Rondae",PF,0,"$3,500",bkn,@ okc, 96-108,DNP,   
"Martin, Jarell",PF,0,"$3,500",orl,@ was, 90-100,DNP,   
"Patterson, Patrick",PF,0,"$3,500",okc,v bkn, 108-96,DNP,   
"House, Danuel",SF,0,"$3,500",hou,v gsw, 104-106,DNP,   
"Johnson, James",PF,0,"$4,000",mia,v det, 108-74,DNP,   
"Dekker, Sam",SF,0,"$3,500",was,v orl, 100-90,DNP,   
"Jerebko, Jonas",PF,0,"$3,500",gsw,@ hou, 106-104,DNP,   
"Edwards, Vincent",SF,0,"$3,500",hou,v gsw, 104-106,DNP,   
"Johnson, Wesley",SF,0,"$3,500",was,v orl, 100-90,DNP,   
"Jefferson, Amile",PF,0,"$3,500",orl,@ was, 90-100,DNP,   
"Watanabe, Yuta",SF,0,"$3,500",mem,@ atl, 111-132,NA,   
"Robinson, Devin",SF,0,"$3,500",was,v orl, 100-90,NA,   
"Musa, Dzanan",SF,0,"$3,500",bkn,@ okc, 96-108,NA,   
"Poythress, Alex",PF,0,"$3,600",atl,v mem, 132-111,NA,   
"Anderson, Kyle",SF,0,"$5,100",mem,@ atl, 111-132,NA,   
"Durant, Kevin",SF,0,"$9,800",gsw,@ hou, 106-104,NA,   
"Washburn, Julian",SF,0,"$3,500",mem,@ atl, 111-132,NA,   
"Leuer, Jon",PF,0,"$3,500",det,@ mia, 74-108,NA,   
"Warren, T.J.",SF,0,"$5,000",pho,v uta, 97-114,NA,   
"King, George",SF,0,"$3,500",pho,v uta, 97-114,NA,   
"Maten, Yante",PF,0,"$3,500",mia,v det, 108-74,NA,   
"Grantham, Donte",SF,0,"$3,500",okc,v bkn, 108-96,NA,   
"Derrickson, Marcus",PF,0,"$3,500",gsw,@ hou, 106-104,NA,   
"Carroll, DeMarre",SF,0,"$3,800",bkn,@ okc, 96-108,NA,   
"Cavanaugh, Tyler",PF,0,"$3,500",uta,@ pho, 114-97,NA,   
"Williams, Alan",PF,0,"$3,500",bkn,@ okc, 96-108,NA,   
"Hartenstein, Isaiah",PF,0,"$3,500",hou,v gsw, 104-106,NA,   
"Spellman, Omari",PF,0,"$3,700",atl,v mem, 132-111,NA,   
"Jackson, Jaren",PF,0,"$5,800",mem,@ atl, 111-132,NA,   
"Anderson, Ryan",PF,-1,"$3,500",mia,v det, 108-74,5:51,   0pt 1to 0-1fg
"Cousins, DeMarcus",C,49.1,"$8,500",gsw,@ hou, 106-104,31:35,   27pt 8rb 7as 2st 4to 1trey 11-16fg 4-4ft
"Gobert, Rudy",C,44.5,"$9,800",uta,@ pho, 114-97,32:20,   18pt 20rb 1as 1st 2to 6-9fg 6-11ft
"Vucevic, Nikola",C,42.8,"$10,000",orl,@ was, 90-100,34:47,   20pt 14rb 2as 1st 1bl 3to 9-17fg 2-2ft
"Len, Alex",C,41.6,"$4,700",atl,v mem, 132-111,22:55,   20pt 8rb 4as 2bl 2trey 8-13fg 2-4ft
"Bryant, Thomas",C,39.5,"$3,700",was,v orl, 100-90,25:24,   21pt 10rb 1as 2bl 1to 1trey 9-12fg 2-2ft
"Capela, Clint",C,36.1,"$8,400",hou,v gsw, 104-106,39:43,   13pt 13rb 1as 1st 1bl 6-9fg 1-2ft
"Noah, Joakim",C,35.1,"$4,800",mem,@ atl, 111-132,23:52,   12pt 8rb 5as 1st 1bl 5-7fg 2-3ft
"Adams, Steven",C,29.9,"$6,900",okc,v bkn, 108-96,30:28,   13pt 7rb 1as 2st 1bl 2to 6-12fg 1-2ft
"Whiteside, Hassan",C,29.7,"$6,300",mia,v det, 108-74,19:42,   13pt 11rb 1as 1bl 1to 6-12fg 1-1ft
"Dedmon, Dewayne",C,28.7,"$5,800",atl,v mem, 132-111,21:26,   6pt 6rb 3as 2st 2bl 1to 3-9fg
"Ayton, Deandre",C,21.8,"$8,100",pho,v uta, 97-114,32:54,   2pt 9rb 2st 1bl 1-9fg
"Maker, Thon",C,21.2,"$3,600",det,@ mia, 74-108,17:57,   8pt 6rb 2bl 3-7fg 2-6ft
"Looney, Kevon",C,19.7,"$3,500",gsw,@ hou, 106-104,16:25,   6pt 6rb 1as 1st 1bl 1to 3-3fg
"Allen, Jarrett",C,18.5,"$6,500",bkn,@ okc, 96-108,30:28,   8pt 5rb 1as 1bl 3-4fg 2-2ft
"Drummond, Andre",C,16.8,"$10,200",det,@ mia, 74-108,24:00,   5pt 9rb 2bl 5to 1-3fg 3-4ft
"Noel, Nerlens",C,15,"$3,700",okc,v bkn, 108-96,17:32,   6pt 5rb 1bl 3-5fg
"Pachulia, Zaza",C,14.7,"$3,500",det,@ mia, 74-108,13:52,   4pt 6rb 3as 1to 2-4fg
"Valanciunas, Jonas",C,8,"$7,700",mem,@ atl, 111-132,19:31,   8pt 1bl 3to 3-8fg 2-2ft
"Bell, Jordan",C,5.1,"$3,600",gsw,@ hou, 106-104,11:21,   0pt 3rb 1as
"Zeller, Tyler",C,3.9,"$3,500",atl,v mem, 132-111,3:39,   0pt 2rb 1as
"Udoh, Ekpe",C,3.2,"$3,500",uta,@ pho, 114-97,2:02,   2pt 1rb 1-1fg
"Mahinmi, Ian",C,0,"$3,500",was,v orl, 100-90,DNP,   
"Bogut, Andrew",C,0,"$3,500",gsw,@ hou, 106-104,NA,   
"Mozgov, Timofey",C,0,"$3,500",orl,@ was, 90-100,NA,   
"Jones, Damian",C,0,"$3,500",gsw,@ hou, 106-104,NA,   
"Bradley, Tony",C,0,"$3,500",uta,@ pho, 114-97,NA,   
"Bamba, Mohamed",C,0,"$3,500",orl,@ was, 90-100,NA,   
"Howard, Dwight",C,0,"$6,200",was,v orl, 100-90,NA,   
"Hilario, Nene",C,0,"$3,500",hou,v gsw, 104-106,NA,   
"Plumlee, Miles",C,0,"$3,500",atl,v mem, 132-111,NA,   
