Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Hield, Buddy",SG,52.7,"$7,600",sac,v nyk, 115-108,34:34,   28pt 6rb 7as 2st 1bl 2to 3trey 9-18fg 7-7ft
"Rondo, Rajon",PG,52,"$6,100",lal,v lac, 105-113,38:19,   24pt 10rb 12as 1st 5to 4trey 10-18fg
"DeRozan, DeMar",SG,50.7,"$8,800",sas,v den, 104-103,37:27,   24pt 6rb 7as 3st 1bl 3to 11-19fg 2-3ft
"Trier, Allonzo",SG,44.6,"$4,200",nyk,@ sac, 108-115,30:12,   29pt 8rb 2st 3trey 8-16fg 10-15ft
"Beverley, Patrick",PG,42.8,"$6,000",lac,@ lal, 113-105,36:00,   13pt 9rb 4as 5st 2to 3trey 4-8fg 2-2ft
"White, Derrick",PG,41.3,"$6,200",sas,v den, 104-103,35:32,   11pt 4rb 9as 1st 3bl 1trey 4-13fg 2-2ft
"Smith Jr., Dennis",PG,41.1,"$7,000",nyk,@ sac, 108-115,28:32,   18pt 3rb 5as 3st 2bl 3to 2trey 8-17fg
"Holiday, Jrue",SG,40.4,"$9,200",nor,@ uta, 115-112,31:58,   30pt 2rb 4as 1st 1to 4trey 12-23fg 2-2ft
"Murray, Jamal",PG,38.4,"$6,900",den,@ sas, 103-104,28:20,   25pt 2rb 8as 1st 4to 6trey 8-19fg 3-3ft
"Booker, Devin",SG,37.5,"$8,700",pho,v mil, 114-105,39:13,   22pt 5rb 7as 1st 4to 2trey 8-18fg 4-4ft
"Russell, D'Angelo",SG,35.9,"$9,100",bkn,v dal, 127-88,21:38,   13pt 2rb 11as 2st 2to 1trey 6-13fg
"Johnson, Tyler",PG,35.8,"$5,100",pho,v mil, 114-105,34:36,   13pt 4rb 4as 4st 1trey 6-13fg
"Fox, De'Aaron",PG,35.3,"$8,400",sac,v nyk, 115-108,32:41,   16pt 4rb 3as 4st 2to 1trey 5-12fg 5-8ft
"Wade, Dwyane",SG,34.9,"$6,200",mia,v atl, 114-113,31:12,   23pt 2rb 5as 2bl 4to 1trey 10-17fg 2-4ft
