Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Lillard, Damian",PG,60.9,"$10,000",por,v ind, 106-98,40:10,   30pt 2rb 15as 3st 1bl 6to 4trey 9-16fg 8-9ft
"Doncic, Luka",SG,60.6,"$9,800",dal,v nor, 125-129,38:40,   29pt 13rb 10as 2st 5to 1trey 10-26fg 8-11ft
"Irving, Kyrie",PG,56,"$10,500",bos,v den, 105-114,36:10,   30pt 5rb 4as 4st 1bl 1to 2trey 10-23fg 8-8ft
"Curry, Stephen",PG,55.4,"$9,400",gsw,@ sas, 105-111,37:15,   25pt 7rb 8as 3st 1bl 2to 6trey 9-25fg 1-1ft
"Dragic, Goran",PG,54.5,"$4,100",mia,@ okc, 116-107,29:20,   26pt 5rb 11as 2st 6trey 9-17fg 2-2ft
"DeRozan, DeMar",SG,48.8,"$8,800",sas,v gsw, 111-105,38:01,   26pt 9rb 8as 1st 3to 9-17fg 8-9ft
"Payton, Elfrid",PG,47.5,"$9,300",nor,@ dal, 129-125,37:25,   19pt 10rb 11as 1st 3to 2trey 5-12fg 7-8ft
"Booker, Devin",SG,42.1,"$9,800",pho,v chi, 101-116,40:24,   25pt 8rb 7as 3to 1trey 9-24fg 6-10ft
"Wade, Dwyane",SG,41.3,"$5,400",mia,@ okc, 116-107,33:24,   25pt 4rb 5as 1st 1bl 2to 1trey 10-17fg 4-5ft
"VanVleet, Fred",PG,38.4,"$4,600",tor,v nyk, 128-92,28:23,   13pt 2rb 12as 1st 1bl 1to 2trey 5-9fg 1-1ft
"LaVine, Zach",SG,33.1,"$8,300",chi,@ pho, 116-101,32:31,   17pt 8rb 7as 1st 7to 2trey 5-10fg 5-5ft
"Sexton, Collin",PG,32.9,"$6,300",cle,v det, 126-119,32:53,   27pt 2rb 1as 2st 4to 5trey 10-16fg 2-2ft
"Hardaway Jr., Tim",SG,32.2,"$5,200",dal,v nor, 125-129,33:54,   21pt 6rb 2as 1st 1bl 5to 3trey 7-18fg 4-4ft
"Ellington, Wayne",SG,32.2,"$3,600",det,@ cle, 119-126,32:26,   25pt 1rb 2as 2st 3to 7trey 8-15fg 2-2ft
"Lowry, Kyle",PG,32.2,"$8,400",tor,v nyk, 128-92,26:21,   15pt 6rb 8as 2to 5trey 5-12fg 0-1ft
"Rubio, Ricky",PG,31.4,"$6,000",uta,@ was, 116-95,26:45,   8pt 2rb 10as 4st 6to 4-7fg
