Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"James, LeBron",-1,71.6,N/A,cle,gsw,away, 120-129,46:13,41,13,8,2,1,3,2,19,30,1,4
"Curry, Stephen",-1,58.2,N/A,gsw,cle,home, 129-120,40:48,34,6,10,3,0,4,2,10,20,12,15
"Durant, Kevin",-1,52.9,N/A,gsw,cle,home, 129-120,40:15,39,7,5,1,0,4,5,14,20,6,6
"Irving, Kyrie",-1,37.4,N/A,cle,gsw,away, 120-129,41:47,26,2,6,2,0,4,1,9,22,7,7
"Green, Draymond",-1,35.9,N/A,gsw,cle,home, 129-120,43:43,10,12,5,2,0,0,2,3,10,2,4
"Smith, J.R.",-1,34.1,N/A,cle,gsw,away, 120-129,40:49,25,3,1,0,2,0,7,9,11,0,1
"Thompson, Tristan",-1,30.1,N/A,cle,gsw,away, 120-129,29:52,15,8,3,1,1,3,0,6,8,3,4
"Iguodala, Andre",-1,27.1,N/A,gsw,cle,home, 129-120,38:07,20,3,3,0,0,1,2,9,14,0,0
"Thompson, Klay",-1,24,N/A,gsw,cle,home, 129-120,34:05,11,5,2,1,1,0,3,4,13,0,0
"Love, Kevin",-1,23,N/A,cle,gsw,away, 120-129,29:55,6,10,2,0,1,0,0,2,8,2,5
"McCaw, Patrick",-1,12.1,N/A,gsw,cle,home, 129-120,11:32,6,3,1,1,0,1,0,2,5,2,2
"West, David",-1,8.6,N/A,gsw,cle,home, 129-120,10:31,4,3,0,0,1,1,0,2,4,0,0
"Jefferson, Richard",-1,5.4,N/A,cle,gsw,away, 120-129,17:27,4,2,0,0,0,1,0,1,3,2,2
"Williams, Deron",-1,5.4,N/A,cle,gsw,away, 120-129,12:24,0,2,2,1,0,2,0,0,2,0,0
"Livingston, Shaun",-1,5,N/A,gsw,cle,home, 129-120,10:02,5,0,0,0,0,0,0,2,3,1,1
"Pachulia, Zaza",-1,3.1,N/A,gsw,cle,home, 129-120,9:53,0,3,1,0,0,2,0,0,1,0,0
"Korver, Kyle",-1,3,N/A,cle,gsw,away, 120-129,17:48,3,0,0,0,0,0,1,1,3,0,0
"Shumpert, Iman",-1,-1,N/A,cle,gsw,away, 120-129,3:45,0,0,0,0,0,1,0,0,1,0,0
