Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"James, LeBron",-1,64.7,N/A,cle,gsw,home, 113-118,45:37,39,11,9,1,1,5,4,15,27,5,6
"Curry, Stephen",-1,53.6,N/A,gsw,cle,away, 118-113,39:22,26,13,6,2,0,1,5,8,19,5,5
"Irving, Kyrie",-1,47.7,N/A,cle,gsw,home, 113-118,44:23,38,6,3,0,0,2,0,16,29,6,6
"Durant, Kevin",-1,47.6,N/A,gsw,cle,away, 118-113,40:55,31,8,4,1,1,3,4,10,18,7,8
"Thompson, Klay",-1,39.2,N/A,gsw,cle,away, 118-113,40:40,30,6,2,0,0,1,6,11,18,2,2
"Love, Kevin",-1,36.1,N/A,cle,gsw,home, 113-118,37:16,9,13,1,6,0,2,1,1,9,6,7
"Iguodala, Andre",-1,28.5,N/A,gsw,cle,away, 118-113,29:39,7,5,5,4,1,2,1,2,6,2,2
"Green, Draymond",-1,28.1,N/A,gsw,cle,away, 118-113,32:54,8,8,7,1,1,4,0,3,9,2,2
"Smith, J.R.",-1,20.2,N/A,cle,gsw,home, 113-118,34:20,16,1,0,2,0,1,5,5,10,1,2
"Thompson, Tristan",-1,9.6,N/A,cle,gsw,home, 113-118,23:05,0,3,2,0,2,1,0,0,1,0,0
"Korver, Kyle",-1,9.2,N/A,cle,gsw,home, 113-118,24:08,8,1,0,0,0,0,2,3,7,0,0
"West, David",-1,8.2,N/A,gsw,cle,away, 118-113,10:35,7,1,0,0,0,0,0,3,3,1,1
"Livingston, Shaun",-1,6.5,N/A,gsw,cle,away, 118-113,11:52,6,0,1,0,0,1,0,3,6,0,0
"McGee, JaVale",-1,6.2,N/A,gsw,cle,away, 118-113,7:57,1,1,2,0,1,1,0,0,0,1,2
"Jefferson, Richard",-1,3.9,N/A,cle,gsw,home, 113-118,15:41,1,2,1,0,0,1,0,0,2,1,2
"Shumpert, Iman",-1,3.5,N/A,cle,gsw,home, 113-118,11:53,2,0,1,0,0,0,0,0,3,2,2
"McCaw, Patrick",-1,2,N/A,gsw,cle,away, 118-113,3:54,2,0,0,0,0,0,0,0,1,2,2
"Clark, Ian",-1,1.7,N/A,gsw,cle,away, 118-113,8:32,0,1,1,0,0,1,0,0,0,0,0
"Pachulia, Zaza",-1,-1.3,N/A,gsw,cle,away, 118-113,13:28,0,1,1,0,0,4,0,0,3,0,0
