Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"James, LeBron",-1,59.5,N/A,cle,gsw,home, 137-116,40:46,31,10,11,1,0,2,3,11,22,6,10
"Irving, Kyrie",-1,53.4,N/A,cle,gsw,home, 137-116,40:31,40,7,4,1,0,3,7,15,27,3,4
"Durant, Kevin",-1,48.8,N/A,gsw,cle,away, 116-137,39:19,35,4,4,0,2,1,2,9,22,15,16
"Green, Draymond",-1,40.3,N/A,gsw,cle,away, 116-137,39:29,16,14,3,2,1,3,1,6,16,3,4
"Love, Kevin",-1,35.5,N/A,cle,gsw,home, 137-116,29:24,23,5,1,2,1,1,6,7,14,3,3
"Curry, Stephen",-1,35,N/A,gsw,cle,away, 116-137,37:45,14,5,10,2,0,4,2,4,13,4,5
"Thompson, Tristan",-1,22.5,N/A,cle,gsw,home, 137-116,35:36,5,10,5,0,0,2,0,2,3,1,2
"Smith, J.R.",-1,20.9,N/A,cle,gsw,home, 137-116,28:36,15,2,1,1,0,0,5,5,10,0,0
"Thompson, Klay",-1,18.6,N/A,gsw,cle,away, 116-137,34:19,13,3,2,0,0,1,4,4,11,1,2
"Livingston, Shaun",-1,15.4,N/A,gsw,cle,away, 116-137,18:32,10,2,2,0,0,0,0,5,7,0,0
"Jefferson, Richard",-1,15.1,N/A,cle,gsw,home, 137-116,21:59,8,3,1,0,1,0,0,2,4,4,6
"Iguodala, Andre",-1,14.2,N/A,gsw,cle,away, 116-137,21:04,4,1,4,0,2,1,0,2,4,0,2
"Shumpert, Iman",-1,11.7,N/A,cle,gsw,home, 137-116,12:11,5,1,3,1,0,1,1,1,1,2,4
"West, David",-1,11.4,N/A,gsw,cle,away, 116-137,9:40,6,2,0,0,2,1,0,3,4,0,1
"Pachulia, Zaza",-1,9.6,N/A,gsw,cle,away, 116-137,15:40,6,3,0,0,0,0,0,2,2,2,4
"McCaw, Patrick",-1,6.6,N/A,gsw,cle,away, 116-137,7:46,3,3,0,0,0,0,1,1,3,0,0
"McGee, JaVale",-1,6.4,N/A,gsw,cle,away, 116-137,6:08,4,2,0,0,0,0,0,1,1,2,2
"Korver, Kyle",-1,5.2,N/A,cle,gsw,home, 137-116,11:42,3,1,0,0,1,1,1,1,2,0,0
"Clark, Ian",-1,5,N/A,gsw,cle,away, 116-137,5:05,5,0,0,0,0,0,1,2,4,0,0
"Williams, Derrick",-1,4.7,N/A,cle,gsw,home, 137-116,2:16,2,1,1,0,0,0,0,0,1,2,2
"Williams, Deron",-1,4,N/A,cle,gsw,home, 137-116,12:27,5,0,0,0,0,1,1,2,3,0,0
"McAdoo, James Michael",-1,2,N/A,gsw,cle,away, 116-137,2:37,0,0,0,1,0,0,0,0,0,0,0
"Barnes, Matt",-1,1.7,N/A,gsw,cle,away, 116-137,2:37,0,1,1,0,0,1,0,0,0,0,0
"Jones, Dahntay",-1,1.2,N/A,cle,gsw,home, 137-116,2:16,0,1,0,0,0,0,0,0,0,0,0
