Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Harden, James",NA,70.5,N/A,hou,mia,away, 144-133,34:52,   44pt 5rb 7as 5st 5to 8trey 12-26fg 12-13ft,44,5,7,5,0,5,8,12,26fg,12,13ft
"Nunn, Kendrick",NA,46.9,N/A,mia,hou,home, 133-144,39:45,   40pt 2rb 3as 1st 3to 6trey 15-27fg 4-6ft,40,2,3,1,0,3,6,15,27fg,4,6ft
"Curry, Stephen",NA,43.2,N/A,gsw,lal,home, 124-103,32:48,   32pt 1rb 6as 1bl 2to 6trey 9-20fg 8-8ft,32,1,6,0,1,2,6,9,20fg,8,8ft
"Aldridge, LaMarcus",NA,42.7,N/A,sas,mem,home, 104-91,27:39,   14pt 11rb 3as 2st 2bl 1to 4-14fg 6-7ft,14,11,3,2,2,1,0,4,14fg,6,7ft
"Capela, Clint",NA,42.6,N/A,hou,mia,away, 144-133,30:00,   20pt 13rb 2as 1st 1bl 2to 8-10fg 4-8ft,20,13,2,1,1,2,0,8,10fg,4,8ft
"Norvell Jr., Zach",NA,41.3,N/A,lal,gsw,away, 103-124,38:48,   29pt 4rb 3as 1st 1bl 3to 5trey 8-17fg 8-9ft,29,4,3,1,1,3,5,8,17fg,8,9ft
"Randle, Julius",NA,40.3,N/A,nyk,nor,home, 116-117,34:54,   20pt 9rb 5as 1st 1bl 4to 4trey 7-19fg 2-3ft,20,9,5,1,1,4,4,7,19fg,2,3ft
"Russell, D'Angelo",NA,40.1,N/A,gsw,lal,home, 124-103,28:28,   29pt 3rb 3as 2st 3to 6trey 9-19fg 5-6ft,29,3,3,2,0,3,6,9,19fg,5,6ft
"Cacok, Devontae",NA,36,N/A,lal,gsw,away, 103-124,35:27,   16pt 10rb 4as 1bl 1to 6-9fg 4-6ft,16,10,4,0,1,1,0,6,9fg,4,6ft
"Green, Draymond",NA,35.9,N/A,gsw,lal,home, 124-103,31:25,   9pt 12rb 3as 3st 1bl 4to 1trey 4-12fg 0-2ft,9,12,3,3,1,4,1,4,12fg,0,2ft
"Adebayo, Bam",NA,35.2,N/A,mia,hou,home, 133-144,28:39,   13pt 11rb 6as 1st 3to 6-6fg 1-3ft,13,11,6,1,0,3,0,6,6fg,1,3ft
"Gordon, Eric",NA,35.2,N/A,hou,mia,away, 144-133,24:57,   23pt 1rb 2as 2st 1bl 1to 4trey 7-12fg 5-5ft,23,1,2,2,1,1,4,7,12fg,5,5ft
"Smith Jr., Dennis",NA,34.8,N/A,nyk,nor,home, 116-117,31:16,   9pt 9rb 6as 2st 1bl 3to 1trey 2-12fg 4-6ft,9,9,6,2,1,3,1,2,12fg,4,6ft
"VanVleet, Fred",NA,34.6,N/A,tor,bkn,away, 123-107,27:22,   16pt 3rb 8as 1st 4trey 5-11fg 2-2ft,16,3,8,1,0,0,4,5,11fg,2,2ft
"Caboclo, Bruno",NA,34.2,N/A,mem,sas,away, 91-104,19:31,   9pt 11rb 1st 3bl 1trey 3-7fg 2-2ft,9,11,0,1,3,0,1,3,7fg,2,2ft
"Morant, Ja",NA,34,N/A,mem,sas,away, 91-104,25:23,   16pt 5rb 6as 2bl 3to 1trey 7-14fg 1-4ft,16,5,6,0,2,3,1,7,14fg,1,4ft
"Crowder, Jae",NA,33.2,N/A,mem,sas,away, 91-104,28:31,   11pt 11rb 2as 2st 1trey 3-11fg 4-4ft,11,11,2,2,0,0,1,3,11fg,4,4ft
"Chriss, Marquese",NA,31.9,N/A,gsw,lal,home, 124-103,21:57,   9pt 7rb 5as 3st 2to 3-6fg 3-4ft,9,7,5,3,0,2,0,3,6fg,3,4ft
"Westbrook, Russell",NA,31.8,N/A,hou,mia,away, 144-133,25:46,   16pt 4rb 4as 3st 4to 2trey 6-13fg 2-6ft,16,4,4,3,0,4,2,6,13fg,2,6ft
"Antetokounmpo, Kostas",NA,31.2,N/A,lal,gsw,away, 103-124,27:16,   7pt 6rb 2as 5bl 1to 1-7fg 5-8ft,7,6,2,0,5,1,0,1,7fg,5,8ft
"Hart, Josh",NA,30.9,N/A,nor,nyk,away, 117-116,24:31,   17pt 7rb 1as 2st 2to 3trey 6-9fg 2-6ft,17,7,1,2,0,2,3,6,9fg,2,6ft
"Irving, Kyrie",NA,30.6,N/A,bkn,tor,home, 107-123,24:56,   19pt 3rb 4as 2st 4to 2trey 7-17fg 3-3ft,19,3,4,2,0,4,2,7,17fg,3,3ft
"Siakam, Pascal",NA,30.2,N/A,tor,bkn,away, 123-107,21:53,   11pt 6rb 4as 2st 1bl 3to 1trey 4-10fg 2-2ft,11,6,4,2,1,3,1,4,10fg,2,2ft
