Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Osman, Cedi",NA,41.1,N/A,cle,,home, 120-,21:25,   12pt 3rb 5as 5st 1bl 1trey 4-10fg 3-3ft,12,3,5,5,1,0,1,4,10fg,3,3ft
"Isaac, Jonathan",NA,40.9,N/A,orl,det,away, 115-91,29:00,   16pt 7rb 5as 2st 1bl 2trey 6-12fg 2-2ft,16,7,5,2,1,0,2,6,12fg,2,2ft
"Bryant, Thomas",NA,39.8,N/A,was,nyk,home, 99-104,27:18,   14pt 14rb 2as 1st 2bl 3to 5-10fg 4-4ft,14,14,2,1,2,3,0,5,10fg,4,4ft
"Mason III, Frank",NA,36.6,N/A,mil,chi,away, 122-112,26:51,   14pt 3rb 6as 4st 2to 5-9fg 4-4ft,14,3,6,4,0,2,0,5,9fg,4,4ft
"Clarkson, Jordan",NA,35.6,N/A,cle,,home, 120-,19:42,   17pt 3rb 2as 3st 1bl 3trey 6-11fg 2-2ft,17,3,2,3,1,0,3,6,11fg,2,2ft
"Holiday, Jrue",NA,34.7,N/A,nor,atl,away, 133-109,18:18,   21pt 1rb 3as 1st 2bl 1to 3trey 7-9fg 4-4ft,21,1,3,1,2,1,3,7,9fg,4,4ft
"Gordon, Aaron",NA,34.6,N/A,orl,det,away, 115-91,25:26,   25pt 8rb 2as 3to 3trey 10-17fg 2-5ft,25,8,2,0,0,3,3,10,17fg,2,5ft
"Bembry, DeAndre",NA,34.1,N/A,atl,nor,home, 109-133,20:49,   16pt 3rb 3as 2st 2bl 2to 1trey 6-11fg 3-6ft,16,3,3,2,2,2,1,6,11fg,3,6ft
"Williamson, Zion",NA,33.9,N/A,nor,atl,away, 133-109,27:49,   16pt 7rb 3as 3st 4to 6-13fg 4-7ft,16,7,3,3,0,4,0,6,13fg,4,7ft
"Thompson, Tristan",NA,32.5,N/A,cle,,home, 120-,25:52,   14pt 10rb 3as 1st 1to 7-12fg 0-1ft,14,10,3,1,0,1,0,7,12fg,0,1ft
"Wood, Christian",NA,31.6,N/A,det,orl,home, 91-115,19:22,   19pt 8rb 1bl 1trey 6-10fg 6-7ft,19,8,0,0,1,0,1,6,10fg,6,7ft
"Drummond, Andre",NA,30.8,N/A,det,orl,home, 91-115,20:10,   14pt 9rb 1st 1bl 5-10fg 4-8ft,14,9,0,1,1,0,0,5,10fg,4,8ft
"LaVine, Zach",NA,30.7,N/A,chi,mil,home, 112-122,22:22,   16pt 6rb 5as 1st 3to 3trey 5-13fg 3-6ft,16,6,5,1,0,3,3,5,13fg,3,6ft
"Randle, Julius",NA,29.9,N/A,nyk,was,away, 104-99,26:49,   11pt 7rb 7as 1st 3to 1trey 5-12fg 0-1ft,11,7,7,1,0,3,1,5,12fg,0,1ft
"Robinson, Mitchell",NA,29.9,N/A,nyk,was,away, 104-99,28:32,   5pt 7rb 1as 1st 4bl 2-7fg 1-2ft,5,7,1,1,4,0,0,2,7fg,1,2ft
"Antetokounmpo, Thanasis",NA,29.5,N/A,mil,chi,away, 122-112,19:51,   9pt 10rb 3as 1st 1bl 2to 1trey 3-7fg 2-6ft,9,10,3,1,1,2,1,3,7fg,2,6ft
"Lopez, Robin",NA,28,N/A,mil,chi,away, 122-112,18:54,   14pt 5rb 3bl 1to 1trey 6-10fg 1-1ft,14,5,0,0,3,1,1,6,10fg,1,1ft
"Barrett, RJ",NA,27.9,N/A,nyk,was,away, 104-99,39:20,   17pt 7rb 3as 2to 2trey 6-13fg 3-5ft,17,7,3,0,0,2,2,6,13fg,3,5ft
"Ingram, Brandon",NA,27.7,N/A,nor,atl,away, 133-109,23:02,   19pt 6rb 1as 1st 3to 2trey 6-12fg 5-6ft,19,6,1,1,0,3,2,6,12fg,5,6ft
