Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Harden, James",SG,86.4,"$12,100",hou,mem,away, 125-126,45:37,   57pt 7rb 8as 2st 2bl 3to 9trey 18-39fg 12-12ft,57,7,8,2,2,3,9,18,39,12,12
"Lillard, Damian",PG,62,"$10,700",por,dal,home, 126-118,30:11,   33pt 5rb 12as 2st 1to 6trey 9-18fg 9-10ft,33,5,12,2,0,1,6,9,18,9,10
"Westbrook, Russell",PG,59.2,"$11,500",okc,tor,home, 114-123,43:55,   42pt 11rb 6as 1st 8to 5trey 16-29fg 5-8ft,42,11,6,1,0,8,5,16,29,5,8
"Dunn, Kris",PG,56.7,"$5,700",chi,was,home, 126-120,39:18,   26pt 6rb 13as 2st 2to 3trey 10-24fg 3-5ft,26,6,13,2,0,2,3,10,24,3,5
"Beal, Bradley",SG,54.9,"$10,300",was,chi,away, 120-126,43:49,   27pt 7rb 7as 3st 2bl 6to 2trey 7-19fg 11-15ft,27,7,7,3,2,6,2,7,19,11,15
"Irving, Kyrie",PG,52.8,"$10,500",bos,phi,away, 115-118,35:42,   36pt 9rb 4as 1bl 3to 3trey 12-29fg 9-11ft,36,9,4,0,1,3,3,12,29,9,11
"Conley, Mike",PG,52,"$9,000",mem,hou,home, 126-125,42:18,   35pt 5rb 8as 1to 6trey 12-23fg 5-5ft,35,5,8,0,0,1,6,12,23,5,5
"Bledsoe, Eric",PG,48.6,"$7,400",mil,cle,away, 102-107,35:15,   24pt 8rb 8as 2st 3to 2trey 7-19fg 8-9ft,24,8,8,2,0,3,2,7,19,8,9
"Simmons, Ben",PG,46.1,"$8,600",phi,bos,home, 118-115,42:24,   13pt 8rb 7as 3st 2bl 2to 5-9fg 3-4ft,13,8,7,3,2,2,0,5,9,3,4
"DeRozan, DeMar",SG,46,"$8,900",sas,mia,home, 105-110,34:05,   16pt 15rb 6as 1st 1bl 3to 6-12fg 4-6ft,16,15,6,1,1,3,0,6,12,4,6
"Middleton, Khris",SG,45.9,"$7,600",mil,cle,away, 102-107,37:12,   26pt 12rb 1as 1st 1bl 2to 4trey 10-21fg 2-2ft,26,12,1,1,1,2,4,10,21,2,2
"Mitchell, Donovan",SG,41.1,"$8,800",uta,nyk,away, 137-116,28:39,   30pt 3rb 5as 1st 3to 5trey 12-20fg 1-2ft,30,3,5,1,0,3,5,12,20,1,2
"Satoransky, Tomas",PG,38.5,"$6,700",was,chi,away, 120-126,38:58,   16pt 5rb 7as 3st 3to 2trey 7-11fg,16,5,7,3,0,3,2,7,11,0,0
"Paul, Chris",PG,37.9,"$8,300",hou,mem,away, 125-126,41:29,   18pt 7rb 7as 1st 2to 2trey 6-17fg 4-4ft,18,7,7,1,0,2,2,6,17,4,4
"Doncic, Luka",SG,37,"$9,900",dal,por,away, 118-126,28:50,   24pt 5rb 6as 2to 1trey 8-16fg 7-7ft,24,5,6,0,0,2,1,8,16,7,7
"Harrison, Shaquille",PG,36.2,"$3,800",chi,was,home, 126-120,39:12,   18pt 6rb 4st 1to 1trey 7-13fg 3-3ft,18,6,0,4,0,1,1,7,13,3,3
"Green, Danny",SG,36,"$4,300",tor,okc,away, 123-114,35:59,   17pt 5rb 6as 2st 2to 5trey 6-10fg,17,5,6,2,0,2,5,6,10,0,0
"Clarkson, Jordan",SG,35,"$5,000",cle,mil,home, 107-102,32:03,   23pt 5rb 2as 2st 3to 1trey 9-17fg 4-4ft,23,5,2,2,0,3,1,9,17,4,4
"VanVleet, Fred",PG,35,"$5,300",tor,okc,away, 123-114,40:26,   23pt 6as 2st 3to 3trey 8-16fg 4-4ft,23,0,6,2,0,3,3,8,16,4,4
"Fournier, Evan",SG,32.5,"$5,600",orl,nor,home, 119-96,28:17,   22pt 5rb 3as 1st 3to 3trey 9-13fg 1-1ft,22,5,3,1,0,3,3,9,13,1,1
"Curry, Seth",PG,31.5,"$3,700",por,dal,home, 126-118,28:04,   20pt 5rb 1as 2st 2to 4trey 8-16fg,20,5,1,2,0,2,4,8,16,0,0
"Rubio, Ricky",PG,31.1,"$6,300",uta,nyk,away, 137-116,20:07,   12pt 3rb 9as 1st 1to 1-2fg 10-10ft,12,3,9,1,0,1,0,1,2,10,10
"Dotson, Damyean",SG,30.7,"$5,700",nyk,uta,home, 116-137,37:06,   21pt 1rb 3as 1st 1bl 2to 4trey 7-13fg 3-5ft,21,1,3,1,1,2,4,7,13,3,5
"Butler, Jimmy",SG,29.8,"$8,100",phi,bos,home, 118-115,37:09,   22pt 4rb 2as 3trey 7-17fg 5-5ft,22,4,2,0,0,0,3,7,17,5,5
"Augustin, D.J.",PG,29.1,"$5,500",orl,nor,home, 119-96,24:11,   13pt 3rb 7as 1st 1to 1trey 5-8fg 2-2ft,13,3,7,1,0,1,1,5,8,2,2
"Brunson, Jalen",PG,28.9,"$6,000",dal,por,away, 118-126,26:09,   16pt 2rb 3as 2st 6-10fg 4-4ft,16,2,3,2,0,0,0,6,10,4,4
"Rozier, Terry",PG,28.7,"$6,500",bos,phi,away, 115-118,23:35,   20pt 6rb 1as 4trey 8-16fg,20,6,1,0,0,0,4,8,16,0,0
"Mills, Patty",PG,28.4,"$3,700",sas,mia,home, 105-110,28:40,   17pt 2rb 6as 5trey 6-13fg,17,2,6,0,0,0,5,6,13,0,0
"Schroder, Dennis",SG,28.4,"$5,500",okc,tor,home, 114-123,38:16,   12pt 7rb 4as 1st 1to 1trey 5-16fg 1-2ft,12,7,4,1,0,1,1,5,16,1,2
"Luwawu, Timothe",SG,28.3,"$3,500",chi,was,home, 126-120,26:10,   13pt 4rb 3as 2st 3trey 5-9fg,13,4,3,2,0,0,3,5,9,0,0
"Clark, Ian",SG,28,"$3,600",nor,orl,away, 96-119,27:56,   17pt 5rb 4as 1to 3trey 7-13fg,17,5,4,0,0,1,3,7,13,0,0
"Sexton, Collin",PG,27.9,"$6,300",cle,mil,home, 107-102,34:41,   25pt 2rb 3as 4to 4trey 10-18fg 1-1ft,25,2,3,0,0,4,4,10,18,1,1
"Waiters, Dion",SG,27,"$4,000",mia,sas,away, 110-105,32:30,   18pt 5rb 4as 3to 4trey 7-14fg 0-2ft,18,5,4,0,0,3,4,7,14,0,2
"Mudiay, Emmanuel",PG,26.9,"$5,000",nyk,uta,home, 116-137,33:54,   15pt 2rb 5as 1st 1to 7-17fg 1-1ft,15,2,5,1,0,1,0,7,17,1,1
"Connaughton, Pat",SG,26.6,"$4,200",mil,cle,away, 102-107,34:20,   11pt 3rb 4as 2st 2trey 4-7fg 1-2ft,11,3,4,2,0,0,2,4,7,1,2
"Dragic, Goran",PG,26.4,"$5,500",mia,sas,away, 110-105,22:24,   22pt 2rb 2as 1to 4trey 8-13fg 2-3ft,22,2,2,0,0,1,4,8,13,2,3
"Jackson, Frank",PG,24.8,"$5,300",nor,orl,away, 96-119,31:34,   14pt 4rb 4as 2trey 6-17fg,14,4,4,0,0,0,2,6,17,0,0
"Snell, Tony",SG,24.1,"$3,500",mil,cle,away, 102-107,27:39,   8pt 8rb 1as 2bl 1to 2trey 3-11fg,8,8,1,0,2,1,2,3,11,0,0
"Ross, Terrence",SG,21.6,"$5,600",orl,nor,home, 119-96,22:46,   19pt 3rb 1to 5trey 7-13fg 0-1ft,19,3,0,0,0,1,5,7,13,0,1
"Wright, Delon",SG,20.6,"$5,200",mem,hou,home, 126-125,41:38,   9pt 3rb 4as 2st 4to 1trey 3-9fg 2-3ft,9,3,4,2,0,4,1,3,9,2,3
"Knight, Brandon",PG,20.4,"$4,200",cle,mil,home, 107-102,26:20,   13pt 2rb 4as 1to 2trey 5-12fg 1-1ft,13,2,4,0,0,1,2,5,12,1,1
"Burke, Trey",PG,18.7,"$3,500",dal,por,away, 118-126,21:51,   15pt 1rb 1as 1bl 2to 5-9fg 5-6ft,15,1,1,0,1,2,0,5,9,5,6
"Belinelli, Marco",SG,18.7,"$3,600",sas,mia,home, 105-110,22:05,   17pt 1rb 1as 1to 2trey 6-12fg 3-3ft,17,1,1,0,0,1,2,6,12,3,3
"Hardaway Jr., Tim",SG,18.5,"$5,300",dal,por,away, 118-126,23:42,   14pt 3as 2trey 5-10fg 2-3ft,14,0,3,0,0,0,2,5,10,2,3
"Holiday, Justin",SG,17.9,"$3,700",mem,hou,home, 126-125,38:51,   8pt 2rb 1as 2st 2-8fg 4-4ft,8,2,1,2,0,0,0,2,8,4,4
"Nwaba, David",SG,17.2,"$3,800",cle,mil,home, 107-102,16:56,   4pt 6rb 2bl 1-7fg 2-2ft,4,6,0,0,2,0,0,1,7,2,2
"Neto, Raul",PG,16,"$3,500",uta,nyk,away, 137-116,16:23,   7pt 6as 1trey 3-5fg,7,0,6,0,0,0,1,3,5,0,0
"Payton, Elfrid",PG,15.6,"$9,500",nor,orl,away, 96-119,24:29,   7pt 3rb 2as 1st 1to 1trey 3-7fg,7,3,2,1,0,1,1,3,7,0,0
"White, Derrick",PG,14.4,"$6,100",sas,mia,home, 105-110,19:24,   3pt 2rb 4as 1st 1-8fg 1-1ft,3,2,4,1,0,0,0,1,8,1,1
"Wade, Dwyane",SG,14.4,"$5,800",mia,sas,away, 110-105,20:10,   11pt 2rb 1st 2to 1trey 5-13fg,11,2,0,1,0,2,1,5,13,0,0
"Arcidiacono, Ryan",PG,14.1,"$3,700",chi,was,home, 126-120,26:55,   7pt 3rb 3as 1to 3-7fg 1-2ft,7,3,3,0,0,1,0,3,7,1,2
"Carter-Williams, Michael",PG,14,"$3,500",orl,nor,home, 119-96,18:06,   4pt 5rb 2as 1bl 2to 2-4fg,4,5,2,0,1,2,0,2,4,0,0
"Shumpert, Iman",SG,13.9,"$3,700",hou,mem,away, 125-126,23:16,   4pt 2rb 1as 2st 2-4fg,4,2,1,2,0,0,0,2,4,0,0
"Dorsey, Tyler",SG,13.5,"$3,700",mem,hou,home, 126-125,22:53,   6pt 5rb 1as 2trey 2-7fg,6,5,1,0,0,0,2,2,7,0,0
"Lee, Courtney",SG,13.4,"$3,500",dal,por,away, 118-126,15:23,   2pt 2rb 2as 2st 1-5fg,2,2,2,2,0,0,0,1,5,0,0
"Selden, Wayne",SG,12.8,"$3,700",chi,was,home, 126-120,20:05,   5pt 4rb 2as 1st 3to 2-10fg 1-1ft,5,4,2,1,0,3,0,2,10,1,1
"Korver, Kyle",SG,11.7,"$3,800",uta,nyk,away, 137-116,20:34,   9pt 1rb 1as 3trey 3-9fg,9,1,1,0,0,0,3,3,9,0,0
"Ferguson, Terrance",SG,11.2,"$3,500",okc,tor,home, 114-123,33:16,   8pt 1rb 1st 1to 2trey 3-10fg,8,1,0,1,0,1,2,3,10,0,0
"Forbes, Bryn",PG,11,"$3,700",sas,mia,home, 105-110,29:02,   8pt 2as 2trey 3-9fg,8,0,2,0,0,0,2,3,9,0,0
"Stauskas, Nik",SG,10.1,"$3,800",cle,mil,home, 107-102,14:48,   5pt 3rb 1as 1trey 1-4fg 2-4ft,5,3,1,0,0,0,1,1,4,2,4
