Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Lillard, Damian",1,55.8,9700,por,okc,home, 114-94,36:42,29,4,6,3,2,2,4,10,21,5,7
"McCollum, C.J.",2,50.1,6900,por,okc,home, 114-94,36:15,33,8,5,1,0,3,3,12,22,6,6
"DeRozan, DeMar",2,47.4,8500,sas,den,away, 105-114,32:42,31,7,2,2,0,1,0,11,19,9,9
"Lowry, Kyle",1,44.3,7800,tor,orl,home, 111-82,37:36,22,4,7,2,1,2,2,8,13,4,5
"Westbrook, Russell",1,38.3,12100,okc,por,away, 94-114,37:06,14,9,11,1,0,6,1,5,20,3,3
"Murray, Jamal",1,35.4,7700,den,sas,home, 114-105,36:35,24,2,4,1,0,0,2,8,17,6,7
"Harris, Gary",2,30.5,4600,den,sas,home, 114-105,35:03,23,5,1,0,0,0,3,10,16,0,1
"Morris, Monte",2,24.2,4000,den,sas,home, 114-105,23:31,11,1,6,1,0,0,0,5,10,1,1
"White, Derrick",1,21.8,5800,sas,den,away, 105-114,31:56,17,4,0,0,1,3,1,7,11,2,2
"Augustin, D.J.",1,21.2,6200,orl,tor,away, 82-111,23:28,9,1,4,1,1,1,0,1,6,7,7
"Ross, Terrence",2,20.6,6100,orl,tor,away, 82-111,27:03,15,3,0,0,1,1,3,5,10,2,5
"Fournier, Evan",2,20.5,5600,orl,tor,away, 82-111,31:44,10,5,3,1,0,3,2,4,12,0,0
"Carter-Williams, Michael",1,19.8,4100,orl,tor,away, 82-111,24:32,8,9,2,0,0,2,0,4,9,0,1
"Forbes, Bryn",1,16.3,4700,sas,den,away, 105-114,26:20,5,4,3,1,0,1,1,2,6,0,0
"Beasley, Malik",2,16.1,3900,den,sas,home, 114-105,23:16,8,3,3,0,0,0,2,3,7,0,0
"Mills, Patty",1,15.1,3700,sas,den,away, 105-114,20:20,5,3,5,0,0,1,1,2,5,0,0
"Green, Danny",2,12.2,4700,tor,orl,home, 111-82,22:21,0,6,2,0,1,1,0,0,4,0,0
"Felton, Raymond",1,12,3500,okc,por,away, 94-114,14:44,1,0,2,2,1,1,0,0,3,1,2
