Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Westbrook, Russell",1,53.5,11800,okc,por,home, 120-108,37:39,33,5,11,0,1,5,4,11,22,7,8
"Lillard, Damian",1,47.8,10300,por,okc,away, 108-120,36:38,32,4,6,2,0,4,3,10,21,9,10
"Irving, Kyrie",1,44,9700,bos,ind,away, 104-96,37:27,19,5,10,1,1,2,3,7,19,2,2
"McCollum, C.J.",2,39.9,8000,por,okc,away, 108-120,36:02,21,7,7,1,0,3,5,7,16,2,4
"Schroder, Dennis",2,37,5000,okc,por,home, 120-108,32:19,17,5,6,2,0,1,2,5,11,5,6
"Lowry, Kyle",1,36,7800,tor,orl,away, 98-93,39:50,12,5,10,1,1,3,2,4,10,2,2
"Ross, Terrence",2,34.1,5500,orl,tor,home, 93-98,31:40,24,3,1,2,0,1,5,8,17,3,3
"Brown, Jaylen",2,33.9,4400,bos,ind,away, 104-96,35:02,23,7,1,0,1,2,4,8,9,3,7
"Green, Danny",2,22.2,4300,tor,orl,away, 98-93,33:07,13,1,2,1,1,1,3,5,11,0,0
"Matthews, Wes",2,17.8,3800,ind,bos,home, 96-104,32:11,11,4,0,1,0,1,2,3,7,3,3
"Joseph, Cory",1,16.1,4100,ind,bos,home, 96-104,23:06,5,3,1,2,0,0,1,2,4,0,0
"Collison, Darren",1,16.1,4500,ind,bos,home, 96-104,26:24,10,3,3,0,0,2,0,5,11,0,0
"Fournier, Evan",2,14.9,5100,orl,tor,home, 93-98,36:32,7,2,1,2,0,2,1,1,12,4,4
"Rozier, Terry",1,14.4,3900,bos,ind,away, 104-96,17:42,9,2,2,0,1,3,2,2,7,3,3
"Augustin, D.J.",1,10.4,6000,orl,tor,home, 93-98,32:05,7,2,2,0,0,2,1,3,7,0,0
"Ferguson, Terrance",2,10.4,3500,okc,por,home, 120-108,17:58,9,2,0,0,0,1,3,3,5,0,0
"VanVleet, Fred",1,10.1,4200,tor,orl,away, 98-93,23:39,4,3,3,0,0,2,0,2,7,0,0
"Felton, Raymond",1,8.7,3500,okc,por,home, 120-108,14:21,0,1,1,2,0,0,0,0,2,0,0
"Carter-Williams, Michael",1,6.3,4100,orl,tor,home, 93-98,15:55,2,4,1,0,0,2,0,1,5,0,0
"Meeks, Jodie",2,3,3500,tor,orl,away, 98-93,2:25,0,0,0,1,0,0,0,0,0,0,0
"Curry, Seth",1,2.2,3600,por,okc,away, 108-120,14:52,3,1,0,0,0,2,0,0,0,3,3
"Simons, Anfernee",2,2,3500,por,okc,away, 108-120,00:50,2,0,0,0,0,0,0,0,1,2,3
"Burton, Deonte",2,0,3500,okc,por,home, 120-108,00:19,0,0,0,0,0,0,0,0,0,0,0
"Grant, Jerian",1,0,3500,orl,tor,home, 93-98,DNP,0,0,0,0,0,0,0,0,0,0,0
"Sumner, Edmond",1,0,3500,ind,bos,home, 96-104,DNP,0,0,0,0,0,0,0,0,0,0,0
"Lin, Jeremy",1,0,3500,tor,orl,away, 98-93,DNP,0,0,0,0,0,0,0,0,0,0,0
"Holiday, Aaron",2,0,3500,ind,bos,home, 96-104,DNP,0,0,0,0,0,0,0,0,0,0,0
"McCaw, Patrick",2,0,3500,tor,orl,away, 98-93,DNP,0,0,0,0,0,0,0,0,0,0,0
"Wanamaker, Brad",1,0,3500,bos,ind,away, 104-96,DNP,0,0,0,0,0,0,0,0,0,0,0
"Diallo, Hamidou",2,0,3500,okc,por,home, 120-108,NA,0,0,0,0,0,0,0,0,0,0,0
"Smart, Marcus",2,0,3500,bos,ind,away, 104-96,NA,0,0,0,0,0,0,0,0,0,0,0
"Roberson, Andre",2,0,3500,okc,por,home, 120-108,NA,0,0,0,0,0,0,0,0,0,0,0
"Trent Jr., Gary",2,0,3500,por,okc,away, 108-120,NA,0,0,0,0,0,0,0,0,0,0,0
"Gibson, Jonathan",1,0,3500,bos,ind,away, 104-96,NA,0,0,0,0,0,0,0,0,0,0,0
"Fultz, Markelle",2,0,3500,orl,tor,home, 93-98,NA,0,0,0,0,0,0,0,0,0,0,0
"Siakam, Pascal",4,49.2,8500,tor,orl,away, 98-93,41:33,30,11,4,0,0,0,3,13,20,1,1
"George, Paul",3,39.2,10400,okc,por,home, 120-108,41:12,22,6,6,1,0,2,2,3,16,14,17
"Young, Thaddeus",4,36.3,7100,ind,bos,home, 96-104,36:41,11,9,3,3,1,2,0,5,12,1,4
"Isaac, Jonathan",3,35.9,5100,orl,tor,home, 93-98,29:21,14,7,1,2,2,0,2,4,11,4,4
"Sabonis, Domantas",4,34.4,5800,ind,bos,home, 96-104,24:57,12,7,6,1,1,1,1,3,10,5,6
"Bogdanovic, Bojan",3,32,6500,ind,bos,home, 96-104,40:16,15,5,4,2,0,1,2,6,17,1,1
"Leonard, Kawhi",3,31,9700,tor,orl,away, 98-93,37:24,16,10,4,1,0,6,0,5,19,6,7
"Tatum, Jayson",4,30.4,6800,bos,ind,away, 104-96,33:14,18,7,2,1,0,2,1,8,16,1,4
"Gordon, Aaron",4,27.9,6700,orl,tor,home, 93-98,34:11,10,7,7,1,0,4,1,4,10,1,2
"Grant, Jerami",4,27.9,5500,okc,por,home, 120-108,32:35,18,2,1,0,2,0,4,6,7,2,2
"Evans, Tyreke",3,21.9,4700,ind,bos,home, 96-104,21:58,19,2,1,0,0,1,4,6,10,3,4
"Aminu, Al-Farouq",4,21.8,5400,por,okc,away, 108-120,32:42,9,9,2,0,0,1,3,3,9,0,0
"Ibaka, Serge",4,21.6,5300,tor,orl,away, 98-93,21:26,6,8,2,0,1,0,0,3,9,0,0
"Morris, Marcus",4,21.4,5100,bos,ind,away, 104-96,23:55,11,7,2,0,0,1,2,4,8,1,2
"Morris, Markieff",4,17.2,3900,okc,por,home, 120-108,15:18,7,6,0,1,0,0,0,2,6,3,4
"Harkless, Maurice",3,14.1,5300,por,okc,away, 108-120,33:45,7,3,1,1,1,4,0,3,9,1,2
"Hayward, Gordon",3,13.5,5800,bos,ind,away, 104-96,32:25,6,5,1,0,0,0,0,2,7,2,2
"Powell, Norman",3,12.4,3700,tor,orl,away, 98-93,14:14,8,2,0,1,0,1,2,3,5,0,0
"Leonard, Meyers",4,10.6,3500,por,okc,away, 108-120,13:35,8,3,0,0,0,1,0,4,5,0,0
"Collins, Zach",4,10.3,3800,por,okc,away, 108-120,14:20,4,4,1,0,0,0,0,2,2,0,0
"Hood, Rodney",3,7.4,3500,por,okc,away, 108-120,20:42,3,2,0,1,0,1,1,1,4,0,0
"Iwundu, Wes",3,6.2,3500,orl,tor,home, 93-98,12:16,5,1,0,0,0,0,1,1,5,2,2
"Birch, Khem",4,4.4,3600,orl,tor,home, 93-98,8:32,2,2,0,0,0,0,0,0,0,2,2
"Turner, Evan",3,2.6,3800,por,okc,away, 108-120,6:48,0,3,0,0,0,1,0,0,2,0,0
"Theis, Daniel",4,1.2,3500,bos,ind,away, 104-96,3:24,0,1,0,0,0,0,0,0,0,0,0
"Layman, Jake",3,0,3500,por,okc,away, 108-120,00:19,0,0,0,0,0,0,0,0,0,0,0
