Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Fox, De'Aaron",1,39.6,8600,sac,cle,home, 117-104,34:14,16,3,10,2,0,1,1,6,14,3,4
"Hield, Buddy",2,39.4,7700,sac,cle,home, 117-104,29:25,23,2,2,3,1,1,5,9,16,0,0
"Hill, George",1,33.5,3900,mil,phi,away, 128-122,32:50,20,5,5,0,0,0,2,7,13,4,5
"Bogdanovic, Bogdan",2,33.3,5800,sac,cle,home, 117-104,27:40,18,4,5,1,0,0,4,7,13,0,0
"Middleton, Khris",2,32.6,6900,mil,phi,away, 128-122,25:11,22,3,4,2,0,5,3,7,18,5,7
"Curry, Stephen",1,30.5,9500,gsw,lal,away, 108-90,29:29,7,10,7,1,0,2,1,3,14,0,0
"Clarkson, Jordan",2,29.9,6500,cle,sac,away, 104-117,31:28,22,2,3,1,0,2,2,9,13,2,2
"Simmons, Ben",1,29.3,9400,phi,mil,home, 122-128,36:19,6,4,13,0,1,4,0,3,5,0,0
"Caruso, Alex",1,24,5200,lal,gsw,home, 90-108,37:12,9,5,6,1,0,3,1,4,14,0,0
"Rondo, Rajon",1,23.8,7500,lal,gsw,home, 90-108,29:29,12,4,2,2,0,2,2,5,15,0,2
"Brown, Sterling",2,23.5,4100,mil,phi,away, 128-122,34:59,12,5,3,1,0,2,1,5,12,1,2
"Thompson, Klay",2,23.3,7100,gsw,lal,away, 108-90,29:15,11,4,3,0,1,0,3,3,11,2,2
"Sexton, Collin",1,22.7,6600,cle,sac,away, 104-117,37:48,19,1,3,1,0,5,3,8,14,0,1
"Cook, Quinn",1,22.7,3600,gsw,lal,away, 108-90,20:43,18,1,1,1,0,1,2,8,13,0,0
"Lee, Damion",2,19.1,3500,gsw,lal,away, 108-90,12:42,8,3,1,2,0,0,2,3,4,0,0
"Caldwell-Pope, Kentavious",2,15.9,6200,lal,gsw,home, 90-108,21:21,7,2,3,1,0,1,1,3,19,0,0
"Smith, Zhaire",2,15.1,3500,phi,mil,home, 122-128,17:39,6,3,1,1,1,2,1,1,5,3,4
"Connaughton, Pat",2,13.2,4800,mil,phi,away, 128-122,31:23,4,6,2,0,0,1,0,1,4,2,2
"Nwaba, David",2,12.7,3500,cle,sac,away, 104-117,20:10,6,6,1,0,0,2,0,3,6,0,0
"Knight, Brandon",1,12.1,3900,cle,sac,away, 104-117,27:56,5,3,3,0,0,1,1,1,7,2,2
"Ferrell, Yogi",1,11,3500,sac,cle,home, 117-104,13:46,8,0,2,0,0,0,1,3,5,1,1
"McConnell, T.J.",1,8.2,3600,phi,mil,home, 122-128,11:41,4,1,2,0,0,0,0,2,4,0,0
"Frazier, Tim",1,7.6,3600,mil,phi,away, 128-122,11:02,2,3,2,0,0,1,0,1,2,0,0
"Evans III, Jacob",2,5.7,3500,gsw,lal,away, 108-90,7:38,0,1,1,1,0,0,0,0,3,0,0
"Stauskas, Nik",2,4.2,3500,cle,sac,away, 104-117,14:43,4,1,0,0,0,1,1,1,3,1,2
"Milton, Shake",2,2,3500,phi,mil,home, 122-128,18:18,0,0,0,0,1,1,0,0,3,0,0
"Bledsoe, Eric",1,0,8000,mil,phi,away, 128-122,2:36,0,0,0,0,0,0,0,0,0,0,0
"Mason III, Frank",2,0,3500,sac,cle,home, 117-104,DNP,0,0,0,0,0,0,0,0,0,0,0
"Bullock, Reggie",2,0,3800,lal,gsw,home, 90-108,DNP,0,0,0,0,0,0,0,0,0,0,0
"Snell, Tony",2,0,3500,mil,phi,away, 128-122,DNP,0,0,0,0,0,0,0,0,0,0,0
"Brogdon, Malcolm",2,0,6200,mil,phi,away, 128-122,NA,0,0,0,0,0,0,0,0,0,0,0
"Korkmaz, Furkan",2,0,3600,phi,mil,home, 122-128,NA,0,0,0,0,0,0,0,0,0,0,0
"Burks, Alec",2,0,3500,sac,cle,home, 117-104,NA,0,0,0,0,0,0,0,0,0,0,0
"Livingston, Shaun",1,0,3500,gsw,lal,away, 108-90,NA,0,0,0,0,0,0,0,0,0,0,0
"Ball, Lonzo",1,0,3500,lal,gsw,home, 90-108,NA,0,0,0,0,0,0,0,0,0,0,0
"Iguodala, Andre",2,0,4000,gsw,lal,away, 108-90,NA,0,0,0,0,0,0,0,0,0,0,0
"Smith, J.R.",2,0,3500,cle,sac,away, 104-117,NA,0,0,0,0,0,0,0,0,0,0,0
"DiVincenzo, Donte",2,0,3500,mil,phi,away, 128-122,NA,0,0,0,0,0,0,0,0,0,0,0
"Dellavedova, Matthew",1,0,3500,cle,sac,away, 104-117,NA,0,0,0,0,0,0,0,0,0,0,0
"Hart, Josh",2,0,3600,lal,gsw,home, 90-108,NA,0,0,0,0,0,0,0,0,0,0,0
"Butler, Jimmy",2,0,8100,phi,mil,home, 122-128,NA,0,0,0,0,0,0,0,0,0,0,0
"Antetokounmpo, Giannis",3,84.6,12200,mil,phi,away, 128-122,34:58,45,13,6,0,5,0,3,13,22,16,21
"Redick, J.J.",3,41.9,5600,phi,mil,home, 122-128,29:42,29,2,3,1,1,0,5,10,15,4,4
