Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"DeRozan, DeMar",2,41.6,8500,sas,den,away, 86-90,42:31,19,8,6,2,0,2,0,7,21,5,6
"Murray, Jamal",1,34,7700,den,sas,home, 90-86,32:08,23,5,4,0,0,1,0,9,19,5,6
"Simmons, Ben",1,33.3,9400,phi,tor,away, 95-108,33:54,14,9,3,2,0,2,0,7,8,0,1
"Lowry, Kyle",1,29.6,7500,tor,phi,home, 108-95,37:35,9,3,8,1,1,1,0,4,10,1,1
"Harris, Gary",2,26.5,4800,den,sas,home, 90-86,40:54,11,5,3,0,2,1,1,4,10,2,2
"Forbes, Bryn",1,26.2,3900,sas,den,away, 86-90,39:18,19,6,0,0,0,0,3,7,11,2,3
"Butler, Jimmy",2,19.1,7200,phi,tor,away, 95-108,37:47,10,3,5,0,0,2,0,4,12,2,4
"Mills, Patty",1,14.9,4700,sas,den,away, 86-90,29:19,5,2,5,0,0,0,1,2,7,0,0
"Korkmaz, Furkan",2,14.3,3500,phi,tor,away, 95-108,11:39,5,4,3,0,0,0,1,1,6,2,2
"VanVleet, Fred",1,12.9,4200,tor,phi,home, 108-95,23:41,3,2,3,0,1,0,0,1,2,1,4
"Craig, Torrey",2,12.8,4900,den,sas,home, 90-86,26:19,7,4,0,0,1,2,1,3,4,0,0
"Beasley, Malik",2,12.4,3600,den,sas,home, 90-86,20:00,4,7,0,0,0,0,0,1,5,2,2
"Morris, Monte",2,11.2,4100,den,sas,home, 90-86,15:52,7,1,0,1,0,0,0,3,7,1,2
"Green, Danny",2,11.1,4600,tor,phi,home, 108-95,31:45,7,3,1,0,0,1,1,2,5,2,2
"White, Derrick",1,8.4,5200,sas,den,away, 86-90,20:53,4,2,2,0,0,1,0,0,7,4,4
"Smith, Zhaire",2,3,3500,phi,tor,away, 95-108,4:10,0,0,0,1,0,0,0,0,0,0,0
"Belinelli, Marco",2,1.5,3600,sas,den,away, 86-90,15:36,0,0,1,0,0,0,0,0,3,0,0
"Meeks, Jodie",2,1.2,3500,tor,phi,home, 108-95,4:27,0,1,0,0,0,0,0,0,1,0,0
"Lin, Jeremy",1,0.2,3500,tor,phi,home, 108-95,3:14,0,1,0,0,0,1,0,0,2,0,0
"McConnell, T.J.",1,0,3500,phi,tor,away, 95-108,4:10,0,0,0,0,0,0,0,0,1,0,0
"Walker, Lonnie",2,0,3500,sas,den,away, 86-90,DNP,0,0,0,0,0,0,0,0,0,0,0
"Pondexter, Quincy",2,0,3500,sas,den,away, 86-90,DNP,0,0,0,0,0,0,0,0,0,0,0
"Thomas, Isaiah",1,0,3500,den,sas,home, 90-86,DNP,0,0,0,0,0,0,0,0,0,0,0
"McCaw, Patrick",2,-1,3500,tor,phi,home, 108-95,3:14,0,0,0,0,0,1,0,0,0,0,0
"Leonard, Kawhi",3,68.2,9700,tor,phi,home, 108-95,38:12,45,11,2,2,1,2,3,16,23,10,11
"Aldridge, LaMarcus",4,42.2,9400,sas,den,away, 86-90,41:01,16,11,4,0,3,2,0,6,16,4,4
"Gay, Rudy",3,40.1,5500,sas,den,away, 86-90,33:18,21,8,1,1,2,1,2,8,17,3,3
"Harris, Tobias",4,39,8500,phi,tor,away, 95-108,37:48,14,15,6,1,0,5,2,6,17,0,0
"Siakam, Pascal",4,35.9,8300,tor,phi,home, 108-95,34:33,29,7,1,0,0,3,3,12,15,2,4
"Redick, J.J.",3,23.4,4500,phi,tor,away, 95-108,32:26,17,2,2,0,1,2,5,6,13,0,0
"Ibaka, Serge",4,20.2,5300,tor,phi,home, 108-95,19:23,7,6,0,0,2,0,0,3,9,1,2
"Millsap, Paul",4,16.4,4800,den,sas,home, 90-86,35:29,9,7,0,0,0,1,0,3,10,3,4
"Barton, Will",3,14.6,4500,den,sas,home, 90-86,13:53,3,3,2,0,2,1,0,1,4,1,2
"Ennis, James",3,12.7,3500,phi,tor,away, 95-108,20:55,11,1,1,0,0,1,1,4,5,2,4
"Bolden, Jonah",4,9.1,3500,phi,tor,away, 95-108,13:07,3,3,1,1,0,2,1,1,6,0,0
"Powell, Norman",3,4.4,4300,tor,phi,home, 108-95,12:17,0,2,2,0,0,1,0,0,2,0,0
"Moreland, Eric",4,2.4,3500,tor,phi,home, 108-95,2:48,0,2,0,0,0,0,0,0,0,0,0
"Miller, Malcolm",4,0,3500,tor,phi,home, 108-95,3:02,0,0,0,0,0,0,0,0,2,0,0
"Lyles, Trey",4,0,3500,den,sas,home, 90-86,DNP,0,0,0,0,0,0,0,0,0,0,0
"Hernangomez, Juan",3,0,3500,den,sas,home, 90-86,DNP,0,0,0,0,0,0,0,0,0,0,0
"Simmons, Jonathon",3,0,3500,phi,tor,away, 95-108,DNP,0,0,0,0,0,0,0,0,0,0,0
