Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Curry, Stephen",1,52.6,9800,gsw,por,home, 114-111,38:34,37,8,8,0,0,6,4,11,22,11,11
"Lillard, Damian",1,45,9300,por,gsw,away, 111-114,42:30,23,5,10,1,0,2,5,6,16,6,7
"McCollum, C.J.",2,32.1,8400,por,gsw,away, 111-114,38:41,22,3,5,1,0,4,3,9,23,1,1
"Curry, Seth",1,31.2,3800,por,gsw,away, 111-114,29:10,16,1,2,4,0,1,4,5,9,2,2
"Thompson, Klay",2,28.6,7800,gsw,por,home, 114-111,41:21,24,3,2,0,0,2,4,8,22,4,4
"Iguodala, Andre",2,21,6500,gsw,por,home, 114-111,30:49,4,5,4,1,1,1,0,2,6,0,0
"Livingston, Shaun",1,11.1,3600,gsw,por,home, 114-111,15:03,3,3,3,0,0,0,0,1,1,1,2
"Cook, Quinn",1,4.4,3500,gsw,por,home, 114-111,9:39,2,2,0,0,0,0,0,1,2,0,0
"Evans III, Jacob",2,0,3500,gsw,por,home, 114-111,DNP,0,0,0,0,0,0,0,0,0,0,0
"Simons, Anfernee",2,0,3500,por,gsw,away, 111-114,DNP,0,0,0,0,0,0,0,0,0,0,0
"Lee, Damion",2,0,3500,gsw,por,home, 114-111,DNP,0,0,0,0,0,0,0,0,0,0,0
"Trent Jr., Gary",2,0,3500,por,gsw,away, 111-114,NA,0,0,0,0,0,0,0,0,0,0,0
"Green, Draymond",4,48.5,8600,gsw,por,home, 114-111,33:02,16,10,7,0,5,5,0,8,12,0,3
"Looney, Kevon",4,31.4,4600,gsw,por,home, 114-111,29:15,14,7,2,1,1,0,0,6,6,2,3
"Harkless, Maurice",3,22.8,4500,por,gsw,away, 111-114,22:59,12,4,2,1,0,0,2,4,7,2,2
"Aminu, Al-Farouq",4,16.7,4000,por,gsw,away, 111-114,19:36,9,6,1,0,0,1,1,3,8,2,2
"Leonard, Meyers",4,16.2,3500,por,gsw,away, 111-114,16:41,7,6,2,0,0,1,1,3,7,0,0
"Hood, Rodney",3,15.9,4900,por,gsw,away, 111-114,21:01,12,2,1,0,0,0,2,4,8,2,2
"Jerebko, Jonas",4,14.4,3500,gsw,por,home, 114-111,14:48,0,7,2,0,1,0,0,0,3,0,0
"Turner, Evan",3,12,4100,por,gsw,away, 111-114,22:10,6,5,0,0,0,0,0,2,5,2,2
"McKinnie, Alfonzo",3,3,3500,gsw,por,home, 114-111,8:34,3,0,0,0,0,0,1,1,1,0,0
"Layman, Jake",3,0,3500,por,gsw,away, 111-114,DNP,0,0,0,0,0,0,0,0,0,0,0
"Labissiere, Skal",4,0,3500,por,gsw,away, 111-114,DNP,0,0,0,0,0,0,0,0,0,0,0
"Derrickson, Marcus",4,0,3500,gsw,por,home, 114-111,DNP,0,0,0,0,0,0,0,0,0,0,0
"Durant, Kevin",3,0,11000,gsw,por,home, 114-111,NA,0,0,0,0,0,0,0,0,0,0,0
"Collins, Zach",4,-2,5000,por,gsw,away, 111-114,8:09,0,0,0,0,0,2,0,0,0,0,0
"Bell, Jordan",5,23.1,3600,gsw,por,home, 114-111,13:49,11,3,1,2,1,2,0,4,7,3,4
"Kanter, Enes",5,14,5300,por,gsw,away, 111-114,19:03,4,5,0,1,1,2,0,2,3,0,0
"Bogut, Andrew",5,2.7,3500,gsw,por,home, 114-111,3:36,0,1,1,0,0,0,0,0,0,0,0
"Jones, Damian",5,1.2,3500,gsw,por,home, 114-111,1:30,0,1,0,0,0,0,0,0,0,0,0
"Nurkic, Jusuf",5,0,3500,por,gsw,away, 111-114,NA,0,0,0,0,0,0,0,0,0,0,0
"Cousins, DeMarcus",5,0,3500,gsw,por,home, 114-111,NA,0,0,0,0,0,0,0,0,0,0,0
