Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Westbrook, Russell",1,73.8,13600,okc,mem,away, 103-100,37:32,45,9,10,5,0,7,8,14,25,9,12
"Curry, Stephen",1,69.5,10000,gsw,pho,away, 120-111,35:11,42,5,11,2,2,3,8,15,26,4,7
"Harden, James",2,58.4,12100,hou,den,home, 110-104,38:36,31,7,10,1,3,4,4,8,19,11,15
"Lowry, Kyle",1,50,8300,tor,det,away, 105-102,41:49,27,5,10,2,0,2,2,9,16,7,7
"Dragic, Goran",1,43.2,7800,mia,cha,away, 112-99,33:13,33,1,4,2,0,1,5,13,21,2,2
"Batum, Nicolas",2,42.1,6300,cha,mia,home, 99-112,36:06,24,3,7,1,1,0,0,6,13,12,12
"Paul, Chris",1,41.1,9500,lac,dal,home, 112-101,33:11,22,3,11,2,0,5,3,8,14,3,3
"Thomas, Isaiah",1,37.8,8500,bos,cle,home, 91-114,32:43,26,4,6,0,1,4,1,9,19,7,8
"Booker, Devin",2,36.1,8100,pho,gsw,home, 111-120,41:44,21,3,5,3,0,2,2,7,24,5,7
"Thompson, Klay",2,35.4,7500,gsw,pho,away, 120-111,35:58,22,7,2,1,1,2,2,9,22,2,3
"Richardson, Josh",2,34.7,4700,mia,cha,away, 112-99,36:07,19,6,5,0,1,1,4,6,14,3,3
"Redick, J.J.",2,33.9,4600,lac,dal,home, 112-101,39:27,25,2,1,3,0,1,5,6,14,8,8
"Irving, Kyrie",1,33.7,8600,cle,bos,away, 114-91,32:26,19,1,5,2,1,0,1,7,18,4,5
"Ennis, Tyler",1,31,3600,lal,sas,away, 102-95,39:17,19,0,6,2,0,1,3,8,14,0,0
"Ulis, Tyler",1,31,6200,pho,gsw,home, 111-120,36:42,20,5,6,0,0,4,2,8,21,2,4
"Ferrell, Yogi",1,30.6,4600,dal,lac,away, 101-112,26:32,14,3,6,2,0,0,1,5,12,3,4
"Allen, Tony",2,30.4,4100,mem,okc,home, 100-103,27:48,14,7,4,2,0,2,0,7,10,0,0
"Oladipo, Victor",2,30.1,5900,okc,mem,away, 103-100,39:07,15,3,5,1,1,0,1,6,15,2,2
"Smith, Ishmael",1,29.8,5500,det,tor,home, 102-105,29:37,16,4,6,0,1,2,0,7,12,2,2
"DeRozan, DeMar",2,28.8,9200,tor,det,away, 105-102,34:22,12,4,10,0,0,3,0,5,17,2,3
"McCaw, Patrick",2,26,3500,gsw,pho,away, 120-111,26:08,9,5,4,3,0,1,1,4,5,0,0
"Beverley, Patrick",1,25.7,4800,hou,den,home, 110-104,32:40,9,11,1,2,0,2,0,4,9,1,3
"Walker, Kemba",1,24.9,7600,cha,mia,home, 99-112,34:11,18,2,5,0,0,3,3,6,17,3,5
"Joseph, Cory",1,24.5,5400,tor,det,away, 105-102,27:06,15,5,1,2,0,2,2,6,14,1,1
"Harris, Gary",2,24.1,6100,den,hou,away, 104-110,30:05,17,3,1,1,0,0,1,8,14,0,1
"Matthews, Wes",2,24,4800,dal,lac,away, 101-112,36:13,11,5,6,0,0,2,3,4,9,0,0
"Murray, Jamal",1,23.6,3700,den,hou,away, 104-110,25:35,8,3,4,2,1,0,0,3,13,2,2
"Udrih, Beno",1,22.6,3500,det,tor,home, 102-105,18:23,8,3,8,0,0,1,0,3,7,2,2
"Clarkson, Jordan",1,22.2,5600,lal,sas,away, 102-95,28:11,17,6,2,0,0,5,1,7,17,2,2
"Smith, J.R.",2,21.6,3600,cle,bos,away, 114-91,30:47,12,3,0,2,1,0,2,5,10,0,0
"Nwaba, David",2,21.5,3800,lal,sas,away, 102-95,28:32,10,5,3,1,0,1,0,5,9,0,2
"Parker, Tony",1,21.2,3700,sas,lal,home, 95-102,16:21,14,1,4,1,0,2,0,7,11,0,1
"Johnson, Tyler",1,18.9,5600,mia,cha,away, 112-99,28:46,12,2,3,0,0,0,3,3,9,3,4
"Harrison, Andrew",1,18.1,3500,mem,okc,home, 100-103,36:39,12,3,3,0,0,2,1,3,7,5,6
"Gordon, Eric",2,18.1,4600,hou,den,home, 110-104,37:47,11,3,1,1,0,0,2,2,14,5,6
"Barea, Jose",1,18.1,4400,dal,lac,away, 101-112,21:30,14,3,3,0,0,4,1,6,12,1,1
"Harris, Devin",1,18,3500,dal,lac,away, 101-112,21:30,6,5,4,0,0,0,1,1,6,3,4
"Williams, Louis",2,17.9,4600,hou,den,home, 110-104,30:00,9,7,3,0,0,4,1,1,9,6,7
"Mudiay, Emmanuel",1,17.7,3700,den,hou,away, 104-110,15:40,6,6,3,1,0,2,0,1,5,4,4
"Brussino, Nicolas",2,16.3,3500,dal,lac,away, 101-112,8:45,9,4,1,0,1,1,2,3,7,1,1
"Nelson, Jameer",1,14.9,5100,den,hou,away, 104-110,32:20,8,2,5,0,0,3,2,3,9,0,0
"Bradley, Avery",2,14.9,6200,bos,cle,home, 91-114,33:37,4,7,1,1,0,1,0,1,8,2,4
"Lamb, Jeremy",2,14.5,4500,cha,mia,home, 99-112,23:19,6,5,1,0,1,1,0,2,5,2,2
"Selden, Wayne",2,14.1,3500,mem,okc,home, 100-103,23:08,6,3,3,0,0,0,0,2,6,2,2
