Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Curry, Stephen",1,60.4,9400,gsw,sac,away, 130-125,36:00,35,7,6,3,0,1,5,11,23,8,8
"Westbrook, Russell",1,52.8,11000,okc,den,away, 98-109,36:15,13,14,8,4,1,4,1,5,15,2,2
"Conley, Mike",1,52.6,8100,mem,mia,home, 97-100,37:22,22,3,8,2,3,0,2,7,15,6,6
"Mudiay, Emmanuel",1,52.6,5500,nyk,cha,away, 126-124,41:00,34,3,8,2,0,3,1,14,21,5,6
"Fox, De'Aaron",1,47.7,7600,sac,gsw,home, 125-130,34:44,25,6,9,2,0,4,1,9,19,6,6
"Beal, Bradley",2,45.7,8500,was,bkn,away, 118-125,39:13,31,1,9,0,0,0,2,13,22,3,4
"Irving, Kyrie",1,45.5,8700,bos,atl,home, 129-108,23:34,24,5,5,4,0,4,4,8,15,4,4
"Thompson, Klay",2,45.3,6800,gsw,sac,away, 130-125,37:44,27,9,3,1,0,0,4,10,27,3,4
"Simmons, Ben",1,40.8,9500,phi,ind,home, 101-113,37:50,18,9,4,2,1,3,0,7,15,4,8
"Dinwiddie, Spencer",1,39.8,6600,bkn,was,home, 125-118,31:31,27,4,6,0,0,1,2,8,15,9,11
"Wall, John",1,38.7,9400,was,bkn,away, 118-125,35:29,17,1,13,1,0,2,1,7,16,2,3
"Walker, Kemba",1,38.4,9500,cha,nyk,home, 124-126,40:44,16,7,10,1,0,4,4,6,20,0,0
"Lillard, Damian",1,37.4,8900,por,tor,home, 128-122,29:29,24,2,4,1,1,1,3,8,10,5,5
"Green, Danny",2,37.2,4500,tor,por,away, 122-128,35:57,19,11,0,0,2,1,5,6,9,2,2
"Clarkson, Jordan",2,37,5000,cle,mil,home, 102-114,32:46,23,5,4,2,0,4,2,8,19,5,5
"Oladipo, Victor",2,36.7,8600,ind,phi,away, 113-101,31:00,14,1,9,3,0,1,0,5,16,4,4
"Lamb, Jeremy",2,35.3,6500,cha,nyk,home, 124-126,38:20,16,9,5,0,1,2,1,7,21,1,1
"Hield, Buddy",2,34.8,6100,sac,gsw,home, 125-130,32:41,27,4,2,0,0,0,5,11,21,0,0
"VanVleet, Fred",1,33.8,4700,tor,por,away, 122-128,37:52,21,4,8,0,0,4,3,7,11,4,5
"Huerter, Kevin",2,32.9,4600,atl,bos,away, 108-129,31:06,19,2,3,3,1,5,5,7,10,0,0
"Morris, Monte",2,32.6,5300,den,okc,home, 109-98,26:28,14,3,6,2,0,0,2,6,11,0,0
"Bledsoe, Eric",1,31,7700,mil,cle,away, 114-102,30:52,16,5,6,0,1,3,1,6,19,3,3
"Rozier, Terry",1,30.9,4200,bos,atl,home, 129-108,24:53,9,7,5,3,0,3,2,3,8,1,1
"Lee, Courtney",2,30.7,3600,nyk,cha,away, 126-124,22:36,7,6,5,2,1,0,1,2,7,2,4
"Bazemore, Kent",2,30.1,6600,atl,bos,away, 108-129,28:56,13,3,7,2,0,3,2,5,11,1,1
"Johnson, Tyler",1,30,4100,mia,mem,away, 100-97,31:16,17,5,4,1,0,2,4,5,12,3,5
"Connaughton, Pat",2,29.4,3600,mil,cle,away, 114-102,30:26,6,7,6,2,0,0,2,2,8,0,0
"McCollum, C.J.",2,29.2,7100,por,tor,home, 128-122,28:06,14,1,4,3,0,1,2,5,14,2,2
"Redick, J.J.",2,28.5,5600,phi,ind,home, 101-113,34:33,22,0,3,0,1,1,4,8,19,2,2
"Craig, Torrey",2,27.5,3800,den,okc,home, 109-98,35:20,15,5,3,0,1,1,3,6,7,0,0
"Temple, Garrett",2,27.3,3800,mem,mia,home, 97-100,35:39,15,4,3,1,0,0,3,5,9,2,3
"Collison, Darren",1,26.4,5500,ind,phi,away, 113-101,25:44,8,2,10,1,0,2,1,3,4,1,2
"Murray, Jamal",1,26.3,7800,den,okc,home, 109-98,33:00,19,9,1,0,0,5,0,8,15,3,3
"Joseph, Cory",1,25.6,4400,ind,phi,away, 113-101,25:18,14,3,4,1,0,1,2,6,9,0,0
"DiVincenzo, Donte",2,24.6,3500,mil,cle,away, 114-102,23:19,6,3,0,3,2,0,0,3,7,0,0
"McConnell, T.J.",1,24.1,4400,phi,ind,home, 101-113,29:23,6,3,5,2,1,2,0,3,7,0,0
"Burks, Alec",2,23.3,5100,cle,mil,home, 102-114,27:18,12,9,1,1,0,4,1,4,11,3,3
"Dellavedova, Matthew",1,23.1,3800,cle,mil,home, 102-114,26:45,10,3,5,1,0,1,2,4,8,0,0
"Rivers, Austin",2,22.1,3700,was,bkn,away, 118-125,34:25,14,3,3,0,0,0,3,5,10,1,3
"Curry, Seth",1,22,3500,por,tor,home, 128-122,18:31,13,0,2,2,0,0,3,5,8,0,0
"Smart, Marcus",2,21.7,5300,bos,atl,home, 129-108,27:28,0,1,7,4,0,2,0,0,2,0,0
"Mack, Shelvin",1,21.6,3600,mem,mia,home, 97-100,25:30,7,3,4,2,0,1,1,2,7,2,3
"Shumpert, Iman",2,20.3,4000,sac,gsw,home, 125-130,23:16,5,4,3,2,1,3,1,2,8,0,0
"Russell, D'Angelo",2,20.1,7000,bkn,was,home, 125-118,28:30,8,3,9,0,0,5,1,3,12,1,1
"Bogdanovic, Bogdan",2,19.7,6300,sac,gsw,home, 125-130,34:09,12,1,7,0,0,4,1,4,13,3,4
"Hardaway Jr., Tim",2,17.4,6900,nyk,cha,away, 126-124,34:48,12,2,0,1,0,0,1,5,12,1,1
"Lin, Jeremy",1,17.4,4500,atl,bos,away, 108-129,17:08,8,2,4,1,0,2,2,2,6,2,3
"Young, Trae",1,17.1,6600,atl,bos,away, 108-129,22:37,9,3,3,0,1,3,0,2,11,5,6
"Stauskas, Nik",2,16.4,3500,por,tor,home, 128-122,19:54,13,2,2,0,0,2,1,4,9,4,4
"Monk, Malik",2,15.9,3500,cha,nyk,home, 124-126,11:52,9,2,5,0,0,3,2,3,4,1,1
"Snell, Tony",2,15.6,3500,mil,cle,away, 114-102,26:44,6,3,2,1,0,0,2,2,5,0,0
"Nwaba, David",2,15.5,3600,cle,mil,home, 102-114,12:33,5,5,1,0,1,0,0,1,4,3,4
"Brown, Jaylen",2,15.2,5500,bos,atl,home, 129-108,22:00,4,6,2,0,1,2,0,2,12,0,0
"Ntilikina, Frank",1,15.1,3900,nyk,cha,away, 126-124,14:42,3,3,1,2,1,2,0,1,4,1,2
"Shamet, Landry",1,14.5,3500,phi,ind,home, 101-113,24:21,7,5,1,0,0,0,2,2,3,1,1
"Parker, Tony",1,14.4,4500,cha,nyk,home, 124-126,18:47,2,2,4,2,0,2,0,1,5,0,0
"Hill, George",1,13.7,3500,mil,cle,away, 114-102,23:49,2,6,1,1,0,0,0,1,6,0,0
"Wright, Delon",2,13.7,3500,tor,por,away, 122-128,17:25,2,1,5,0,1,0,0,1,4,0,0
"Schroder, Dennis",2,13.2,6100,okc,den,away, 98-109,28:10,11,1,2,0,0,2,1,3,13,4,7
"McGruder, Rodney",2,11.4,4600,mia,mem,away, 100-97,23:03,8,2,2,0,0,2,1,2,7,3,3
"Ferrell, Yogi",1,10.1,3800,sac,gsw,home, 125-130,14:35,3,3,3,0,0,1,1,1,6,0,0
"Morris, Jaylen",2,9.4,3500,mil,cle,away, 114-102,8:50,1,2,2,1,0,0,0,0,3,1,2
"Sexton, Collin",1,9.1,5400,cle,mil,home, 102-114,23:58,5,3,1,0,0,1,0,2,11,1,2
"Satoransky, Tomas",1,8.7,4300,was,bkn,away, 118-125,15:47,7,1,1,0,0,1,1,3,5,0,0
"Dorsey, Tyler",2,7.9,3500,atl,bos,away, 108-129,12:29,6,2,1,0,0,2,1,2,5,1,2
"Hamilton, Daniel",2,6.9,3500,atl,bos,away, 108-129,6:44,3,2,1,0,0,0,1,1,3,0,0
"Cook, Quinn",1,6.7,3500,gsw,sac,away, 130-125,12:00,5,1,1,0,0,1,1,1,4,2,2
"Korkmaz, Furkan",2,6.4,4900,phi,ind,home, 101-113,29:24,6,2,0,0,0,2,2,2,10,0,0
"Lee, Damion",2,6.4,3500,gsw,sac,away, 130-125,8:42,5,2,0,0,0,1,1,2,2,0,0
"Young, Nick",2,6,3500,den,okc,home, 109-98,8:54,6,0,0,0,0,0,2,2,3,0,0
"Brooks, MarShon",2,5.2,3700,mem,mia,home, 97-100,15:44,4,1,0,0,0,0,0,2,6,0,0
"Beasley, Malik",2,4.9,4400,den,okc,home, 109-98,15:39,0,2,1,1,0,2,0,0,5,0,0
"Wanamaker, Brad",1,3.2,3500,bos,atl,home, 129-108,7:51,2,1,0,0,0,0,0,1,4,0,0
"Anderson, Justin",2,3,3500,atl,bos,away, 108-129,6:44,0,0,0,0,1,0,0,0,0,0,0
"Selden, Wayne",2,3,3700,mem,mia,home, 97-100,10:55,0,0,0,1,0,0,0,0,4,0,0
"Ferguson, Terrance",2,3,3500,okc,den,away, 98-109,23:33,0,0,0,1,0,0,0,0,1,0,2
"Adams, Jaylen",2,1.5,3500,atl,bos,away, 108-129,4:27,0,0,1,0,0,0,0,0,0,0,0
"Milton, Shake",2,1.2,3500,phi,ind,home, 101-113,3:24,0,1,0,0,0,0,0,0,0,0,0
"Ellington, Wayne",2,1.2,4600,mia,mem,away, 100-97,5:25,0,1,0,0,0,0,0,0,2,0,0
"Luwawu, Timothe",2,0,3500,okc,den,away, 98-109,00:33,0,0,0,0,0,0,0,0,0,0,0
"Evans III, Jacob",2,0,3500,gsw,sac,away, 130-125,DNP,0,0,0,0,0,0,0,0,0,0,0
"Mason III, Frank",2,0,3500,sac,gsw,home, 125-130,DNP,0,0,0,0,0,0,0,0,0,0,0
"McLemore, Ben",2,0,3500,sac,gsw,home, 125-130,DNP,0,0,0,0,0,0,0,0,0,0,0
"Baldwin, Wade",1,0,3500,por,tor,home, 128-122,DNP,0,0,0,0,0,0,0,0,0,0,0
"Brown, Lorenzo",1,0,3500,tor,por,away, 122-128,DNP,0,0,0,0,0,0,0,0,0,0,0
"Richardson, Malachi",2,0,3500,tor,por,away, 122-128,DNP,0,0,0,0,0,0,0,0,0,0,0
"Dotson, Damyean",2,0,4000,nyk,cha,away, 126-124,DNP,0,0,0,0,0,0,0,0,0,0,0
