Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Westbrook, Russell",1,60.4,11500,okc,pho,away, 118-102,39:02,40,12,8,0,0,6,3,17,29,3,6
"Booker, Devin",2,55.4,9500,pho,okc,home, 102-118,32:55,25,7,10,3,0,2,2,8,22,7,8
"Beal, Bradley",2,52.9,8400,was,chi,home, 92-101,37:59,34,7,5,2,0,3,4,13,27,4,5
"Williams, Louis",2,47.9,6200,lac,lal,away, 118-107,30:33,36,7,3,0,0,1,3,11,18,11,11
"Walker, Kemba",1,45.3,9800,cha,bkn,home, 100-87,35:39,29,4,3,1,2,2,7,11,20,0,0
"Rose, Derrick",1,43.1,7500,min,atl,home, 120-123,38:46,25,3,9,1,0,2,3,10,24,2,3
"Holiday, Jrue",2,42.4,9400,nor,dal,home, 114-112,35:22,18,7,8,2,1,5,0,5,19,8,8
"Russell, D'Angelo",2,41.8,6800,bkn,cha,away, 87-100,33:55,33,4,2,0,1,2,2,13,24,5,5
"Murray, Jamal",1,41.7,7400,den,sas,home, 102-99,40:08,31,6,3,1,0,4,4,13,27,1,2
"White, Derrick",1,38.7,4700,sas,den,away, 99-102,28:06,10,6,3,6,0,1,1,4,9,1,2
"Collison, Darren",1,38.1,5300,ind,det,home, 125-88,24:26,19,3,7,2,0,1,2,7,7,3,3
"Doncic, Luka",2,36.9,8500,dal,nor,away, 112-114,33:33,34,2,3,0,0,4,7,10,16,7,13
"Schroder, Dennis",2,36.8,5600,okc,pho,away, 118-102,39:01,20,4,6,2,0,3,2,8,18,2,2
"Bazemore, Kent",2,36,6900,atl,min,away, 123-120,33:10,23,5,4,2,0,5,3,9,19,2,4
"Young, Trae",1,35.3,6600,atl,min,away, 123-120,30:15,16,4,11,1,0,5,1,7,11,1,1
"Wiggins, Andrew",2,35.2,6100,min,atl,home, 120-123,40:52,16,6,2,1,2,0,1,5,14,5,12
"Dunn, Kris",1,34.8,7600,chi,was,away, 101-92,32:05,13,4,8,2,0,1,1,5,12,2,2
"Ball, Lonzo",1,33,6500,lal,lac,home, 107-118,42:42,19,5,6,1,0,4,3,7,16,2,2
"Hart, Josh",2,31.7,3700,lal,lac,home, 107-118,34:48,12,6,3,3,0,1,2,5,10,0,0
"Burks, Alec",2,29.7,4400,cle,mia,away, 94-118,29:30,17,6,5,0,0,2,1,6,10,4,4
"Jones, Tyus",1,29,4500,min,atl,home, 120-123,25:23,8,0,6,4,0,0,0,4,6,0,0
"LaVine, Zach",2,28.7,7600,chi,was,away, 101-92,28:54,24,1,3,0,0,1,3,7,12,7,8
"Lamb, Jeremy",2,28.5,6800,cha,bkn,home, 100-87,39:55,19,5,3,0,0,1,1,8,17,2,2
"DeRozan, DeMar",2,28.5,8800,sas,den,away, 99-102,37:40,15,5,5,1,0,3,0,6,12,3,6
"Morris, Monte",2,28.5,5700,den,sas,home, 102-99,20:37,7,5,7,2,0,1,1,1,6,4,4
"Wade, Dwyane",2,28.2,5100,mia,cle,home, 118-94,23:49,10,6,4,2,0,1,0,5,10,0,0
"Clarkson, Jordan",2,28,6000,cle,mia,away, 94-118,31:13,18,5,4,0,0,2,3,6,11,3,3
"Oladipo, Victor",2,27.5,8700,ind,det,home, 125-88,25:36,7,5,7,2,0,2,0,2,9,3,4
"Johnson, Tyler",1,26.8,4700,mia,cle,home, 118-94,23:36,11,4,2,2,1,1,3,4,11,0,0
"Augustin, D.J.",1,26.2,5000,orl,tor,home, 116-87,24:59,17,1,6,0,0,1,2,5,7,5,5
"Smith Jr., Dennis",1,26.2,5300,dal,nor,away, 112-114,29:34,14,1,4,2,0,1,2,5,9,2,2
"Parker, Tony",1,26.2,3700,cha,bkn,home, 100-87,23:20,19,1,2,0,1,0,0,9,14,1,1
"Beasley, Malik",2,26.1,4500,den,sas,home, 102-99,25:44,21,3,1,0,0,0,2,7,11,5,5
"Satoransky, Tomas",1,25.3,3800,was,chi,home, 92-101,38:43,9,4,3,2,1,2,1,4,11,0,0
"Forbes, Bryn",1,24.1,4800,sas,den,away, 99-102,32:57,13,3,1,2,0,0,3,5,11,0,0
"Holiday, Justin",2,23.7,5300,chi,was,away, 101-92,38:00,10,1,3,3,0,1,2,2,6,4,5
"Huerter, Kevin",2,23.3,4500,atl,min,away, 123-120,25:12,10,4,3,1,1,2,2,4,10,0,0
"Craig, Torrey",2,21.7,4400,den,sas,home, 102-99,30:15,10,6,1,1,1,3,2,4,8,0,0
"Lin, Jeremy",1,21.6,4200,atl,min,away, 123-120,22:15,7,3,4,2,0,1,2,2,8,1,2
"McGruder, Rodney",2,21.3,4100,mia,cle,home, 118-94,28:59,16,4,1,0,0,1,4,5,10,2,2
"VanVleet, Fred",1,21.2,5500,tor,orl,away, 87-116,23:04,11,1,2,1,1,0,2,3,12,3,4
"Bradley, Avery",2,20.5,4100,lac,lal,away, 118-107,29:06,8,5,3,1,0,1,0,4,12,0,0
"Jackson, Reggie",1,19.8,5500,det,ind,away, 88-125,25:14,8,4,6,0,0,2,1,2,11,3,3
"Wright, Delon",2,19.6,3800,tor,orl,away, 87-116,30:49,6,3,6,1,0,2,2,2,8,0,0
"Kennard, Luke",2,19.4,3600,det,ind,away, 88-125,21:14,14,2,0,1,0,0,2,5,8,2,2
"Caldwell-Pope, Kentavious",2,19.3,3800,lal,lac,home, 107-118,26:03,14,4,1,0,0,1,3,4,8,3,3
"Bullock, Reggie",2,18.6,4800,det,ind,away, 88-125,26:50,13,3,0,1,1,4,3,5,10,0,0
"Ross, Terrence",2,17.8,4800,orl,tor,home, 116-87,21:19,14,4,0,0,0,1,2,6,10,0,0
"Wallace, Tyrone",2,17.1,3500,lac,lal,away, 118-107,10:23,6,3,1,2,0,0,0,3,4,0,0
"Fournier, Evan",2,17.1,5700,orl,tor,home, 116-87,32:41,7,3,1,1,1,1,1,3,11,0,0
"Calderon, Jose",1,16.9,3500,det,ind,away, 88-125,22:46,2,2,7,0,1,1,0,1,2,0,0
"Belinelli, Marco",2,16.6,3700,sas,den,away, 99-102,17:46,9,3,2,1,0,2,1,3,5,2,3
"Frazier, Tim",1,15.3,4000,nor,dal,home, 114-112,22:01,7,4,3,0,0,1,1,3,5,0,0
"Crawford, Jamal",2,15,4200,pho,okc,home, 102-118,18:49,6,0,4,1,1,3,0,3,7,0,0
"Brown, Bruce",2,14.4,3500,det,ind,away, 88-125,20:39,6,2,2,0,1,0,0,3,12,0,0
"Dinwiddie, Spencer",1,14.1,7400,bkn,cha,away, 87-100,27:43,3,3,5,1,0,3,1,1,7,0,0
"Melton, De'Anthony",1,13.6,4000,pho,okc,home, 102-118,24:27,4,3,2,1,1,3,0,1,5,2,2
