Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Brogdon, Malcolm",SG,28.3,"$5,100",mil,v tor, 125-103,25:23,   14pt 4rb 5as 1st 1to 3trey 5-10fg 1-2ft
"Bledsoe, Eric",PG,24.5,"$5,100",mil,v tor, 125-103,29:18,   8pt 5rb 7as 1trey 3-10fg 1-2ft
"Lowry, Kyle",PG,23.8,"$7,500",tor,@ mil, 103-125,38:40,   15pt 4rb 4as 2to 2trey 4-13fg 5-8ft
"Hill, George",PG,22,"$5,400",mil,v tor, 125-103,24:32,   13pt 5rb 2as 1trey 5-8fg 2-2ft
"Green, Danny",SG,18.8,"$4,400",tor,@ mil, 103-125,21:47,   8pt 4rb 1st 1bl 2trey 2-6fg 2-2ft
"Connaughton, Pat",SG,18,"$5,000",mil,v tor, 125-103,12:38,   3pt 5rb 2as 1st 1bl 1-3fg 1-2ft
"Middleton, Khris",SG,14.7,"$7,200",mil,v tor, 125-103,28:40,   12pt 1rb 1as 2trey 5-8fg
"VanVleet, Fred",PG,13,"$3,500",tor,@ mil, 103-125,23:53,   5pt 2as 2bl 1to 1trey 2-5fg
"Brown, Sterling",SG,9.2,"$3,500",mil,v tor, 125-103,3:44,   5pt 1rb 1st 1trey 1-3fg 2-2ft
"Meeks, Jodie",SG,7,"$3,500",tor,@ mil, 103-125,8:17,   5pt 1st 1to 1trey 2-5fg
"Lin, Jeremy",PG,3,"$3,500",tor,@ mil, 103-125,3:23,   0pt 2as 0-1fg
"Snell, Tony",SG,1.2,"$3,500",mil,v tor, 125-103,3:23,   0pt 1rb
"McCaw, Patrick",SG,0,"$3,500",tor,@ mil, 103-125,NA,   
"DiVincenzo, Donte",SG,0,"$3,500",mil,v tor, 125-103,NA,   
"Frazier, Tim",PG,-1,"$3,500",mil,v tor, 125-103,3:23,   0pt 1to
"Antetokounmpo, Giannis",SF,62.9,"$12,000",mil,v tor, 125-103,34:47,   30pt 17rb 5as 1st 2bl 4to 1trey 10-20fg 9-12ft
"Leonard, Kawhi",SF,44.6,"$10,500",tor,@ mil, 103-125,37:48,   31pt 8rb 2as 1bl 2to 1trey 10-18fg 10-10ft
"Ilyasova, Ersan",PF,29.6,"$4,200",mil,v tor, 125-103,21:17,   17pt 3rb 2as 2st 2trey 7-11fg 1-2ft
"Mirotic, Nikola",SF,22.2,"$5,200",mil,v tor, 125-103,22:41,   15pt 6rb 2trey 5-10fg 3-4ft
"Powell, Norman",SF,20.8,"$3,500",tor,@ mil, 103-125,24:36,   14pt 4rb 2as 1to 2trey 6-9fg
"Ibaka, Serge",PF,20.5,"$4,600",tor,@ mil, 103-125,27:15,   8pt 10rb 3as 4to 4-9fg 0-2ft
"Siakam, Pascal",PF,15.2,"$7,300",tor,@ mil, 103-125,25:50,   8pt 1rb 2as 1st 4-9fg
"Boucher, Chris",PF,8,"$3,500",tor,@ mil, 103-125,1:56,   5pt 1bl 1trey 2-3fg 0-1ft
"Moreland, Eric",PF,5.1,"$3,500",tor,@ mil, 103-125,3:23,   0pt 3rb 1as
"Miller, Malcolm",PF,3.2,"$3,500",tor,@ mil, 103-125,3:51,   2pt 1rb 2-2ft
"Wilson, D.J.",PF,3.2,"$3,500",mil,v tor, 125-103,3:23,   2pt 1rb 0-2fg 2-2ft
"Anunoby, OG",SF,0,"$3,500",tor,@ mil, 103-125,NA,   
"Lopez, Brook",C,17.3,"$4,900",mil,v tor, 125-103,26:51,   6pt 4rb 3as 1bl 1to 1-7fg 4-5ft
"Gasol, Marc",C,10.5,"$5,700",tor,@ mil, 103-125,19:21,   2pt 5rb 1as 1bl 2to 1-9fg
"Gasol, Pau",C,0,"$3,500",mil,v tor, 125-103,NA,   
