Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Harden, James",SG,60.8,"$11,200",hou,v gsw, 126-121,45:26,   41pt 9rb 6as 1st 3to 5trey 14-32fg 8-8ft
"Iguodala, Andre",SG,38.5,"$5,700",gsw,@ hou, 121-126,40:43,   16pt 5rb 3as 1st 3bl 3trey 6-9fg 1-2ft
"Paul, Chris",PG,38.1,"$8,300",hou,v gsw, 126-121,43:48,   14pt 8rb 7as 1st 1bl 2to 1trey 4-8fg 5-6ft
"Gordon, Eric",SG,36.4,"$5,200",hou,v gsw, 126-121,45:15,   30pt 2rb 2as 1st 1bl 5to 7trey 11-20fg 1-2ft
"Thompson, Klay",SG,35.6,"$6,500",gsw,@ hou, 121-126,45:50,   16pt 8rb 2as 3st 2to 2trey 6-16fg 2-2ft
"Curry, Stephen",PG,29.6,"$9,000",gsw,@ hou, 121-126,44:30,   17pt 3rb 4as 2st 3to 2trey 7-23fg 1-3ft
"Rivers, Austin",SG,15.8,"$3,600",hou,v gsw, 126-121,27:46,   8pt 4rb 1bl 2trey 3-6fg
"Shumpert, Iman",SG,11.4,"$3,500",hou,v gsw, 126-121,18:18,   10pt 2rb 1to 3trey 3-5fg 1-2ft
"Livingston, Shaun",PG,8.4,"$3,500",gsw,@ hou, 121-126,11:26,   3pt 2rb 2as 1-1fg 1-2ft
"Evans III, Jacob",SG,0,"$3,500",gsw,@ hou, 121-126,DNP,   
"Cook, Quinn",PG,0,"$3,500",gsw,@ hou, 121-126,DNP,   
"Chiozza, Chris",PG,0,"$3,500",hou,v gsw, 126-121,NA,   
"Durant, Kevin",SF,58.6,"$10,500",gsw,@ hou, 121-126,49:35,   46pt 3rb 6as 6trey 14-31fg 12-12ft
"Green, Draymond",PF,51.2,"$8,200",gsw,@ hou, 121-126,44:30,   19pt 11rb 10as 2bl 2to 1trey 6-10fg 6-8ft
"Tucker, P.J.",PF,30.9,"$5,900",hou,v gsw, 126-121,33:52,   7pt 12rb 3as 2bl 1to 3-9fg 1-1ft
"Looney, Kevon",PF,5.2,"$3,900",gsw,@ hou, 121-126,13:26,   2pt 1rb 1bl 1to 1-1fg
"Green, Gerald",SF,3.6,"$3,500",hou,v gsw, 126-121,6:49,   0pt 3rb 0-3fg
"McKinnie, Alfonzo",SF,3.2,"$3,500",gsw,@ hou, 121-126,7:54,   2pt 1rb 1-3fg
"Jerebko, Jonas",PF,0,"$3,500",gsw,@ hou, 121-126,4:10,   0pt 0-1fg
"Clark, Gary",SF,0,"$3,500",hou,v gsw, 126-121,DNP,   
"House, Danuel",SF,0,"$3,600",hou,v gsw, 126-121,DNP,   
"Hartenstein, Isaiah",PF,0,"$3,500",hou,v gsw, 126-121,DNP,   
"Faried, Kenneth",PF,0,"$3,600",hou,v gsw, 126-121,DNP,   
"Capela, Clint",C,33.7,"$7,500",hou,v gsw, 126-121,34:53,   13pt 11rb 1as 1st 1bl 6-9fg 1-4ft
"Hilario, Nene",C,8.3,"$3,700",hou,v gsw, 126-121,8:53,   3pt 4rb 1as 1to 1-1fg 1-3ft
"Bogut, Andrew",C,1.2,"$4,000",gsw,@ hou, 121-126,2:56,   0pt 1rb
"Bell, Jordan",C,0,"$3,500",gsw,@ hou, 121-126,DNP,   
"Jones, Damian",C,0,"$3,500",gsw,@ hou, 121-126,NA,   
"Cousins, DeMarcus",C,0,"$3,500",gsw,@ hou, 121-126,NA,   
