Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Butler, Jimmy",SG,56.3,"$7,400",phi,v tor, 116-95,35:41,   22pt 9rb 9as 3st 1bl 2to 1trey 9-15fg 3-3ft
"Simmons, Ben",PG,27.9,"$8,800",phi,v tor, 116-95,36:15,   10pt 7rb 7as 1to 5-13fg
"Green, Danny",SG,21.7,"$4,400",tor,@ phi, 95-116,33:57,   13pt 6rb 1as 3trey 5-9fg
"Lowry, Kyle",PG,21.5,"$7,500",tor,@ phi, 95-116,37:39,   7pt 5rb 5as 1st 2to 2-10fg 3-5ft
"VanVleet, Fred",PG,9.1,"$3,800",tor,@ phi, 95-116,20:59,   1pt 3rb 1as 1st 0-7fg 1-1ft
"Meeks, Jodie",SG,8.2,"$3,500",tor,@ phi, 95-116,4:48,   4pt 1rb 1st 2-3fg
"McConnell, T.J.",PG,1.2,"$3,500",phi,v tor, 116-95,5:01,   0pt 1rb 0-1fg
"McCaw, Patrick",SG,0,"$3,500",tor,@ phi, 95-116,6:14,   0pt
"Korkmaz, Furkan",SG,0,"$3,500",phi,v tor, 116-95,NA,   
"Smith, Zhaire",SG,0,"$3,500",phi,v tor, 116-95,NA,   
"Lin, Jeremy",PG,0,"$3,500",tor,@ phi, 95-116,NA,   
"Leonard, Kawhi",SF,40.3,"$10,300",tor,@ phi, 95-116,36:41,   33pt 4rb 3as 1bl 5to 2trey 13-22fg 5-5ft
"Harris, Tobias",PF,34.1,"$8,500",phi,v tor, 116-95,37:02,   13pt 8rb 5as 2bl 2to 2trey 5-11fg 1-2ft
"Siakam, Pascal",PF,31.1,"$8,500",tor,@ phi, 95-116,33:51,   20pt 3rb 1as 1st 1bl 7-15fg 6-8ft
"Ennis, James",SF,17.5,"$3,500",phi,v tor, 116-95,24:22,   10pt 5rb 1as 4-6fg 2-2ft
"Redick, J.J.",SF,16.7,"$4,400",phi,v tor, 116-95,27:21,   15pt 1rb 1as 1to 3trey 5-9fg 2-3ft
"Ibaka, Serge",PF,12,"$5,100",tor,@ phi, 95-116,16:05,   4pt 5rb 1st 1to 2-6fg
"Powell, Norman",SF,9,"$3,900",tor,@ phi, 95-116,16:24,   6pt 2as 2trey 2-5fg
"Johnson, Amir",PF,3,"$3,500",phi,v tor, 116-95,4:28,   4pt 1to 2-2fg
"Scott, Mike",PF,3,"$3,600",phi,v tor, 116-95,13:58,   5pt 2to 1trey 2-3fg
"Moreland, Eric",PF,1.2,"$3,500",tor,@ phi, 95-116,2:51,   0pt 1rb
"Miller, Malcolm",PF,1.2,"$3,500",tor,@ phi, 95-116,1:27,   0pt 1rb
"Bolden, Jonah",PF,0.5,"$3,500",phi,v tor, 116-95,5:01,   0pt 1as 1to
"Simmons, Jonathon",SF,0,"$3,500",phi,v tor, 116-95,5:01,   0pt 0-2fg
"Boucher, Chris",PF,0,"$3,500",tor,@ phi, 95-116,NA,   
"Anunoby, OG",SF,0,"$3,500",tor,@ phi, 95-116,NA,   
"Embiid, Joel",C,61.5,"$10,600",phi,v tor, 116-95,28:09,   33pt 10rb 3as 5bl 3to 3trey 9-18fg 12-13ft
"Gasol, Marc",C,28.2,"$5,400",tor,@ phi, 95-116,29:04,   7pt 6rb 2as 2st 2bl 1to 2-6fg 3-4ft
"Monroe, Greg",C,12.1,"$3,700",phi,v tor, 116-95,14:50,   4pt 3rb 1as 1st 2-4fg
"Marjanovic, Boban",C,2.7,"$4,000",phi,v tor, 116-95,2:51,   0pt 1rb 1as
