Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Butler, Jimmy",SG,43.5,"$9,800",phi,@ tor, 89-125,29:56,   22pt 5rb 7as 1st 1bl 1to 6-16fg 10-11ft
"Murray, Jamal",PG,40.5,"$8,100",den,v por, 124-98,33:33,   18pt 5rb 9as 1bl 1trey 7-16fg 3-3ft
"Lillard, Damian",PG,40.2,"$9,900",por,@ den, 98-124,32:17,   22pt 6rb 4as 1st 1bl 1to 2trey 9-21fg 2-5ft
"Lowry, Kyle",PG,36.7,"$6,900",tor,v phi, 125-89,34:11,   19pt 6rb 5as 1st 1bl 3to 2trey 5-9fg 7-8ft
"Harris, Gary",SG,31.2,"$5,400",den,v por, 124-98,36:52,   16pt 6rb 2as 2st 1to 5-12fg 6-6ft
"Green, Danny",SG,30,"$4,400",tor,v phi, 125-89,27:40,   17pt 5rb 3st 2to 5trey 5-8fg 2-2ft
"Simmons, Ben",PG,25.4,"$7,800",phi,@ tor, 89-125,25:09,   7pt 7rb 4as 2st 1bl 5to 3-5fg 1-1ft
"McCollum, C.J.",SG,22.3,"$7,500",por,@ den, 98-124,28:37,   12pt 4rb 3as 1bl 2to 2trey 5-16fg
"Craig, Torrey",SG,22.1,"$3,600",den,v por, 124-98,23:56,   8pt 8rb 1as 1st 1trey 3-6fg 1-1ft
"Curry, Seth",PG,14.8,"$3,800",por,@ den, 98-124,26:27,   7pt 4rb 2as 1trey 3-10fg
"Beasley, Malik",SG,13.6,"$4,200",den,v por, 124-98,14:26,   10pt 3rb 1trey 3-4fg 3-3ft
"Lin, Jeremy",PG,7.5,"$3,500",tor,v phi, 125-89,5:07,   3pt 1as 1st 1trey 1-2fg
"VanVleet, Fred",PG,7.5,"$3,500",tor,v phi, 125-89,16:22,   5pt 1as 1st 2to 1trey 2-5fg
"Morris, Monte",SG,7.2,"$3,500",den,v por, 124-98,14:27,   6pt 1rb 2-4fg 2-2ft
"Simons, Anfernee",SG,5,"$3,500",por,@ den, 98-124,5:11,   2pt 1st 0-2fg 2-2ft
"Meeks, Jodie",SG,3,"$3,500",tor,v phi, 125-89,6:47,   3pt 1trey 1-1fg
"McCaw, Patrick",SG,2,"$3,500",tor,v phi, 125-89,6:47,   2pt 0-1fg 2-2ft
"McConnell, T.J.",PG,0,"$3,500",phi,@ tor, 89-125,8:58,   0pt 0-3fg
"Thomas, Isaiah",PG,0,"$3,500",den,v por, 124-98,DNP,   
"Korkmaz, Furkan",SG,0,"$3,500",phi,@ tor, 89-125,NA,   
"Trent Jr., Gary",SG,0,"$3,500",por,@ den, 98-124,NA,   
"Smith, Zhaire",SG,0,"$3,500",phi,@ tor, 89-125,NA,   
"Leonard, Kawhi",SF,48.6,"$10,200",tor,v phi, 125-89,35:30,   21pt 13rb 4as 2st 7-16fg 7-8ft
"Siakam, Pascal",PF,47.1,"$7,500",tor,v phi, 125-89,34:13,   25pt 8rb 3as 2st 1bl 1to 2trey 7-19fg 9-10ft
"Millsap, Paul",PF,45.6,"$7,800",den,v por, 124-98,33:37,   24pt 8rb 2as 1st 2bl 2trey 9-17fg 4-6ft
"Collins, Zach",PF,28.1,"$4,000",por,@ den, 98-124,20:41,   14pt 3rb 1as 1st 2bl 1trey 5-10fg 3-4ft
"Harris, Tobias",SF,27.2,"$7,600",phi,@ tor, 89-125,34:12,   15pt 6rb 2bl 1to 1trey 6-12fg 2-2ft
"Aminu, Al-Farouq",PF,21.8,"$5,700",por,@ den, 98-124,23:56,   3pt 4rb 2as 2st 2bl 1to 1trey 1-8fg
"Plumlee, Mason",PF,20.8,"$4,300",den,v por, 124-98,18:22,   4pt 9rb 4as 1bl 3to 1-2fg 2-2ft
"Hood, Rodney",SF,19.3,"$4,500",por,@ den, 98-124,26:02,   14pt 4rb 1as 1to 5-8fg 4-5ft
"Barton, Will",SF,16.6,"$4,700",den,v por, 124-98,25:36,   10pt 3rb 2as 2trey 3-9fg 2-2ft
"Leonard, Meyers",PF,16.5,"$3,500",por,@ den, 98-124,16:10,   9pt 5rb 1as 3trey 3-7fg 0-4ft
"Scott, Mike",PF,14.8,"$3,500",phi,@ tor, 89-125,17:32,   10pt 4rb 2trey 4-5fg
"Powell, Norman",SF,13.9,"$3,500",tor,v phi, 125-89,10:16,   7pt 2rb 3as 1trey 3-6fg
"Johnson, Amir",PF,12.4,"$3,500",phi,@ tor, 89-125,9:05,   4pt 2rb 2as 1st 2-2fg
"Simmons, Jonathon",SF,11.6,"$3,500",phi,@ tor, 89-125,8:58,   6pt 3rb 1st 1to 2-8fg 2-2ft
"Ibaka, Serge",PF,10.4,"$5,200",tor,v phi, 125-89,22:00,   10pt 2rb 2to 4-7fg 2-3ft
"Redick, J.J.",SF,8,"$4,400",phi,@ tor, 89-125,31:09,   3pt 4as 1to 1trey 1-6fg
"Turner, Evan",SF,7.8,"$3,600",por,@ den, 98-124,11:03,   0pt 4rb 2as
"Moreland, Eric",PF,6.2,"$3,500",tor,v phi, 125-89,6:19,   2pt 1rb 2as 1-1fg
