Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Curry, Stephen",PG,42.7,"$10,300",gsw,@ por, 110-99,37:17,   36pt 6rb 3as 5to 6trey 11-26fg 8-9ft
"Thompson, Klay",SG,40.5,"$7,700",gsw,@ por, 110-99,39:54,   19pt 5rb 5as 2st 2bl 4to 1trey 8-20fg 2-3ft
"McCollum, C.J.",SG,39.1,"$7,900",por,v gsw, 99-110,38:22,   23pt 3rb 5as 2st 1to 2trey 7-20fg 7-12ft
"Lillard, Damian",PG,36.2,"$9,400",por,v gsw, 99-110,39:38,   19pt 6rb 6as 2st 5to 3trey 5-18fg 6-8ft
"Iguodala, Andre",SG,14,"$6,000",gsw,@ por, 110-99,17:33,   2pt 5rb 2as 1st 1-5fg
"Curry, Seth",PG,10.6,"$4,800",por,v gsw, 99-110,30:23,   5pt 3rb 1st 1to 1trey 2-6fg
"Livingston, Shaun",PG,10.5,"$3,600",gsw,@ por, 110-99,17:20,   6pt 1as 1st 2-3fg 2-2ft
"Cook, Quinn",PG,7.2,"$3,500",gsw,@ por, 110-99,10:43,   6pt 1rb 3-4fg
"Evans III, Jacob",SG,0,"$3,500",gsw,@ por, 110-99,DNP,   
"Simons, Anfernee",SG,0,"$3,500",por,v gsw, 99-110,DNP,   
"Trent Jr., Gary",SG,0,"$3,500",por,v gsw, 99-110,NA,   
"Green, Draymond",PF,66.6,"$8,900",gsw,@ por, 110-99,38:24,   20pt 13rb 12as 4st 1bl 2to 6-12fg 8-9ft
"Leonard, Meyers",PF,25.6,"$3,600",por,v gsw, 99-110,31:08,   16pt 3rb 4as 3trey 6-12fg 1-1ft
"Harkless, Maurice",SF,24.6,"$4,900",por,v gsw, 99-110,25:46,   6pt 3rb 2as 2st 2bl 2-5fg 2-4ft
"Collins, Zach",PF,20.6,"$4,500",por,v gsw, 99-110,20:17,   6pt 8rb 2as 1bl 1to 1trey 2-6fg 1-2ft
"Turner, Evan",SF,18.1,"$3,900",por,v gsw, 99-110,17:25,   12pt 3rb 1as 1st 2to 1trey 5-6fg 1-2ft
"McKinnie, Alfonzo",SF,17.8,"$3,500",gsw,@ por, 110-99,21:13,   5pt 9rb 1st 1to 1trey 2-2fg
"Looney, Kevon",PF,15.1,"$5,300",gsw,@ por, 110-99,27:18,   8pt 3rb 1as 1bl 1to 4-5fg
"Aminu, Al-Farouq",PF,12.4,"$4,000",por,v gsw, 99-110,12:32,   2pt 7rb 2as 1to 1-2fg
"Jerebko, Jonas",PF,7.1,"$3,600",gsw,@ por, 110-99,8:57,   2pt 3rb 1as 1-2fg
"Hood, Rodney",SF,6,"$4,700",por,v gsw, 99-110,17:13,   3pt 1st 1-3fg 1-2ft
"Layman, Jake",SF,0,"$3,500",por,v gsw, 99-110,DNP,   
"Labissiere, Skal",PF,0,"$3,500",por,v gsw, 99-110,DNP,   
"Durant, Kevin",SF,0,"$11,000",gsw,@ por, 110-99,NA,   
"Bell, Jordan",C,14.4,"$4,200",gsw,@ por, 110-99,15:27,   6pt 2rb 2as 1bl 3-5fg
"Kanter, Enes",C,13,"$5,200",por,v gsw, 99-110,7:16,   7pt 5rb 3-7fg 1-2ft
"Bogut, Andrew",C,2.4,"$3,500",gsw,@ por, 110-99,2:37,   0pt 2rb
"Jones, Damian",C,0,"$3,500",gsw,@ por, 110-99,3:17,   0pt
"Nurkic, Jusuf",C,0,"$3,500",por,v gsw, 99-110,NA,   
"Cousins, DeMarcus",C,0,"$3,500",gsw,@ por, 110-99,NA,   
