Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"McCollum, C.J.",SG,33.2,"$7,700",por,@ den, 97-90,41:12,   20pt 6rb 6as 3to 3trey 8-20fg 1-2ft
"Lillard, Damian",PG,30.8,"$10,200",por,@ den, 97-90,38:36,   14pt 4rb 4as 2st 1bl 3to 1trey 5-17fg 3-4ft
"Murray, Jamal",PG,26.9,"$7,800",den,v por, 90-97,35:06,   15pt 7rb 1as 1st 1to 2trey 6-18fg 1-1ft
"Beasley, Malik",SG,22.6,"$3,700",den,v por, 90-97,27:10,   13pt 3rb 2as 1st 2trey 4-11fg 3-8ft
"Harris, Gary",SG,15.6,"$5,100",den,v por, 90-97,40:28,   12pt 3rb 2as 3to 4-12fg 4-4ft
"Craig, Torrey",SG,14.8,"$4,500",den,v por, 90-97,19:45,   7pt 4rb 1st 1trey 2-5fg 2-4ft
"Morris, Monte",SG,12,"$3,800",den,v por, 90-97,19:01,   3pt 6as 1-8fg 1-2ft
"Curry, Seth",PG,5.7,"$3,500",por,@ den, 97-90,16:39,   3pt 1rb 1as 1trey 1-4fg
"Thomas, Isaiah",PG,0,"$3,500",den,v por, 90-97,DNP,   
"Simons, Anfernee",SG,0,"$3,500",por,@ den, 97-90,DNP,   
"Trent Jr., Gary",SG,0,"$3,500",por,@ den, 97-90,NA,   
"Millsap, Paul",PF,37.2,"$4,900",den,v por, 90-97,31:39,   14pt 11rb 2st 2bl 2to 1trey 6-14fg 1-1ft
"Hood, Rodney",SF,27.6,"$3,500",por,@ den, 97-90,27:13,   15pt 3rb 3bl 2trey 5-11fg 3-4ft
"Aminu, Al-Farouq",PF,24.5,"$4,900",por,@ den, 97-90,30:52,   11pt 10rb 1as 1trey 3-9fg 4-5ft
"Barton, Will",SF,20.7,"$4,100",den,v por, 90-97,17:28,   4pt 11rb 1as 1bl 1to 1-6fg 2-2ft
"Collins, Zach",PF,17.7,"$3,600",por,@ den, 97-90,17:00,   10pt 6rb 1as 1to 5-6fg
"Harkless, Maurice",SF,14.3,"$5,100",por,@ den, 97-90,12:51,   5pt 4rb 1as 1st 1trey 2-3fg
"Turner, Evan",SF,12.3,"$3,500",por,@ den, 97-90,18:01,   4pt 4rb 3as 1to 2-4fg
"Layman, Jake",SF,0,"$3,500",por,@ den, 97-90,5:55,   0pt 0-1fg
"Lyles, Trey",PF,0,"$3,500",den,v por, 90-97,DNP,   
"Hernangomez, Juan",SF,0,"$3,500",den,v por, 90-97,DNP,   
"Labissiere, Skal",PF,0,"$3,500",por,@ den, 97-90,DNP,   
"Leonard, Meyers",PF,0,"$3,500",por,@ den, 97-90,DNP,   
"Vanderbilt, Jarred",SF,0,"$3,500",den,v por, 90-97,DNP,   
"Lydon, Tyler",SF,0,"$3,500",den,v por, 90-97,NA,   
"Porter, Michael",PF,0,"$3,500",den,v por, 90-97,NA,   
"Jokic, Nikola",C,44.3,"$11,800",den,v por, 90-97,37:11,   16pt 14rb 7as 1st 2to 7-17fg 2-4ft
"Kanter, Enes",C,37.3,"$7,000",por,@ den, 97-90,31:41,   15pt 9rb 1as 2st 2bl 2to 5-10fg 5-5ft
"Plumlee, Mason",C,19.5,"$4,100",den,v por, 90-97,12:12,   6pt 5rb 1as 2bl 3-7fg
"Nurkic, Jusuf",C,0,"$3,500",por,@ den, 97-90,NA,   
