Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Middleton, Khris",SG,47.7,"$6,900",mil,@ tor, 102-120,36:15,   30pt 6rb 7as 4trey 11-15fg 4-5ft
"Lowry, Kyle",PG,39,"$6,800",tor,v mil, 120-102,34:04,   25pt 5rb 6as 1to 3trey 6-11fg 10-10ft
"VanVleet, Fred",PG,25.2,"$3,500",tor,v mil, 120-102,25:08,   13pt 1rb 6as 1st 1to 3trey 5-6fg
"Hill, George",PG,21.5,"$5,700",mil,@ tor, 102-120,26:50,   5pt 5rb 3as 2st 1trey 1-2fg 2-2ft
"Brogdon, Malcolm",SG,14.5,"$6,100",mil,@ tor, 102-120,27:33,   4pt 5rb 3as 2-11fg 0-1ft
"Green, Danny",SG,11.7,"$4,600",tor,v mil, 120-102,24:52,   4pt 1rb 1as 1st 1bl 1to 2-5fg
"Bledsoe, Eric",PG,11.6,"$6,000",mil,@ tor, 102-120,20:27,   5pt 3rb 2as 2-7fg 1-2ft
"Connaughton, Pat",SG,10.4,"$4,200",mil,@ tor, 102-120,13:30,   3pt 2rb 2as 1bl 1to 1trey 1-4fg
"Frazier, Tim",PG,5.9,"$3,500",mil,@ tor, 102-120,3:05,   2pt 2rb 1as 0-1fg 2-2ft
"Snell, Tony",SG,4.2,"$3,500",mil,@ tor, 102-120,3:05,   0pt 1rb 1bl 0-1fg
"Brown, Sterling",SG,3.5,"$3,500",mil,@ tor, 102-120,3:39,   2pt 1as 1-2fg
"Meeks, Jodie",SG,1.2,"$3,500",tor,v mil, 120-102,3:05,   0pt 1rb 0-2fg
"Lin, Jeremy",PG,0,"$3,500",tor,v mil, 120-102,2:08,   0pt 0-1fg
"McCaw, Patrick",SG,0,"$3,500",tor,v mil, 120-102,NA,   
"DiVincenzo, Donte",SG,0,"$3,500",mil,@ tor, 102-120,NA,   
"Antetokounmpo, Giannis",SF,52.5,"$11,800",mil,@ tor, 102-120,34:12,   25pt 10rb 5as 1st 3bl 4to 1trey 9-17fg 6-10ft
"Leonard, Kawhi",SF,44.9,"$10,600",tor,v mil, 120-102,34:06,   19pt 7rb 1as 4st 2bl 2to 1trey 6-13fg 6-8ft
"Ibaka, Serge",PF,37.6,"$4,800",tor,v mil, 120-102,24:05,   17pt 13rb 2as 1st 1to 7-12fg 3-3ft
"Powell, Norman",SF,28.5,"$4,100",tor,v mil, 120-102,32:26,   18pt 5rb 3as 1st 3to 4trey 6-18fg 2-3ft
"Ilyasova, Ersan",PF,18.9,"$4,400",mil,@ tor, 102-120,17:52,   7pt 2rb 1as 3st 1to 3-5fg 1-2ft
"Siakam, Pascal",PF,18.8,"$7,800",tor,v mil, 120-102,23:10,   7pt 4rb 6as 2to 3-6fg 1-1ft
"Mirotic, Nikola",SF,14.2,"$5,400",mil,@ tor, 102-120,24:47,   11pt 1rb 2as 1st 4to 2trey 4-10fg 1-2ft
"Wilson, D.J.",PF,3.2,"$3,500",mil,@ tor, 102-120,3:39,   0pt 1rb 1bl 1to
"Moreland, Eric",PF,1.2,"$3,500",tor,v mil, 120-102,2:08,   0pt 1rb
"Boucher, Chris",PF,1.2,"$3,500",tor,v mil, 120-102,2:08,   0pt 1rb 0-2fg
"Miller, Malcolm",PF,0,"$3,500",tor,v mil, 120-102,2:08,   0pt
"Anunoby, OG",SF,0,"$3,500",tor,v mil, 120-102,NA,   
"Gasol, Marc",C,42.5,"$6,600",tor,v mil, 120-102,30:32,   17pt 5rb 7as 1st 2bl 3trey 6-11fg 2-2ft
"Lopez, Brook",C,19.9,"$5,500",mil,@ tor, 102-120,25:06,   8pt 2rb 3as 1st 1bl 1to 2trey 3-5fg
"Gasol, Pau",C,0,"$3,500",mil,@ tor, 102-120,NA,   
