Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Harden, James",SG,60.8,"$11,800",hou,@ gsw, 99-104,44:53,   31pt 4rb 8as 4st 1bl 2to 3trey 10-16fg 8-10ft
"Thompson, Klay",SG,41.3,"$7,000",gsw,v hou, 104-99,44:30,   27pt 4rb 1as 3st 1to 5trey 11-20fg
"Middleton, Khris",SG,37.1,"$7,400",mil,v bos, 116-91,34:17,   19pt 8rb 5as 1st 2to 2trey 5-15fg 7-7ft
"Curry, Stephen",PG,36.7,"$8,700",gsw,v hou, 104-99,43:39,   25pt 6rb 5as 3to 3trey 9-23fg 4-5ft
"Paul, Chris",PG,30.2,"$8,200",hou,@ gsw, 99-104,38:28,   11pt 6rb 6as 2st 3to 3-14fg 5-6ft
"Bledsoe, Eric",PG,25.2,"$6,200",mil,v bos, 116-91,28:26,   18pt 6rb 2as 3to 2trey 7-14fg 2-2ft
"Connaughton, Pat",SG,23.7,"$5,300",mil,v bos, 116-91,27:44,   7pt 11rb 1as 1bl 1to 1trey 3-7fg 0-2ft
"Iguodala, Andre",SG,23.3,"$6,200",gsw,v hou, 104-99,33:03,   11pt 4rb 5as 5-9fg 1-2ft
"Hill, George",PG,23.1,"$5,400",mil,v bos, 116-91,21:18,   16pt 3rb 1as 1st 1to 3trey 6-10fg 1-2ft
"Brogdon, Malcolm",SG,22.6,"$5,000",mil,v bos, 116-91,16:33,   10pt 3rb 4as 1bl 1trey 4-8fg 1-2ft
"Brown, Jaylen",SG,18.6,"$6,300",bos,@ mil, 91-116,27:38,   12pt 3rb 2st 3to 3-9fg 6-6ft
"Irving, Kyrie",PG,17.7,"$9,800",bos,@ mil, 91-116,33:15,   15pt 1rb 1as 1st 3to 1trey 6-21fg 2-2ft
"Smart, Marcus",SG,15.6,"$4,100",bos,@ mil, 91-116,17:50,   4pt 3rb 2as 2st 1to 0-4fg 4-6ft
"Rozier, Terry",PG,14.5,"$3,900",bos,@ mil, 91-116,17:06,   7pt 5rb 1as 1trey 3-9fg
"Shumpert, Iman",SG,13.4,"$3,500",hou,@ gsw, 99-104,16:11,   11pt 2rb 3trey 4-7fg
"Frazier, Tim",PG,9,"$3,500",mil,v bos, 116-91,4:01,   6pt 2as 2trey 2-2fg
"Rivers, Austin",SG,8.2,"$4,400",hou,@ gsw, 99-104,24:18,   2pt 1rb 2as 1st 1to 1-6fg
"Wanamaker, Brad",PG,5.7,"$3,500",bos,@ mil, 91-116,4:01,   3pt 1rb 1as 1-1fg 1-2ft
"Livingston, Shaun",PG,2,"$3,500",gsw,v hou, 104-99,13:36,   2pt 1-2fg
"Cook, Quinn",PG,0,"$3,500",gsw,v hou, 104-99,00:14,   0pt
"Snell, Tony",SG,0,"$3,500",mil,v bos, 116-91,1:51,   0pt
"Brown, Sterling",SG,0,"$3,500",mil,v bos, 116-91,4:01,   0pt 0-1fg
"Evans III, Jacob",SG,0,"$3,500",gsw,v hou, 104-99,DNP,   
"Gibson, Jonathan",PG,0,"$3,500",bos,@ mil, 91-116,NA,   
"Chiozza, Chris",PG,0,"$3,500",hou,@ gsw, 99-104,NA,   
"DiVincenzo, Donte",SG,0,"$3,500",mil,v bos, 116-91,NA,   
"Antetokounmpo, Giannis",SF,49.6,"$12,500",mil,v bos, 116-91,31:07,   20pt 8rb 8as 2st 2bl 4to 8-14fg 4-5ft
"Green, Draymond",PF,37.9,"$9,000",gsw,v hou, 104-99,39:43,   8pt 12rb 11as 1st 4to 2trey 3-8fg
"Mirotic, Nikola",SF,36.7,"$4,500",mil,v bos, 116-91,27:35,   10pt 11rb 3as 2st 1bl 2trey 3-10fg 2-2ft
"Tucker, P.J.",PF,32.5,"$6,700",hou,@ gsw, 99-104,45:10,   13pt 10rb 1as 2st 1bl 3to 3trey 5-9fg
"Durant, Kevin",SF,32,"$11,000",gsw,v hou, 104-99,32:20,   22pt 5rb 4as 1st 5to 2trey 8-18fg 4-5ft
"Morris, Marcus",PF,30.7,"$6,500",bos,@ mil, 91-116,30:03,   14pt 11rb 3as 1to 2trey 4-8fg 4-5ft
"Gordon, Eric",SF,25.9,"$6,100",hou,@ gsw, 99-104,38:01,   19pt 2rb 1as 1st 1bl 3to 3trey 5-14fg 6-6ft
"Tatum, Jayson",PF,24.2,"$7,600",bos,@ mil, 91-116,26:43,   14pt 6rb 2as 1bl 3to 1trey 3-10fg 7-9ft
"Looney, Kevon",PF,23.8,"$3,700",gsw,v hou, 104-99,22:22,   5pt 9rb 2as 1st 1bl 1to 1-2fg 3-4ft
"Ilyasova, Ersan",PF,21.2,"$4,400",mil,v bos, 116-91,25:12,   10pt 6rb 1st 1bl 2to 2trey 4-6fg
"Hayward, Gordon",SF,13.4,"$5,000",bos,@ mil, 91-116,22:05,   7pt 2rb 2as 1st 2to 1trey 3-9fg
"Theis, Daniel",PF,7.6,"$3,500",bos,@ mil, 91-116,6:01,   4pt 3rb 2-6fg
"Jerebko, Jonas",PF,4.2,"$3,500",gsw,v hou, 104-99,5:06,   3pt 1rb 1trey 1-3fg
"Yabusele, Guerschon",PF,3.2,"$3,500",bos,@ mil, 91-116,5:20,   2pt 1rb 0-2fg 2-4ft
"Ojeleye, Semi",SF,2.7,"$3,500",bos,@ mil, 91-116,4:01,   0pt 1rb 1as
"McKinnie, Alfonzo",SF,1.2,"$3,500",gsw,v hou, 104-99,5:27,   1pt 1rb 1to 1-2ft
"Green, Gerald",SF,0,"$3,500",hou,@ gsw, 99-104,3:14,   0pt 0-1fg
"Clark, Gary",SF,0,"$3,500",hou,@ gsw, 99-104,DNP,   
"House, Danuel",SF,0,"$3,500",hou,@ gsw, 99-104,DNP,   
"Wilson, D.J.",PF,0,"$3,500",mil,v bos, 116-91,DNP,   
"Hartenstein, Isaiah",PF,0,"$3,500",hou,@ gsw, 99-104,DNP,   
"Faried, Kenneth",PF,0,"$3,500",hou,@ gsw, 99-104,NA,   
"Horford, Al",C,28.4,"$7,500",bos,@ mil, 91-116,35:37,   9pt 7rb 6as 1st 1to 1trey 4-13fg
"Capela, Clint",C,21.3,"$7,000",hou,@ gsw, 99-104,25:46,   6pt 14rb 1as 3to 3-10fg
"Baynes, Aron",C,7.2,"$3,500",bos,@ mil, 91-116,10:20,   0pt 6rb 0-1fg
"Lopez, Brook",C,6.5,"$4,700",mil,v bos, 116-91,17:55,   0pt 1as 1st 1bl 1to 0-7fg
"Hilario, Nene",C,6,"$3,500",hou,@ gsw, 99-104,3:59,   6pt 2-2fg 2-2ft
"Bogut, Andrew",C,0,"$3,500",gsw,v hou, 104-99,DNP,   
"Bell, Jordan",C,0,"$3,500",gsw,v hou, 104-99,DNP,   
"Cousins, DeMarcus",C,0,"$3,500",gsw,v hou, 104-99,NA,   
"Jones, Damian",C,0,"$3,500",gsw,v hou, 104-99,NA,   
"Gasol, Pau",C,0,"$3,500",mil,v bos, 116-91,NA,   
"Williams, Robert",C,0,"$3,500",bos,@ mil, 91-116,NA,   
