Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Leonard, Meyers",PF,2,"$3,500",por,@ den, 100-96,6:44,   2pt 1-4fg
"Simmons, Jonathon",SF,0,"$3,500",phi,@ tor, 90-92,DNP,   
"Lyles, Trey",PF,0,"$3,500",den,v por, 96-100,DNP,   
"Hernangomez, Juan",SF,0,"$3,500",den,v por, 96-100,DNP,   
"Moreland, Eric",PF,0,"$3,500",tor,v phi, 92-90,DNP,   
"Miller, Malcolm",PF,0,"$3,500",tor,v phi, 92-90,DNP,   
"Layman, Jake",SF,0,"$3,500",por,@ den, 100-96,DNP,   
"Bolden, Jonah",PF,0,"$3,500",phi,@ tor, 90-92,DNP,   
"Johnson, Amir",PF,0,"$3,500",phi,@ tor, 90-92,DNP,   
"Labissiere, Skal",PF,0,"$3,500",por,@ den, 100-96,DNP,   
"Powell, Norman",SF,0,"$3,500",tor,v phi, 92-90,DNP,   
"Vanderbilt, Jarred",SF,0,"$3,500",den,v por, 96-100,DNP,   
"Lydon, Tyler",SF,0,"$3,500",den,v por, 96-100,NA,   
"Anunoby, OG",SF,0,"$3,500",tor,v phi, 92-90,NA,   
"Porter, Michael",PF,0,"$3,500",den,v por, 96-100,NA,   
"Boucher, Chris",PF,0,"$3,500",tor,v phi, 92-90,NA,   
"Jokic, Nikola",C,57.6,"$11,100",den,v por, 96-100,41:54,   29pt 13rb 2as 4bl 2to 2trey 11-26fg 5-7ft
"Embiid, Joel",C,45.2,"$10,500",phi,@ tor, 90-92,45:12,   21pt 11rb 4as 3bl 4to 1trey 6-18fg 8-9ft
"Gasol, Marc",C,29.2,"$5,400",tor,v phi, 92-90,45:12,   7pt 11rb 3bl 1trey 3-8fg
"Kanter, Enes",C,28.1,"$5,800",por,@ den, 100-96,39:39,   12pt 13rb 1as 1to 6-13fg
"Marjanovic, Boban",C,0,"$3,500",phi,@ tor, 90-92,DNP,   
"Nurkic, Jusuf",C,0,"$3,500",por,@ den, 100-96,NA,   
"Monroe, Greg",C,-1,"$3,500",phi,@ tor, 90-92,1:41,   0pt 1to 0-1fg
