Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Clarkson, Jordan",SG,60.1,"$6,200",cle,v bkn, 139-148,47:32,   42pt 8rb 5as 1st 1bl 5to 7trey 16-34fg 3-3ft
"Harden, James",SG,51,"$12,800",hou,@ min, 111-121,39:41,   42pt 5rb 6as 6to 8trey 15-34fg 4-4ft
"Teague, Jeff",PG,50.6,"$6,100",min,v hou, 121-111,37:50,   27pt 3rb 12as 1st 1to 1trey 11-16fg 4-4ft
"Russell, D'Angelo",SG,49.4,"$9,000",bkn,@ cle, 148-139,42:41,   36pt 7rb 8as 7to 5trey 13-30fg 5-6ft
"Butler, Jimmy",SG,48.4,"$8,100",phi,@ nyk, 126-111,34:05,   13pt 7rb 8as 3st 2bl 4-6fg 5-5ft
"Beal, Bradley",SG,48.1,"$9,700",was,@ tor, 120-129,43:56,   28pt 3rb 11as 1st 1bl 6to 2trey 6-15fg 14-15ft
"Williams, Louis",SG,45.2,"$8,100",lac,v pho, 134-107,22:03,   30pt 1rb 10as 1to 2trey 12-16fg 4-4ft
"Lillard, Damian",PG,44.6,"$10,200",por,v gsw, 129-107,31:38,   29pt 3rb 8as 6trey 9-15fg 5-6ft
"Lowry, Kyle",PG,43.3,"$8,000",tor,v was, 129-120,34:18,   14pt 4rb 13as 3st 4to 4trey 4-12fg 2-2ft
"Curry, Stephen",PG,42.4,"$9,100",gsw,@ por, 107-129,32:37,   32pt 7rb 2as 1to 5trey 10-24fg 7-7ft
"Doncic, Luka",SG,39.9,"$9,800",dal,v mia, 101-112,33:21,   18pt 12rb 9as 6to 3trey 5-17fg 5-7ft
"Paul, Chris",PG,37,"$8,200",hou,@ min, 111-121,35:10,   16pt 5rb 8as 1st 2trey 4-13fg 6-7ft
"Sexton, Collin",PG,36.7,"$5,500",cle,v bkn, 139-148,45:09,   24pt 6rb 5as 2to 2trey 10-22fg 2-4ft
"Crawford, Jamal",SG,36.6,"$3,500",pho,@ lac, 107-134,16:19,   17pt 3rb 6as 2st 1bl 2to 3trey 6-8fg 2-2ft
"Hield, Buddy",SG,35.5,"$6,400",sac,@ den, 118-120,33:34,   25pt 5rb 3as 1st 3to 2trey 9-23fg 5-5ft
"Simmons, Ben",PG,34.3,"$8,800",phi,@ nyk, 126-111,33:43,   18pt 4rb 7as 1st 1bl 5to 5-7fg 8-14ft
"LeVert, Caris",SG,33.9,"$5,200",bkn,@ cle, 148-139,30:30,   12pt 7rb 9as 1bl 3to 2trey 5-14fg
"Okogie, Josh",SG,33.6,"$4,500",min,v hou, 121-111,32:19,   16pt 3rb 4as 2st 1bl 1to 2trey 7-15fg 0-2ft
"Waiters, Dion",SG,31.3,"$5,200",mia,@ dal, 112-101,30:47,   20pt 4rb 3as 1st 1to 3trey 7-13fg 3-3ft
"Wright, Delon",SG,30.9,"$4,600",mem,@ chi, 110-122,26:15,   12pt 2rb 5as 2st 1bl 2trey 4-6fg 2-2ft
"Fox, De'Aaron",PG,30.8,"$7,500",sac,@ den, 118-120,31:39,   15pt 4rb 10as 4to 1trey 6-11fg 2-4ft
"Gordon, Eric",SG,30.6,"$5,000",hou,@ min, 111-121,36:06,   13pt 3rb 6as 1st 1bl 1to 3trey 5-13fg
"Brogdon, Malcolm",SG,30.5,"$5,800",mil,@ ind, 106-97,30:13,   17pt 5rb 3as 1st 1trey 6-11fg 4-5ft
"Brown, Jaylen",SG,30.4,"$5,200",bos,v det, 118-110,29:56,   17pt 7rb 2st 1to 1trey 8-15fg
"Smart, Marcus",SG,30.1,"$5,400",bos,v det, 118-110,31:33,   16pt 3rb 5as 2st 1bl 6to 4trey 6-11fg
