Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Bledsoe, Eric",PG,58.9,"$6,800",mil,@ sac, 141-140,35:37,   26pt 12rb 13as 1st 4to 4trey 11-20fg
"Young, Trae",PG,57.6,"$8,400",atl,v min, 131-123,43:17,   36pt 8rb 10as 3to 2trey 9-22fg 16-17ft
"Bogdanovic, Bogdan",SG,57.6,"$5,700",sac,v mil, 140-141,43:07,   28pt 8rb 8as 2st 1bl 1to 5trey 10-22fg 3-4ft
"Walker, Kemba",PG,54.8,"$8,800",cha,v hou, 113-118,36:57,   35pt 4rb 4as 5st 6to 4trey 12-22fg 7-8ft
"Lillard, Damian",PG,52.4,"$9,000",por,@ bos, 97-92,37:17,   33pt 7rb 4as 2st 1to 3trey 13-28fg 4-4ft
"Harden, James",SG,52.1,"$12,000",hou,@ cha, 118-113,35:45,   30pt 3rb 7as 2st 1bl 1to 1trey 10-29fg 9-9ft
"Hield, Buddy",SG,51.7,"$6,900",sac,v mil, 140-141,40:32,   32pt 6rb 3as 3st 1to 3trey 10-29fg 9-9ft
"Thompson, Klay",SG,48.9,"$7,200",gsw,@ mia, 125-126,37:19,   36pt 2rb 1as 3st 7trey 14-23fg 1-1ft
"DeRozan, DeMar",SG,48.6,"$8,400",sas,v det, 105-93,36:38,   17pt 13rb 8as 2st 2to 7-13fg 3-6ft
"Lamb, Jeremy",SG,47.8,"$5,900",cha,v hou, 113-118,31:59,   18pt 14rb 6as 1st 1bl 2to 2trey 5-15fg 6-6ft
"Rondo, Rajon",PG,47.4,"$4,300",lal,v nor, 125-119,37:29,   11pt 7rb 16as 2st 2to 1trey 5-15fg
"LaVine, Zach",SG,45,"$8,000",chi,@ mem, 109-107,34:30,   30pt 5rb 4as 1st 1bl 3to 2trey 12-19fg 4-4ft
"Beal, Bradley",SG,44.4,"$9,900",was,@ bkn, 125-116,39:42,   31pt 2rb 4as 2st 2bl 7to 3trey 12-22fg 4-4ft
"Bradley, Avery",SG,43.9,"$4,500",mem,v chi, 107-109,37:38,   23pt 7rb 7as 1st 1to 3trey 7-18fg 6-6ft
"Wade, Dwyane",SG,42.9,"$6,200",mia,v gsw, 126-125,25:45,   25pt 7rb 3as 1st 2bl 4to 5trey 10-17fg
"Conley, Mike",PG,42.8,"$7,800",mem,v chi, 107-109,35:22,   21pt 4rb 6as 2st 2bl 4to 3trey 7-21fg 4-4ft
"Brunson, Jalen",PG,42.1,"$3,700",dal,v ind, 110-101,33:56,   24pt 3rb 5as 3st 2to 3trey 9-14fg 3-5ft
"Doncic, Luka",SG,41.5,"$9,800",dal,v ind, 110-101,31:43,   26pt 10rb 7as 7to 3trey 9-16fg 5-7ft
"Middleton, Khris",SG,40.7,"$6,900",mil,@ sac, 141-140,37:11,   21pt 6rb 7as 2st 4to 1trey 8-20fg 4-7ft
"Irving, Kyrie",PG,40.5,"$9,800",bos,v por, 92-97,35:05,   31pt 5rb 3as 1bl 4to 3trey 14-24fg
"Russell, D'Angelo",SG,40.1,"$9,100",bkn,v was, 116-125,28:47,   28pt 3rb 7as 1st 5to 1trey 9-16fg 9-10ft
"Mitchell, Donovan",SG,39.8,"$9,000",uta,v lac, 111-105,35:33,   32pt 4rb 4as 1bl 6to 3trey 10-22fg 9-12ft
"Fox, De'Aaron",PG,39.7,"$7,700",sac,v mil, 140-141,37:37,   17pt 6rb 9as 1bl 1to 6-13fg 5-5ft
"Holiday, Jrue",SG,39.4,"$9,200",nor,@ lal, 119-125,35:53,   19pt 7rb 10as 3to 1trey 8-19fg 2-3ft
"Beverley, Patrick",PG,38.5,"$5,600",lac,@ uta, 105-111,36:13,   12pt 10rb 3as 3st 1bl 2to 2trey 5-10fg
"White, Derrick",PG,37.2,"$5,700",sas,v det, 105-93,29:05,   15pt 6rb 4as 1st 2bl 1trey 7-12fg
"Paul, Chris",PG,36.8,"$8,700",hou,@ cha, 118-113,32:13,   17pt 4rb 10as 2st 6to 2trey 7-13fg 1-2ft
"Hardaway Jr., Tim",SG,35.3,"$5,700",dal,v ind, 110-101,35:46,   20pt 4rb 3as 2st 4trey 7-16fg 2-3ft
"Payton, Elfrid",PG,34.7,"$6,200",nor,@ lal, 119-125,30:51,   6pt 11rb 9as 1bl 1to 3-12fg
"Curry, Stephen",PG,34.2,"$9,300",gsw,@ mia, 125-126,34:23,   24pt 6rb 4as 3to 4trey 9-20fg 2-3ft
"Rose, Derrick",PG,34.2,"$5,800",min,@ atl, 123-131,26:31,   18pt 6rb 6as 7-17fg 4-5ft
"Brogdon, Malcolm",SG,34,"$6,400",mil,@ sac, 141-140,31:32,   25pt 5rb 2as 4trey 9-11fg 3-3ft
"Smart, Marcus",SG,32.7,"$5,100",bos,v por, 92-97,36:11,   13pt 6rb 5as 2st 1to 1trey 5-8fg 2-3ft
"Williams, Louis",SG,32.4,"$7,800",lac,@ uta, 105-111,33:50,   18pt 2rb 6as 2st 3to 1trey 5-18fg 7-8ft
"Wiggins, Andrew",SG,32.1,"$6,700",min,@ atl, 123-131,40:45,   21pt 3rb 1as 1st 1bl 2trey 9-20fg 1-2ft
"Dragic, Goran",PG,30.1,"$4,100",mia,v gsw, 126-125,20:14,   27pt 3rb 1as 2to 4trey 7-11fg 9-9ft
"Jones, Tyus",PG,29.9,"$5,300",min,@ atl, 123-131,37:20,   7pt 2rb 11as 2st 2to 1trey 3-10fg
"Bullock, Reggie",SG,29,"$4,500",lal,v nor, 125-119,36:02,   14pt 5rb 2st 1bl 2trey 5-9fg 2-3ft
"Dunn, Kris",PG,28.8,"$5,800",chi,@ mem, 109-107,30:35,   9pt 4rb 4as 3st 1trey 3-8fg 2-2ft
"Okogie, Josh",SG,28.8,"$4,000",min,@ atl, 123-131,32:43,   15pt 4rb 2st 1bl 2trey 4-9fg 5-6ft
"Joseph, Cory",PG,26.8,"$3,600",ind,@ dal, 101-110,31:33,   7pt 4rb 4as 2st 1bl 1trey 3-8fg
"Connaughton, Pat",SG,26,"$3,700",mil,@ sac, 141-140,24:43,   9pt 5rb 4as 2bl 1to 1trey 4-9fg
"Jackson, Frank",PG,25.8,"$3,500",nor,@ lal, 119-125,28:38,   15pt 4rb 2as 1st 1trey 7-10fg
"Brown, Jaylen",SG,25.5,"$4,900",bos,v por, 92-97,30:14,   10pt 10rb 1as 1st 1to 5-9fg 0-1ft
"Jackson, Reggie",PG,25.2,"$5,500",det,@ sas, 93-105,29:05,   22pt 1rb 1st 1to 5trey 8-18fg 1-1ft
"Matthews, Wes",SG,25.1,"$4,400",ind,@ dal, 101-110,37:03,   20pt 3rb 1as 1st 3to 4trey 6-13fg 4-4ft
"Rubio, Ricky",PG,25.1,"$7,000",uta,v lac, 111-105,24:32,   13pt 3rb 3as 2st 2to 5-13fg 3-3ft
"Napier, Shabazz",PG,24.5,"$3,700",bkn,v was, 116-125,23:29,   22pt 1as 1st 2to 1trey 7-14fg 7-7ft
"McCollum, C.J.",SG,22.5,"$7,300",por,@ bos, 97-92,37:28,   14pt 5rb 3as 2to 1trey 6-19fg 1-2ft
"Satoransky, Tomas",PG,22.4,"$6,200",was,@ bkn, 125-116,31:29,   7pt 2rb 10as 2to 1trey 3-7fg
"Holiday, Justin",SG,22.2,"$3,700",mem,v chi, 107-109,31:15,   13pt 6rb 1st 1to 6-13fg 1-2ft
"Gilgeous-Alexander, Shai",PG,21.7,"$3,800",lac,@ uta, 105-111,19:20,   13pt 1rb 1as 1st 1bl 1trey 6-8fg
"Collison, Darren",PG,21.2,"$6,800",ind,@ dal, 101-110,26:34,   7pt 6rb 4as 1st 2to 1trey 1-6fg 4-4ft
"Belinelli, Marco",SG,21,"$3,700",sas,v det, 105-93,34:33,   17pt 5rb 2to 3trey 7-10fg
"Selden, Wayne",SG,21,"$3,800",chi,@ mem, 109-107,19:29,   2pt 5rb 2as 4st 2to 1-5fg
"Huerter, Kevin",SG,19.7,"$4,100",atl,v min, 131-123,30:27,   6pt 6rb 3as 1st 1to 2trey 2-9fg
"Gordon, Eric",SG,19.2,"$5,500",hou,@ cha, 118-113,35:26,   6pt 1rb 2as 3st 3-10fg
"Neto, Raul",PG,18,"$3,500",uta,v lac, 111-105,17:30,   10pt 5rb 2as 1to 2trey 4-8fg
"Arcidiacono, Ryan",PG,17.4,"$4,200",chi,@ mem, 109-107,17:25,   12pt 2rb 2as 2trey 5-6fg
"Crabbe, Allen",SG,17,"$4,000",bkn,v was, 116-125,25:05,   8pt 5rb 1st 2trey 3-6fg
"Wright, Delon",SG,16.8,"$5,400",mem,v chi, 107-109,22:10,   9pt 4rb 2as 1st 3to 3-5fg 3-4ft
"Kennard, Luke",SG,15.7,"$5,300",det,@ sas, 93-105,31:39,   8pt 1rb 3as 1st 1to 4-12fg
"Harrison, Shaquille",PG,15.4,"$3,500",chi,@ mem, 109-107,19:25,   10pt 2rb 2as 2-5fg 6-6ft
"Ellington, Wayne",SG,14.9,"$4,100",det,@ sas, 93-105,24:02,   11pt 2rb 1as 3trey 4-10fg
"Ferrell, Yogi",PG,14.7,"$3,500",sac,v mil, 140-141,15:23,   9pt 1rb 3as 1trey 4-8fg
"Graham, Treveon",SG,14.4,"$3,500",bkn,v was, 116-125,16:11,   6pt 7rb 3-7fg
"Temple, Garrett",SG,14.2,"$3,500",lac,@ uta, 105-111,19:54,   2pt 1rb 2as 2st 1bl 1to 1-4fg
