Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Doncic, Luka",SG,47.8,"$9,800",dal,v por, 102-101,37:30,   28pt 9rb 6as 1bl 3to 4trey 9-20fg 6-8ft
"Lillard, Damian",PG,42.1,"$10,000",por,@ dal, 101-102,36:19,   30pt 3rb 5as 2st 5to 6trey 10-23fg 4-4ft
"Fox, De'Aaron",PG,41.7,"$7,700",sac,v pho, 117-104,31:49,   17pt 6rb 9as 2st 2to 2trey 5-11fg 5-6ft
"Booker, Devin",SG,40.6,"$8,400",pho,@ sac, 104-117,35:22,   27pt 8rb 6as 5to 3trey 9-19fg 6-7ft
"Curry, Stephen",PG,36.8,"$9,200",gsw,v mia, 120-118,36:25,   25pt 4rb 2as 2st 2to 5trey 9-18fg 2-2ft
"Waiters, Dion",SG,36.6,"$4,400",mia,@ gsw, 118-120,41:01,   24pt 3rb 4as 1st 1bl 3to 6trey 9-19fg
"Augustin, D.J.",PG,35.6,"$5,000",orl,@ atl, 124-108,25:13,   14pt 3rb 10as 1st 1trey 6-9fg 1-2ft
"Thompson, Klay",SG,35.6,"$7,300",gsw,v mia, 120-118,37:49,   29pt 3rb 2as 6trey 11-21fg 1-1ft
"Bogdanovic, Bogdan",SG,35.5,"$6,000",sac,v pho, 117-104,26:35,   14pt 5rb 5as 3st 1bl 4to 5-10fg 4-6ft
"Wade, Dwyane",SG,34.7,"$5,700",mia,@ gsw, 118-120,28:56,   10pt 6rb 9as 1st 1bl 2to 5-14fg 0-3ft
"Fournier, Evan",SG,33.1,"$6,100",orl,@ atl, 124-108,33:41,   17pt 3rb 7as 1st 1to 1trey 6-12fg 4-4ft
"Hardaway Jr., Tim",SG,32.3,"$5,800",dal,v por, 102-101,32:17,   24pt 4rb 3as 1to 2trey 9-18fg 4-5ft
"Hield, Buddy",SG,30.2,"$6,600",sac,v pho, 117-104,25:52,   18pt 6rb 1st 1bl 1to 3trey 6-15fg 3-4ft
"McConnell, T.J.",PG,27.7,"$3,800",phi,v lal, 143-120,18:48,   13pt 1rb 3as 3st 1trey 6-6fg
"Ross, Terrence",SG,27.2,"$5,700",orl,@ atl, 124-108,23:38,   18pt 6rb 2as 1to 2trey 4-12fg 8-8ft
"Young, Trae",PG,26.5,"$7,500",atl,v orl, 108-124,26:05,   13pt 5rb 7as 3to 2trey 3-9fg 5-5ft
"Simmons, Ben",PG,26.1,"$8,900",phi,v lal, 143-120,29:12,   8pt 3rb 7as 1st 1bl 2to 3-13fg 2-2ft
"McCollum, C.J.",SG,25.5,"$7,500",por,@ dal, 101-102,33:39,   14pt 5rb 5as 2to 6-17fg 2-2ft
"Butler, Jimmy",SG,24.3,"$8,800",phi,v lal, 143-120,30:42,   15pt 4rb 3as 1trey 6-10fg 2-2ft
"Lin, Jeremy",PG,23.6,"$4,100",atl,v orl, 108-124,21:55,   12pt 3rb 4as 1bl 1to 2trey 4-9fg 2-2ft
"Huerter, Kevin",SG,23.6,"$5,500",atl,v orl, 108-124,28:20,   15pt 3rb 2as 1st 1to 2trey 6-11fg 1-2ft
"Johnson, Tyler",PG,20.5,"$4,500",pho,@ sac, 104-117,31:31,   9pt 5rb 3as 1st 2to 1trey 4-12fg
"Brunson, Jalen",PG,19.9,"$4,900",dal,v por, 102-101,23:31,   5pt 2rb 7as 1st 1bl 4to 1trey 2-8fg
"Korkmaz, Furkan",SG,19.2,"$3,500",phi,v lal, 143-120,16:34,   7pt 6rb 2as 1st 1to 1trey 3-5fg
"Ferrell, Yogi",PG,18.4,"$3,800",sac,v pho, 117-104,14:48,   7pt 2rb 4as 1st 2trey 2-5fg 1-1ft
"Bazemore, Kent",SG,17,"$4,100",atl,v orl, 108-124,16:09,   7pt 4as 2st 2to 3-6fg 1-2ft
"Bullock, Reggie",SG,16.7,"$5,100",lal,@ phi, 120-143,30:36,   2pt 1rb 3as 1st 2bl 1-5fg
"Caldwell-Pope, Kentavious",SG,16.1,"$3,600",lal,@ phi, 120-143,27:13,   6pt 3rb 1as 1st 1bl 1to 3-5fg
"Burke, Trey",PG,12.7,"$5,200",dal,v por, 102-101,16:49,   8pt 1rb 1as 1st 1to 2trey 3-7fg
"Rondo, Rajon",PG,12.1,"$6,100",lal,@ phi, 120-143,15:43,   0pt 3rb 7as 2to 0-3fg
"Okobo, Elie",PG,12.1,"$3,500",pho,@ sac, 104-117,18:29,   6pt 3rb 3as 2to 2-7fg 2-2ft
"Livingston, Shaun",PG,11.6,"$3,500",gsw,v mia, 120-118,15:47,   0pt 3rb 2as 2st 1to 0-2fg
"Anderson, Justin",SG,10.1,"$3,500",atl,v orl, 108-124,9:18,   5pt 3rb 1as 2-4fg 1-1ft
"Cook, Quinn",PG,8.6,"$3,500",gsw,v mia, 120-118,13:04,   2pt 3rb 2as 1-2fg
"Curry, Seth",PG,6,"$3,600",por,@ dal, 101-102,10:35,   4pt 1st 1to 2-5fg
