Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Curry, Stephen",PG,56.7,"$9,500",gsw,v sac, 125-123,36:14,   36pt 6rb 7as 2st 3to 10trey 12-23fg 2-2ft
"Paul, Chris",PG,53.5,"$7,800",hou,@ lal, 106-111,34:30,   23pt 10rb 9as 1st 1bl 1to 3trey 9-15fg 2-2ft
"Fox, De'Aaron",PG,43.6,"$7,000",sac,@ gsw, 123-125,31:50,   18pt 3rb 8as 3st 1bl 2to 2trey 6-14fg 4-6ft
"Harden, James",SG,43,"$12,600",hou,@ lal, 106-111,36:42,   30pt 5rb 6as 2st 8to 2trey 11-24fg 6-7ft
"Irving, Kyrie",PG,42.7,"$9,600",bos,@ mil, 97-98,41:06,   22pt 1rb 5as 2st 2bl 4trey 9-27fg
"McCollum, C.J.",SG,40.7,"$6,400",por,@ bkn, 113-99,30:35,   21pt 6rb 5as 2bl 1to 1trey 9-19fg 2-2ft
"Lillard, Damian",PG,39.6,"$10,100",por,@ bkn, 113-99,36:26,   13pt 8rb 8as 2st 1to 2trey 5-21fg 1-1ft
"Simmons, Ben",PG,39.4,"$8,700",phi,v mia, 106-102,38:01,   21pt 7rb 4as 1st 1bl 2to 9-19fg 3-7ft
"Wade, Dwyane",SG,36.8,"$5,100",mia,@ phi, 102-106,30:53,   19pt 4rb 6as 1st 1bl 2to 8-18fg 3-6ft
"Booker, Devin",SG,35.7,"$8,200",pho,@ cle, 98-111,37:57,   30pt 1rb 7as 1st 9to 3trey 10-20fg 7-9ft
"Middleton, Khris",SG,34.6,"$6,400",mil,v bos, 98-97,30:52,   15pt 13rb 4as 1st 5to 3trey 5-14fg 2-2ft
"Butler, Jimmy",SG,34.2,"$8,200",phi,v mia, 106-102,35:29,   18pt 6rb 6as 1st 3to 5-14fg 8-8ft
"Johnson, Tyler",PG,33.1,"$4,400",pho,@ cle, 98-111,33:07,   5pt 8rb 5as 2st 2bl 1to 1-7fg 3-4ft
"Waiters, Dion",SG,31.5,"$5,300",mia,@ phi, 102-106,30:28,   18pt 5rb 1as 3st 3to 2trey 7-16fg 2-2ft
"Hield, Buddy",SG,31.4,"$6,300",sac,@ gsw, 123-125,31:19,   19pt 7rb 2as 1bl 2to 2trey 8-19fg 1-1ft
"Dellavedova, Matthew",PG,31.3,"$4,000",cle,v pho, 111-98,20:23,   2pt 4rb 11as 2st 1bl 1to 0-4fg 2-2ft
"Thompson, Klay",SG,31,"$7,000",gsw,v sac, 125-123,36:49,   18pt 5rb 4as 1st 2to 3trey 6-16fg 3-3ft
"Brogdon, Malcolm",SG,30.2,"$5,800",mil,v bos, 98-97,34:04,   15pt 6rb 4as 1st 1to 3trey 6-14fg
"Russell, D'Angelo",SG,29.8,"$9,200",bkn,v por, 99-113,28:42,   14pt 4rb 8as 1to 2trey 4-16fg 4-6ft
"Bogdanovic, Bogdan",SG,29.6,"$5,600",sac,@ gsw, 123-125,31:20,   14pt 3rb 6as 2st 3to 1trey 5-10fg 3-3ft
"Brown, Jaylen",SG,28.5,"$4,500",bos,@ mil, 97-98,23:40,   15pt 5rb 3as 1st 1bl 3to 3trey 6-9fg
"Iguodala, Andre",SG,26.6,"$4,500",gsw,v sac, 125-123,30:07,   9pt 3rb 4as 1st 2bl 1to 4-8fg 1-4ft
"Crabbe, Allen",SG,25.3,"$4,100",bkn,v por, 99-113,29:11,   17pt 4rb 1as 1bl 1to 3trey 7-13fg 0-1ft
"McConnell, T.J.",PG,24.9,"$3,900",phi,v mia, 106-102,11:19,   6pt 2rb 5as 3st 3-4fg
"Bullock, Reggie",SG,24.5,"$4,700",lal,v hou, 111-106,29:58,   14pt 5rb 1as 1st 4trey 4-8fg 2-2ft
"Clarkson, Jordan",SG,24.3,"$6,500",cle,v pho, 111-98,23:46,   15pt 4rb 5as 3to 2trey 5-12fg 3-4ft
"Gordon, Eric",SG,23.4,"$5,300",hou,@ lal, 106-111,38:32,   14pt 2rb 2as 2st 2to 4trey 4-12fg 2-2ft
"Smart, Marcus",SG,21.5,"$5,000",bos,@ mil, 97-98,30:55,   5pt 5rb 1as 3st 1bl 3to 1trey 2-8fg
"Napier, Shabazz",PG,21.2,"$5,200",bkn,v por, 99-113,21:21,   7pt 1rb 10as 2to 1trey 2-11fg 2-2ft
"McGruder, Rodney",SG,18.7,"$3,700",mia,@ phi, 102-106,23:18,   4pt 6rb 3as 1st 2-3fg
"LeVert, Caris",SG,18.5,"$5,800",bkn,v por, 99-113,20:35,   12pt 1as 2st 1to 1trey 4-11fg 3-4ft
"Sexton, Collin",PG,18.4,"$5,500",cle,v pho, 111-98,30:29,   8pt 2rb 2as 2st 1to 3-12fg 2-2ft
"Nwaba, David",SG,18.4,"$3,900",cle,v pho, 111-98,17:07,   7pt 2rb 2as 1st 1bl 1trey 2-3fg 2-2ft
"Knight, Brandon",PG,17.6,"$3,500",cle,v pho, 111-98,21:48,   9pt 3rb 4as 1to 1trey 3-6fg 2-2ft
"Rozier, Terry",PG,15.1,"$7,000",bos,@ mil, 97-98,19:31,   4pt 3rb 1as 1st 1bl 2-8fg
"Ferrell, Yogi",PG,14.1,"$3,500",sac,@ gsw, 123-125,16:10,   6pt 3rb 3as 2-7fg 2-2ft
"Crawford, Jamal",SG,12.5,"$3,900",pho,@ cle, 98-111,13:55,   6pt 1as 1st 1bl 1to 2trey 2-6fg
"Hill, George",PG,11.8,"$3,600",mil,v bos, 98-97,21:22,   0pt 4rb 4as 1st 2to 0-3fg
"Caldwell-Pope, Kentavious",SG,11.6,"$3,800",lal,v hou, 111-106,21:19,   6pt 3rb 1st 1to 2trey 2-8fg
"Rondo, Rajon",PG,10.9,"$6,200",lal,v hou, 111-106,19:24,   2pt 2rb 7as 4to 1-4fg
"Snell, Tony",SG,8.7,"$3,500",mil,v bos, 98-97,16:19,   6pt 1rb 1as 2trey 2-6fg
"Rivers, Austin",SG,8.2,"$3,500",hou,@ lal, 106-111,21:41,   5pt 1rb 1st 1to 1trey 2-7fg
"Bledsoe, Eric",PG,8.1,"$6,700",mil,v bos, 98-97,31:49,   5pt 3rb 1as 2to 2-9fg 1-2ft
"Hart, Josh",SG,6.9,"$3,600",lal,v hou, 111-106,18:33,   4pt 2rb 1as 1to 2-3fg
"Cook, Quinn",PG,5.9,"$3,500",gsw,v sac, 125-123,11:46,   3pt 2rb 1as 1to 1trey 1-3fg
"Burks, Alec",SG,4.4,"$3,600",sac,@ gsw, 123-125,5:19,   0pt 2rb 1st 1to 0-2fg
"Brown, Sterling",SG,3,"$3,500",mil,v bos, 98-97,8:45,   0pt 1st 0-1fg
"Graham, Treveon",SG,2.7,"$3,500",bkn,v por, 99-113,16:47,   0pt 1rb 1as 0-4fg
"Curry, Seth",PG,2,"$3,500",por,@ bkn, 113-99,14:56,   0pt 1st 1to 0-3fg
"Okobo, Elie",PG,1.5,"$3,500",pho,@ cle, 98-111,3:16,   0pt 1as 0-1fg
"Mason III, Frank",SG,0,"$3,500",sac,@ gsw, 123-125,DNP,   
"Korkmaz, Furkan",SG,0,"$3,600",phi,v mia, 106-102,DNP,   
"Stauskas, Nik",SG,0,"$3,500",cle,v pho, 111-98,DNP,   
"Robinson, Duncan",SG,0,"$3,500",mia,@ phi, 102-106,DNP,   
"Caruso, Alex",PG,0,"$3,500",lal,v hou, 111-106,DNP,   
