Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Ferguson, Terrance",SG,16.9,"$4,400",okc,@ bos, 129-134,34:28,   11pt 2rb 1as 1st 1to 3trey 4-9fg
"Beverley, Patrick",PG,16.4,"$6,700",lac,@ tor, 103-121,29:38,   12pt 2rb 2as 1to 1trey 4-8fg 3-3ft
"Brown, Jaylen",SG,16.4,"$5,600",bos,v okc, 134-129,22:38,   12pt 2rb 2as 1to 2trey 4-6fg 2-4ft
"Green, Danny",SG,13.6,"$4,600",tor,v lac, 121-103,20:20,   4pt 3rb 4as 2-4fg
"Allen, Kadeem",PG,11.9,"$3,500",nyk,v mem, 84-96,20:25,   0pt 2rb 5as 1bl 1to 0-2fg
"Dotson, Damyean",SG,10.6,"$3,800",nyk,v mem, 84-96,19:33,   5pt 3rb 2as 1to 1trey 2-7fg
"Robinson, Jerome",PG,8.2,"$3,500",lac,@ tor, 103-121,17:09,   7pt 1rb 1trey 2-5fg 2-2ft
"Diallo, Hamidou",SG,7.2,"$3,500",okc,@ bos, 129-134,10:05,   5pt 1rb 1st 2to 2-2fg 1-1ft
"Thornwell, Sindarius",SG,6.4,"$3,500",lac,@ tor, 103-121,7:46,   2pt 2rb 1st 1to 0-1fg 2-2ft
"Bradley, Avery",SG,6.4,"$4,400",lac,@ tor, 103-121,21:35,   4pt 2rb 2-6fg
"Trier, Allonzo",SG,5.3,"$4,000",nyk,v mem, 84-96,15:02,   3pt 4rb 1as 4to 1trey 1-3fg
"Matthews, Wes",SG,4.2,"$4,100",nyk,v mem, 84-96,28:27,   5pt 1rb 2to 1trey 2-8fg
"Wallace, Tyrone",SG,3.7,"$3,500",lac,@ tor, 103-121,10:48,   2pt 1rb 1as 1to 1-3fg
"Carter, Jevon",PG,2.6,"$3,500",mem,@ nyk, 96-84,10:30,   0pt 3rb 1to 0-3fg
"McCaw, Patrick",SG,2.2,"$3,500",tor,v lac, 121-103,11:57,   0pt 1rb 2as 2to
"Loyd, Jordan",PG,2,"$3,500",tor,v lac, 121-103,4:24,   2pt 1-5fg 0-1ft
"Felton, Raymond",PG,0,"$3,500",okc,@ bos, 129-134,DNP,   
"Abrines, Alex",SG,0,"$3,500",okc,@ bos, 129-134,DNP,   
"Wanamaker, Brad",PG,0,"$3,500",bos,v okc, 134-129,DNP,   
"Teodosic, Milos",PG,0,"$3,500",lac,@ tor, 103-121,NA,   
"Ntilikina, Frank",PG,0,"$4,200",nyk,v mem, 84-96,NA,   
"Temple, Garrett",SG,0,"$3,900",mem,@ nyk, 96-84,NA,   
"Mudiay, Emmanuel",PG,0,"$6,100",nyk,v mem, 84-96,NA,   
"Dozier, PJ",SG,0,"$3,500",bos,v okc, 134-129,NA,   
"Richardson, Malachi",SG,0,"$3,500",tor,v lac, 121-103,NA,   
"Bird, Jabari",SG,0,"$3,500",bos,v okc, 134-129,NA,   
"Brooks, Dillon",SG,0,"$3,800",mem,@ nyk, 96-84,NA,   
"Burton, Deonte",SG,0,"$3,500",okc,@ bos, 129-134,NA,   
"Lowry, Kyle",PG,0,"$8,100",tor,v lac, 121-103,NA,   
"Roberson, Andre",SG,0,"$3,500",okc,@ bos, 129-134,NA,   
"Hunter, R.J.",SG,0,"$3,500",bos,v okc, 134-129,NA,   
"George, Paul",SF,51.8,"$12,000",okc,@ bos, 129-134,39:17,   37pt 4rb 4as 1st 1bl 2to 5trey 11-27fg 10-12ft
"Tatum, Jayson",PF,34.4,"$6,400",bos,v okc, 134-129,30:35,   11pt 7rb 2as 2st 2bl 4-8fg 3-4ft
"Harrell, Montrezl",PF,30.1,"$7,200",lac,@ tor, 103-121,29:35,   10pt 3rb 1as 1st 4bl 5-8fg
"Ibaka, Serge",PF,29.4,"$7,300",tor,v lac, 121-103,21:31,   16pt 12rb 1to 1trey 6-9fg 3-4ft
"Leonard, Kawhi",SF,28,"$10,000",tor,v lac, 121-103,26:21,   18pt 5rb 2as 1bl 2to 3trey 6-12fg 3-3ft
"Jackson, Jaren",PF,27.4,"$5,900",mem,@ nyk, 96-84,25:44,   16pt 7rb 2as 1trey 5-11fg 5-8ft
"Kornet, Luke",PF,26.3,"$5,000",nyk,v mem, 84-96,20:17,   11pt 4rb 1as 3bl 3trey 4-9fg
"Miles, C.J.",SF,26.3,"$3,600",tor,v lac, 121-103,21:39,   15pt 4rb 1as 1st 1bl 1to 3trey 4-6fg 4-4ft
"Hezonja, Mario",SF,26.1,"$4,300",nyk,v mem, 84-96,22:00,   14pt 8rb 1as 1st 2to 2trey 5-8fg 2-4ft
"Morris, Marcus",PF,25.9,"$5,800",bos,v okc, 134-129,33:23,   19pt 7rb 1as 3to 2trey 8-14fg 1-1ft
"Grant, Jerami",PF,24.6,"$6,000",okc,@ bos, 129-134,32:48,   15pt 3rb 1st 1bl 2trey 5-8fg 3-5ft
"Theis, Daniel",PF,22.4,"$3,700",bos,v okc, 134-129,17:20,   14pt 2rb 1st 1bl 2trey 5-6fg 2-2ft
"Siakam, Pascal",PF,21.8,"$6,800",tor,v lac, 121-103,21:47,   15pt 4rb 1bl 1to 1trey 4-10fg 6-7ft
"Harris, Tobias",SF,20.8,"$8,500",lac,@ tor, 103-121,31:19,   13pt 4rb 2as 1st 3to 5-18fg 3-3ft
"Knox, Kevin",SF,20.4,"$5,100",nyk,v mem, 84-96,35:03,   17pt 2rb 1st 2to 3trey 5-18fg 4-4ft
"Vonleh, Noah",PF,18.2,"$5,700",nyk,v mem, 84-96,24:15,   9pt 6rb 2as 1to 1trey 3-5fg 2-2ft
"Powell, Norman",SF,16.5,"$3,800",tor,v lac, 121-103,15:43,   7pt 5rb 1as 1bl 1to 3-11fg 1-1ft
"Patterson, Patrick",PF,16.1,"$3,500",okc,@ bos, 129-134,15:12,   5pt 3rb 1as 1st 1bl 1trey 2-2fg
"Boucher, Chris",PF,15.8,"$3,500",tor,v lac, 121-103,6:15,   8pt 4rb 1st 4-6fg
"Anunoby, OG",SF,14.6,"$3,600",tor,v lac, 121-103,23:40,   4pt 3rb 2st 1bl 2to 1-3fg 2-2ft
"Motley, Johnathan",PF,12.4,"$3,500",lac,@ tor, 103-121,6:10,   4pt 2rb 1st 1bl 1-3fg 2-3ft
"Washburn, Julian",SF,11.5,"$3,500",mem,@ nyk, 96-84,19:53,   1pt 5rb 1as 1st 0-1fg 1-2ft
"Hayward, Gordon",SF,10.6,"$5,200",bos,v okc, 134-129,23:43,   3pt 3rb 2as 1st 2to 1-6fg 1-1ft
"Rabb, Ivan",PF,7.9,"$3,600",mem,@ nyk, 96-84,13:37,   5pt 2rb 1as 1to 2-6fg 1-2ft
"Scott, Mike",PF,6.1,"$3,500",lac,@ tor, 103-121,21:56,   2pt 3rb 1as 1to 1-5fg
"Green, JaMychal",PF,6,"$3,700",mem,@ nyk, 96-84,9:27,   0pt 5rb 0-2fg
"Caboclo, Bruno",SF,5.9,"$4,000",mem,@ nyk, 96-84,16:54,   0pt 2rb 1as 1st 1to 0-4fg
"Watanabe, Yuta",SF,0,"$3,500",mem,@ nyk, 96-84,DNP,   
"Hicks, Isaiah",PF,0,"$3,500",nyk,v mem, 84-96,DNP,   
"Thomas, Lance",SF,0,"$3,500",nyk,v mem, 84-96,DNP,   
"Anderson, Kyle",SF,0,"$5,500",mem,@ nyk, 96-84,DNP,   
"Yabusele, Guerschon",PF,0,"$3,500",bos,v okc, 134-129,DNP,   
"Nader, Abdel",SF,0,"$3,500",okc,@ bos, 129-134,DNP,   
"Ojeleye, Semi",SF,0,"$3,500",bos,v okc, 134-129,DNP,   
"Mbah a Moute, Luc",PF,0,"$3,600",lac,@ tor, 103-121,NA,   
"Gallinari, Danilo",SF,0,"$6,600",lac,@ tor, 103-121,NA,   
"Casspi, Omri",SF,0,"$4,100",mem,@ nyk, 96-84,NA,   
"Grantham, Donte",SF,0,"$3,500",okc,@ bos, 129-134,NA,   
"Parsons, Chandler",SF,0,"$3,500",mem,@ nyk, 96-84,NA,   
"Gasol, Marc",C,44.3,"$8,300",mem,@ nyk, 96-84,31:43,   24pt 9rb 5as 1st 1to 1trey 11-19fg 1-1ft
"Horford, Al",C,40.9,"$8,000",bos,v okc, 134-129,30:40,   17pt 2rb 9as 2st 1bl 1to 1trey 8-13fg
"Jordan, DeAndre",C,34.4,"$6,900",nyk,v mem, 84-96,29:28,   12pt 12rb 2as 1st 1bl 1to 3-4fg 6-8ft
"Adams, Steven",C,32.8,"$7,100",okc,@ bos, 129-134,35:58,   16pt 9rb 2st 7-11fg 2-4ft
"Marjanovic, Boban",C,27.8,"$3,500",lac,@ tor, 103-121,16:37,   10pt 9rb 2as 2st 2to 3-6fg 4-5ft
"Monroe, Greg",C,19.9,"$3,500",tor,v lac, 121-103,20:14,   9pt 7rb 1as 1st 2to 3-8fg 3-4ft
"Noel, Nerlens",C,13.4,"$4,500",okc,@ bos, 129-134,12:02,   2pt 2rb 1st 2bl 1-1fg
"Noah, Joakim",C,10.2,"$3,900",mem,@ nyk, 96-84,16:01,   4pt 1rb 2as 1bl 1to 2-4fg
"Gortat, Marcin",C,0,"$3,500",lac,@ tor, 103-121,DNP,   
"Kanter, Enes",C,0,"$5,200",nyk,v mem, 84-96,DNP,   
"Delgado, Angel",C,0,"$3,500",lac,@ tor, 103-121,NA,   
"Baynes, Aron",C,0,"$3,800",bos,v okc, 134-129,NA,   
"Robinson, Mitchell",C,0,"$4,800",nyk,v mem, 84-96,NA,   
"Valanciunas, Jonas",C,0,"$4,900",tor,v lac, 121-103,NA,   
"Williams, Robert",C,0,"$3,600",bos,v okc, 134-129,NA,   
