Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Doncic, Luka",SG,49,"$9,500",dal,@ lac, 112-121,32:40,   28pt 10rb 10as 1bl 9to 4trey 7-12fg 10-12ft
"Williams, Louis",SG,48.6,"$7,800",lac,v dal, 121-112,33:40,   21pt 3rb 10as 3st 2trey 7-23fg 5-6ft
"Holiday, Jrue",SG,47.5,"$9,100",nor,v phi, 110-111,34:19,   22pt 5rb 7as 3st 1bl 3to 2trey 7-16fg 6-7ft
"Lamb, Jeremy",SG,46.5,"$5,300",cha,v gsw, 110-121,31:13,   16pt 5rb 7as 4st 1bl 1to 5-13fg 6-8ft
"McCollum, C.J.",SG,46.4,"$7,000",por,@ cle, 123-110,35:54,   35pt 7rb 2as 1st 3to 7trey 12-18fg 4-6ft
"Russell, D'Angelo",SG,46.4,"$9,100",bkn,v sas, 101-85,35:32,   23pt 7rb 8as 1st 1bl 3to 5trey 9-19fg
"Young, Trae",PG,45.2,"$8,200",atl,@ hou, 111-119,40:41,   36pt 1rb 8as 4to 8trey 12-23fg 4-4ft
"Beverley, Patrick",PG,43.1,"$5,500",lac,v dal, 121-112,38:55,   17pt 8rb 9as 1st 5trey 5-13fg 2-4ft
"Paul, Chris",PG,41.2,"$8,400",hou,v atl, 119-111,35:15,   20pt 6rb 8as 1st 1to 3trey 5-10fg 7-7ft
"Conley, Mike",PG,40.9,"$7,600",mem,v lal, 110-105,32:17,   30pt 2rb 5as 1st 2to 3trey 10-17fg 7-8ft
"Lillard, Damian",PG,39.8,"$10,100",por,@ cle, 123-110,37:20,   21pt 4rb 8as 2bl 4to 3trey 6-13fg 6-6ft
"Jones, Tyus",PG,39.2,"$4,500",min,v sac, 112-105,31:22,   16pt 1rb 8as 3st 1bl 2to 1trey 6-10fg 3-4ft
"Curry, Stephen",PG,39,"$9,600",gsw,@ cha, 121-110,35:03,   16pt 5rb 6as 4st 4to 4trey 5-18fg 2-3ft
"LaVine, Zach",SG,38.1,"$8,000",chi,v mil, 106-117,36:29,   11pt 8rb 9as 2bl 2to 2trey 4-13fg 1-3ft
