Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Walker, Kemba",PG,60.5,"$9,300",cha,v lac, 115-117,38:46,   32pt 5rb 9as 3st 5trey 11-23fg 5-5ft
"Westbrook, Russell",PG,57,"$12,000",okc,v orl, 132-122,35:47,   16pt 15rb 16as 1st 1bl 7to 5-14fg 6-10ft
"Conley, Mike",PG,49.1,"$9,000",mem,v min, 108-106,33:35,   25pt 3rb 9as 3st 2to 6trey 8-22fg 3-4ft
"Williams, Louis",SG,45.6,"$7,700",lac,@ cha, 117-115,31:52,   31pt 3rb 6as 1bl 1to 5trey 10-23fg 6-6ft
"McCollum, C.J.",SG,43,"$7,500",por,v mia, 108-118,39:32,   33pt 5rb 2as 1st 2to 7trey 13-25fg
"Ross, Terrence",SG,42.5,"$5,000",orl,@ okc, 122-132,26:15,   26pt 5rb 1as 3st 5trey 8-18fg 5-5ft
"Fournier, Evan",SG,42.5,"$5,600",orl,@ okc, 122-132,34:34,   25pt 5rb 5as 2st 2to 4trey 8-16fg 5-6ft
"Simmons, Ben",PG,40.4,"$9,700",phi,v tor, 107-119,44:12,   20pt 7rb 6as 3st 6to 8-15fg 4-5ft
"Sexton, Collin",PG,40.3,"$4,400",cle,v bos, 96-103,41:47,   27pt 4rb 3as 2st 2to 3trey 11-24fg 2-2ft
"Holiday, Justin",SG,39.8,"$4,500",mem,v min, 108-106,39:07,   17pt 9rb 2as 2st 1bl 1trey 6-13fg 4-5ft
"Wade, Dwyane",SG,39.3,"$5,500",mia,@ por, 118-108,28:50,   22pt 9rb 3as 1bl 1to 9-17fg 4-4ft
"Lamb, Jeremy",SG,37.3,"$5,500",cha,v lac, 115-117,26:59,   22pt 4rb 1as 3st 1trey 9-17fg 3-3ft
"Smith Jr., Dennis",PG,36,"$6,800",nyk,v det, 92-105,39:46,   25pt 5rb 6as 4to 2trey 11-25fg 1-2ft
"Bullock, Reggie",SG,35.4,"$4,700",det,@ nyk, 105-92,35:44,   19pt 7rb 2as 2st 1to 5trey 7-14fg
"Jackson, Reggie",PG,33.9,"$7,000",det,@ nyk, 105-92,33:22,   19pt 2rb 7as 1st 1to 2trey 5-14fg 7-7ft
"Lowry, Kyle",PG,33.2,"$8,100",tor,@ phi, 119-107,35:07,   20pt 1rb 6as 2st 3to 5trey 7-16fg 1-2ft
"Burks, Alec",SG,31.8,"$5,600",cle,v bos, 96-103,37:19,   21pt 4rb 2as 2st 3to 2trey 9-19fg 1-1ft
"Butler, Jimmy",SG,31.7,"$8,600",phi,v tor, 107-119,39:13,   18pt 1rb 5as 2st 1to 5-12fg 8-8ft
"Lillard, Damian",PG,30.6,"$9,900",por,v mia, 108-118,35:10,   13pt 3rb 10as 1st 4to 2trey 5-15fg 1-2ft
"Smart, Marcus",SG,30,"$5,300",bos,@ cle, 103-96,31:34,   17pt 5rb 4as 1st 2to 4trey 6-10fg 1-1ft
"Collison, Darren",PG,29.3,"$6,400",ind,v lal, 136-94,25:20,   5pt 4rb 5as 4st 1trey 2-6fg
"Sumner, Edmond",PG,28.4,"$3,500",ind,v lal, 136-94,17:22,   17pt 2rb 2st 1bl 3trey 7-9fg
"Wright, Delon",SG,26.3,"$4,200",tor,@ phi, 119-107,17:59,   8pt 4rb 5as 2st 1-7fg 6-6ft
"Holiday, Aaron",SG,25.7,"$3,500",ind,v lal, 136-94,22:40,   17pt 1rb 3as 1st 3trey 7-10fg
"Beverley, Patrick",PG,25.7,"$5,500",lac,@ cha, 117-115,29:35,   15pt 6rb 3as 1to 3trey 5-7fg 2-2ft
"Brown, Jaylen",SG,25.4,"$5,100",bos,@ cle, 103-96,28:32,   13pt 7rb 2st 2to 1trey 6-19fg
"Matthews, Wes",SG,24.9,"$4,100",nyk,v det, 92-105,25:25,   9pt 2rb 5as 1st 1bl 1trey 2-11fg 4-5ft
"Schroder, Dennis",SG,24.9,"$5,300",okc,v orl, 132-122,22:31,   20pt 2rb 1as 1st 2to 2trey 9-15fg 0-1ft
"Rozier, Terry",PG,24,"$7,000",bos,@ cle, 103-96,32:12,   8pt 5rb 4as 2st 2to 2trey 3-9fg
"Joseph, Cory",PG,23.8,"$4,500",ind,v lal, 136-94,20:55,   13pt 4rb 4as 3trey 5-7fg
"Wiggins, Andrew",SG,22.2,"$6,100",min,@ mem, 106-108,35:22,   12pt 6rb 2as 1bl 3to 1trey 5-18fg 1-2ft
"Augustin, D.J.",PG,19,"$4,600",orl,@ okc, 122-132,31:46,   8pt 4as 2st 1to 2-6fg 4-4ft
"Bayless, Jerryd",PG,18.4,"$5,900",min,@ mem, 106-108,37:14,   5pt 2rb 8as 1to 1trey 2-10fg
