Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Harden, James",SG,92.4,"$11,700",hou,v mia, 121-118,43:52,   58pt 7rb 10as 4st 1bl 4to 8trey 16-32fg 18-18ft
"Westbrook, Russell",PG,54.7,"$11,600",okc,v phi, 104-108,37:32,   23pt 11rb 11as 1st 1bl 4to 1trey 8-24fg 6-9ft
"Simmons, Ben",PG,51.1,"$9,000",phi,@ okc, 108-104,41:05,   11pt 13rb 11as 2st 2bl 4to 5-9fg 1-4ft
"Curry, Stephen",PG,48.6,"$9,300",gsw,@ orl, 96-103,37:23,   33pt 8rb 6as 3to 5trey 12-33fg 4-4ft
"Butler, Jimmy",SG,44.6,"$8,300",phi,@ okc, 108-104,37:07,   20pt 8rb 8as 2st 3to 9-20fg 2-5ft
"Joseph, Cory",PG,41,"$3,600",ind,v min, 122-115,29:20,   8pt 5rb 12as 1st 2bl 2trey 3-6fg
"Dragic, Goran",PG,37.5,"$4,100",mia,@ hou, 118-121,24:54,   21pt 5rb 5as 1st 3trey 5-12fg 8-8ft
"Mitchell, Donovan",SG,37.1,"$9,000",uta,@ den, 111-104,35:40,   24pt 8rb 5as 4to 4trey 9-19fg 2-4ft
"Collison, Darren",PG,33.9,"$6,800",ind,v min, 122-115,28:49,   8pt 7rb 9as 1st 1bl 2to 1-9fg 6-6ft
"Smith Jr., Dennis",PG,32.4,"$7,100",nyk,v cle, 118-125,28:55,   16pt 2rb 8as 1bl 1to 3trey 6-13fg 1-1ft
"Murray, Jamal",PG,30.3,"$6,800",den,v uta, 104-111,32:01,   21pt 4rb 3as 4trey 8-16fg 1-4ft
"Sexton, Collin",PG,30.1,"$5,000",cle,@ nyk, 125-118,31:32,   22pt 3rb 3as 2trey 7-15fg 6-9ft
"Korver, Kyle",SG,29.6,"$3,600",uta,@ den, 111-104,22:10,   22pt 3rb 2as 1st 2to 6trey 8-15fg
"Ross, Terrence",SG,29.3,"$5,300",orl,v gsw, 103-96,26:39,   16pt 4rb 5as 1st 2to 4trey 5-14fg 2-2ft
"Teague, Jeff",PG,28.7,"$6,400",min,@ ind, 115-122,28:52,   13pt 6rb 5as 1st 1bl 5to 4-9fg 5-7ft
"Clarkson, Jordan",SG,27.9,"$5,300",cle,@ nyk, 125-118,28:57,   22pt 2rb 1as 1st 1to 3trey 7-13fg 5-6ft
"Dotson, Damyean",SG,27.6,"$5,200",nyk,v cle, 118-125,29:24,   9pt 3rb 6as 2st 4-10fg 1-2ft
