Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Westbrook, Russell",PG,64.1,"$12,000",okc,v mem, 117-95,33:14,   15pt 13rb 15as 4st 1to 1trey 5-16fg 4-6ft
"McCollum, C.J.",SG,55.8,"$7,500",por,v sas, 127-118,33:59,   30pt 9rb 2as 2st 2bl 7trey 10-21fg 3-3ft
"Lillard, Damian",PG,52.9,"$9,600",por,v sas, 127-118,36:01,   24pt 2rb 9as 5st 2to 10-20fg 4-4ft
"Wiggins, Andrew",SG,51.3,"$6,000",min,@ orl, 112-122,36:04,   23pt 9rb 3as 3st 2bl 2to 10-28fg 3-5ft
"Irving, Kyrie",PG,47.4,"$10,400",bos,v lal, 128-129,35:47,   24pt 7rb 8as 2st 3to 2trey 6-21fg 10-10ft
"DeRozan, DeMar",SG,46.2,"$7,900",sas,@ por, 118-127,34:32,   35pt 6rb 6as 5to 14-28fg 7-8ft
"VanVleet, Fred",PG,44,"$4,500",tor,@ atl, 119-101,36:53,   30pt 5rb 6as 1to 4trey 11-22fg 4-5ft
"Lowry, Kyle",PG,43.1,"$7,900",tor,@ atl, 119-101,36:12,   13pt 8rb 13as 1bl 2to 3trey 3-13fg 4-6ft
"Ross, Terrence",SG,38.5,"$5,500",orl,v min, 122-112,31:01,   32pt 5rb 1as 1to 6trey 13-23fg
"Rondo, Rajon",PG,37.4,"$6,100",lal,@ bos, 129-128,35:01,   17pt 7rb 10as 3to 3trey 7-11fg
"Rozier, Terry",PG,35.8,"$7,000",bos,v lal, 128-129,19:24,   19pt 4rb 6as 1st 5trey 5-9fg 4-4ft
"Joseph, Cory",PG,34.8,"$4,500",ind,v lac, 116-92,32:23,   13pt 9rb 6as 1st 1to 1trey 6-10fg
"Young, Trae",PG,31.5,"$7,100",atl,v tor, 101-119,28:40,   19pt 5rb 5as 1st 4to 1trey 7-14fg 4-7ft
"Conley, Mike",PG,30.9,"$9,200",mem,@ okc, 95-117,27:36,   15pt 2rb 7as 2st 3to 1trey 4-15fg 6-7ft
"Robinson, Jerome",PG,28.9,"$3,500",lac,@ ind, 92-116,27:30,   7pt 2rb 3as 5st 1trey 2-13fg 2-2ft
"Collison, Darren",PG,27.1,"$7,000",ind,v lac, 116-92,25:52,   14pt 3rb 5as 1st 1to 5-8fg 4-4ft
"Brown, Jaylen",SG,26.9,"$5,200",bos,v lal, 128-129,25:25,   18pt 2rb 1as 1st 1bl 1to 2trey 7-10fg 2-2ft
"Okogie, Josh",SG,26.3,"$3,600",min,@ orl, 112-122,29:19,   13pt 4rb 1as 3st 2to 1trey 6-12fg
"Schroder, Dennis",SG,26.1,"$5,200",okc,v mem, 117-95,31:19,   16pt 3rb 3as 1st 1to 3trey 6-16fg 1-3ft
"Beverley, Patrick",PG,25.5,"$5,100",lac,@ ind, 92-116,23:48,   9pt 5rb 3as 1st 1bl 1trey 4-5fg
"Thornwell, Sindarius",SG,24.6,"$3,500",lac,@ ind, 92-116,29:19,   5pt 3rb 2as 5st 2to 2-6fg 1-2ft
"Carter, Jevon",PG,21,"$3,500",mem,@ okc, 95-117,22:02,   4pt 5rb 6as 1st 1bl 4to 1-3fg 2-2ft
"Canaan, Isaiah",PG,20,"$3,500",min,@ orl, 112-122,21:23,   13pt 6as 2to 3trey 5-8fg
"Green, Danny",SG,19.8,"$4,200",tor,@ atl, 119-101,27:28,   12pt 4rb 1st 1trey 4-7fg 3-3ft
"Mills, Patty",PG,19,"$4,300",sas,@ por, 118-127,29:12,   7pt 8as 1trey 3-8fg
"Fournier, Evan",SG,18.9,"$6,000",orl,v min, 122-112,34:28,   18pt 2rb 1as 3to 1trey 8-13fg 1-1ft
"Smart, Marcus",SG,18.9,"$5,400",bos,v lal, 128-129,24:27,   6pt 2rb 5as 1bl 2trey 2-10fg
"Holiday, Justin",SG,18.7,"$5,500",mem,@ okc, 95-117,31:43,   6pt 6rb 3as 1bl 2to 1trey 2-11fg 1-1ft
"Caldwell-Pope, Kentavious",SG,18.5,"$3,600",lal,@ bos, 129-128,23:16,   17pt 1as 5trey 6-11fg
"Augustin, D.J.",PG,17.2,"$4,800",orl,v min, 122-112,28:01,   6pt 1rb 6as 1st 2to 1-3fg 4-4ft
"Briscoe, Isaiah",PG,17.1,"$3,500",orl,v min, 122-112,19:59,   7pt 3rb 3as 1st 1to 3-3fg 1-1ft
"Gilgeous-Alexander, Shai",PG,16.2,"$6,000",lac,@ ind, 92-116,26:00,   8pt 1rb 6as 1bl 5to 2-4fg 4-4ft
