Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Harden, James",SG,71.6,"$13,800",hou,@ pho, 118-110,38:28,   44pt 8rb 6as 3st 1bl 3to 5trey 15-26fg 9-11ft
"Holiday, Jrue",SG,46.7,"$9,100",nor,v ind, 107-109,39:06,   19pt 11rb 9as 1st 1bl 5to 6-15fg 7-9ft
"Bledsoe, Eric",PG,44.1,"$7,300",mil,@ bkn, 113-94,26:50,   15pt 3rb 5as 5st 1bl 1trey 6-16fg 2-2ft
"Beal, Bradley",SG,41.2,"$9,300",was,v atl, 129-137,35:51,   27pt 6rb 6as 2to 4trey 11-24fg 1-2ft
"Fox, De'Aaron",PG,41.2,"$7,600",sac,v sas, 127-112,31:02,   20pt 6rb 6as 1st 1bl 1to 1trey 9-12fg 1-3ft
"DeRozan, DeMar",SG,39.8,"$7,800",sas,@ sac, 112-127,33:13,   24pt 4rb 4as 1st 1bl 1to 10-15fg 4-6ft
"Paul, Chris",PG,39,"$7,300",hou,@ pho, 118-110,33:08,   18pt 5rb 4as 5st 6to 2trey 5-10fg 6-7ft
"Collison, Darren",PG,38.8,"$6,500",ind,@ nor, 109-107,34:33,   22pt 4rb 6as 1st 3trey 9-14fg 1-2ft
"McRae, Jordan",SG,38.5,"$3,600",was,v atl, 129-137,25:43,   20pt 5rb 1as 2st 2bl 1to 2trey 8-11fg 2-3ft
"Satoransky, Tomas",PG,37.9,"$6,500",was,v atl, 129-137,28:41,   11pt 7rb 9as 1st 1bl 1to 1trey 3-4fg 4-6ft
"Booker, Devin",SG,34.9,"$9,000",pho,v hou, 110-118,32:38,   19pt 7rb 5as 7-12fg 5-7ft
"Hield, Buddy",SG,34.1,"$6,600",sac,v sas, 127-112,34:37,   18pt 8rb 5as 1to 3trey 5-12fg 5-6ft
"Huerter, Kevin",SG,33,"$5,000",atl,@ was, 137-129,32:09,   19pt 5rb 4as 1st 1to 5trey 6-10fg 2-2ft
"Shumpert, Iman",SG,31.2,"$4,100",sac,v sas, 127-112,34:30,   13pt 6rb 6as 1bl 1to 3trey 5-8fg
"Napier, Shabazz",PG,30.8,"$5,800",bkn,v mil, 94-113,28:26,   15pt 4rb 4as 2st 1to 4-15fg 7-7ft
"Brogdon, Malcolm",SG,30.1,"$6,000",mil,@ bkn, 113-94,25:56,   16pt 8rb 1as 1st 2trey 7-16fg
"Young, Trae",PG,28.8,"$7,600",atl,@ was, 137-129,26:53,   10pt 4rb 10as 1to 1trey 2-13fg 5-6ft
"Russell, D'Angelo",SG,28.7,"$8,500",bkn,v mil, 94-113,28:34,   18pt 1rb 5as 1st 1to 2trey 7-20fg 2-2ft
"Middleton, Khris",SG,28.6,"$6,800",mil,@ bkn, 113-94,24:41,   12pt 8rb 4as 1bl 2to 4-12fg 4-4ft
"Bullock, Reggie",SG,26.8,"$4,700",det,v den, 129-103,26:08,   11pt 4rb 4as 2st 1to 3trey 4-9fg
"Morris, Monte",SG,24.9,"$5,800",den,@ det, 103-129,34:29,   18pt 2rb 3as 2trey 8-13fg
"Galloway, Langston",SG,24.7,"$3,500",det,v den, 129-103,24:45,   18pt 1rb 1as 2st 2to 3trey 6-13fg 3-3ft
"Bazemore, Kent",SG,24.1,"$4,200",atl,@ was, 137-129,16:15,   11pt 3rb 1as 2st 1bl 1to 1trey 4-7fg 2-3ft
"Beasley, Malik",SG,24.1,"$4,900",den,@ det, 103-129,30:34,   16pt 3rb 1as 1st 3trey 6-13fg 1-1ft
"Crawford, Jamal",SG,23.3,"$3,700",pho,v hou, 110-118,30:21,   8pt 4rb 9as 3to 2trey 3-7fg
"Kennard, Luke",SG,22.8,"$3,600",det,v den, 129-103,23:34,   14pt 4rb 4as 2to 2trey 5-9fg 2-2ft
"Lin, Jeremy",PG,22.8,"$3,700",atl,@ was, 137-129,21:07,   11pt 4rb 4as 1st 2to 4-9fg 3-3ft
"Forbes, Bryn",PG,22.4,"$4,300",sas,@ sac, 112-127,32:14,   12pt 7rb 1st 1to 2trey 5-12fg
"Clark, Ian",SG,22.2,"$3,500",nor,v ind, 107-109,28:21,   18pt 1rb 4as 3to 2trey 7-15fg 2-2ft
"Ferrell, Yogi",PG,22,"$3,800",sac,v sas, 127-112,16:58,   19pt 2as 4trey 7-7fg 1-2ft
"Smith, Ishmael",PG,21.3,"$3,500",det,v den, 129-103,20:22,   3pt 4rb 5as 2st 1bl 3to 1trey 1-6fg
"Mills, Patty",PG,20.6,"$4,100",sas,@ sac, 112-127,24:32,   12pt 3rb 2as 1st 1to 2trey 5-15fg
"Jackson, Reggie",PG,20.2,"$6,800",det,v den, 129-103,22:06,   14pt 1rb 4as 1to 2trey 6-11fg
"Joseph, Cory",PG,20,"$4,500",ind,@ nor, 109-107,31:06,   5pt 5rb 4as 1st 1trey 2-7fg
"Graham, Treveon",SG,18.7,"$3,500",bkn,v mil, 94-113,22:54,   7pt 6rb 1as 1bl 1trey 2-7fg 2-2ft
"Hill, George",PG,16.1,"$4,000",mil,@ bkn, 113-94,16:48,   5pt 3rb 3as 1st 1trey 1-3fg 2-2ft
"Bogdanovic, Bogdan",SG,13.4,"$6,600",sac,v sas, 127-112,20:30,   6pt 2rb 2as 1st 1to 3-10fg
"Belinelli, Marco",SG,13.2,"$4,500",sas,@ sac, 112-127,24:22,   7pt 1rb 4as 1to 1trey 2-9fg 2-2ft
"Rivers, Austin",SG,12.9,"$4,200",hou,@ pho, 118-110,28:38,   8pt 2rb 3as 2to 1trey 3-8fg 1-2ft
"Holiday, Aaron",SG,12.4,"$3,500",ind,@ nor, 109-107,13:27,   8pt 2rb 2as 1to 1trey 2-5fg 3-4ft
"Jackson, Frank",PG,9.4,"$3,900",nor,v ind, 107-109,22:56,   5pt 2rb 2as 1to 1trey 2-7fg
"Brown, Sterling",SG,8.9,"$3,500",mil,@ bkn, 113-94,16:12,   2pt 2rb 1as 1st 1-3fg
"Frazier, Tim",PG,8.7,"$4,400",nor,v ind, 107-109,17:30,   2pt 1rb 3as 1st 2to 0-3fg 2-2ft
"Okobo, Elie",PG,7.9,"$4,400",pho,v hou, 110-118,18:16,   2pt 2rb 3as 1st 4to 1-3fg
"Connaughton, Pat",SG,6.7,"$3,900",mil,@ bkn, 113-94,8:32,   5pt 1rb 1as 1to 1trey 2-4fg
"Snell, Tony",SG,6.5,"$3,700",mil,@ bkn, 113-94,21:38,   5pt 1as 1trey 2-4fg
"Goodwin, Brandon",PG,5,"$3,500",den,@ det, 103-129,5:32,   2pt 2as 1-5fg
"Randle, Chasson",SG,4.5,"$3,500",was,v atl, 129-137,7:04,   0pt 3as 0-1fg
"Brown, Bruce",SG,3.9,"$3,500",det,v den, 129-103,13:11,   0pt 2rb 1as 0-3fg
"Craig, Torrey",SG,3,"$3,600",den,@ det, 103-129,21:17,   0pt 1bl 0-4fg
"Thomas, Khyri",SG,2.7,"$3,500",det,v den, 129-103,8:22,   0pt 1rb 1as 0-2fg
"Sumner, Edmond",PG,2.7,"$3,500",ind,@ nor, 109-107,14:11,   1pt 1rb 1as 1to 0-2fg 1-2ft
"Calderon, Jose",PG,1.5,"$3,500",det,v den, 129-103,5:32,   0pt 1as
"Pondexter, Quincy",SG,1.2,"$3,500",sas,@ sac, 112-127,1:13,   0pt 1rb
"Walker, Lonnie",SG,0,"$3,500",sas,@ sac, 112-127,1:57,   0pt
"Mason III, Frank",SG,0,"$3,500",sac,v sas, 127-112,DNP,   
"Payton, Elfrid",PG,0,"$5,700",nor,v ind, 107-109,DNP,   
"Reed, Davon",SG,0,"$3,500",ind,@ nor, 109-107,DNP,   
"Evans, Jawun",PG,0,"$3,500",pho,v hou, 110-118,DNP,   
"Anderson, Justin",SG,0,"$3,500",atl,@ was, 137-129,DNP,   
"Hamilton, Daniel",SG,0,"$3,500",atl,@ was, 137-129,DNP,   
"Daniels, Troy",SG,0,"$3,500",pho,v hou, 110-118,DNP,   
"Knight, Brandon",PG,0,"$3,500",hou,@ pho, 118-110,DNP,   
"McLemore, Ben",SG,0,"$3,600",sac,v sas, 127-112,NA,   
"LeVert, Caris",SG,0,"$3,500",bkn,v mil, 94-113,NA,   
"Murray, Dejounte",PG,0,"$3,500",sas,@ sac, 112-127,NA,   
"White, Derrick",PG,0,"$6,100",sas,@ sac, 112-127,NA,   
