Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Curry, Stephen",PG,52,"$9,100",gsw,v uta, 115-108,36:10,   24pt 5rb 4as 4st 2bl 2to 5trey 8-19fg 3-3ft
"Bradley, Avery",SG,50.2,"$3,600",mem,v sas, 107-108,37:54,   33pt 6rb 6as 1st 2to 3trey 15-21fg
"Young, Trae",PG,50.2,"$7,400",atl,v lal, 117-113,38:02,   22pt 6rb 14as 1st 1bl 6to 3trey 6-19fg 7-9ft
"Holiday, Jrue",SG,37.6,"$9,500",nor,v orl, 88-118,24:16,   16pt 3rb 6as 2st 1bl 1trey 7-15fg 1-1ft
"Mitchell, Donovan",SG,33.4,"$8,300",uta,@ gsw, 108-115,36:11,   25pt 7rb 2as 3to 3trey 10-29fg 2-3ft
"Thompson, Klay",SG,33.3,"$7,400",gsw,v uta, 115-108,32:11,   22pt 4rb 1as 2bl 1to 3trey 9-14fg 1-2ft
"Butler, Jimmy",SG,33.3,"$8,200",phi,v bos, 109-112,36:06,   22pt 9rb 1as 1to 1trey 7-12fg 7-10ft
"Fournier, Evan",SG,33.2,"$6,200",orl,@ nor, 118-88,34:42,   22pt 6rb 4as 2to 3trey 7-16fg 5-5ft
"Iguodala, Andre",SG,32.5,"$4,500",gsw,v uta, 115-108,28:08,   13pt 5rb 3as 3st 3trey 5-6fg
"Simmons, Ben",PG,32.5,"$8,800",phi,v bos, 109-112,34:59,   16pt 5rb 5as 2st 3to 7-9fg 2-7ft
"Briscoe, Isaiah",PG,31.2,"$3,500",orl,@ nor, 118-88,28:01,   3pt 6rb 8as 2st 1bl 1trey 1-4fg
"Rubio, Ricky",PG,30.8,"$6,300",uta,@ gsw, 108-115,31:34,   16pt 4rb 6as 1st 2to 1trey 7-17fg 1-1ft
"Mills, Patty",PG,30.7,"$4,400",sas,@ mem, 108-107,27:25,   22pt 1rb 3as 1st 6trey 7-12fg 2-2ft
"Bullock, Reggie",SG,30.5,"$4,600",lal,@ atl, 113-117,35:26,   15pt 5rb 1as 2st 1bl 1to 3trey 6-11fg
"DeRozan, DeMar",SG,28.7,"$8,100",sas,@ mem, 108-107,41:03,   12pt 6rb 5as 1st 1to 5-19fg 2-3ft
"Rondo, Rajon",PG,27.4,"$6,200",lal,@ atl, 113-117,33:34,   13pt 7rb 4as 1st 1bl 6to 2trey 5-10fg 1-3ft
"Wright, Delon",SG,26.6,"$4,500",mem,v sas, 107-108,34:29,   4pt 8rb 6as 1st 1bl 2to 2-9fg
"Caldwell-Pope, Kentavious",SG,24.4,"$3,600",lal,@ atl, 113-117,25:06,   13pt 2rb 1st 2bl 3trey 5-11fg 0-1ft
"Forbes, Bryn",PG,23.9,"$4,100",sas,@ mem, 108-107,28:48,   9pt 2rb 3as 3st 1to 3-10fg 3-3ft
"Frazier, Tim",PG,23.3,"$4,600",nor,v orl, 88-118,30:48,   10pt 4rb 7as 2to 4-8fg 2-2ft
"Bazemore, Kent",SG,22.5,"$4,300",atl,v lal, 117-113,16:18,   5pt 5rb 3as 1st 2bl 2to 1trey 2-8fg
"Rozier, Terry",PG,22.3,"$7,200",bos,@ phi, 112-109,31:01,   5pt 4rb 5as 1st 1bl 1to 1trey 2-8fg
"Smart, Marcus",SG,19.3,"$5,400",bos,@ phi, 112-109,33:29,   8pt 4rb 3as 1st 1to 3-14fg 2-4ft
"Holiday, Justin",SG,15.8,"$5,300",mem,v sas, 107-108,35:24,   11pt 4rb 2as 3to 1trey 5-11fg
"McConnell, T.J.",PG,15.5,"$4,000",phi,v bos, 109-112,13:01,   9pt 3as 1st 1to 1trey 4-6fg
"Belinelli, Marco",SG,15.4,"$4,200",sas,@ mem, 108-107,28:12,   11pt 2rb 2as 1to 1trey 4-10fg 2-2ft
"Korver, Kyle",SG,15.3,"$3,600",uta,@ gsw, 108-115,18:41,   5pt 4rb 3as 1st 2to 1-3fg 3-3ft
"Augustin, D.J.",PG,15,"$5,400",orl,@ nor, 118-88,19:59,   2pt 5rb 6as 2to 1-3fg
"Huerter, Kevin",SG,14.2,"$5,600",atl,v lal, 117-113,25:12,   5pt 1rb 2as 2st 1to 2-7fg 1-2ft
"Neto, Raul",PG,12,"$3,500",uta,@ gsw, 108-115,9:16,   10pt 2as 1to 3-4fg 4-6ft
"Brown, Jaylen",SG,11.2,"$5,200",bos,@ phi, 112-109,23:59,   7pt 1rb 2as 3-8fg 1-2ft
"Carter, Jevon",PG,10.5,"$3,500",mem,v sas, 107-108,14:01,   3pt 1as 1st 1bl 1trey 1-6fg
"Ross, Terrence",SG,9.2,"$6,000",orl,@ nor, 118-88,17:52,   3pt 1rb 2as 1bl 1to 1trey 1-7fg
